,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CNTN2,-0.001471408987113455,0.05767411889563372,-0.032532373126918306,0.09520335420607488,0.030172975955478226,-0.034426113979077,0.004731741391909899,0.03758838943883774,0.009710713404144264,0.01623189782477038,0.03468404087839367,-0.04589869912131465,-0.10754590669159153,-0.06569592718402993,-0.03964593797489583,0.025691035663807416,-0.005779657398610447,0.08515323169869023,0.05624933305714212,-0.0584695611880094
F7,,,0.0017148202681242744,,,,-0.019279593080744867,,,,,,,0.0727108599172712,,0.01975378197806694,,,0.0715053905073092,
LUM,0.01474245914139358,-0.016158219040446616,0.025672730730414706,0.015511910892698828,0.03167296935422511,-0.029234652689435932,0.1018305386082768,-0.01777080747742058,-0.010489904738157523,-0.037748329039824426,0.030448787185811073,0.23581888477364385,-0.049085719157380844,-0.03491031087477678,0.061611929721345174,-0.011491567117484957,-0.040456678986834124,-0.011263403317380854,-0.08742575140126267,
IZUMO1,0.08613370458747346,,,,,,,,,,,,,,,,,,,
BTC,,,-0.03228379152644359,0.05689782423534609,0.05423037588169457,0.047097829164919544,,,0.03057148243341617,0.06984640825754648,,0.0258797020591512,,-0.014015865751473826,-0.001784976140349663,0.06443297753888377,,0.01695047452315536,0.008243809356322697,
APOC1,-0.081915943403889,-0.04903422647354565,0.04788521606020809,0.031700378967739105,0.02826442202101788,0.04770320260803694,0.10921490003499204,-0.015993183604930773,0.034292148916614786,0.03622053104668109,-0.02263003103257299,-0.1261629925267437,0.06021319520307075,-0.026197995013519906,0.07623455734572433,-0.019499754719901244,-0.045444132220361616,0.04326864893630175,0.017822425940345783,-0.03996787184747621
PKM,-0.03627383692951285,0.0572357038914966,-0.013472294503422013,-0.03851852962955475,-0.026098800332290808,-0.03562478278650036,-0.009075231698386116,0.007392129908459585,-0.048866869346826304,0.02371185550160321,-0.005674003130897845,-0.022565300404781885,0.04784812342666679,0.0917895230563117,0.038736795927399315,-0.03847687084697578,0.0013109596368766064,-0.06335734169895871,-0.17209713505348137,0.05788192146570082
TNF,,-0.007429212567384529,-0.01142680046969891,-0.027438893816360797,-0.02233599950548943,0.011240578827030119,-0.0008719784501607372,-0.02061822468965968,0.008932610620352135,-0.05934591905578627,0.054245430475167056,-0.027006347338563306,0.03386049047067288,-0.013603781047981805,,,,0.10712402974288272,-0.0007411376308698306,-0.03205682392161293
GNAS,-0.01223312794913317,-0.00176021575673083,0.06163903679404853,-0.06650942471210748,-0.032603760196725624,-0.040493477686875466,-0.09310293839064657,0.03409869913209377,-0.010052726568345417,0.007557794889873864,0.012378915642816356,-0.042857631296813865,0.023106791348652032,0.047990604461567776,0.03213853274659652,-0.005345119735097889,0.09363561159578031,0.0006094197761584434,-0.031075450779719085,0.10360694647971436
BMP8B,0.029243534722949723,0.029835070935382887,0.06755676694104158,0.0022393094336871523,-0.04811648113881298,0.016130767718194577,-0.061309946419953396,-0.02839253099482594,-0.03327861934181135,0.006666510374559602,0.06041104153171971,0.03459695870291964,0.044635470340458436,-0.015607793776739104,0.05706009001071715,-0.05029794096250548,-0.103395024940785,-0.03528009048085965,-0.025186431379954174,0.012312957114694724
LIPH,,-0.017648482694609124,-0.03647557455753553,,0.004421267416768168,,,-0.017767822909199076,,,,,,-0.013811270268972607,,-0.030288434440704493,,0.023687750179211233,0.048136524085051154,
CCL28,,-0.03181264865467503,0.09579626193164545,,,,,0.014125584885877998,-0.023199625065143413,-0.008109180845422876,0.011541396862083322,,,,-0.02183131404232234,,,-0.029874440068959313,-0.028876475325887538,
PTPN11,0.03725145197032216,-0.034931762269733345,-0.01595920948015942,-0.043196475322275045,0.0060674881445059265,0.018498349490334524,0.056338619474041514,0.007882755572887468,0.03688231377211658,0.08482734936792963,0.017375046742596798,-0.004551898923185849,-0.011024878615944608,-0.044815017863028155,-0.028977741057223717,-0.023975811314565425,-0.11761318680422723,0.018708568106364693,-0.04665775216847533,-0.028907363897549457
ADAM12,0.010729961095123825,0.03163554144999955,-0.03094586001155803,0.054250135627333315,0.02659922598822428,-0.041737613311544505,0.01057793723334126,-0.07466162100577241,-0.02923887044644966,-0.06398347313894388,0.03158038848464339,-0.11470857929154818,0.021044971879181508,0.007001246378609612,0.03591720769479005,-0.0091566426686466,-0.03082958032121284,-0.039704157937310997,-0.051385298731793136,
EPO,,0.07981801052423443,-0.02704074082251661,,0.013034579101205776,-0.01933995041092664,,-0.018589544099786734,,,0.07111710752044521,0.008393794416431268,-0.04484090751818493,-0.014999392234388,,-0.018247550095497948,,0.10289792571362562,,
EDN3,-0.007164919353485718,0.0226327462142543,0.006227969820202729,-0.034672240108112956,0.02931343075979078,0.056853069703956115,0.03362413310181961,0.0006873344269852175,0.029416286466634693,0.20517140792482008,0.032200969364957345,,-0.044215233926462,0.0745062782802569,0.09586357412111952,-0.0020996305953819142,,0.0730559229028596,-0.031987560145628105,-0.009435945310597278
CCL22,,,,0.07339059396451762,,,,-0.037430449626601255,,,,,,0.008162311453206172,-0.03354177177799171,-0.016011430843908398,0.03556219122718423,0.04787199882222552,,
CCL2,-0.029560996260308506,-0.0063448647219355465,-0.009035263377370718,-0.0093949045355046,0.00015682222373486016,-0.010648462271849263,-0.04329250648209257,-0.02602022111029921,0.06727423718022559,-0.023831823527177352,0.0268696721063665,-0.057323208612850104,0.02286416138683692,0.05088395698382011,-0.04154022673382825,-0.03296217467651481,0.051449611356022974,-0.09706480833268251,-0.14884904045376088,-0.07578950775854214
DSCAM,0.0499027542882577,0.029129987932425463,-0.023650066443282748,0.04726961359601861,0.09838231191148207,-0.0414785213028849,1.604599670320798e-05,-0.04651426386717518,0.010876195070902275,-0.009943092055846602,-0.009659768741515746,-0.09922887633928895,0.08656093802500897,0.010154807288194014,0.05447190671965059,0.04068863160166868,-0.07566673868882898,-0.014479746932315409,-0.0446865138748953,0.09936542619097741
GPHA2,,,-0.023306434352229243,,,,,,,,,,,,,,,,,
ANG,-0.0168563691142371,0.07782491185824221,-0.07572657322361007,0.0053331634316827565,0.022340281237850916,0.012274468418404886,0.1420229256204358,0.0009662860903921669,-0.061776464751807564,0.03317205072411246,0.03572220109438554,0.10229171018875663,0.0091499207330543,0.12132033172606017,0.012561375829649462,-0.047110621607952076,-0.0037223232041974446,0.021025515349345016,0.01654704670811431,
FBLN2,-0.024328689211969026,-0.02125479644606065,0.009748267151945248,-0.019182576728602088,-0.04605852038755601,-0.0482664044983457,-0.05159621771797951,0.011690956287235568,-0.013024080499628008,-0.031043490169919547,-0.008989699411371945,,-0.07961597761739114,0.09750752812098905,0.04405738349250781,0.02181232009284768,-0.06294359547216767,0.09508131001634731,-0.03572691952113657,-0.02557947581352657
VTN,,0.020163056513485704,-0.024136115422193977,,0.020433806869449272,0.05468210384811291,0.06196429275828289,-0.030540533311480107,-0.014157377267373601,,0.0391818529638591,0.13512996122433305,,-0.0171453317824377,,-0.023628114502108465,,0.007797326513200914,0.09543963897926958,
VEGFA,0.0095248868756514,0.04931671161326388,-0.09312299951555288,0.06341603163371913,-0.03375102567099758,0.008423930103199667,0.04251093380200344,-0.037158743545123114,0.010896695023547037,-0.031378719488715776,0.028376263203845793,-0.007433279156476557,0.04293797650871838,0.09094726872703018,0.04782837535006403,-0.01735389534037695,-0.04848515190774542,-0.08875404136770024,-0.1619981403948918,-0.022191542818264652
F10,,,,0.0010851701328017742,,-0.018192696209603322,0.028832904865775853,-0.020383033321053554,0.013615088468393674,0.0775934443804248,,0.005642635357661892,,,-0.03925009657557952,-0.006793538751804672,-0.039245610035733645,0.016084414329539602,0.018378902129153014,
SERPINA1,-0.013018369396147157,-0.0010918619308483862,0.020449819429902545,0.023521034077224428,-0.030152482535860878,0.00477369619094382,0.052418828558498054,-0.019046650504641136,0.060374976686886496,0.008580796894706512,0.02745776512636358,-0.1063084082257105,0.06970666233444216,0.012876427621432755,0.017785916165367795,-0.0036621959348650895,-0.03679580528314738,-0.06027816542367287,-0.05174992856891546,-0.0051749266632344915
VWF,0.04140372745753244,0.004981182977189435,0.0824168864093763,-0.02882316124440379,-0.05973490259819113,-0.04497622578571393,0.09297068928550695,-0.03776003446665901,0.03871247627007656,0.04218457654776298,0.010963777980062669,-0.056484973071943015,0.05233653455709178,-0.02451162127615774,0.06302126575311938,0.014025505209882792,0.042837918469711,0.06211221105135913,0.12931354646803345,-0.01078274907983878
GDNF,,,-0.024392596799921094,,0.004241793997821129,,,,,,0.16315225698446592,-0.08022155543752424,0.012613116957277683,-0.037815320742495044,,-0.025552108203521,,,,-0.035379605595752185
VASP,0.05294125430755476,0.022744202352728865,0.032559203929032006,-0.029523894392300198,-0.0050126136264470045,0.021028264713835388,0.06911903503581011,0.0006556168498194283,0.03338332300054866,0.06553761919539891,0.08180125040225675,-0.08916447464871131,0.050637922958437574,-0.03598313229030998,0.0509167851780406,0.018064898105554773,-0.01334914058196914,0.017288550743507762,-0.07266357965909721,0.09718776517950475
ADAM15,-0.01471714087497371,0.029227533070909046,0.016489499110699156,0.0009552373543494695,-0.030884703760316917,0.013790361043531369,0.002235161984083387,0.0061177802212387,0.03654050012819706,0.004894143544368912,0.04432986477253182,-0.054991946537282094,-0.01622332006776696,-0.016187412849117372,0.015249630552735543,0.01839011587360244,-0.038822056276571516,0.039434368917543226,-0.03616499518372877,-0.04766198948356745
WNT2,,-0.03699116792208339,0.04395337813753505,,,-0.01566829209422966,0.0037108459991991734,,-0.01212921388791069,-0.04219524310080713,0.061021957872901766,,,-0.01860525702618152,,-0.004850787055664853,,-0.001664356940395381,0.008150102803311778,
CALCB,,0.13300954206389862,,-0.01154905127827021,,0.0857084158880091,-0.02131203535254687,,,0.009319753773110803,,,,-0.016283002891804326,,0.05025581445550394,,,-0.05066199732053055,
OLFM2,-0.017968950506313662,0.003609573917374308,0.026724013921278475,-0.09046026176506508,-0.010455457846039387,-0.0291472018345219,-0.015642016283649987,-0.002574978008137814,0.0024995627767123193,-0.011896677005321222,0.03283745107627112,-0.06622804385427174,0.04728530686708077,-0.043145922972617455,0.0160731033185586,-0.026419928718981092,-0.029840857634162152,0.06343657428058859,0.01824922127270236,0.04378181691507251
MFAP2,0.0011995597890393044,-0.001610263736388972,0.08080126104113294,0.05306861404247514,0.007534329606012787,-0.006064459553831422,0.08602386417848032,-0.007709365735186556,-0.005790257943290455,-0.01611579904844287,0.03696881717898983,-0.06151311664059215,0.01668997630047332,0.026581034571314856,0.00882686491870827,0.05217333105540927,,0.0688473540485693,-0.07297429131492586,
HLA-C,0.004998670756102842,0.03842153265416533,0.013662069191710941,-0.06753054255210468,-0.011754563959568802,0.04659040953342586,0.09473980435792888,0.003618274541735617,0.024219515411771652,-0.021364362501663604,0.04811431550039177,-0.10260202624694548,-0.06693937387780426,0.06056519774312633,0.00024828678746305094,0.006241117782086056,-0.04175443394736773,0.04627145575262932,-0.08413751405981716,-0.08613872488425797
THBS1,-0.040103536223757695,-0.03333144655379359,-0.041259105788034454,-0.041135231817429195,-0.023325990410566554,-0.03072140532400202,-0.01920985164335904,-0.033985452027059375,0.03302053421086824,-0.08559663164328958,0.03099886985391837,-0.08503931655173137,0.017808229945929493,-0.05652407867357567,0.03130417010948452,-0.07060602493411294,0.017356518285331624,-0.09878726407540073,-0.12989043775386283,0.0033153432040017024
HSPA4,0.016375087411609555,-0.07918793515497131,0.038513620864970996,0.04907356087162915,0.013099639554991388,-0.014908205973383626,0.014126788929690007,-0.027341515193512196,0.03034114998364505,-0.012028434029274247,0.017367159665181375,0.05100838085309626,-0.001735877270744778,0.001079811260084581,-0.0678830276160723,0.035286306662622675,-0.014397078484385201,-0.004106463623853077,-0.04523742767736478,0.018462987397479556
LMAN1,-0.042062410694582233,0.06885280124053306,-0.07538886429552819,0.024159100792090445,0.008982751583146762,-0.058734857309399376,0.0727256992587197,0.013532500504883992,0.06907140588653284,-0.040755435123514004,0.0585261676406752,-0.09147702466592124,-0.017831909301880767,0.005501556259551402,-0.0043320184088237795,0.017080574499554545,-0.051084136906056905,-0.10889357825011801,-0.1292281222183254,-0.023285227655967144
LYPD3,,,0.04660086952454551,0.045370585074591054,-0.0319029489589016,-0.0007262947632479173,0.15873539567878,0.026489971157235122,0.007751099925791032,0.08145063696644946,,0.10454980712629156,-0.027746107335526356,-0.03128522817306084,,0.022650341453908474,,0.03061991784004864,0.006269128577943925,
APOE,-0.10973304748189179,-0.019666247356045743,0.037829539104954846,-0.014115637612838551,-0.01906636475030466,0.026504014175541366,0.06804573525875908,0.03970432431705263,-0.012648102976845323,0.02004743105939077,-0.015846916099650526,0.018939537919101284,0.06479620694338434,-0.044176643038709405,0.04239045919423309,-0.04185752792329284,0.004086417293001689,0.03406243503954883,0.05552386907922491,-0.10023005486915497
SOSTDC1,-0.018475889279547315,-0.007560268243410752,0.1309857230091121,,,-0.024342803700829474,0.006488503967495124,-0.011295449219426195,0.00796198432969198,0.01227538146962815,-0.037312951921773016,,,0.03970705641101441,,0.08424103150039333,,0.047842178185538896,0.09496232390560161,-0.026698942597383753
ANXA1,0.04939099963835286,0.06117856771370847,-0.05416566203484249,-0.0009627352583327765,0.06860054708866899,-0.05819446607154984,0.09248509986413131,0.008688338385417618,0.04757205922077518,-0.030409912457972508,0.03978416063737645,-0.0547631298682345,0.09705023024555043,0.06146344332885046,-0.01021657598283593,-0.022647995634024316,-0.0004551952538214714,-0.05243045818685113,-0.012993385778013455,-0.03462589483784997
WNT2B,-0.029676796510993423,-0.024756248719139794,-0.034249696070745066,-0.017592323791713705,0.02879350558895442,-0.02800474239652533,0.060565479352254876,0.0005761488212724543,0.05136053484148397,-0.0007628631962943453,-0.017920921557682132,0.004712608857420406,0.01834089870803294,0.0262769368485714,-0.0048132292839438845,-0.04519725786991615,-0.013133869646005584,0.04975703378742447,-0.039630780823364915,-0.015991574333036062
AMH,,-0.02041651640383157,0.01956902500108867,-0.00523434374881955,0.0037230438566351,0.0066178286013860305,-0.043724018769779584,-0.0066261364679071335,0.02240418763517169,,0.052079384328887875,-0.08691212997594348,0.05643077178571467,-0.05210707088552798,0.04753901853808605,-0.02512807067780408,,0.08674168575408091,0.022602750703502594,
GDF10,,-0.02030079828600437,-0.04221663801343097,-0.014817005188154103,,-0.026831196595360474,-0.022962306235771997,-0.013226760663674307,-0.005199190504095048,0.07780035688464992,0.006116060844588219,0.06261377103886931,,-0.023129151113070373,0.02782492295078501,-0.03949143651307201,0.04994934951910485,-0.005038378934806447,-0.0431842071201464,0.008443867609673228
EFNB3,-0.023135157124919762,0.03927770997832127,0.00316403878023498,-0.03060091357281215,-0.018165349300426705,0.030682697721591292,-0.007713127949269571,0.029112260148337316,0.015646221724323374,-0.012474589129079216,0.027393172395446776,0.04577823435922159,0.031011166077113395,-0.01660509795627048,0.02445715734666626,-0.022563176892111167,-0.046427964601326185,0.10601126931685861,0.045336017591632895,0.01322254162423708
