,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH8812bulk,ZH881T1,ZH916bulk,ZH916inf
BST2,-0.22065389554005174,-0.016435930551615255,-0.015092022640779771,0.050396337910037274,0.001874865492373535,-0.1886335427076322,0.005650188064653016,-0.4774328941580055,-0.005628049445622859,0.031886851571416026,-0.2890997403987752,-0.08063015483529982,-0.29482938932131764,-0.02461034993390787,0.015294928282779867,-0.12252412190603891,-0.028158201716812555
COL5A1,-0.19589233481104168,-0.026311880593183012,0.0034367073897340616,0.045507922395728324,-0.06746463191264072,-0.1025290768153477,-0.02672426980400076,-0.21746241094545854,-0.07031440665489247,-0.005446194168265829,-0.15932270694839842,0.08239312069753976,-0.11624062492997325,-0.006355221120253668,-0.14836646641774967,0.056647464604113684,0.00012576385423744256
CALM3,0.33387969303475334,0.13192985031442458,0.007292347766675145,0.05563153762872699,0.1267654494469569,0.3888909422127313,0.05674354990862133,0.5667483309588061,0.2334107067183665,0.10137856048974213,0.5888186126357655,-0.10964873028551594,0.3473969655577464,0.018032936869186635,-0.024896180426417225,0.1640505133186989,0.23267735711375387
THBS2,-0.1534839001870368,-0.017155941703097564,-0.03859318760888153,0.07801051203526088,0.008094646055239584,-0.13989256893587534,-0.027238951455719126,-0.3910607966533615,-0.017684655698747408,0.017528397557677773,-0.3318985363357603,0.09975367485323652,-0.3070565947726093,0.027772997610128105,-0.059829386783970234,-0.005801063622346364,-0.05418639167769008
SERPINE2,0.21299360850083895,0.07498178556229279,-0.024974588077809366,0.0027951944955844727,4.985966571377495e-05,-0.31364782390017215,0.007971635041562543,0.069945142460646,0.009036056882800101,-0.006763094610547231,0.09559579087583432,-0.0008888577278567924,0.08352641074245135,-0.02856103576026261,-0.049781694529191574,0.1417779667534898,0.08711662652375635
EFNB2,-0.08664733263504959,-0.041371229288851924,0.06273137921592367,0.11138591566551899,-0.016344996965319544,0.06890403942946711,0.009474667825093017,0.04821339491164182,-0.08575166365866231,-0.0013331216617808023,0.24211765681874572,-0.015540487214908225,0.07349922848687872,-0.08817284043701022,-0.03839904069704382,0.021688655024620068,0.20351466811135763
PROK1,,-0.02836117324884398,-0.013283232648261058,-0.025662479189886157,0.016632242335474355,0.03839906226338193,-0.008864371238240708,,0.0695615118686544,,,,,0.08707386892956456,-0.017311103827308497,-0.004531985383506266,
LACRT,,,,,,,,,,0.04020180631331934,,,,,,,
MMP9,-0.04850264797076054,-0.05934550231967274,-0.01031430053471917,0.006687667488350506,-0.039303286649898274,-0.12063760103437438,0.04585768874601326,-0.3024347417171145,-0.04746437529085809,,-0.022031772180496248,-0.019216778026087084,0.012392795535785883,-0.07637741952410816,0.004892380597221692,0.06275690291562798,
DMP1,,-0.043605912776451324,,,,,,,,,,,,,,0.0009195140889785444,
NPPA,0.05880889600910673,0.04919299499189804,-0.001067656585558314,-0.014624902120573177,0.035370623757668175,0.20723476594120124,0.03909504523694371,-0.041565076002588075,0.02270532320695806,0.04002309973941845,0.1151726296890184,,-0.05259844421059211,0.04074495246273296,-0.04622046984206,-0.007731218431508904,
APOB,,,-0.010466535612195594,,,0.005215773877224159,,-0.04147082083492221,0.005288973100294943,-0.04053919812116409,,,,0.02784188948899721,,0.09245431527424419,
C4B,0.06549052212919956,,-0.0120199357949552,,0.0062498494989189435,,,,0.07461670663456745,,,-0.027488099529223754,-0.05073136466750958,-0.034851731269059175,-0.021370558923506238,,
NTNG2,-0.013238576479819993,-0.004033876306910841,-0.034979333425863776,-0.0027346491540803826,0.03615356513617059,0.07558719339131,-0.04506094015540346,-0.06754065085700764,-0.02066490235012483,0.021319263109820075,0.1292195436156303,0.023768246188607456,-0.12455064204762946,-0.026044877035731412,-0.07477518048865087,-0.039247676048102004,0.16071365083436687
LAMA1,-0.05578180730008613,0.037252445995947785,-0.022057229694542446,-0.03301788211985269,-0.00997548983981909,0.10163118376996923,0.0025403080836831045,-0.43139884924747635,-0.005904030513528273,-0.04839269321954104,0.0830719939979342,-0.0076499146046724205,-0.03770863181378855,0.03333537000107172,0.020997481868425316,-0.06909902886411305,0.10967289691104219
UCN,0.01649974933142755,0.0432491987172724,-0.010843530905776876,-0.02825238910338442,0.014601118308236133,-0.06033468777725841,-0.004571896307800501,-0.07797757553599324,-0.008101517823470142,0.014174111852874661,-0.02012772582166728,0.05781607102603931,-0.04580340196687521,-0.01001795911215065,0.007196969330658796,-0.040358691369345924,0.11446711194427676
ARTN,-0.060920491525965015,-0.01433901366343545,,-0.032785719827129634,0.03516942262219644,-0.05096667757108561,-0.013217004877843594,-0.03795224969736575,-0.005391497616299578,,0.11640475307211104,-0.06068704696360239,-0.0339540212426899,-0.03141601846745226,-0.03340045863544677,-0.01369313228567635,
PDGFD,-0.09757934644533563,-0.007563595580370992,-0.02136403988970848,0.09744159948369169,-0.0169718152985451,-0.017921329183089054,0.01339482637283681,-0.09960561361599299,0.0498315584197716,0.02055828362760769,0.04282020664630537,0.03280673767836678,-0.12836221324436453,-0.005558675031616103,-0.07785110712171371,-0.12565525753621135,0.16903760917113173
EDN1,0.19079419309983656,0.000819695853237468,0.09804007296346641,0.021059524623012013,0.07462394490549759,0.0761087075939136,0.0020813760860258507,-0.14188296511382978,-0.08707422987418427,-0.0012520326887124219,-0.04968328978024901,0.07717446675911663,-0.11272975343196487,-0.057171302883474766,-0.061987831707464504,0.03706626907386582,0.011360145717738608
ARPC5,-0.20494178005892805,0.020737825298609486,0.012330217080197374,-0.1232270990569338,-0.0929790294674436,-0.18193807543840346,-0.009520345591500605,-0.33210718412862517,-0.05387176921393925,-0.005365755224715508,-0.44636414611108727,-0.04274698989312522,-0.29254343433069196,0.009661182784794635,-0.12707367233465447,-0.015222209291823325,-0.05692873293196679
GSTO1,0.1300702645644544,-0.027568325620477195,0.041104440817721875,0.023520834465557354,-0.02493175869609594,0.05181890302133899,0.02719791867625689,0.4713648124181904,0.020534786896849396,0.05190714910091874,-0.15533541184907929,0.05491136618977359,0.2403604979819898,-0.03614305021217827,0.059858437285079134,-0.08608278651544742,0.04002444037346816
PROK2,,,,,,,,,,-0.02680337623854142,,,,,,,
SYK,0.02985825152986254,0.013521834969342452,0.019293538913449836,0.10622208513558909,-0.01714744323319562,-0.011595936988068557,0.017365303340888868,-0.19542864984018363,0.0540037229643482,-0.04500258677659375,-0.20155438612165813,-0.015448695441225362,-0.06701364685908849,0.07140422716788403,-0.06404522602770531,0.043541537233566664,-0.02439590499882444
ST6GAL1,0.18607647317626763,-0.01089559666695231,-0.048349659221051694,-0.0018543593822750882,0.11486378285002367,-0.026723877594918708,-0.03144005771790414,-0.27429210626371714,0.11279015876912324,-0.011202708035693008,-0.3157839698355402,0.0224676129008864,0.09272820689759,0.07016883614805182,-0.055977086543367714,0.028912918221334672,-0.14202926340632674
WNT3,0.018523426342649432,0.12040796813664241,0.0167279986184602,0.018099912584922693,-0.02457566285092988,0.05990703984135296,-0.008383129341014635,0.2081808844299039,0.052723554105728036,0.031050699378389397,0.31085027081916844,0.07746874568186932,0.2085149549870822,-0.0034990001923528593,-0.040775894017373915,0.03959870237766591,0.005576630864552506
HSP90B1,-0.13979482035316665,0.04948421199611041,-0.032434539061852175,-0.05705438341083585,-0.0017612277657311074,-0.3798149743719127,-0.03579486814766571,-0.13959892242298852,-0.11251288161361543,0.060245911733488346,-0.18237270686876164,-0.04563355915204253,-0.3069819609714411,0.11301916036864655,-0.13571346870432147,0.08332339299965813,0.022252344877040683
ZP3,-0.1141056461309908,0.003462866836415445,0.022542429494279065,0.03993765183092121,-0.013310882201874834,0.03295101032270751,0.010389116659433774,-0.23798275595778948,0.046021474827181164,0.002033229735340974,0.11807225897868887,-0.024758453525533287,-0.022175076756458977,-0.010793318623768778,-0.030247788157209653,0.06069735445157982,-0.006037068224023799
ANGPT4,,0.011760555914930228,-0.014665231550702013,,,,,,,,,,,-0.04342315562655322,,,
NRG2,-0.006957056583123958,0.011087157039630553,0.04218723600026408,0.08172136661985827,0.0633664145345641,-0.009068743231994868,-0.0009450888884806431,-0.020460248324503407,0.04502038910824202,-0.009172419937998588,0.13408078998012277,,0.02685456357094477,-0.08278844082699194,0.027275820135519633,0.03246117484204351,0.14540792281993642
MELTF,-0.09417066826089508,0.0023249765812321382,-0.011995900385764438,0.04948700107924511,0.03879130220849823,-0.03230317546443393,-0.03993324769121333,-0.14703752328593925,0.016846992452771752,-0.0004810246104396623,-0.00949097295135769,0.017133322368522545,-0.0691863658043086,-0.012201118185124961,-0.017183323114411245,0.011300714546417378,0.13064449289949762
NLGN1,-0.06521055513943715,-0.010142676536494867,-0.05742480220084995,0.0421598753128494,0.005625283774664808,-0.05192086392736777,-0.015023268232256555,-0.13306887597511227,0.035018175169875244,0.03898884215888542,0.20604362383069044,-0.01021715854093197,-0.06666238624673837,-0.04514616224928692,-0.06930078888825401,0.00822650093271201,-0.01700088930649591
SLIT3,0.2983174693448768,-0.007187394404817046,-0.021205213473262544,0.020467144698615096,0.05593037025645796,0.15887017488726904,-0.0012129218098920773,0.30007680750167914,0.00714895327554844,-0.03223608474836216,0.15811113298477394,0.04385801887510299,0.1704763714382887,0.05007661572489664,-0.027133060375873208,0.027544608584417273,0.1631856932918738
CCL8,-0.06836267455023413,-0.035988926229188534,-0.009518240950559505,-0.024372532103500665,-0.0051561963967069165,-0.1312898259502761,-0.015441883896055313,-0.08527516993306616,-0.03108150930249083,-0.02549021612969698,-0.15672007025975224,0.06224754563677421,-0.03168147813851344,,-0.016159252173569904,-0.031166623364589932,0.01992824421494153
S100A4,-0.22456054693561228,-0.040983714467332365,0.007279048949989973,0.08576462777533145,-0.014644157011864717,-0.12511861947959332,-0.053243092722012914,-0.4650915959974336,0.019648912258772355,0.006525682073982194,-0.2745477106658032,0.04238632446239618,-0.18102767611815979,0.08414114556413459,-0.07146941525363534,-0.05927783285600494,0.020713077385042914
TNFSF13B,-0.13101743723001427,0.04948196781921976,0.04770851678680824,0.04772336277051934,0.02203025185947138,-0.06239023674232495,-0.04421167261443718,-0.31929050828172,0.09472835225461672,-0.0601904261777429,-0.31537804826777766,0.011536854198713779,-0.08073095480204664,-0.0806837573968307,-0.03283169114809804,0.05425271411953645,0.09413425609676343
HSPG2,-0.01205288814607434,-0.06368256656434099,-0.004341535047817952,0.0564049110617021,-0.016311122465958512,-0.10571947960003422,0.024514053910125237,-0.3707336804753436,-0.12777419459222014,0.0009565803901539937,-0.19223442244758324,-0.03300340412053901,-0.11629190562159909,-0.0678225294368316,-0.12220374458936703,0.030817629614505432,-0.0037954084484750185
FAM3C,-0.0750448146062595,0.1057657804133102,-0.029726129239110055,0.020241337727052493,0.011631964167180226,-0.05513500127539921,0.021493002687403197,-0.12019057304840802,-0.017088827389117836,0.048720035132548474,0.5314215203242342,-0.023956379670765186,0.05808493241796107,-0.045971996080466856,-0.058785229264202224,-0.012415256792348379,0.21487297194520913
FLT3LG,-0.06215910511790545,-0.02829940267056605,-0.03318292809694777,-0.045474309013392,0.008634167289450835,-0.0338881902635013,-0.011581117680543939,-0.17381157561392332,0.0055016926770654045,-0.002057302232524878,-0.13087554594010034,-0.024618018716480842,-0.09276920245510147,-0.010721180517028826,-0.0014939809761659684,-0.04008979767650736,
A2M,-0.1220602721663035,-0.061011009131334,-0.03482411368918894,0.11017096901590367,-0.014787085771469024,-0.08877523312983031,0.0025904453975271837,-0.46320484098051595,-0.12449083113526144,-0.03659659684209942,-0.5690676568846073,-0.05983924327471432,-0.045900957748362815,-0.08410698768872675,-0.0970531718430714,-0.06461759933051044,-0.21555919038237428
VCL,-0.07518895744865013,-0.0633994763585109,-0.0018148621000711506,0.033414231116745303,0.04537720556592272,-0.04687453754778517,-0.007544268454405612,0.01769772011825425,-0.031344517036733556,-0.033428857916275416,-0.0027195916108824843,0.030330532227395766,-0.07918430894437276,-0.01659246828463839,-0.18465522871709025,0.044603499631064254,0.0916387801300126
FGF2,-0.1534606387457575,-0.008523525446640187,0.02076799619930431,0.037020769449291654,-0.04067490861696459,-0.18556014036847485,0.03897270165885564,-0.25856613750625257,-0.039072904219168744,-0.052521357609670714,-0.00730598035160673,-0.010284072481617858,-0.05762033721642571,-0.010535662672335735,0.01197761623206181,0.0575642232937616,-0.04887749327539516
AGRP,,,,,-0.014013387052280299,-0.025129201650869362,-0.017322805195991456,,-0.03369555934002218,,-0.03673118223536859,0.034523541324345174,,,-0.01777926615823325,0.007675817313718865,
CNTN3,0.2251153899490375,-0.05846146430005399,-0.010764819998470966,,0.03541040225911675,0.3416200413943841,-9.148413123500055e-05,0.24929985814907976,0.053142438668812284,0.03754751657122328,0.4234768578447391,,0.36026541686042246,-0.02731949941987163,-0.040555862085789894,0.10406899620489579,0.10951742713878734
RNASE2,-0.09449555376706269,0.05473416050005186,-0.03144087522955879,-0.011100150450952934,0.0044231484822787655,-0.11789734942038747,0.053162946077930366,-0.28772795107501153,-0.03106970913106871,-0.04069269272870199,-0.2561800489797914,0.05238914338911658,-0.08296585333247534,0.004260589892431879,-0.12535682891636946,-0.043617394499664376,-0.051226578038592
ADM2,-0.08233620684112299,-0.040272968361742635,-0.01787470318593593,,-0.04990329741148451,,,,,,,0.0391675082568834,,,-0.02269576363805523,-0.02479711998282672,
GAL,0.21874426147637455,0.044434740276516484,0.008485499294050656,-0.05759550531486353,-0.053430419246771194,0.011412639698820021,-0.04486488421697587,0.16141740807521035,0.08108929021968794,0.05715709144556777,0.30030342833423956,0.054076492261299916,0.09171866534683812,,0.09586769374894882,0.037607442467506996,
IL36B,,,,,,,,,,,,,,,,0.0443774994195056,
CXCL6,-0.04794723071838256,0.024166882911359818,,,,0.03976036246811907,,,,0.004438383438640442,-0.06141797682099682,,,,-0.039656062174392714,0.020600805803662338,
PDGFC,-0.0031172213237848686,0.03051252706496653,-0.004180731719433949,0.06587404443330647,0.05713373062860749,-0.0500142233929083,0.043637190454913335,-0.2752789508694774,-0.06797174986747531,0.049382144073399296,0.029492041345579284,-0.021544788546432943,-0.1863114461844887,-0.04227137768975848,0.01602464379748347,0.00862802574715719,0.16280107005193387
COL8A2,-0.11495135523156745,0.016299453020733025,0.02563325553247417,-0.017352763190044387,0.02839800030560369,-0.03845142448089185,0.03249761813503576,-0.2757098467962911,0.09919698858586065,0.010626213300362543,-0.12946546048573998,-0.08994234956382904,-0.1383016976913022,-0.036051508761552845,0.0035998682946385436,0.09472245737510977,-0.010328288820434435
SPON2,0.038677475389467995,-0.03139672755306265,0.010669906070962562,-0.015338734752048225,0.007611521271494032,0.03237354135554637,0.013837918072317866,-0.19902994083228737,-0.07554725117935455,0.006560527799444939,-0.10465395351724109,0.06165489934008097,-0.0073207201142850694,-0.053987999503721074,-0.10219092822543321,0.05353548521220166,
LCN2,0.1265589898269131,,,,-0.04313203202031857,,,,,,,,,,,,
SEMA3D,,0.0536466665738209,0.0010552632518354055,0.011780533846332996,0.055240436242606133,-0.10781697165778684,0.006723094686319512,-0.13307021128279228,0.0004436376388003366,-0.03631203918207435,0.04650718775796654,0.12886319072555924,0.11230957807406801,0.03765043353179596,,0.02608720145652321,-0.06083242069566244
BMP6,,-0.015128175852246696,-0.010314301171482706,,0.02722500570697724,0.10124495976071635,-0.022651601980715277,-0.058543600189812334,-0.020700981455994947,-0.026448099484652987,,,,-0.028029471806239648,-0.03300345533776347,-0.06659128999275232,
TIMP2,-0.1946411088321863,0.05995855551276652,0.03101765197533943,0.10491347849287906,-0.05048106231403349,-0.12534201530602906,-0.035772944462690894,-0.41904981206262176,0.013518829248865497,0.019410779956096098,-0.3282898034550203,0.06355876658345483,0.13486955936356051,-0.07176999200834427,-0.07333278848439906,0.06839531216265263,-0.09159802965729867
