,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
EFNB3,-0.00347376399504836,-0.058487576550473465,-0.011863850216395085,0.07615701443315634,-0.013842492364384713,-0.05332752057026274,-0.0112768155214195,-0.03334615670477832,0.018171356944523227,-0.017126302101375914,0.009574598847444283,-0.025965368471107943,-6.242533412585298e-05,0.08898968138489943,0.04997599689954161,0.0160251529135989
LTB,-0.017108390478544414,-0.02733335332888541,-0.021673326354011046,,0.017094823249134163,-0.014985304131294619,-0.04488208839474602,0.03834547874832026,-0.03608500425908765,0.0540903125561692,-0.012765571179618579,-0.0034304178829323005,0.0068180378185307405,0.006041871954343125,0.010982446481085002,0.002460572642773435
ANGPT2,0.02107272048196369,0.04872343721326529,-0.0022980782470283416,-0.001080552960842808,-0.007585900262891691,0.00855849815550649,0.173028146323079,-0.030211666184369455,-0.045767118949779764,-0.03083047370599905,-0.04307467040567377,0.11158131663985092,0.026086915255207933,0.07676730738369704,0.014692021462474343,-0.003377288398554545
NRTN,,,,,,,,,,,,,,0.10545073710513202,-0.020844819457949453,
ADAM17,0.04159568856852959,0.020958377799464807,-0.029558840048778786,-0.031860976371695625,0.0090627371267514,-0.0015743247121854066,0.0646830050237552,-0.007804477100376445,0.042026208626579464,0.05341478317526246,-0.025106797872401707,-0.038041016400048186,-0.017240390786159673,-0.03739926170298658,0.011057092352963286,-0.03021650194032723
LRPAP1,0.10738924433239712,0.0890219568568425,-0.022130626915844175,0.0869776883694862,0.003053059889282728,-0.04077631157795504,0.01952812164666359,0.00568044625766968,0.01666918342888934,-0.003357305714729238,0.006792826514506416,0.02112549290038416,0.01113664653013981,0.011589177861285287,0.06113424506891647,0.06408068744555129
NID1,0.09850240897166437,0.07061704536858139,-0.057161552706901875,0.012920432928634887,-0.00458351659458058,0.050550447187977694,0.19258588671871715,-0.06489506412395502,0.05707026425647732,0.02232730062279671,-0.0324509973278849,0.05942296176843029,-0.02575737747570411,0.07035958211327746,-0.04145981939378065,-0.06524227084426787
MST1,0.06213978511309392,-0.026944213715746665,0.027058998539285343,0.050878313192278646,0.07952154368108205,0.03652372763151427,0.05730571742859505,-0.05604068410393778,0.03168223855707456,0.00953384915207757,0.011832880959782925,0.04372463822661054,0.004544653316959561,0.001696734232476317,0.012033321849273786,0.0575852301083138
IL13,,,,,,,0.057912433916999684,,,0.07588467437716205,,,,,,
DCN,0.02618792456648084,0.055010168821786,-0.024592121052872125,-0.009211708264324651,0.03517196244803206,-0.063135611876779,0.15618086165655476,-0.024397013174235618,0.04006986151323383,-0.06331320464208798,-0.05386576594819666,0.13134324681060625,-0.052270651765485586,0.06877791165306403,0.012634342108421074,-0.020441955891468213
IGFL2,,,,,,,,-0.021508866349239382,,,,,0.00886127698641754,,,-0.030100597529943793
COL7A1,0.039977445418051906,0.029532938664127973,-0.0025176837243653253,0.01677675926043461,0.031324001601510276,0.026606181998777897,0.16071392103283227,0.00030112489839359985,-0.00865421912318782,-0.020492279917068555,0.014258467594677337,0.03552000854609098,0.00941554320815431,0.00479421658972258,0.004485267769528667,0.04618693457691951
CALR,0.04248548571436275,0.11593955665036465,0.012656152871134752,0.005433018080860694,-0.04257485245889634,0.07109053157391311,0.1523529974970126,-0.027118402276557717,-2.4862754960201915e-05,0.029432294807452342,0.029286260689760573,-0.047169940003235655,-0.01901009402793601,0.0903269839526591,0.013918146812968511,-0.025873509476375577
PIGA,0.06776422711019979,-0.01766917508678244,0.11566925664700492,0.007561880368826517,0.0725175051345427,0.05792255669832259,0.05249380595252654,-0.010448649624928075,0.025972082432027692,0.0063868987686002375,-0.012498470261866727,0.0537562544803267,0.040946726428421266,0.007511367920791203,0.009701197601326409,0.007280966449003402
CD200,0.01505393016496414,-0.020969119160185807,0.010346733085949062,0.0979498919745763,-0.009283289370864218,-0.05954564069790959,-0.013142449798674218,0.05274000452005369,0.01152768926574858,-0.042422841836622,-0.04488984905875871,0.000993305442454483,-0.02783477962694088,-0.012014824761327446,0.0922355030311286,0.008293291390403773
GRP,,0.00067754819297007,-0.0017365254130931515,,,-0.019489408565240434,,0.09485172006623425,0.010683848982096419,-0.00460184317798185,,,0.011039504885085033,-0.025312754538596282,-0.00667378496881473,0.09832259413431539
CDH1,,-0.0004311724304156609,0.03712619105094066,,,-0.022552434237807027,0.06501055331489583,-0.013763052301682887,-0.03034483149851334,0.0784830608790696,0.06553586302269125,-0.028014831332738955,0.05679749434340828,-0.03528055851634627,0.04057556865919584,-0.029989471554656182
LPL,0.06942595060834782,0.02703591025978097,0.049889149289095,0.036994363443347,-0.05306909966356005,0.023020799250726927,0.1580689889641729,-0.028441220553419435,0.08575358742797952,0.07361203448585933,-0.07330041457033401,0.08243505658369951,-0.013048910201282229,0.04972234857860303,0.00989244964864835,-0.002598706250112882
SEMA5A,0.02273350369400612,0.04511148334205301,-0.010789583885079761,0.08981567578961014,-0.0646072792871701,0.10825498346620617,0.19075288540901444,-0.03157996477743421,0.0009320214160774486,0.028228160956639523,0.05735082496685973,0.040302080590666596,0.02452801775267034,-0.03400833570003426,-0.008924567589923353,0.00019533152220770856
SEMA7A,-0.04611992959635279,0.005079532145930842,-0.018109171786439556,0.03194903562926196,0.03511234547527735,0.034422785109804975,-0.026481609646492994,-0.0023254940619902367,-0.05785371205431544,-0.07400883150950702,-0.013286323899871383,-0.01955785330910874,-0.009379344864559961,0.005215559669397573,0.03813176322334337,-0.003914087575585121
SEMA4G,0.12035398706307336,0.04784657371960341,-0.030640984682865753,-0.045528357466912014,0.04051736402459478,0.00266456786271018,0.08547189918184117,-0.033425093467807504,0.08643429505135557,0.05408197126875736,0.08652828355211212,0.014640309985797968,0.026762352820520214,-0.017822346818807958,0.056465299330019085,0.1250478274437283
SEMA3B,0.023945339956205968,0.07674314109644403,0.03826623037050065,-0.004460681184000418,-0.032887546950114525,-0.004961965597052507,0.08815524424402273,0.012010727374830549,0.0083530344307618,-0.018035481573432377,-0.05637645406185919,0.01642899664033749,-0.03787572500502869,-0.018442575569867756,-0.022023675718835806,0.0793851161549736
RPH3A,0.07116859717569443,0.004745242930804589,0.002244079116046523,0.08939604593750579,0.005917610555802235,-0.015342764266902963,-0.052097561106800284,0.026636241391884367,-0.012612163999219588,0.034360627870294244,,0.009843780220005514,0.006640351059577706,0.011571158129296226,0.033501619823663495,-0.031798116125294894
JAG2,-0.0007180368196699617,0.07984867623133315,0.004398732244580701,0.05249708896968189,0.05992318072137529,-0.002225787176151602,-0.023989987084489597,-0.058224197099004046,0.03243949909938268,-0.005234292935615765,0.05651210787026888,0.03831802935593891,0.004236576868876016,0.0640087420161605,0.055253314112109986,0.014874628677329003
CGN,0.013128207633916865,-0.03256452024772798,-0.012569229809809337,0.12721693095990205,0.0028366427037209273,0.007740647099641767,0.014246754132627227,-0.015558002070695066,-0.017261481750475507,0.004645110178126176,0.034532940790940624,-0.011751750771046487,0.008805005581635893,0.04738301556831339,0.02613361896194106,-0.010409956854547653
GDF15,0.07334910160507115,0.0359955468598511,-0.029457634187173537,-0.08146290977589131,0.034786939119822426,-0.03299590434195025,0.09277061208872256,0.01603154176677252,-0.03871396336341192,0.004361404819625708,0.01770387638025515,-0.010896994792662767,-0.024607769281724045,-0.009280483741874998,-0.05222039165299038,0.07555414445852454
SEMA4F,0.002224377515115252,0.02228095398070995,-0.04858364380057771,-0.01500315638038902,-0.020619645602244,0.030124628721014676,0.002513698252866603,0.01955300999236121,0.06452461147182628,-0.004103075130455624,-0.08278403262009361,-0.015850011449517486,0.02627680033144668,0.06331359175902541,0.031664606944203894,-0.027486076570822457
NXPH1,0.026316608852726638,0.02927125445191638,0.029140492862088425,0.06034318923706404,0.030128768508186365,0.029513040255173296,0.07513521182667421,0.06485641913724573,0.006758964323470087,0.023630514969647087,-0.041069308746689855,0.06574777872552616,0.0555961867648957,-0.005355679542877606,0.04068683010495022,-0.006635094818185489
ARF1,-0.05266749331656578,0.07159395265411284,-0.04496403736575527,-0.10187231627189061,0.008502669558175708,0.037826283993656624,-0.09054396633877944,-0.04536466114785961,-0.0019459805978686389,-0.0721086181311084,0.05684186365444351,0.0005603671759541424,0.019060230087213543,0.0407814298530633,0.012380556807194533,-0.032283053116265725
DSC3,,-0.023208249225921358,,,,,,,,,,,,,,0.06460820114899495
EBI3,0.03610550342210161,0.080899050659008,0.038704633130635914,1.4994855778369866e-05,0.02418150207048428,0.08412964000089132,0.047454210209114944,0.06158117482739925,0.026119100660228732,0.004583778795675361,0.02784312168602806,-0.0023088461496117052,0.039101165571504296,0.0049044590136186434,0.004817036575091281,0.026323251449036213
TIMP1,0.03325493169619652,0.06634449435906678,-0.080189861485086,-0.1148211518598129,0.00900663982349284,0.02568599699240013,0.128751310224527,-0.04424946641422533,0.000240552612452643,-0.034263709519026964,0.042567780321127485,-0.03827202868998905,-0.043260584177571094,0.0847721412897036,-0.039788968650679934,-0.0731343017671039
SEMA3C,0.02558755207828197,0.07404027559654613,-0.05366991568008366,0.09147696304352436,0.04750226853188298,0.06420950333636276,-0.04726704274294632,0.060322726031545607,-0.03181196136549322,-0.0032138517303041147,-0.00963244493960896,-0.05122385910219528,-0.020345549944043646,-0.07497955298289362,0.048849760478897525,0.013775073345026053
GNRH2,,,,,,,,,,,,,,,,0.016322374435641305
GAS6,0.03791436428735985,-0.046069192794128834,0.004547202273375152,0.07921231114648807,-0.018723972763906225,0.05382867515334615,0.1436179945457833,0.01150382091007286,0.022889828951341555,-0.0060541598398342,0.10790837159145882,0.029674789559115206,0.025481791708725974,0.058792041040910736,0.041040982853325914,0.06875835173130682
MEPE,0.026379878759501017,-0.033088093362493305,,0.033587197391377104,0.002894053557701987,-0.008388085080011468,-0.025688039822914663,0.07853294184626662,0.05765703129305497,-0.001842041261374363,,0.036723580019630817,-0.011322910822463523,,-0.035282163645069975,0.03136003429163726
SERPINE1,0.041247465777427654,0.010703826934215028,-0.006519753002994793,-0.1410106915687521,0.021872789743668637,-0.04398829684543166,-0.07064946934784413,-0.038966062330867114,-0.007471224135002946,0.03623689427176215,0.05910333229002446,-0.08847992679211403,-0.06467704023971885,0.035631303303670175,-0.021933798802835244,-0.07861476580847317
RSPO2,-0.014254687816022281,0.02199181211109509,-0.007619011455892574,0.18657072833974292,-0.02775592852260373,0.009328370754708836,-0.0870478710280217,-0.029467848762160964,-0.012594728282710896,-0.013236903971720025,,-0.03292892055456506,0.04227393043986559,0.04920378416501227,-0.03955392186098496,0.002798420338528973
SHBG,0.03996934473333598,0.037279511576385746,0.017108765670612747,,0.10302189421446563,0.07558567471124877,0.030944096094331325,-0.005372943687662289,-0.016779385488055083,-0.016552893494681958,0.010304368028343305,0.026310388220810797,-0.00023302371205004293,0.0028692933776980345,-0.03317645802382963,0.10362887272202513
LGALS3BP,0.06256468950872228,0.08088446168357744,0.00826245009665624,0.12913255607733032,-0.04241461330823628,0.05877065015068695,0.1269195481303243,0.07754915537875012,0.01283451143632881,-0.004422667416922789,0.05776982086711405,0.02904609123826702,-0.0006848155054751361,0.030542460256079765,0.016273882506037233,0.06278162857042484
LAMB1,0.07410915088958664,0.05971296342320302,-0.002200767639105768,-0.008362024579098551,0.05940704804656108,0.027588719442501148,0.1730884557373909,-0.06471559314027901,0.0021894675942620728,-0.0027199741436990154,-0.019076934762677102,0.01838369234197768,-0.02909250544421896,0.11594873733443992,0.013525365668510389,-0.044244190516309026
SPTBN2,-0.005211221461955616,0.0066372073052932065,0.008444186182150974,0.08031796209827358,-0.006490928921474094,0.04845982397142311,-0.09073668675097962,0.022401787226574495,-0.005637925283604162,-0.011829595157229854,-0.035194566598006925,0.029530233843462827,0.041318330673158314,0.010744494763955639,-0.005156472257759971,0.0006176336589510034
COL1A2,0.0646389930988647,0.07823677426698354,-0.02724887674774234,0.010635521011546635,0.007932704636062094,-0.01757636328762457,0.17528266400001513,-0.02106480011028215,0.03466796464281602,0.01420421818429219,-0.00738792371458893,0.10736971323529543,-0.03910729617752896,0.052702173258648795,0.0034878626993171723,-0.08725226044405877
DEFB1,,,-0.016657814948394387,,-0.0005242279959493683,,,-0.003991801140554391,,,,,,,,0.005529428305637246
CEACAM16,,,,,,,,,,-0.03004725096348877,,,,,,
SCT,,,,,,,,-0.00134948122383565,,,,,,,,
WNT11,,0.07529302709022363,,,,,-0.02706662369989575,,,,,-0.0007761217373589426,0.04870892325128392,,0.04575205815421234,-0.026934631291007125
LGALS1,-0.051882320097013795,-0.09002558524627077,-0.03894351198170709,-0.15214008583852776,0.016515135313787396,-0.06090537180802553,0.1297904462626384,-0.08992550327246972,0.02185185255718848,-0.06003162123802726,0.03698141624342077,-0.08593844493856276,0.0025761670553045004,-0.0596741348642404,-0.0038016816366048894,-0.05009880944016372
BCAN,0.08847369349495535,0.044883191466430446,0.06320156878995557,0.12992889020854734,-0.054779453522591934,0.10251964925181917,0.12689998246146914,0.09641225432922976,-0.006015542301155692,0.06430625690998104,-0.12778826720749145,0.12835929414739433,0.04196337527622746,0.03802630957047841,-0.02170859394465162,0.06955644075913961
ANOS1,0.07847868679030931,0.0790444044275004,0.015315290988615934,0.049882588378404584,0.02737486789666846,0.08132281197141183,0.11053788098526979,-0.0002734240023368785,-0.09902007562406269,0.07827460569127308,-0.021908570913730052,0.04601211734001948,0.05784124469710031,0.049375607641232,0.023031476726196813,0.031854467663319265
EDA,0.10532562508428489,-0.009352623610399213,-0.034373700463162495,0.047405440464730116,-0.012094655491627847,0.038513438486725185,-0.032362570213963146,0.024833006839886103,-0.02053158445298847,0.003568306264848785,0.016025525918351147,0.04451313563878226,-0.015357830070692791,-0.03364504906993019,0.034109191989729296,0.03962149897896782
FGF22,0.04803906608572183,-0.034630285057761744,-0.02293755309417814,,-0.020147889381580537,0.039771271517492636,0.007555751228379571,,-0.0354061798969902,0.05670684521851624,,0.03630953165053641,-0.006498232908352777,-0.0036734472221094084,-0.03509529311353035,-0.005565262720327883
SHANK1,,0.007449271116232399,0.06680046594887033,,,-0.012734174745091335,-0.023605255379883547,0.039963324424508825,-0.02746424758333,-0.023154715158607463,,0.039645941735214844,0.0974002286017557,,0.015715529648022662,0.01247155682611424
NPVF,,,,,,,,,,,,-0.02665180054226757,-0.0213436359610836,,,
RAET1G,,,,,,,,,,,,,,,,0.15453533552811297
TGFB1,-0.027493964513683786,-0.03270418041343044,0.04305144932065935,0.061150090989587645,-0.028571920656928897,,0.03341166204832719,-0.03523646981433688,0.0796063296000451,0.09699960006684516,0.03056992490483247,0.0297992262767132,0.011032995030292782,0.007102541439762118,0.042498892314369846,-0.035749199634825334
