,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CALM3,0.02505650629057806,-0.04423035258293642,0.050764747480134924,-0.03072881518844958,0.05741067160928892,-0.16650810784945586,-0.027282889908193955,-0.032218952360916084,-0.02983040512251458,0.03507498460087457,-0.0036776796211312347,-0.012652202144204762,-0.027307341448636495,0.017225681542466155,0.044614122270212074,0.00829246906220958,-0.09601850043376013,0.0049526865903538365
THBS2,-0.010582655664176677,0.012386134612403865,-0.007671279475776714,0.0228907539845403,-0.0487944424915779,0.0950408549158232,0.015344563315280196,-0.030716642100749026,0.015497630190796077,0.015703523238922643,-0.11771603328106951,0.03776668381373992,-0.0027358636691653436,0.013037895769571286,-0.05186047613786803,-0.023438706951237242,0.07204603852305862,0.011357258151471766
SERPINE2,0.027730499221647473,-0.08743476378770677,-0.0657994482736054,-0.0070514837116372195,-0.022792913492903487,-0.021421903997026117,-0.023596729610992028,0.02209992346153281,0.05680635467180856,0.046112007839430716,0.004664833901739004,0.041352708004751305,0.08957937094010927,-0.06171183499906277,-0.014550023923654436,0.03965649579228828,0.06468681962594622,0.025684533313063564
EFNB2,-0.0012368970984816773,0.017751174101815044,0.04581862119611161,-0.00849894018089492,0.02631832730846896,-0.0051925423936008235,-0.030220055814918313,-0.04952338374603532,-0.04524682120467547,-0.007425951344978341,-0.034640799779857186,0.028840015474206164,-0.008840528278109293,-0.025976196261427782,-0.014027962364875333,0.016066723210814874,0.04574969965809815,0.05236141058221784
PROK1,0.004167858185019187,-0.0004537153066729035,0.05007505933622227,0.0007884866970576505,0.15070974813320853,-0.02033819435079128,,-0.02129207130357439,,,,-0.014467018234522584,0.08275905103887288,-0.026216751014338416,-0.02069834536815698,,-0.022838280305674946,
MMP9,0.081526787749196,-0.020670278155618952,-0.05769376536681399,-0.01929406439241325,-0.03212765889313536,0.006292881055200094,0.0006465557898968644,-0.022008217440855734,-0.03125874684528297,-0.06379164668970277,0.03876633571214485,-0.01919072317037212,0.006061922128942668,-0.023329930749475137,-0.021072875470681266,-0.010471339311313839,0.04857257389812852,
DMP1,-0.03230406661417031,,,,,,,,,-0.02721883310890407,,,,,,,0.0572922622838948,
NPPA,0.0647332104961321,0.054597156862821704,0.006827044317436528,-0.002947963872414754,0.05166177551548542,0.0953662091649033,-0.033505975747304996,0.016382214632425472,0.04550124623578897,-0.05051320389040558,-0.04767469682640195,-0.012602549433979128,-0.021268297079143347,-0.017737761777073223,0.04995875217426083,-0.019882120562735178,-0.025426289695202487,
APOB,,0.026386815021944503,,,0.002850131150579751,,0.000860322169343632,-0.02673655138604802,,,,,,-0.028768442661986627,,-0.015070818859032609,-0.022838279947090246,
C4B,,0.028917919949542653,,-0.014407571853346368,,,,0.015284159343959576,-0.03826655571477332,-0.025541352912143867,,,,0.07415128192737858,0.07870920047851422,0.08069583374125214,,
NTNG2,0.011624740907580974,0.038118512299668936,-0.06065517302447111,-0.0103908410318828,-0.004211944460183403,0.05517630223178437,0.06968914256347437,-0.01660464459788543,0.08031317551030591,-0.03964379307256182,-0.0836078060624392,0.03849343346193696,-0.03972400934758181,-0.07647483913029877,0.021330933395218587,0.022097023593259085,-0.014107551469905907,-0.06845422797618375
LAMA1,-0.004286956986263157,0.01927235295007531,-0.03362984747799515,0.02428296543854363,-0.025943962368056656,0.15431267618252273,-0.02713785135159754,0.04618581354302968,-0.008692151417996806,-0.0011785558677225429,0.04075441535098075,0.017914550510090565,-0.002109521803582274,0.06665221768623289,0.04259222954140647,0.09528073715532588,0.09783145839150309,0.01844592748811974
UCN,-0.012409494125018666,0.030542505662870104,0.057156590251334544,-0.01722600147949128,-0.030131906727279133,0.0310181182796251,-0.032468759355573036,-0.00030934494354794466,-0.005001546254862673,-0.038368200975394756,0.048020398537584344,-0.024054387176265127,0.022510298738928416,-0.011284225616003028,0.07575773768646198,0.02355935439279901,0.1553294745101509,-0.007080027987172741
ARTN,0.007025062208009816,,-0.03339338220544747,0.014984062036196531,-0.003623786141945308,-0.023084335740682613,-0.029359676923865635,-0.02200821957720691,0.001158868401401186,,-0.018647944943432613,-0.027228614782790397,-0.0028580259881398704,0.008125051234271511,0.11109075419722371,-0.026293211335722662,-0.03293596580025733,
PDGFD,0.013257403755309758,0.07922321386695547,0.022361216717487226,-0.05024226249632108,0.08366413973111712,-0.026401671322986788,-0.021304861209812575,-0.05525487287783172,0.005694662071604841,-0.06371709388369491,0.020421512913661014,0.0944492882488267,0.0010652838385956018,0.004205249917559779,0.02992770051406796,0.03594608897833356,-0.017581980228553565,-0.045032893153742266
EDN1,0.01230861306230934,0.002732792059941307,0.0459976452685927,0.001502964214637179,-0.04942848924356662,0.054346767227961994,-0.011692577453159025,-0.009016619067164094,0.0008372690396026639,-0.1086993679331818,0.009839115828766893,0.08281726498278703,0.0008661684596811912,0.025875516165836405,0.012386715220691886,0.046964712339906636,0.027409244821632883,-0.0776550659550992
ARPC5,0.031008054066819637,0.0577067647823808,-0.009825281344572652,-0.011334883779399075,-0.0696328592255609,0.05736804467179503,0.04661053861769119,-0.028731442681260277,-0.0022959802649165605,-0.021020778169957333,0.06663655294225002,-0.05606207489451248,-0.021609252357715998,0.00425131277802525,-0.017452494625095762,-0.00801543624539218,-0.02081045758585637,-0.08227147900917457
GSTO1,-0.0019958063497340145,-0.03195934477167213,-0.04818186856929751,-0.003500964933268226,0.007791162651119269,-0.11042303474737142,-0.03856459350866521,-0.047118294391019715,-0.04357500031717019,-0.04111461534683081,-0.01624364717514908,-0.04372605308172693,-0.016938019065775335,-0.0033998595789552317,-0.06199208618948442,0.006198433786736992,-0.04736522536103733,-0.0004192630443648428
PROK2,,,,,,,,,,,,-0.01257070777469163,-0.027454166437700413,,,0.04631992560603832,,
SYK,0.021102077801642277,0.015722280582305556,0.009191170787929788,0.055936816565135265,-0.005536117441469879,0.07200536533749521,0.03373610625979473,0.025119633976169776,0.0025983379662606913,0.056411924789305824,-0.050598845649565086,0.003349443056931602,0.0326232086080224,-0.012200290925277378,0.040341099107550835,0.006464835603538935,-0.02904405584435842,0.047445101741631475
CD40LG,,,,,,,,,,,,,,,,0.0338825454376418,,
ST6GAL1,0.025563939269445408,0.009631722406415502,-0.06721518830628934,0.037400018932808796,-0.028260863011255632,0.06677834900440427,0.05063805034544865,-0.009237232761308133,0.001673572758095691,-0.13892345892901406,-0.03155978750704251,0.04677625980926962,0.05743151877753755,-0.0009335360180724037,0.03166795439437025,0.06736541892240482,-0.07139507903409262,0.05151505757988587
WNT3,-0.01628499968416412,0.04534331361314336,0.004388442461141622,0.011215931541312079,0.04070712668255643,0.046167064498450164,0.046164584912656806,0.018799804431509297,-0.023851580475715985,0.060597306356987214,0.10801620780965765,-0.022595422785072965,-0.016384885353250094,-0.04387288982778814,-0.022320871682948808,-0.023920226637701922,0.020249191313456687,-0.06313594973698025
HSP90B1,-0.008082285383145576,-0.020799135830211764,-0.0284362000583982,-0.049127578913887755,-0.02869419262906466,0.10967634924422748,-0.021322823313379646,0.02018469789968031,0.03139195180482192,-0.015824832112051733,-0.06163938445208219,-0.003671048589671388,0.007478203495450183,0.011393269136042852,-0.0315964516885481,-0.07789284969637893,0.08102888868173133,0.0197876746890412
ZP3,0.003623750507079557,0.05290628898229219,0.03333756188459729,-0.0389948110767827,-0.019986039244980967,0.0487239608133425,-0.012973116161901142,-0.0031335893275256034,0.00787506359789569,-0.04052766687272667,-0.0026165582467250594,0.03244403762288964,0.07904265860813998,0.08064502722887143,0.038536126602888306,0.01399408602709437,0.0517342408430279,-0.05385055098969136
ANGPT4,-0.02527084736805093,0.04934750704948166,,,,,,,,,,,,-0.00927090751570721,,,,
NRG2,-0.006877389104995301,0.0027156996981145083,-0.032675159163731454,-0.022363330276574625,-0.016679654849256684,0.06462214613949703,0.02682358378765513,-0.024157314683093848,0.07374189715702047,-0.02044252400066414,0.006474705838154953,-0.020457029678686404,0.019369927613142265,-0.06183081443465002,0.04882879958446374,-0.011020269692835268,0.02229444875783917,-0.006286197955066442
MELTF,-0.020517208098834182,0.04050123452089667,0.1443470707438996,0.06875727688537607,0.019404334091489405,0.02196248914564336,-0.04257093455317157,0.041252649277343026,-0.034517361225643625,-0.0768231978265976,0.04355230353344513,0.042301504901482656,0.023204774324079698,-0.05279068087862777,-0.00447480344080125,0.06302244176887897,0.012302007300724754,-0.06835317248668936
NLGN1,0.005893411089105444,0.03468175871602456,0.022353562509564,-0.006492185749285705,0.006359207918270052,0.08475705227078079,0.0021969999889242158,-0.01943425824692941,0.012435784857850343,-0.05381025057211253,-0.023207883965111822,0.010717536327091475,0.0008092141735764098,0.07367518361350239,0.06048119704023111,0.015941941590613483,-0.005393225800578503,-0.07934599795454818
SLIT3,0.07415437259196749,0.012989960537889629,0.017677252823550076,0.009256943289036748,0.027420293599467974,-0.06544166665236598,-0.0017704230524143978,-0.013364843615091583,0.07728213751420104,0.03943380450042371,-0.04860635714238738,0.013078603074036448,-0.010358357784312034,0.13915761949941186,-0.054267789800480894,-0.0014374276784283298,0.055788132347749306,0.09016502449055025
CCL8,-0.012970596591977895,0.11678717048982648,-0.024824261420463407,0.0021509777626816276,0.03413628968414836,-0.024288751476316667,-0.025277220087541914,0.07140057642060771,-0.023897268608077265,-0.034805335406914446,0.01944594344054374,-0.03589451980779168,0.09197720863342371,,-0.026611148918987245,0.08629020561930965,0.140306947856629,-0.053850450439663466
S100A4,0.011067519465830079,-0.002950794384110201,0.016822985838792156,0.051747881523874675,-0.02633679170084355,0.15146556111689394,0.008989578411047179,0.0011209361308640309,-0.0042571215192253676,0.010144049212542144,0.016596346332765872,0.05073212275158939,0.0319694566885185,-0.000895534699484298,0.023980170162332816,-0.05814065009333584,0.01547619772069334,-0.0692726965738322
TNFSF13B,-0.03195001309936318,0.014349916595214654,-0.00151785429553658,-0.017007108885882423,0.003277476717583357,-0.009948404875953805,-0.016253768315111643,-0.015177978501682706,0.02852570529565125,-0.010111047476803994,-0.018171325762338437,0.05106759634924461,0.02057970373067276,0.012224433519329912,0.01274084232290584,0.039810703173229274,0.03980044481263794,0.010491861412300556
HSPG2,0.07273979976590104,-0.005304020988059724,-0.05326253143031828,0.01709199611064779,-0.09310696164551353,0.057415895059219624,-0.009602449847629093,0.0017391752221135738,0.02454765364800937,-0.03277794590141149,-0.08027074033713412,0.03863626914840205,0.01617479276726812,-0.01855062746263205,-0.031123091632465256,0.008794035684482929,0.05399142291877518,-0.05707046659183328
FAM3C,0.04483295810819262,0.017564535845394295,0.02754154989934699,-0.017530220779562216,-0.04443745567669075,-0.04760666453516614,-0.041990374827385726,0.004911154035301201,-0.04163596497955981,0.010185417280164241,0.07265636419147965,0.052802839357448,0.054759741590063776,0.0214385782620409,0.02385296219145983,0.024216544840722675,0.08409961870368991,0.06261632404004383
FLT3LG,-0.0034457790757784863,-0.021371819528784957,0.0038754057977583548,-0.02831758210051784,0.012209007730207548,0.14505043083356292,-0.039022889552905185,0.036904019540972784,0.044017258508982735,-0.007633854428320042,-0.046888139966519186,0.030062468489618792,0.014407440278496823,-0.022557697699899158,0.050126944510710945,-0.03790838431622918,-0.0047487636560722465,
A2M,0.07119084163513224,-0.0017928863028651894,-0.04520822167262543,-0.017399342850434322,-0.06568002496738681,0.008325319584370355,-0.0024844892002561323,-0.057628264726085565,0.05047011245406938,-0.0350562739677317,-0.1481852977665556,0.0812219333707638,0.03189178647458037,-0.0344005246434867,-0.04600264596276576,0.013904684844122252,0.09796355489881155,0.060207625278386495
VCL,-0.005016591070848508,0.04074611477372492,-0.006297959890859928,-0.029593106353441694,-0.04760245863836029,0.08689737167856161,-0.014362219969810238,0.013984469779556308,0.030840837463555214,0.03195659079937494,-0.01726402474837424,0.029614227985339824,0.03441684540485577,0.003816791006031006,0.001928365666162346,-0.03227745626357652,0.05353635492175403,-0.03222003117669909
FGF2,0.021502382090394442,0.03905792767153092,-0.03130674348388975,-0.004099242121460376,0.04365818705974252,-0.0054932857180416145,0.038192606760455446,-0.0003235188340444698,0.037056451573191936,-0.001382706715938834,0.07482584700989643,-0.02208281088257628,0.010780635531886653,0.08054111406546005,-0.006590732381460344,0.0030083840324163467,0.10740473983085601,-0.02359591459820502
AGRP,,,,-0.006727987074697233,0.06666028100842429,-0.014712628185287454,,-0.015623911453634948,,0.12503649311452206,0.15084130244063806,-0.014905250922030565,0.017354746980026883,,-0.021258112423482224,,-0.017046309362029582,
CNTN3,0.015367141963012549,-0.02157313750113864,,0.00869285223060378,0.01445943613989441,-0.044696966410142175,0.015719370210807677,-0.010938938688101713,-0.05476708638831563,,0.19988145306889155,0.05956707049566537,0.10192529666141349,0.06138932632139353,0.019161055954219106,,0.01376678632099646,0.07232719095393013
RNASE2,0.044770873966286394,0.0030095543445988306,-0.06513999606512547,-0.01313562191749201,-0.028180362681565114,0.11829950264370646,0.06489513160910844,-0.010491115585091523,0.019085157947010725,-0.07438686715224589,-0.029552090664278406,0.06536538708179,0.04853564208097879,0.02622987219750885,0.018083135998250777,-0.03739282918346227,0.05087130467176357,0.12366691260564955
ADM2,-0.035959325892106375,0.02140267154374092,,-0.018505372006359024,,,,,,,-0.037704260908244296,,,,-0.02713661467580513,-0.01549004436318817,0.03627864509387455,
GAL,0.020379276558104495,-0.05637025843709815,0.04677593135640822,0.014978745776956012,0.02518505461011397,-0.025742651390991314,-0.029928838430414665,0.043026716520932554,-0.033811360533691937,0.015312121743892735,-0.025435018034963047,-0.03475757247870518,0.10303489832066721,,0.03007688693172811,-0.015281786256199163,0.06685294520472988,
IL36B,,,,,,,,,,,,,,,,,0.2641256276357851,
CXCL6,-0.0006762067911480896,,,,-0.017651544299582485,,,,,,,-0.04572301435229351,-0.028344215351436927,,-0.022735260700375896,0.0011370361965377049,0.09305342754288487,
PDGFC,0.029728183124492616,0.001872491780512179,0.025862819451534763,-0.009414965828881022,0.03710262972504747,0.09147422190547107,-0.038706115264805906,0.02560348282688764,0.06708273015747314,0.061601930674627804,-0.13005764287567323,0.02937254816839535,-0.012813432057971481,0.020419770505374826,-0.0472123944497732,0.012805153342153548,0.0665226586740338,0.06281348966654653
COL8A2,0.02133459268688509,0.09043397480152167,-0.005995980182831358,0.05790913737967782,0.00907361172464951,0.054671915100402965,0.03805546183648417,-0.020514120971223772,-0.0492928429245541,-0.01560043072251002,-0.018259158048176308,-0.01532543277351931,0.016635268727882728,-0.031597749933378765,-0.0448703015217847,0.059596130244781644,0.09074838793033814,-0.041759578412994325
SPON2,0.06053490771181136,0.08842152347367876,-0.03311965641584087,0.01719591598267192,0.030004141283725784,0.007428524472291277,0.0005886162649846425,-0.010596443453984344,0.029540876217956452,-0.0819744795225944,-0.06793904553030929,0.045892009974120844,-0.014202861191435424,-0.049169531985673955,0.04220966170171232,0.03071242871851112,0.037865178320130685,
