,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CALM3,0.0029870027003512725,-0.016068340861761992,-0.022684239902673223,-0.022207983785033195,0.01300994633009825,-0.009920105043195975,-0.10799142274882224,-0.003812571686368617,-0.007608340718182087,0.04599354800391211,0.021527539621929492,0.013056176246491845,-0.004027485039781649,0.07131986703139832,0.13662756327437425,0.05386552817562336,0.01892266760252826,0.004627159752939208
THBS2,-0.015613206223690215,0.01229539467542884,0.024790760510989863,0.034219222285131495,0.04911884594730686,0.043720205109869674,0.12487560212205857,-0.02336637478743909,-0.039738242621170525,-0.04084434088509811,0.01855912421670508,0.043598882501650775,0.014105956429342948,-0.07139417797091951,0.01153923334378318,0.035418927921390245,-0.005116004557209052,0.012155778115264351
SERPINE2,-0.02053239054171484,0.010487058743469484,0.03617552890205079,0.030843216336246676,0.02466802112966986,0.027464054740365302,0.012758084168760758,-0.0067512186270655946,-0.009096203333508203,-0.016479886314473356,-0.02261048452771475,0.011785868464895993,-0.08036132435805998,0.023441985330958492,-0.05239470949516534,0.057468809564752886,-0.011196811893712235,-0.03944307127083621
EFNB2,0.06086808428452081,0.051045280985950035,0.01200874592832878,-0.04249922749379091,0.02433030148243907,0.04669058059918389,0.019743842422113387,-0.016175838343013064,-0.029708608264893323,0.0971627789480711,-0.024945850827530702,0.05362729943068876,0.09325338190677857,0.008880346454380704,-0.025753199913530065,0.013750223736283087,-0.0030327083719366077,0.03664021603802842
PROK1,-0.0027118530048510212,-0.02297561035665981,0.03430389279448485,-0.0334907828476463,-0.01704645755377074,0.08293845382771163,,-0.020299890310773474,,,,,,-0.01716826361661866,-0.024911943409862,-0.020948080208369007,,-0.028368601515149496
LACRT,,,,,,,,,0.0007295547348613484,,,,,,,,,
MMP9,0.047996940014101076,0.05713420714565631,-0.03127381006366305,0.038591059703395075,0.03545990115145948,0.014728661547059282,0.13401917977977554,0.031157999396464887,,0.03968227314013844,0.021760793773839344,0.0665609198001446,0.01652658993732825,-0.043021715290579625,-0.030866080449142724,-0.022800982098826042,-0.01753889213350473,0.0901236046727139
DMP1,-0.020778479903683606,,,,,,,,,,,-0.03279933602419978,,,,,,0.10019716077790576
NPPA,-0.004259511178313487,0.03674597297087055,-0.05755181759909997,-0.03809501339747203,-0.03938965846330487,0.038949601972076926,0.08946975898195926,0.0445388216369915,-0.00993620176630213,,-0.008098425932870228,-0.026966860151397265,0.03168140575092651,0.03407258303408685,0.038530476414603644,0.05218269589449137,-0.03231929198691915,0.013739138208560694
APOB,,0.05536142812469972,,,-0.02243910111025761,,0.023384251788269073,-0.0024445300698160985,-0.012105160084307632,,,,,,,,-0.024498302062405133,-0.028368601069733015
C4B,,0.04170802858015575,,0.04413032078535422,,,,-0.016507732593633678,,-0.018714530004883902,0.03707350193267682,-0.030777932813145878,,,,-0.010917518666191907,0.03408137007626534,
NTNG2,0.004197580499487693,0.009213103726646193,-0.030469189851122704,-0.05630012130483087,0.015518570226738575,0.03268861458768468,0.08033652468476854,-0.04013074849227586,0.03258561599713025,0.043992670987083975,0.012017611806922512,-0.012977907785163124,0.07504814424963334,-0.025563943809942796,0.012138618744985726,-0.010491051604295273,0.04450320050822138,-0.037538819365937524
LAMA1,-0.002199645211851602,0.05705569663584615,-0.02782880060776709,-0.002429892809851655,0.07720905737600547,0.08288358922753516,0.1326550510474317,0.03547984672506155,-0.005824627204852291,0.035908316661491295,0.026720355103807474,-0.04798139316318272,-0.0035434833600534576,-0.054420635367890824,0.07839713023624137,0.006595154291413988,-0.04313146369203451,0.03719607690887117
UCN,-0.025281872922366156,0.021557223540656954,0.05537820550599178,0.023635340901065643,-0.06228533625990503,-0.00720036998207904,0.005436343273714145,0.0010654970406194398,-0.0007194117362122447,-0.025872794244401007,0.008775045789333285,0.01994405024953324,-0.014690763884057689,0.060218704452037586,0.005326139083821957,-0.005647082140255776,0.008299331420437293,-0.022911918502713357
ARTN,-0.027557969194816224,,0.010349247501479402,-0.007850123717326478,-0.018435304089451016,0.01565142249846023,0.024839512402836595,0.005376705512084976,,0.004646748403448765,-0.022525460290689227,,-0.003185294531855066,-0.032312673484490975,-0.03924918477242476,-0.00019188404236957182,0.0024516146200978255,-0.04091145553861698
PDGFD,0.12034011634413914,0.007433515731118479,-0.0013912609334565745,-0.0016001000035700042,-0.009864313918497758,-0.03250368815123554,0.03280048391360748,-0.014769013794338877,-0.018033507790856843,-0.014099764850244256,-0.016095799634589847,0.04536474795846932,-0.0020422723080964996,-0.03356919027667516,0.07787093559074479,0.04172251854594798,0.023050372081220034,0.012923346883910867
EDN1,-0.005614338395754747,0.018277353530885644,0.05644976919560522,-0.05859698815600503,0.03595783537368899,-0.008151679664314732,0.11330671035409956,0.039555300370733716,0.04988452797882865,0.023531313363271817,0.051623312029860174,0.023563503778384662,-0.05642994372337785,-0.016709041254139634,0.0429310357906953,0.010821778041003285,-0.0015993643776924698,0.0021871595860157886
ARPC5,-0.0020583860028953564,0.018403582852837174,-0.08786775764865168,-0.012616390197316788,-0.06501140537509369,-0.054657457443860614,0.1060207704908689,0.025825857740300454,0.06943759299635409,0.046492706418696246,0.007036349533637709,-0.019407583268653113,-0.027089124348384824,0.01643161728401253,-0.013667922803479669,-0.021112334277959974,0.06472674665420126,-0.01966006594261257
GSTO1,-0.07281103289736489,0.05627932052166671,0.051461117818084705,0.030006971388285054,-0.04064870751378551,-0.05697531233329781,-0.1495566812049211,0.008896347808408296,0.002947271128219921,0.017984636117534605,0.00923239682659051,-0.0556316037994842,0.06073695488932696,0.010195725774911794,-0.02806104133780932,-0.002007008717916378,-0.05290922011037389,-0.02591670016539224
PROK2,,,,,,,,,-0.01978203406726969,,,,,-0.014917878820970855,-0.025405829961258626,,0.016131102922546065,
SYK,0.0074073734824903,0.006408136007886294,0.06701661027213306,-0.043679640328311564,0.008484991247665535,0.005035499869938772,0.1441491206739658,0.009983359080275036,-0.022772686761702854,-0.035969129427702785,0.004513974945979577,-0.03421854365986182,0.03911586859964623,0.0049291600821630074,-0.01051190896974936,-0.038275262025265225,0.07285909540123905,0.024785004586249115
CD40LG,,,,,,,,,,,,,,,,,0.036091892960012764,
ST6GAL1,0.026580179499546462,-0.01474347907753933,0.0612823091928929,-0.06457288650986165,0.04765348453003168,0.0155960818638836,0.10499745153504224,0.059475076889401984,0.045011402872364416,0.015182943191994152,-0.027760604754685808,-0.09786866747516644,-0.0420945296427064,0.06136598191496134,0.08807435864725065,0.010249506698421408,0.017937310342790377,0.008697648205681042
WNT3,-0.03208723820714087,0.00013717095558769165,0.043639835209192554,-0.012961776190928585,-0.014258280336918385,0.026865107246463633,-0.055131320721407015,-0.012651709857404854,0.03600247094026097,0.04338744401968765,-0.0139807395489881,-0.032404031807324644,0.08446549729763475,-0.03404223340043382,0.06676732421242472,0.08642310104397634,0.1272873258124152,0.0060036612150430385
HSP90B1,0.026468558650853458,0.023550189993999375,0.014650358483485403,0.018025955688775498,0.05712348140954408,0.013556423128352982,0.09543680467152144,0.0059703425615698965,-0.021016501929099336,-0.004746022872073596,0.022495620688954703,0.03766910128773534,-0.01747042212757731,-0.06585904612860782,-0.11201806122688569,0.005493985913411273,-0.02996859272258801,0.04802803479704504
ZP3,0.014327450061955651,-0.004387645301623893,0.021557501946356306,0.037662790161814785,-0.014197517609795774,0.033307425263733724,0.10503295343771143,-0.005412940464124376,-0.012105161161619473,0.0014738665979235363,-0.029720177515610326,-0.04883679468244895,0.016296860908382355,-0.027688181466055162,0.009174714627209687,0.005541687770730565,0.07674505360826042,0.004889822582807971
ANGPT4,0.0045953598048809954,0.024425015797546752,,,,,,,,,,,,,,,,
NRG2,-0.020074844996904564,0.06288426831637213,-0.013423188517900374,0.0011168177267461927,0.08381413871639783,0.018766091589941622,-0.006097887998061605,-0.004714578398513936,-0.031254055754522427,,-0.02222613232220412,-0.013944497353673294,0.024137047772741428,0.036321077983052945,0.03291433047750278,0.011221656494567848,0.08148319482578248,0.042694562052745647
MELTF,0.02915109458814555,0.03971400390261539,0.013829761394816198,-0.01762644631233206,0.02132434509998541,0.04912669124367648,0.03641452400828419,0.03714388482596005,-0.02830620367264998,0.011909018544781508,-0.05088928710804983,-0.013630642514564596,0.026703541457125113,-0.014593191715543552,0.05982822592158931,-0.021208198858562715,0.04488742291735367,0.06620563661203974
NLGN1,0.10138548304064435,0.05182452580572174,0.05953822324289618,-0.02483976037528195,0.010625743396519427,0.021403616086696785,0.05409146655063096,0.013378265791803864,-0.006328749038617342,0.05440308336862749,0.02749503190749221,0.03706238004589191,0.035896720231912344,0.04125521116683359,-0.001736169381940882,0.02625257630223028,0.03824724634528038,-0.00558427447011582
SLIT3,0.05019036615887399,0.01655701035105261,-0.040623855927705954,0.004278672267763368,-0.01104696494773015,0.02143231878095746,-0.05436858638677047,-0.014145820929459567,0.023014980592778723,-0.030652326406364862,-0.006902218098439817,0.0276734851686888,-0.015267263101839542,0.05208892402830247,0.019869671630823364,-0.03002213353338895,0.030042310515657922,0.0039731052923270725
CCL8,0.021271572955305552,-0.016463416786537077,-0.030342457193113598,-0.03654813239364288,0.009785438282479898,-0.021689152383581538,0.025975891815772527,0.06740592527249382,-0.010923418695282067,0.014377256453677571,0.057824130635894415,-0.04194125026884114,0.07548876287650941,0.009100020276961959,-0.032173253207307344,0.024378207905396864,-0.021332443643541338,0.06672266048955422
S100A4,0.07364935848233545,0.007598768275588412,-0.05336687648170275,0.06553929850528055,-0.009936936835612153,0.059405798067635816,0.15292250782067077,0.06785151623297965,0.053928600041893655,0.05615079764105107,0.02096111647620987,0.03791561602666193,-0.016298345682812156,-0.055423017389583905,-0.07111581847549348,0.006887402604585941,0.032939474687465164,0.023831094366222404
TNFSF13B,0.06538868939718648,-0.005425644581963225,0.07256439538478263,0.03051237221690696,0.005576057949163148,-0.04340502749154691,0.14888171483662252,0.07153188695196012,-0.00487404516100108,0.0032976495623255804,-0.0499239513742717,0.01975881088715012,0.04755337247533251,-0.0018395672319577868,0.017876641674428446,0.015218926289901978,0.03921950464633454,-0.001291045817516494
HSPG2,0.06320233482330936,-0.0489580798922577,-0.03265026002859159,0.038097084785966615,0.07058417750542614,0.019038969901098747,0.09444694559809291,0.004242571014075748,0.012086007055830822,-0.0562963101274641,0.0016882648453538495,0.0359610664502098,0.0398698911282352,-0.05584449435916798,-0.020770669126331798,0.04284390258682028,-0.007729613189083926,0.06932154831802499
FAM3C,0.019284333400840438,-0.014966056826708079,0.04176648957234216,0.041130885687171624,-0.04647008221127499,-0.03386386453990503,0.08512264604834893,-0.007518208504876446,0.00013797660939501315,-0.01725265724919666,-0.014727599219473348,-0.004733575992111452,-0.06156173762869794,0.024917462549487488,0.0023321651129574105,0.01353975123880192,-0.04043260194202548,-0.014275782942094063
FLT3LG,-0.03229436858773084,-0.008139267220083877,-0.016885416653703304,-0.01706394646406467,0.04940549896354797,0.22237709497551367,-0.029398008339273186,0.0016477130070374788,-0.014975132702879408,0.002205269857740838,-0.011198770636176695,-0.03398718985112254,0.007543175128165401,0.03846171590011628,0.019727315541104608,-0.014167862586652407,0.0673916400091175,0.009472819118261115
A2M,0.08044249235068114,-0.004060594638382736,-0.054109126826205695,0.015212041319053907,-0.01831271407929017,-0.05788419174889252,0.1514156914906155,-0.009366415213249935,-0.01343092818803709,0.030764595273217392,-0.013775201941050334,0.0027283686334097007,-0.026050446909723548,-0.023574618105656753,-0.07725484898006488,0.03254077517132721,-0.015855345557929116,0.04644469348843569
VCL,0.024822716577054163,-0.044674398245000954,-0.059998718813509454,-0.04876788077466997,0.02283384027989321,-0.011679692392996946,0.07894240503629987,0.042448174932509186,-0.03392377305447097,0.03707851701348531,-0.04764859545017215,0.02227644821757967,0.004052029050372893,-0.036572059369853895,-0.04284883917868026,-0.04172815004563049,-0.06148455393256406,0.010051007099728242
FGF2,-0.02381021060597181,0.022032048057130743,-0.0736800333681933,-0.04617378685798161,0.029774784327310365,-0.0015220780695862674,0.08718097080100597,0.004743931240531002,0.006940466544834778,0.039248900531045766,-0.00116487360221351,0.014961522570949862,0.07715164070771043,0.002842780395165001,0.003761193111374162,0.015919193322112068,0.00968070257546079,-0.03896453887024043
AGRP,,,,-0.010298870280150758,0.032875833197876736,-0.013137951326350669,,-0.014895858848677775,,-0.01754886499377504,,0.016952784503398145,-0.0027125948687598362,-0.017688322013075405,-0.019345332037582486,0.0473238815775372,,-0.021174096785002577
CNTN3,0.013846738476983337,-0.018619587294274074,,-0.015617643758904736,-0.005726954872255182,0.04372898741055248,-0.07799268520587153,-0.006549497090862394,-0.023366917243927404,,0.004409377678140185,,0.08758627979623833,0.11563748842743668,0.07406842016339182,0.05056364301462111,,-0.006566385047850692
RNASE2,0.04654282901145726,-0.003052305367575932,0.08297061155350265,0.03329506108470274,-0.007297720092295982,0.011023324706213852,0.13373663551297785,-0.02862052387477461,0.026790803720627074,0.10457905287329743,-0.03742237571017392,0.05314649077736567,0.11600505151841163,0.08208494226038109,-0.043798770203436,0.011727100425416222,0.0447623327334391,0.005616542612560815
ADM2,-0.023129599728827593,-0.008852692702579448,,0.00396284969220761,,,,,,0.05258522169897336,,,-0.030092465577253,,,-0.02746403012904148,0.03965231537468098,-0.02266373223302427
GAL,0.005045363931813779,0.004533347847176053,0.014693529868881942,0.03819449679747599,0.02670617458895517,0.07129113230991684,-0.03861189152917364,-0.016556779508223433,-0.01986194055973723,0.11021729025958515,0.018665572220633926,-0.06131510825586093,0.15785480111184846,-0.041247419289496205,-0.05677982657623386,-0.0006120667443102501,0.0079959861595773,0.047873194908443294
IL36B,,,,,,,,,,,,,,,,,,-0.030424999213268734
CXCL6,-0.017332500831576347,,,,0.07832890894589768,,,,-0.014190541853536737,,,,,0.06330465938385098,-0.04531428146822221,-0.024637905547077316,0.01980206546937023,0.04807222276954303
PDGFC,-0.0244084596512624,0.011150409269537557,0.012870371491872944,-0.013587645722376515,0.065388786995265,0.038986608154195856,0.09894940661804366,0.03050432643530091,-0.06786035251857449,0.02773441257597227,0.037591769714703294,0.023877381293976825,0.01350740697704391,-0.009975759661557112,0.06082693459633065,-0.05738386802337035,0.06464291017036511,-0.02402097476693865
COL8A2,0.002628561989864547,0.06831639123000745,-0.0020535895798642883,0.00024360479971749247,0.07854920432880028,0.0004309288916311774,0.032307788002283296,0.04051478761806439,0.010275856858031774,0.016112177208616536,0.06078381443392442,0.033000601396736017,0.027797751174285658,-0.031740370532393286,0.02203642318803978,0.02827035392410127,0.03572434206003874,0.00978515498265784
SPON2,0.02874677442164569,0.011526827616978128,0.041892853181615224,0.015091901819198205,-0.004961325100704008,0.0035569000114076196,0.07478689232434822,-0.009045659328669083,-0.02727289136422611,0.06550051787297655,-0.019214553174475405,0.06437514081946276,0.08965898393719356,-0.020015206727415025,-0.03354012568752524,0.014583487908947469,-0.009958426589171234,0.11810037455767855
