,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
ANGPT2,0.015296135334776152,0.07105361002977155,-0.01979315534951955,-0.018414042002761644,0.10954927100338151,-0.010247334621720866,-0.0030250787222024624,-0.009744339848360366,-0.017150640236037802,0.04009307917080203,0.05115436370627375,0.05186944042254519,0.06771332852245474,0.11346528432138722,0.07853710474411725,0.06738857652375926
NRTN,,,,,,,,,,,,,0.047915936577973633,,,-0.04679586611373351
ADAM17,0.022905722341685905,0.004813590941312283,-0.029041532717907794,0.05423925489664799,0.00941602245149011,0.004398471781750558,0.056123107731549896,0.01547475411286778,-0.002595170136835928,0.07104572862929383,0.014925611571464697,0.011100143433289371,-0.018465917455331465,0.020936210396208153,-0.06037333288193025,-0.0005316373928911495
LRPAP1,0.05487776083849903,0.010069966983318107,0.036057387159875914,-0.010288065232737767,0.02959224411854116,-0.043543971723334775,-0.011052008739269642,-0.00859295970338427,0.04011671544486849,-0.04346232721428262,-0.015708953080856274,-0.03224985144250553,-0.04632875014719057,-0.02294980479318349,0.044071672498342825,-0.03365796164284288
NID1,0.04888218513607946,0.13250783136891311,-0.00976439882579955,0.054598062099548005,0.13169876174152748,-0.02270535180310891,-0.004670510907099323,0.033226466754300875,-0.040231724376813334,0.03791250445927167,-0.0228147382614787,0.01078466345154471,0.030954431400859652,0.040953522028786396,0.07213617583055996,-0.014998027267899417
MST1,-0.005278159189138317,0.08690095211528563,0.06809919620536699,0.07231508300908845,0.07482385917023791,-0.044849950617506636,0.062231275952915624,-0.018608006520503345,-0.02521670233188503,-0.05800140240106362,0.0845008751457982,0.014942740730732228,0.0014255144285773166,0.08793178838828739,-0.017404281703255177,-0.05183330665612567
IL13,,,,,-0.017980110391962227,,,,,,,,,,,
DCN,0.04521522048607749,0.12863519324919198,-0.031196572559395827,-0.021952893775824815,0.08026846818733165,0.03501611404855613,-0.03154675129354083,0.0003440084343077401,-0.00038421369087989204,-0.00027900129151712123,-0.0004092674377940049,0.034307770535624706,0.09746425810112688,0.004804411634863056,0.06728113991451598,-0.07940738117111684
IGFL2,,,,,,-0.01897517924899444,,,,,,0.04841379311327635,,0.0032284249977081207,,-0.038896792865048
COL7A1,0.06292512592724603,0.007803145399859949,-0.00442230580737629,0.002875598248098703,0.03526096165731067,-0.01638546021494008,-0.0121415542646905,0.09111097817424411,0.046630079582101726,0.003835386562457013,-0.016582340919167708,0.013868890242441327,0.09346245175564295,0.05850020197097026,0.04233221066008951,0.01355632527265176
CALR,0.01593652010777808,0.015972797729376584,0.050400811585453564,-0.025606968847497327,0.08526694741438678,-0.0327734449318833,0.013199028555158083,0.028826239985902367,0.01872396736517873,-0.057610632530932404,-0.03523015134104776,0.11656275405799825,-0.052693635278604725,-0.01109030348259787,-0.008659229840061986,0.007883051200572273
PIGA,0.04771344658336565,-0.01548695173324107,0.03075727462722057,-0.0472469246151247,0.00079316380851375,-0.04045562717060323,0.0006800136106512578,0.03632832741588803,0.08014634078190619,-0.03598075791676605,0.01878556386261087,0.04709771724725364,-0.0020561504542180994,0.026199953680369033,-0.0537959761734722,-0.03673873103257584
CD200,-0.04065660570242318,-0.013481365893846917,0.030843243817737457,-0.012478934201495352,-0.01890760481182596,0.05597888850265609,0.014903399409650108,-0.02105416595473767,0.04129387683219181,0.023481525473850594,0.05715792203898576,-0.0029982788087375054,-0.0010588311390988244,0.10008196105548127,0.06978053382249189,-0.07281476429249732
GRP,,0.04821308890309263,0.08910266366985156,,,0.008719919319131892,0.008085527221877798,-0.023076836734127477,-0.022227954680199176,,,0.053548382342972205,-0.0012211431946854213,0.015076243341183612,-0.047260002876704156,
CDH1,-0.01305167658636862,-0.008781018566231142,-0.019289843365795152,-0.018314991096575025,0.05692648839771529,0.005708288665331133,,0.046888893427100065,-0.03559996671380208,0.01216726683929308,0.02196428300791861,0.009701750434689531,-0.05558062071674492,-0.020087130975208922,-0.023638527838555537,-0.05652378434452464
LPL,0.05527686553190281,0.05773086156971461,-0.014626887235389805,-0.04283746071299304,0.07728621963983674,-0.07024619355617986,0.00942501011469362,0.0016924106648747025,0.040059180316533945,-0.03228791503364688,0.05024619275393312,0.00772247081920874,0.03452347763786719,-0.025674495545013158,-0.008167173749390591,0.02394675665435161
SEMA5A,-0.04905841441516327,-0.015861944037455965,0.054072644245568895,0.03132756831336724,0.07372974565951444,-0.045795440834539194,0.027628617438773272,-0.05955746430698812,0.02152305800940259,-0.042884835855775995,-0.032367663436875804,0.03182100974694423,-0.03455112809688155,0.04315170293019266,-0.0400787806420201,-0.01749457719086974
SEMA7A,0.13652570624365565,0.06781548668209599,0.0032861155381622435,0.002275337639882633,0.0812462755161032,-0.0040212255258693635,0.03897684539656285,0.024870401561660378,0.10817516288306003,-0.07956329878950431,0.01645069190904401,-0.035442509807225055,-0.09164255343473825,0.08140051745767188,0.08446844130981157,0.06532372419586818
SEMA4G,0.021518574503423663,0.005175762891255292,-0.029470633491326902,0.017865258097281907,0.022501735535229057,0.03011768087813271,-0.016721757551615042,0.004403890023783108,-0.04436647974865585,0.03174467556569651,0.06896892051527498,-0.04133377546543892,-0.05094131305578471,-0.005257857740849971,0.08106171636456852,-0.040104196098188064
SEMA3B,-0.05376152158731539,-0.03606477121115562,-0.04304902059516113,0.03672286507954131,0.018891270749861973,-0.002235657510325701,-0.030609332769651422,0.0674807355544682,0.09251706393270274,-0.0010790407984853868,-0.052041918175272206,0.020953595446304776,-0.026764534202537063,-0.0370086289060551,0.058613205546669836,0.011368587692454373
RPH3A,-0.04910400927833965,0.019475783143301482,-0.023355366163966936,-0.010072142879575915,-0.07931890443075765,-0.030597919866509234,-0.009428162276197721,-0.014159693902561664,-0.019047723747993288,,0.02650642703870841,-0.039564536761266735,-0.014665586903310747,0.050963993766159586,0.05135859856205614,-0.025390102222485098
JAG2,-0.033678382947221995,0.10615696635592278,-0.01563291685791571,-0.04472779700066876,0.003981725055808623,0.031815474340442275,-0.015793548974174638,0.010269000018226762,-0.06675952791575697,0.02720611650357026,-0.0030530339163499513,-0.0440882497640278,0.021410023468129768,0.08255016548056635,0.05752977973353444,-0.023742202793809696
CGN,-0.0018568802345908892,0.05291227349611655,-0.024644223460075512,0.0008831856352117645,0.061024541771283906,0.014109490204713405,-0.019577208606973505,0.04877180027229242,-0.04093407124030536,-0.01364379549693781,0.011207152229119338,-0.004226921329467211,0.0504633929006691,0.039713527135854326,0.019384754248020445,-0.03572642299625977
GDF15,0.0011718716138437346,-0.03661918578699276,0.006351986586172945,-0.046287078192254576,0.09373429215058757,-0.05648595593235813,,-0.013485869000052343,-0.02846179929327526,-0.0068394015905205935,0.007704600886948509,-0.004585550421043187,0.04238667099234275,0.024936850503518564,-0.05066077461413234,
SEMA4F,0.026208374595787277,-0.0191121785846271,0.026295515525205603,0.006805818068191387,-0.025360259832568902,0.010425171111158704,0.03325917683614371,-0.005737946349284771,-0.01474791807508309,0.019802354636266836,0.021683439429045652,-0.011024843192451577,0.005896105877752607,0.03316615474101071,0.03245788549754236,-0.06244561376570525
NXPH1,-0.03957072710591881,0.026368279596511,-0.021399414362199835,-0.020302382752704858,0.07675651855175218,0.025497081597038968,-0.01882369241317653,0.0026778761429759332,-0.017394200950484252,0.011473559990197281,-0.06424064148567032,-0.02061897091377018,-0.0632453299154903,0.0651211530061828,0.05359444357698601,-0.08821310620994864
ARF1,-0.013029084570977425,0.043185385346517266,0.011709811626151222,-0.036014820070027334,-0.05249550144391891,-0.05000352729070797,-0.020778359506326307,-0.01949047829143183,0.016919226614246594,-0.050919701030694216,0.028400986094505743,0.062024417104733914,-0.05921735558794672,0.06911843808830821,-0.016643330556148205,-0.0077265454307621825
DSC3,,-0.017146563291298114,,,,,,,,,,,,0.0866229855073619,,
EBI3,0.026676568803944256,-0.013934957901484326,-0.05126815580259536,0.06315806076844586,0.05262825447703669,-0.03977897521620989,0.0064154760905301015,0.008416587347390144,0.09759078658681684,0.02918705962262286,-0.008575797783068169,-0.039301453025271244,0.018999154272944872,0.04617543924739091,0.02296148286094465,0.018007412897952997
TIMP1,0.027237019297090884,0.09072010683954118,0.02315322217244844,0.005519730487857842,0.11578296958962264,-0.09867198333704785,0.013831461887946915,0.056180865594776745,0.05750249489524186,0.05602795767201532,-0.05364135522842059,0.04142345891535817,0.011862530771284342,0.04175307681964877,0.02250611302611839,-0.06018020546165095
SEMA3C,0.11694341655162038,0.06259971201002161,0.04165230745195627,-0.0496156837579394,-0.01965595441993753,-0.044253803277544544,0.003995521835038073,0.019538697573053456,0.06668656265615164,0.05126533594926492,-0.018375278464045335,0.020172723776047247,-0.018656568560500016,0.035898224427571436,0.012664483124452099,-0.0009192570585781062
GNRH2,,,,,,,,,,,,,,-0.010865002879269451,,
GAS6,0.08894608179943873,0.003343795797834945,0.0363269754136577,0.03331709477955763,0.10186918315530637,-0.04409871774101735,0.023244901146697784,0.00902689952652607,0.03185513386263459,0.010303433727033578,-0.043294953831848185,-0.0077323857741575415,0.02138007849027664,0.021343499995669153,0.07293128465165409,0.03342501996068991
MEPE,,-0.045915961004396065,,0.04478948320910651,-0.0018063880737282042,0.017976386984874484,-0.03284937095492981,0.01411623902905041,-0.02745515985973723,,0.12103752364067435,-0.020837144220887692,,0.0417779428897853,0.09126009940011223,-0.03572616330970321
SERPINE1,0.026221629569184144,0.1168354698639721,0.0014559586102192096,-0.012703743525855663,-0.022784043670769517,-0.08393550020741289,0.018396107533316053,-0.008674529303848731,0.02138726050447799,0.06158039327789558,-0.0059242268485816705,0.034916940274303206,0.027040567865285196,-0.04163788080277297,-0.06667316700815473,0.1634955378221185
RSPO2,-0.022173372736237578,-0.04627748656170396,0.03968898305384222,0.07617214344172518,-0.028996989386872545,0.028708387869845083,-0.012722007005978033,0.00827205186524914,,,-0.02230529727350513,0.021814539188291373,-0.040826710706148475,0.05067335716092292,0.05692936295920074,-0.06098044348218433
SHBG,-0.024910689544619422,-0.022209867907909894,-0.015686097204686902,0.01324078088419127,0.0014910336682212159,0.013094617308545768,-0.006351247392759024,0.0036825924928927745,0.0025020482433253523,-0.08245880092233093,-0.005882150061670734,-0.03913191599705542,-0.00931181958086312,0.011048154894119566,0.12494487249479545,
LGALS3BP,-0.0029393483290436843,0.02697223351049789,-0.0005771471118888261,0.017263330742779456,0.137360769862379,-0.02151830866470794,0.022178076408110186,0.08299555110038884,0.07523986005877151,0.13763937477666105,-0.05238557076685901,0.0026152831671146736,-0.02726354606053415,0.02706062483071517,0.024038862038599916,0.1676658709402813
LAMB1,-0.0038306785854606918,0.12118012902663326,0.025109334628194428,-0.020468365150332454,0.09595145485127886,-0.0032208197036524616,0.01939078449022058,0.025106916256236345,0.06423314193663836,-0.061292228266288246,-0.025100170199509213,0.0297416986146918,0.00014844747554851182,0.031643662800244436,0.04323242775606688,-0.006818503456395382
SPTBN2,0.019723803584883084,0.045224294570836855,-0.006680613210793546,0.04142400399079409,-0.06799323742995463,0.015273301854741815,-0.01501112641888953,0.04521537505036638,-0.013729705032294811,0.053316056320753376,0.04966630976356975,-0.06461572323011801,-0.030017258076609196,0.0527268863380261,0.017989614516050016,-0.07069740519107144
COL1A2,0.04212050710535468,0.14726800311589222,0.010529896432733846,-0.033925556623707234,0.15466071866256695,-0.05631212057188406,-0.02250577314099146,-0.06918992423161192,0.028281531656113527,0.005119008275589191,0.02774358264795483,0.04773066345100002,0.08897303972479693,-0.01432761243597772,0.09246225462185054,-0.00540032110169942
DEFB1,,,-0.01602155949593209,,,0.015782501658829898,,,,,,,,0.06161338552558164,0.024727240521425838,
SCT,,,,,,0.02070945186531732,,,,,,,,,,
WNT11,,-0.02457659374366575,,-0.0010228015536140772,-0.017518275545925163,,-0.004187359517108462,,,,0.08326978255956005,-0.011630939998524287,,-0.03284498181450008,0.022917904492648827,
LGALS1,0.0015512038093005883,0.011201729950269563,-0.04341508211846289,-0.05983808895904023,0.08734339637247404,0.012222024133773542,0.03779392271902678,0.04261964047892656,-0.008643656418241068,0.0008573525802330463,0.009985047846518345,0.034722272475298716,-0.0008700481528897472,0.011738926035418642,-0.0004113560113589561,0.11326103650708795
BCAN,-0.04575354881674253,-0.010917449410698861,0.03929291946017912,-0.02738876305681473,0.1413207023727311,0.03587097685875233,-0.012518662380357435,0.011301448515934984,-0.02643987321457395,0.10429364117610995,0.005717657072581103,-0.016896293285995297,-0.029875166033867674,0.05722708595251785,0.05452862418009963,-0.025774081759790433
ANOS1,0.02971424477962368,0.002704437441898096,0.018871831282365557,0.039833395119917875,0.13451387912504892,0.029644627338774075,0.044476534555208655,-0.03177287080186907,0.0623952388618553,0.09314113125359104,-0.04994598531599787,-0.010242609080989312,-0.06133786452746917,0.029609788837196418,0.046718367213102185,0.030518654661505433
EDA,0.10744090907525533,0.058696477844275466,0.05033680080659458,0.012300384590391174,0.0720202512173092,-0.024347273702754645,0.012513692085995572,-0.02593407556207246,-0.015346817286669945,0.07328256949169298,0.022608794241425537,-0.03613626860597894,-0.00045479572454618436,0.03137619014041781,0.05980900052129997,-0.04679597170622881
FGF22,,-0.025585315322941334,0.0074352057140841385,,-0.01605780459424816,,0.00593886396038076,-0.044722634383885664,,,-0.006549783140723439,-0.022144589492090545,-0.05822764150192442,0.038258249218273185,0.03733528180953012,0.03467077100219263
SHANK1,-0.026427897167579515,0.030065556566477553,0.017756103875266802,0.01632437783219876,-0.015277981201560981,-0.022744035471918975,0.008748352049591013,0.0778035790380881,,,0.017262195841914366,0.0010349741606451523,,0.018461035079682137,-0.05317663389638926,
NPVF,,,,,,,,,,,-0.01805331981606755,-0.020016895206677324,,,,
RAET1G,,,,,,,,,,,,,,0.022759575392106397,-0.01725478978751233,
TGFB1,-0.016940006556136415,-0.010058017989611283,-0.012873063574550066,0.03466885693150728,0.022662305665780827,0.009849909158224354,-0.03530985665521358,0.025755134237510354,0.0395887868047913,-0.08379691309890819,-0.03722809493613697,0.04171635733245254,-0.004534890049936722,0.0681990782341522,-0.02000751159032924,0.1481527106648395
MSTN,-0.08876753036414838,-0.024129993252905983,-0.009555309094138997,-0.01819662260512173,0.13249801322982482,-0.03375285076046983,-0.016294436362607016,,0.0048000411427949995,0.14541979306974198,-0.020441601930244222,0.04344163127459522,0.007228552321065577,0.02997985216665069,0.016676077190066873,-0.04069643331235289
WNT4,,-0.016559653976995714,-0.005803909706228829,,-0.01820688635070863,0.024192087187128442,-0.015775024899868633,-0.001023904237936992,-0.030486177940357635,,0.031178125542455568,0.013488249023920677,-0.028556611146906406,0.00262494325288634,0.0355774205642816,-0.0018205353166781538
TNFSF4,-0.03619184759292723,0.07554924597648771,-0.0262372375449732,0.004927951012414216,-0.028900735234678225,-0.0408533479958344,0.05342895263195232,-0.03531854653282724,0.005515881083654238,0.00021639688154697644,-0.040309505771715784,0.07934049684595555,0.02982026013037577,0.030178960738637607,0.06558707486547154,0.10382182100981918
