,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
ADAM15,0.00859901451999429,-0.0670880534382196,-0.0010628555412309033,0.05681878145345662,0.0021078573998335524,0.0046016642986001915,-0.025430788902936464,-0.05713583166817236,0.019718878244337875,0.053419022978135236,-0.0669279703151374,0.026908579176542265,0.03277013197978947,0.041967998614312434,0.03909006718154181,-0.010101439934642617,0.032247810083647556,-0.034885060840398635,0.0007985356848934561
WNT2,,-0.025102585504790356,-0.04132080431731194,,-0.03817829518775801,0.09354835934329006,-0.036027480251717786,,-0.020501890917346978,-0.05034626860893065,,0.0035008633702475695,,-0.055368435518355574,,,-0.023268936568541523,0.06914662849840675,-0.020173279836807525
CALCB,,0.08523278902990518,,0.007405335430920241,-0.03130567069066523,-0.028748905179057826,-0.024773362434108864,,,-0.03370529668352474,,,,,,,-0.017143458945703644,,0.047788036914546646
OLFM2,0.029710357089599636,-0.1261701772070454,-0.04814552688291318,-0.027676245745936152,-0.00942349031037955,0.055811735866290936,-0.04640059601435301,-0.06883132773060374,0.005593432376253219,-0.030164550647280904,0.010197273818313767,-0.005054537401490569,-0.033547358273626024,0.008146724716746365,-0.03239677990119863,0.04129735864606567,-0.03264912785967239,-0.012638420822356881,-0.03658060718264911
MFAP2,0.027134013073036096,-0.015489240917917852,-0.042747889776223194,-0.010008709184874932,,0.021975670571787655,0.05658451227652761,-0.014967639836517995,0.02909780328863189,0.03720442216618106,0.026109439599811525,0.05150289330528134,0.06737025474373395,0.034349308325418014,-0.00357650138000365,-0.0023227333928459533,-0.03515300227556392,-0.04194643833497183,0.03309464873062823
HLA-C,-0.0025712690398114624,-0.024687754842248763,0.040910694644919726,0.017916915228716614,-0.13719203017824844,-0.017818428121711753,0.07082089706513563,0.061864109273995424,-0.020902822731894234,0.056308759002781435,-0.04393639219134984,0.05909165448233063,0.11314121428726977,0.1041877058372518,0.08840875808358888,0.030335584721214656,-0.006921526793924447,-0.026659549936460643,0.002094757228915099
THBS1,0.022636317047153853,-0.05043533940270715,0.0352283673636059,0.007454692081003286,0.04475166609839789,-0.08631052436901968,0.01872477955021681,-0.020318963408508386,-0.013256972065866936,0.02962836754327725,-0.10368042600111889,0.02324062707231338,0.017594564394998465,0.02497570833036873,0.010876616110885414,0.0338880768492546,-0.0168086994895963,0.005900919664165331,0.06476816471658337
HSPA4,-0.03467639380743434,-0.031040900938952808,-0.035580726510512715,0.00785367524423192,-0.022435096673079895,-0.02476173417857809,-0.021239174626556865,-0.04752890761427534,-0.011080854668929292,0.0101695814373596,0.006937879111678347,-0.03964510983292172,-0.053011419116151905,0.03381343144523514,0.09196837685544734,0.02770258442819343,-0.019556968288806452,-0.023013879495354647,-0.06602766774761092
LMAN1,0.005785702177037676,0.10258744444857734,0.07393204773503141,0.00587526865963381,0.04918867119116006,0.014336314358568485,0.053372602546703084,-0.031149613174048518,-0.03377924857079049,0.026636496185669472,0.015930114593825012,0.04981660901160559,-0.02680704702029421,-0.08175457894934207,-0.03004907303888633,0.07285618546199528,-0.010587683195372104,0.042288951330271926,0.05849015295010301
LYPD3,,,0.07287562544865357,-0.021371012154679715,0.06136864597496418,-0.023800796577194056,0.022311689194259392,-0.011228950867355017,-0.011956807423876446,0.014757933318614228,0.016941316400036224,,0.005127589009314182,0.02548482086368796,-0.02851203174459666,,0.05503180691111648,0.0884143759016571,-0.02627216736920917
APOE,-0.027785800967775026,-0.02830625793012014,-0.007990403877563418,0.038555275310908584,-0.11606214582830221,0.03537445525592082,0.06072669488255472,-0.04315603164406613,-0.007348369010091326,0.06100749626361436,-0.043796769556705285,-0.025532714526228448,0.05139621064729935,0.04555909573515306,0.023505946109916964,0.04126070095566159,0.012641594812833931,0.0248184634260188,-0.0440363968103464
SOSTDC1,-0.02341867085074176,-0.03179016129956683,-0.023479333507586162,,,0.044472784298943996,0.006143554174158194,-0.006836039581648925,0.0017652468377642476,0.014317443240421576,,-0.026784412210832977,,,,,0.06547570535293992,-0.03153746750132819,0.06155926985353043
ANXA1,-0.05053017940677297,0.025637033811974953,0.08584261008001329,-0.027961334634041886,0.004230271007609659,-0.08764134604153377,0.03083271745807988,-0.013134695664808498,-0.0028092560917363694,-0.04650956856946973,-0.09244964856676882,0.08959540393636856,0.05099329453904271,-0.016307382442805572,0.028346516753657253,-0.009028017194271352,0.059992224020888094,0.024139326972002387,0.07962588896553906
WNT2B,0.053292022455212334,0.03190046031920592,-0.012259292898898533,-0.030101867729449575,-0.024113161079018234,-0.023307118276208544,-0.0018313480230732358,-0.010919224739277134,0.020440770944253398,-0.014329043738597098,0.036300502863689764,-0.016746669117533215,0.07904149792574104,-0.055953475038059995,0.0024540245828359405,0.026254052536184333,-0.019309660118549128,0.07785069215708036,-0.021977668162261363
AMH,,0.020978627588042486,0.04586174430192881,-0.005817948501210678,-0.02927475055527863,-0.00526490754787451,0.014485885847499365,-0.03068746542230501,-0.02032457392583022,,0.025421551199711755,0.005239620765446638,,,-0.030852068967865527,-0.024711776345434363,-0.03476101960731341,-0.030348374213138848,0.012017350850678366
GDF10,,-0.02449812452445414,-0.02733990222045964,-0.02404273824160412,,0.0020859401774177854,-0.039918438618060485,0.019523178140977406,0.020272428308589857,-0.0651978976095369,,-0.03388800122736608,-0.006425773000401968,0.1194390141713574,,-0.031189037008597768,-0.04194033257963754,0.00511307234014997,0.038714740870277424
EFNB3,-0.00735638373177379,0.035118410936779594,-0.02350270480206627,0.03694040652106153,0.0381977009805165,0.008387427174445327,-0.04856565849469558,0.008594989133254636,0.006427467601981832,-0.04254650029887,0.004874561188059825,-0.016494264738031433,0.031312079588014186,0.055077048926037896,0.009649267560366364,-0.01713504330593551,0.02714236335657245,-0.05677914624956174,-0.049966735497861375
LTB,-0.06459215171902338,-0.02979444972567731,0.010245291061682444,-0.025464266644205345,,0.033100282334449865,-0.0025621682975413055,-0.005832270842379861,-0.018751658584474674,-0.06581191400145232,-0.006122489869728335,-0.03273922988713657,-0.006413124888435736,0.14302432790886738,-0.037977060080978196,0.1053195359493735,0.015959887086571665,-0.054788528669941876,0.014631044204870092
ANGPT2,-0.012537766391083083,-0.013153733174010022,-0.005983679609419702,0.010908653655550072,-0.03860820050384745,-0.01530307864239512,0.04101738068941659,-0.041090615144390795,-0.04443912682686446,-0.012418074722219211,0.010551677836116082,0.01649173327347183,0.04722334625256403,0.033133291068532654,0.04762982243377253,-0.03030811558643795,0.018961564012826723,0.021374824671876395,-0.04186637612133272
NRTN,,,,,,,,,,,,,,,-0.0229246523615457,0.07173177247658093,-0.017255694031447166,,
ADAM17,0.016027507564425614,0.014246918443064705,-0.03175926997642472,0.033982234617113145,0.010913034390995491,-0.017302920584102783,0.043887448546842976,0.017550806640610532,0.0008884974789998316,0.0014937676235946987,-0.0012599300130054054,-0.006148168145327741,0.022040259461275698,-0.008256111533091765,-0.0021271535131797623,-0.010753217188748476,0.013118798417806261,0.04564903189040354,0.04337877052425437
LRPAP1,0.010783810133550746,0.05139165271413328,-0.05970748342239591,0.010907279121626,0.01842942613428266,0.03851681457905937,0.04545205971077431,-0.0012073441344490994,0.05504710637141365,-0.008032983892325929,0.022033945874331145,-0.010402578097399421,0.06073546868767488,-0.04699629936689127,0.043001330590952125,0.010837422826685417,-0.0595394125715479,0.0189321658449356,-0.004641088626727693
NID1,0.02001690156827899,-0.04761630226839808,0.0038143076625267716,-0.0017877051668073007,0.013677552596532498,-0.012707612706862305,0.06596957034811812,-0.04238185016046683,0.04530023929877102,0.05675595914540228,-0.027453214244467186,0.030651048921396182,0.029100747884368887,0.05748283029434798,-0.02474273226876769,0.011146108187193369,-0.00895314418118398,-0.007116729376043795,-0.025618788971677724
MST1,-0.009558629191763408,-0.023577643502609793,-0.008127109670110674,-0.02323884391100064,-0.03609167758322798,0.015542027028659287,0.04008338845917033,0.022999259448161943,-0.01319377372806094,0.06505754963889666,0.0004954061467026163,0.06551225335466075,0.021549689702477774,0.037815161482795054,0.007366011071499526,-0.017306179921770738,0.013988728299522992,0.031168800685264446,0.02282012615074954
CCL14,,,,,,,,,,,-0.03374747917139679,,,,,,,,
IL13,,,,,,,0.03661361125371155,,,,,-0.020658477862667918,,0.15804598714361906,,,,,
DCN,0.018670672657311198,0.02492436072094403,-0.0630601882980593,0.01180178979020303,-0.06818323674450198,0.023012580543397467,0.002161808759103613,-0.041625385630376356,-0.013739327735237769,0.011632626372822683,-0.033609387485695606,0.039012251853508,0.060836486761240774,-0.04835034951276627,-0.04494884146147314,-0.017464201433359805,-0.01844484273620826,-0.04333350633023466,0.0011245631655947817
IGFL2,,,,,,,,-0.014387563339548522,,,,,,,,,,0.03446421099795689,
COL7A1,-0.03780712304208996,-0.03234689096723611,-0.011642339186380048,-0.035086989819662795,-0.0006119949942942319,-0.0723745900210868,0.018186189190046314,0.07111194138325322,0.0017063048361868078,0.04649035153809557,0.03331993389837995,0.058229574694771837,0.11629932127346033,-0.004584754357517346,-0.05329440133069221,0.03943155402235793,0.004805769515946817,0.0003421604742051469,0.03370123711576872
CALR,-0.011156545459632442,0.035631931170174484,-0.009296606116278422,0.015691001545441712,-0.02057800733122394,-0.1059147071399989,0.012440667878167659,-0.049613676146527536,-0.015654082292842007,0.05526300005106158,-0.004687682427809357,0.06776997301002433,0.058354851909622,-0.06340072844840222,-0.0016819078521415332,-0.053648093018558524,-0.08382831785544378,-0.030343625508222654,0.15117251120011324
PIGA,-0.044891276693039654,0.0020714310419864207,0.03704319491795315,-0.028276922625516815,-0.05129215923509402,0.07969548756283813,-0.004742437818415175,0.01230320968228727,0.017276821278018037,0.04302775708998884,-0.03082518727825223,-0.019656378960246235,0.02887996549140804,0.030757617670659605,-0.0059540297159408765,0.025762229628906817,0.0019716147200860355,-0.012233656257721798,0.056298735494634836
CD200,-0.04157189390779979,-0.030052695634932854,-0.0208962322702686,-0.03384804914653636,-0.03448361116730626,0.02066064489996375,-0.00385897688345515,0.03850019349601495,-0.008565038415777717,-0.0031769871465916043,-0.013890865302276702,-0.00781971744009737,0.09845220029281317,-0.0049424031947911005,0.015167956418177694,0.006097891977095884,0.027328241944922914,-0.024397975141805504,-0.0656736785426662
GRP,,,-0.02011502658463554,0.04486252516557199,,,,-0.031618655012201055,0.07937309067154288,-0.005617010677799596,,-0.017796271009876463,0.029546628017696024,,,0.06659486289127987,0.0008330978685665758,-0.02243957828187298,-0.02695559431378419
CDH1,0.007650715196499794,,-0.010481350141086523,-0.035482869616279056,,,0.0007717645571173568,0.027625758336352106,,-0.004774837340221135,,-0.005413051976142471,0.014143724273353116,0.09277414751685907,0.07689970325382278,0.038261838625874685,0.002664920555981675,-0.015615134659168755,0.01349952441590096
LPL,0.08087168512088981,-0.08990558491981583,0.007264739036264595,0.03874986574983129,-0.042776517992052975,0.05342297654029755,0.05098493518531951,-0.023598212597690408,-0.00967770401607297,0.015029300593095173,-0.048318382995352224,-0.002993980726819241,0.018736196897096727,0.05256502607200369,0.016501894979814326,0.05952059856407361,-0.08078926769086832,-0.060087531190408605,0.07039840297834331
SEMA5A,-0.009336847652952,-0.015858806302995583,-0.10547885069669273,-0.06891433714038787,-0.034332042157802424,-0.05118791951958795,0.03766912778480264,-0.05629293551425494,-0.002740551326363614,-0.006459532129354003,-0.018839075327885372,-0.018167158201002183,-0.024280167625699272,0.07439646987129396,0.008006819921774258,0.017463880092615305,-0.006202959740978926,0.011762080736997806,-0.04085419648235106
SEMA7A,0.004851180425904706,-0.04375471622247798,0.02148095892094511,0.027046311048004482,0.015795006809267115,-0.019638746093881762,-0.03201576871765017,-0.01018607581306488,-0.03627839979351332,0.06151575768122331,0.0027912138771399404,-0.031845897536877533,0.04680986770544563,0.023695284679785836,0.047947095228824024,-0.026805294581303946,0.028002142972542995,0.025078910681868745,-0.03157743107344041
SEMA4G,-0.059565667777705555,-0.04175075968661159,-0.016989919542704866,0.007410460077096891,-0.04691134306009954,-0.010226068783264748,0.0028661547453866947,-0.02583428317564777,-0.024554419795946053,-0.044052257578843575,0.006292106945388667,-0.02410443495376502,0.032835637928863216,0.06330744472916515,-0.01950526948583564,-0.008462347264755992,0.058081278657340814,-0.004802935341133422,0.038200428833456666
SEMA3B,-0.03462132034395525,-0.06633611484083203,-0.00410595179091458,0.03854914430437697,0.02036106222874077,0.02131438803076881,0.007844248499063513,-0.03948191115899867,-0.043067428040068266,0.10405515075030543,0.04289582288122508,-0.02846669201559707,-0.0039355051218161454,0.04930908567855623,-0.011102488570628847,-0.04041526210629854,-0.016774416698128628,-0.016382741913201798,-0.01875654239296907
RPH3A,-0.018003734867669048,-0.09434881831997921,-0.017092348944071245,-0.026236769353656434,-0.034358496207648775,0.10517355213322926,-0.011628053178997915,0.031495343220952175,-0.030762666177414626,-0.05341036376433717,,-0.024988889929685378,0.005750872673781994,-0.02973274350468423,-0.008788839663090332,-0.042426172821043974,-0.0011634462282873455,-0.017378735159928698,-0.08750838731973039
JAG2,-0.0013312376152475422,-0.054617273511815216,-0.0006338887098686114,-0.02933563034235162,0.014252150896276987,0.03036792557211923,0.014580117986739638,-0.001681855187545961,0.006778512447859532,-0.048773540916858704,0.052454908967634585,0.0036684238091984843,0.010148309810187727,0.003402098376287794,0.018121918720699758,0.014339409107203044,-0.02199509584569355,0.011496367491280106,0.004313567266376124
CGN,0.02555950818286628,0.01598498622569065,-0.04463127459627588,0.042575437637126595,-0.05419751326006791,-0.03212285217941189,0.06515018024050864,0.021243512360650873,-0.019040094088038417,-0.03324148693431352,,-0.01237036767266161,0.06628103976984931,-0.042690792144806415,0.10454763127491801,-0.00997099066895855,-0.04833846783496007,-0.0043499771915034265,0.059362960202923795
GDF15,-0.005814516505964044,-0.018017024944658976,-0.0028783516410199636,0.011276940041082558,0.005767815293318164,-0.06677892436044064,0.06881920574434493,-0.06617435168757532,,-0.010263531027095906,0.0025335467471262457,-0.02056294498258338,0.06234439997893789,-0.012242012460482359,0.0032870461620448004,0.04846572382787216,-0.024066625247812737,-0.020555920826684115,0.08265561855962092
SEMA4F,-0.04012794754435872,-0.0615405238168794,-0.03528299090724287,-0.04630558530617051,0.05202101431379248,-0.024881268646424565,-0.03880554678765801,0.02438546617748628,0.04538129422358517,0.004289283373289455,0.0032336860740810316,-0.019794959391450737,-0.07031200762201625,0.02647377184002354,-0.014846400283227519,-0.02625815043974044,-0.01811818664886851,0.03228042868843702,0.07709213088730787
NXPH1,0.0864108588493138,-0.05124209641181446,-0.08333107227340808,-0.03552472490566884,-0.05454811442876878,0.031283568316687244,0.0041427720044472285,0.013305238699856144,-0.004487739545957465,-0.061996920818541704,,0.03441589069491752,0.013987523173388814,-0.04822307587316527,0.06365957139435206,0.04729244777300139,-0.04522020503051629,-0.01704709692777216,-0.020793311474234574
