,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
ADAM10,-0.017173828871247975,0.07454388119443889,-0.0766042795267404,-0.05646682700797714,-0.10522011206919672,-0.004820477331833512,0.019368983325614087,0.022625605337806,0.052399961152129006,0.06688037105662675,0.030537879997281258,-0.007321993128330011,0.09911146268709764,0.04933075263686249,0.03270661696110192,-0.004677789492497244,-0.04518873380073692,-0.00011442244532978043
CFH,0.04834674722792754,0.09051287857302534,0.021477583902761704,0.03711679091179164,0.007034808388524199,0.019913954390287546,0.07313695153001061,0.013543329132678781,0.03214071021830028,0.029215420863832872,-0.001836975659892658,-0.04984248897635153,-0.04813292498742648,0.10494303842470368,0.05077156345635104,0.006124857306022607,0.034753207829768165,0.006483934098199605
COL4A5,-0.045845563383885964,0.0322086011587794,-0.050140532582818656,-0.007454056087128164,0.02174253436219464,-0.011003418267261797,0.02284463509728831,0.0021580690309518555,0.0440075428603567,0.027700446189297668,0.08582226600913062,0.062245027666602136,0.011592210949123627,0.03280044803112849,0.04485244244053331,0.07058143785512387,0.07148671052352322,0.033033956503916925
LTBP3,-0.03455108368552697,0.04962240821612936,0.012532525634112593,0.023172169401763584,-0.001448622319522585,-0.01738669932805598,0.09497854557103955,0.04970798268685451,-0.018235762152879382,-0.036099113860529206,-0.09587526904127174,-0.09195055957863185,-0.07690949214227287,0.000495126904329975,0.051585045024875896,-0.049846656293371934,-0.03966097138468142,0.07565265472856882
GNB3,0.06370169528091503,-0.054936811457232504,-0.01286469999749248,0.006172724950970286,-0.01984178340779576,0.058338575785882266,-0.0010958099975775506,0.04568268312077715,0.026767617801672153,0.01979872942408393,0.07749539444749932,0.03825536150364912,0.05357925205276655,-0.015586092012441155,0.0704231070148852,0.006381147266611083,0.08486125533971399,0.007826773380065015
COL6A2,0.08646331758536142,-0.03310887342544071,0.03472326151641563,-0.009732745654141376,-0.011148822824152313,-0.025594823221767395,0.08465442620138003,0.02091352660686321,-0.013847470956954206,-0.021406357639448453,0.11344731125816308,-0.16404417911527042,0.0018633713281983133,0.05673532266764436,0.046393739650692926,0.0010969294326815765,-0.04706207867351164,-0.0382690493333944
PLG,,,,,,,,,,0.025145579431840398,,,,,,,,
GDF9,0.06653129064212152,0.05398010080902737,-0.00903045900639292,-0.034949283541752064,0.07317555512073062,0.061873253868500164,0.0452987112170628,0.01677373266184616,-0.01287011970626792,0.02743667342699641,0.01613770921971237,0.09942183066249063,0.10359365132410257,0.005921707951269216,-0.001890751923338035,0.1613263899715012,0.027774287876514477,0.1306399819083295
NCAM1,0.04532474452192672,0.0406081067384834,-0.0173708241294635,-0.003933547942117965,-0.0673931877676333,-0.03761885636839844,-0.04247414670208334,-0.001175854972495451,-0.03955011199345409,0.0015526824150806004,-0.051549783593079594,0.031895648830894824,-0.10251367494465478,-0.04223203168124819,-0.03165681589279312,-0.06185714633604687,0.051910362026899005,-0.08846302028402937
APOC2,-0.07428303926000372,-0.013182739728938075,0.015425171206808605,-0.005789509857077342,-0.023484558781588682,0.027653396788943144,0.07962221363582817,0.008277831816899948,0.03600401684506054,0.020953400134506767,0.006968363697349209,0.04924443190887818,0.023523786044057318,0.12269942289055742,0.0004952997953648223,0.024195676938182795,0.043869737427978686,0.018087299544440456
BST2,0.08891525399856616,0.03484811405905031,0.10640792501116786,-0.045500283361937136,0.010869687667563303,0.019760000226006783,0.13712555651597058,0.01788424228727078,0.06554172578421846,0.0514702953434617,0.09202466566119928,0.014936607632318378,-0.03437979080130589,0.10000523953176171,0.053913415697378946,0.047406505018557234,0.006431626816594314,-0.014550503715114196
COL5A1,0.04525927982491489,-0.07581715732455686,-0.0005250595834685727,-0.041985606617515,-0.013323269953185795,0.0020170293415106787,0.03435578891386868,-0.05017728968697017,-0.027106396402923963,-0.01666420196290802,0.043277542147033915,-0.1424995301159709,-0.043687615495206826,0.056968972019465366,0.0399440608260827,0.009889314874892103,-0.02656630746702777,0.05442048611354739
CALM3,0.02468584815156187,0.0015412427262372287,-0.017929685198263403,0.017628796100372827,-0.026582327696998632,-0.027326311137922908,-0.10006863199195506,-0.03097820073068249,0.049643105464746234,-0.03296244589008151,0.01543899337784935,0.04790270170469576,0.07452332016655037,-0.007674165081664466,0.008036536290056838,-0.02104564695931009,-0.058048049795228485,-0.12328457441233792
THBS2,0.0864239229865154,-0.004929507462298522,-0.041893038783540566,-0.030885628711336925,0.06321955234234393,-0.0008436468281690978,0.029693387353286783,-0.0412939302391815,-0.10219370579521517,-0.03063118754204591,0.038191484406778095,-0.037303889761468284,0.09537930247136926,-0.030838086161794113,0.007926544186784205,-0.03527687515516134,0.01966572645253822,0.016581201487738166
SERPINE2,0.08947920303977594,0.07139046199770864,-0.02975952066673732,-0.008480536127297255,0.05312086131406108,0.025533726764320138,0.012458874350313872,-0.01617419074617948,0.052360440174485164,0.02867757482986784,-0.07519307598473582,0.021240887954877608,-0.04510746856121293,0.08810710325813946,0.024420979879193578,-0.0015788380156593286,0.12894051044904797,0.04584627081553156
EFNB2,0.04428230526678466,0.048884327897105756,0.005391656745183434,0.03978724453236788,0.006387428844567335,0.0061958005182645775,0.05929893769364527,-0.023998681768873792,0.010020099000313578,-0.009518503501857458,0.05929060200606345,-8.280176603441488e-05,0.12340053133463764,0.02667675648970558,-0.050319316422756194,0.08150368926511264,-0.02355383506358646,0.08015004932056013
PROK1,,,-0.03266998298330091,-0.02627551645235689,-0.014905621315583026,0.007266849552651166,,-0.020635561309029264,,,,,,,0.052594354641324496,0.024993008248157193,,-0.02317736679905731
MMP9,0.03275557655134878,-0.02627370870631891,0.013409412687230171,-0.020402682130998138,-0.027254638119155888,0.012434035304030172,0.05738540620733646,0.005234374021086117,0.11124199857058642,-0.015298782411233603,0.09590415890608557,-0.05700575457401122,0.0268092850512866,0.07436352936675283,0.04847886411238777,-0.017774763949084678,-0.040406240897974476,0.011337041980795631
DMP1,,,-0.034858382476948134,,,,,,,,0.0493812598860984,,,,,,,-0.019663694927819875
NPPA,0.10316903296451149,-0.03275457848492268,0.04639530148523245,-0.012193830692616113,0.026945949466808124,0.03475225267185088,-0.004586663568296113,0.06564709632028741,,0.011377796073551596,0.051639865618316995,0.08214641338009493,0.059460238100192846,0.06303654582683905,0.06151234322032059,0.06887391218550207,0.009838103566317997,0.026737410873960376
APOB,,,,-0.020703817809998783,,-0.031243856597168843,0.03409874282843835,0.016554685186907846,,,,,,0.015613380765901585,,,-0.02370757469314933,-0.023177366435148603
C4B,,-0.028854276787052217,,-0.02377659332632143,-0.016141672597766634,,,-0.01678069796407728,-0.020301766734233465,-0.02206370416497105,-0.04425952169690988,-0.01177037476995502,,,,,0.08382226115609244,
NTNG2,-0.0500807411760278,0.05608339705490783,-0.05091803016611821,0.031464167202110094,0.04514142957853988,-0.03834417501556419,0.011065686769032187,0.04707580294781556,0.10900371548481706,0.03922423104076317,-0.029907772686488008,0.020389573381523807,0.03646126025707349,0.006571126985654651,0.05627400260774251,0.0640770491946261,0.05422696388028946,-0.0006966347084565007
LAMA1,0.06980953705833098,0.04373152746636022,0.01367969020604207,0.03063000772362929,-0.026633184683407446,-0.02675624964432875,0.11239647976945134,-0.021041143800779802,0.0495479855888748,0.004069451778682144,-0.0343502296835522,,0.060494228449527454,0.09657413098127851,0.058388552393998226,0.06725220803032801,0.050538080094574875,0.12743341020021312
UCN,0.039892529335902274,0.07825248000552582,0.03481639118724334,0.05678239242845684,0.012227678832395637,0.03186345455184008,-0.045896519172652285,-0.007735200666183993,-0.01143158460657103,-0.013083620831726596,0.042899554885203306,0.048620975569804895,-0.030960550469932832,0.049979548948761617,0.060634425698160334,0.0001425020099953063,0.1330484764051117,0.07255250883381002
ARTN,,-0.03300040957689339,0.016223827766552307,,0.01615440678577997,-0.025669031681162347,0.016774834507938565,-0.021329628194124584,0.012498514565490204,-0.014767027948484092,,,-0.07800725438255801,-0.05263684492613922,0.004409067417316809,-0.029209010716044616,-0.021851558072739374,0.07090408549484632
PDGFD,-0.04446777086633748,0.03688884228131195,-0.001490738032883368,-0.0422601332428166,-0.024096317664127863,-0.0002253868151775324,0.05693875009730878,-0.020440887251712062,-0.04510925548547377,0.054175862300377645,0.08884091283791296,0.06207836474777312,0.059176513154962244,0.09542933814398603,0.017008974128121784,0.03490492772412921,0.03387161999376863,0.02670197226016162
EDN1,-0.005802668672597879,0.04366539835082406,-0.013933250884889116,0.030636608722046356,0.05871637646051575,0.02814928264445369,0.04424217981802487,-0.006980625991376471,-0.0193870199686152,0.03386550357989787,0.03272132680272045,-0.01717116799218997,-0.020973961382236277,0.09990596329950945,-0.0350110343812393,-0.00860097959034837,-0.006564357390217744,-0.05538358111545497
ARPC5,-0.014751690875970573,-0.03182013563076851,-0.007022508194281512,0.009030396693049721,-0.014547125709739766,0.021662358780768706,0.03211363562400425,0.034170212908572715,0.08410730705107494,-0.01929398300448428,0.022035834191870492,-0.14507139199785876,-0.043277566768607216,0.07180643035167578,-0.03287953509880387,0.0022825677987298645,-0.014582546579054115,0.025545601975141084
GSTO1,-0.09719409400648904,-0.09416221626285787,-0.0435375670721362,-0.011239704705884548,0.047838277706040364,0.004246668128694987,-0.05284493402648003,0.016888115878119777,-0.0016917317315974863,-0.02817730858993033,0.015558184350790028,-0.06402084153597681,-0.01830497264407113,0.08726528457074628,0.03042732146575919,0.06596911287084455,-0.0366351876132329,0.011697690333698146
PROK2,,,,,,,,,,,,,,,-0.02074434338846011,0.005985960285154061,0.05610285196778968,
SYK,0.00020693338594991414,-0.03500026859001791,-0.011681896178737706,0.01742413420280619,-0.0265171767338876,-0.06391019735374726,0.05197721175314219,-0.004893333067314922,0.099283918587488,-0.013507204122900582,-0.0016073614035647717,0.08432395872203353,0.02060877893949712,0.05692369671084421,-0.004278294732847481,0.018034918123622377,0.03448229704829506,-0.07001848735634132
CD40LG,,,,,,,,,,,,,,,,,0.12186716716567228,
ST6GAL1,-0.10269976861593466,-0.04179967872400748,0.00594413518528144,0.022983085637215905,-0.0498686426376313,0.003343394643411878,0.08728717260661607,0.007656834220623271,0.024200852232145152,-0.04120092378642518,-0.09107087495539311,0.01716939808507079,-0.04938677486823489,0.06014619129198801,-0.006800586744706641,-0.005626564475901453,0.08900485433667953,-0.03660792854747114
WNT3,-0.0006010926397512151,0.028295897380048302,0.003507399511960076,0.007042222011272247,0.04228921837602674,0.035902636352213975,0.016374564926512777,0.0024029296361163166,0.03738480427782659,0.0512532107684941,0.09789035851347336,0.002075372840400737,-0.049216121311609434,-0.04758908874343091,0.013661138864631822,0.030304807677633577,-0.03375620919207777,0.08127825233175104
HSP90B1,-0.012356731491681445,-0.06376331474542916,-0.08590003889719239,-0.06242289253985621,0.05722800723384611,0.0997798656479027,-0.008890655074375217,-0.007063488834271596,0.03218558514181271,0.044367997062842425,-0.013153016529501318,-0.10886335855846317,0.0060003573416712,-0.04029708437693148,-0.036057252329573804,-0.02542038956121808,-0.06389020912977295,0.004284798963285264
ZP3,0.0002285379659007274,-0.009363970590969613,0.07339626734267601,-0.0017819478146632176,0.020603398337045397,0.058715760935107546,0.08551356508070503,0.01311806769319814,0.05693965233781061,0.06713286418643553,0.04850116891708513,0.054727667422415416,-0.01411413456689672,0.004936210926887427,0.020769895460932327,0.03399050358173201,0.028305079578213595,0.03348395989010437
ANGPT4,,,0.065430195709582,-0.0068244879256375785,,,,,,,,,,,,,,
NRG2,-0.015133052329297281,-0.007750917035916015,0.030547837092945035,-0.00502958099151091,-0.020144193696785755,-0.013910163861807705,0.03716608382468269,0.03299890047118875,,0.05171728909617794,0.014865482914328817,0.06287585311013685,0.018572138707166334,0.016231797729472665,-0.04496739926031268,-0.03808916004383789,0.09656736649587012,-0.02220820543036549
MELTF,0.00835021250029183,-0.009302850249064671,-0.019356224859320214,0.006917615068246815,0.014863680794379434,0.032582115206775945,0.059522514829587356,-0.005582684852456873,-0.03841272333315249,0.0695407142833912,0.09609767701574227,-0.06712967786752011,0.07781130546022282,-0.0021741959774169315,0.03272368380067945,0.10411307795060468,0.08303967659679687,-0.011015608061022858
NLGN1,0.027565182254074918,0.09302259079548536,0.0508004220175534,-0.0047415111174588095,0.04664272232295432,-0.021789910660310687,0.06191060490878577,0.028125627337389096,-0.02711000796305968,0.010341654288167012,-0.008173955882324687,-0.06730635548870804,0.010422059670870162,0.08873672071806744,-0.006188725245889636,0.02464533670443922,0.09507688936895743,0.01568764326992342
SLIT3,-0.03153781051002882,-0.0002770961339795426,-0.035425208882882656,-0.009552270209459483,0.03608662579726161,0.006693408612325025,-0.06467418876067024,-0.01692803443364009,-0.0283306180335665,-0.04353618460177297,-0.07425770370039785,-0.0003602181128060066,-0.016890623613893853,-0.02556779585311238,0.03022346085891598,-0.0037762627147494205,-0.026475495937988168,-0.06751470160562004
CCL8,,0.0150746550949925,-0.040728473814227735,-0.018827999427282794,0.033010009920199125,0.007701447706539276,-0.02450614773952995,0.003167884784557627,0.04138884730917451,-0.013778670566787115,0.005350599223184748,-0.07625322714586563,-0.0009678228284470351,-0.0435582208880227,0.00845841042867124,-0.013696094279651764,0.0302681965695677,0.0663189001934399
S100A4,-0.03131253113812215,0.008564988970980954,0.008884819731057049,0.011152252647200525,0.009398448472942631,-0.03588623664928388,0.11456535983239692,-0.013199554020517626,0.02216625144717317,-0.02310943161173481,0.046100763136529714,-0.06314743769853128,-0.05326554061144352,0.04905683657958702,0.020976772334316454,0.0905873402905326,0.006384779506197667,0.0579252502592941
TNFSF13B,-0.052744694997020836,0.0692176105309237,-0.09629368986832894,-0.008770555138657207,-0.017845531062927966,0.0626432851701671,0.090312720773806,0.028328890222668733,0.03284013943794548,0.000905665855318275,0.00350643644765358,0.08579868956528319,-0.03387793789870854,0.03832729382727301,0.013241268080917346,0.016618582037708336,0.04226835823026908,0.008027457561557559
HSPG2,0.02817584228770435,-0.009924379964378224,-0.0012957914746814165,-0.05152341666841036,-0.04233175522586727,-0.012963160762227111,0.05671206830302846,0.046135947679300786,-0.0015259138441811014,-0.0074924268153010905,0.04176327616662989,-0.016699930349637286,0.0020676760508199807,0.08004811149995661,0.027586041034599572,0.005992719770493253,-0.010080018112602866,-0.05570044246724903
FAM3C,0.03194368203519224,0.028273020428105446,0.005143208458471814,-0.0019070347514732273,0.015119266005316564,0.0037189241612400675,0.03957480165897073,0.04336738848021656,0.029401593174576794,0.0046862468606359885,0.09098831548834295,0.051989648575264405,-0.01008887746255615,0.08820309738158374,0.029441042251028463,0.03428953573706253,0.08513822778348207,-0.012549227897183046
FLT3LG,-0.0015851936519684702,0.006290724628073603,0.050113297502138845,-0.018767651160303666,-0.005459513081585114,0.0021536563145401785,0.04060047008434578,0.004255110976374214,0.07297144947125779,0.07554408571191154,0.0771262676509968,0.03957517582576599,-0.01761661225303318,0.08814980752241351,-0.03523793294085824,0.042752811102424966,-0.01702433416435391,0.06684759228628767
