,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1019T1,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
DSCAM,0.04387320820011135,-0.031315302876161036,-0.006758433953457011,-0.019342480232864636,-0.08060606658187314,-0.004460098771185581,-0.007815710858923366,-0.017807479031842103,-0.03857178803851594,0.02972696906447477,-0.015886990363617296,0.0775158569767158,-0.01864877868020494,-0.03850606890622472,-0.010518498924135743,0.008304400779377611,0.022615772639932415,-0.02053861403252197,0.053570934715570576,0.048809405262576426
GPHA2,,,0.012342038246362687,,,,,,,,,,,,,,,,,
ANG,-0.009409310328215032,-0.07866623417769172,0.07074253175163775,0.08015368746407807,0.021395974909138,0.07252802285044171,-0.017614460444786845,0.025776547532621603,-0.03945096032550957,-0.04016637362885576,0.01120113505145273,-0.02462885802588251,-0.057618424502686894,-0.030692126376431383,-0.05168469662606394,0.05633789312397366,0.007113345609090253,0.17702464341678031,0.06116661322168311,
FBLN2,0.00806856104929646,0.14696551524112292,0.03282557159157661,-0.015212726877670764,-0.0013595676551905612,0.03191025452710273,0.090307746579456,0.0032679771231604103,-0.054327005613543033,0.06708210926672595,-0.016764250059666436,0.07529248406542033,0.10711264708841395,0.02610325801941945,,-0.011532691262631482,0.045191408062319846,-0.0531986679438896,0.02204496305182552,-0.003596795395613573
VTN,,0.15964047271313947,0.03521490097419445,,0.00663262798422845,-0.024617021955185014,-0.013728791910825105,0.0303785310481396,-0.02755766201059439,-0.007170200920516625,0.07296234983085109,,,-0.01838619457683643,-0.04703708107715393,-0.01742335281442675,-0.009340772091005301,,0.11823657929806729,
VEGFA,0.04365566676165256,-0.1489394993097507,-0.016176640912006632,-0.05799669237665931,0.1060057847567826,0.03592779344547336,0.05260747067991018,0.02469635406730614,-0.013568839598325713,-0.07601269014253861,-0.012855912953082351,0.07446420240752291,-0.10214290081561879,-0.09923190606292036,-0.11803755142743028,0.018205981263392613,0.030403853891626573,0.019828634782255702,-0.06660100644920226,0.0681229022220519
F10,,,,-0.017562932799148435,,,-0.025500966418296855,-0.006507175019487909,-0.026582454752571476,0.011564772968857459,-0.005551213903188663,0.0271554705593737,0.0006380853526733215,,0.0025378986811779134,,0.015179252148593395,0.02913135976635736,-0.02266415605922211,
SERPINA1,-0.026944859702131767,-0.012592788867750108,-0.020700679829915653,-0.056073879557568,-0.06491516105561024,-0.021631758094906726,0.01627289876901936,-0.04821482107199934,0.02396181307730818,0.04872334891981112,-0.03346494552934006,-0.1913557392073024,0.06808084237764454,-0.006406066146749435,-0.018859747438878548,0.014504699436104407,0.03293954317312821,-0.026747070739401156,0.027714250779323674,0.054232061058029225
VWF,0.09792551911452324,0.11586270461203299,0.0238450663217751,-0.015621904866885302,-0.006621273649770129,-0.09070210470974698,-0.02452469497670445,0.01299559741867904,0.022946085502103166,-0.07041048120786886,-0.03270796029994566,0.00566115484173388,0.019602977169032643,0.007373363544194767,0.015969343158231786,-0.03538581424171088,0.011511157162436786,0.05051023570916092,0.05192386472538655,0.01594033366492775
GDNF,,,-0.029061691781156612,,-0.043665346303762086,0.0764871064966943,,-0.005486350965236098,,,,,0.06182094058908426,-0.022126985960115895,0.023454707904859307,-0.03842851707087374,0.002070906265128161,,,0.08773572939595992
VASP,0.06094975828989102,-0.026872317273771998,0.020189771796648142,0.04128670443774638,0.029698407496819255,-0.04064012186403698,0.014502127056516908,0.0024313179466513906,-0.02053585114975598,0.015699345770544847,0.012137330247128987,-0.03992195129083959,0.007384009981975252,-0.06691535842611691,-0.05516257289772651,0.010058599747844293,0.07722494649483165,-0.05583164284796811,-0.02468932958813295,0.04682822151733996
ADAM15,0.0611499163794104,0.08456006049199082,0.04689202429989157,-0.004403171499749041,-0.06538070592013326,-0.020956391265024365,0.010148871358789845,-0.05406549288465398,-0.04695751115167198,-0.005006814670844597,-0.023652766983098993,-0.0036372535604420413,-0.002839491109343505,-0.0759835679453833,-0.0028245938761228416,0.020936563843221928,0.07185285149140239,-0.08049496427137369,0.02796139667432425,0.11922407474520536
WNT2,,-0.02703756729519406,0.035362571115981366,,-0.04302805754574107,,0.011614608083669289,-0.03575312472578968,-0.0033329281936356437,,0.04289778668847075,-0.030666492838316243,,-0.020707578260383865,,0.0035107807213830603,-0.022888279972591286,,0.07599430812156022,
CALCB,,-0.028298951967008247,,-0.02226054060026737,0.04494131462342717,,0.08104721260872412,0.013023314857865318,0.09110275898962553,,,-0.009946811248933896,,,,-0.01654704078417671,0.05978032341589032,,0.03592596514693029,
OLFM2,-0.00488778227782673,0.11160174141768586,0.035631061914864544,0.0650402252414804,-0.043274392161136196,-0.03223257630329417,-0.04511457820370182,0.0011101921652496727,0.05078644707113493,0.03169626854650278,-0.036534341809398165,0.11315089080551774,0.057941021394832204,0.0036158330178878754,0.03850243837691207,-0.012069879810104558,-0.07987261202556169,0.05273106003008715,0.008443341223536023,-0.00949885134909828
MFAP2,0.05521264328177402,0.0782746660983854,-0.010564085552979318,0.10089201193939862,,0.014130664647896892,-0.027539873275196785,-0.010387120907955209,-0.04781687134050076,-0.017974832767385318,-0.0344386422123563,-0.033212676829506814,0.03597272058719582,-0.001241513236962532,-0.07400297383032728,-0.0018558896926246715,-0.01529463759139494,,-0.027961118603231798,
HLA-C,0.013004065945524244,-0.057395082239088506,0.002277474815105879,-0.020686709082992322,-0.0473021103020784,-0.07481820020233426,0.023396103994589898,-0.026198759621555625,-0.024426689526910315,0.06894384510653474,-0.049180115595772594,-0.25282766266193124,-0.01862436889056125,-0.06920003555967988,-0.0055679313907190855,0.03913376640959561,-0.013239783448040747,-0.06298600616086032,-0.030595697528579664,0.11825409967585028
THBS1,-0.0021635682645529423,-0.07721830429757165,-0.03172570103636838,-0.02520922012362686,0.03310157564381161,-0.013359262119512176,0.06928022003568246,-0.014770694127225755,-0.01475818549915635,-0.05892022124072797,0.013300128361840633,-0.08980312346451427,0.023488107941399484,0.019029434064157302,-0.01752594287188209,-0.02326986866438099,0.050426086240964875,0.11668823843599059,-0.024121329075703628,-0.041600518389525255
HSPA4,0.025407893700732473,0.036455889544914494,-0.02765667269496582,0.011250395442270572,0.020732665525206813,0.042013899575775386,0.03877478812114899,0.025581106679570444,0.025157588597228074,-0.028356490587721855,0.013404286443923049,0.055092455470814906,0.0690128033527854,0.028864620903954488,-0.009833227783329922,-0.012223266439680842,-0.017664968680744762,-0.020877798150150995,0.008984313856144767,0.10531182629215124
LMAN1,0.01872430956899152,-0.03770637962250812,-0.0070345151370434095,-0.03204094548692397,0.03396560053413624,0.009238070118346636,0.03972661560289215,-0.004181805908114595,-0.018604037002113025,-0.06690070102366977,0.002361178571186923,-0.046883189508924644,0.03923240973173943,-0.0242033143007841,-0.0511594092764328,-0.03790446435874027,0.03533416735377247,-0.0016071154034986192,-0.01663789712436921,-0.07013797991467673
LYPD3,,,-0.015874877297853276,-0.014183325544817417,0.011837341615181258,-0.014036334003832404,0.02643937874581199,-0.0118491554429492,-0.02803413070771337,0.02341096707322883,-0.026445736869141437,0.014579797089160464,0.0946829635357937,,-0.057940663909166065,-0.03179253544089666,0.047610916700306295,,-0.010682378476574076,
APOE,-0.08368453281694756,0.16883592123244084,-0.0015910055026070859,0.021818307590792996,-0.12050482534718163,-0.08887676946271332,-0.025441861732249927,-0.03393008321964063,-0.05762883672627909,-0.02390309889924614,-0.02770239627278473,-0.2712051575973066,0.013844392272089171,0.05888219587123462,0.014876119445731088,-7.745192158292975e-05,-0.08863022241143184,-0.05436172203478009,0.0831437283663023,-0.08295881519709816
SOSTDC1,-0.020244078260927327,0.10740622828041155,-0.013681047464159572,,,,0.06426539690259137,0.052737499439718775,-0.01566158946894824,0.0006827610747295835,-0.033901457423243894,0.12104479388784592,,0.09332651402821666,,0.01224679814370039,0.03187852959179214,,0.062079014276141084,0.08964018950391003
ANXA1,0.0037488084281866057,-0.15024974902903965,0.026947848445121138,-0.0042888160992095685,-0.039764380067818586,-0.01051270552806922,0.0024168021062815634,0.0006351756382345498,-0.058218690537023166,0.05119816702342083,-0.06954396353623322,-0.18759132169675352,-0.02175990895424329,-0.08093502993300444,0.0029166404716911712,-0.006621337824097974,-0.021092895288578845,-0.07445628047908284,0.047444703955494286,-0.024175603568298475
WNT2B,0.10066712466822247,0.03937877010235635,0.0050836508358687825,-0.019977743048558753,-0.0034300526172987775,0.024065987160922495,-0.002906913443851186,0.0015740191041815675,-0.012338001241688037,-0.029938223567383997,-0.0215016067889599,0.1553440095454691,-0.021796572164377335,0.032530828568901306,-0.06765434457882202,0.016263559219223296,0.027348661077567078,-0.0028912410525766172,-0.023804815175691718,0.04920428822778939
AMH,,0.0043539704669194376,0.004800139539563803,0.047578796347447765,0.025497648833386222,0.010190483930862092,-0.033939220732826715,-0.01783845096312884,-0.03707584474389446,-0.001584960176468247,0.01597673530717909,,-0.0054607915000029,-0.0331760616955531,-0.019773282395327014,-0.010096072895875004,-0.014909414548743885,,0.1014019540533863,
GDF10,,-0.026386512668568417,0.04252055973471719,-0.015956473235865465,,,-0.037609677832130824,-0.05049564527982438,-0.015544476865644957,0.06615961782053674,0.026082682337037408,0.034848382923579696,,0.008937655039031706,0.07341244571040505,0.03529188336844751,0.03908479929025287,0.06635440961258472,-0.05643068359121275,-0.06437081055790102
EFNB3,0.03449811778005231,-0.0212499822506665,0.008676954291461909,-0.0008227786984168643,0.0016876949050294197,0.0033500733615693086,0.013710720527069169,0.05333412275668244,0.020993135446024297,0.06134836017030064,-0.04179575581836997,0.26396597661663984,0.05409196473947142,0.07450810627438326,-0.008682051051460304,0.023100323219401486,0.027249669852398455,0.036744023355551075,0.03608421786974497,0.06839586327071384
LTB,-0.03740218305445542,0.004840775544588128,-0.026971823246234327,0.0195884761681354,,-0.03325794673313384,0.0003314439167980532,0.013167403164230644,0.03954832293323601,0.11903744957634378,0.01202347109957506,-0.020615704873649967,-0.025065211736679867,0.018817207540496168,0.016166400410271682,0.08555827326460487,0.01751934214351032,,-0.032838529424445276,-0.045354386480474296
ANGPT2,0.11148191157929337,0.06503203250631281,-0.04220814702151084,-0.03632700207960976,-0.032201735615698404,-0.04868958286254833,-0.03160631146695308,-0.033091850105237804,-0.04455748022995793,-0.11417656567625042,0.014538889957078608,-0.051914635211572434,0.03870430259304503,-0.049243819329432004,0.0818360676877541,-0.028305810115309034,-0.005652781676972219,0.03531900555730566,0.012198042702196195,0.0684950963002305
NRTN,,,,,,,,,,,,,,,,,-0.016973408086345152,,,0.03443209704558444
ADAM17,0.02015928677472038,-0.015772194782284376,0.012017567817253522,0.044680153224689365,-0.008835714526755696,0.0193070042719311,0.05457900831142121,-0.017428929746071613,-0.000735111037444816,-0.05047934970675882,0.028619192798749363,-0.010195748413821893,0.017614435197448708,-0.09350320359290631,0.064868003612864,-0.012769776957180236,0.022583537139828858,-0.04398108061080945,-0.03502129761124154,0.08563419431159043
LRPAP1,-0.049971560940488845,0.008978362474201744,-0.03826544132125141,0.029881770484596545,-0.08777317786586696,-0.028120447180200604,0.000945389506764263,0.025482200629228454,-0.02391814970834549,0.04060665040990817,0.0014541843553161407,0.12736154611160716,-0.050638748335259116,-0.004626800378958166,-0.0028833880531857715,0.06662602481387934,0.013757038309277336,0.03523997047672997,0.07641220458309943,0.09388047679914156
NID1,0.03693728052208895,0.1002463911324194,-0.005438187429774556,-0.01187191281713017,-0.033768340005627874,0.05299556792611749,-0.017422460010939052,0.009823077533567263,-0.037550592870790364,-0.09258988100323555,-0.026847134222925204,-0.0166772772449188,0.025488025778754735,-0.018589672550731295,0.03721756993028021,0.01399704972781662,0.04500397252949454,0.03298483877267338,0.025936949548971154,0.0729034881333499
MST1,0.04120126453184803,-0.04215694327739211,-0.0057367325983308645,0.009060921941312654,0.01850020395344893,-0.025266549068205444,-0.05043033237686105,0.049025082482494625,-0.026770427009241114,0.007566058881224859,0.026274188925689387,0.07749474159190942,-0.04553950923263242,-0.04405535266984051,0.0331645476776965,0.031095178401651758,0.011569174536925596,0.023371487797024523,-0.030664494776006034,-0.05950926103744471
CCL14,,,,,,,,,,,,,-0.019552298549068425,,,,,,,
IL13,,,,,,,,,-0.018305231529139626,,,,,0.06781844153678089,,,,,,
DCN,0.01207300510117374,0.05610674817406721,0.024542264678570933,-0.04191348604673102,-0.02884766973336986,-0.06652142657461707,-0.004984677288874091,0.016213782200515368,-0.053535788529843954,-0.01955412592008684,-0.02115494359390346,-0.037979657878100516,0.05772130105356109,0.06522891363168094,0.05252122331655209,-0.06795006835137357,0.0015779858963435385,0.002018776334387461,-0.008808670272592613,-0.06464539318443945
IGFL2,,,,,,,,,,0.0656524332551546,,,,,,,,,,-0.044656988902559314
COL7A1,0.08005021524967931,-0.039007417131296906,0.007416197743275627,-0.032583147381858864,0.03761032932412427,0.01879209512819991,-0.0396029956470327,-0.024415600036154488,-0.05452471130351073,0.012398372318956269,-0.04069632128569359,0.07840449220445185,0.06791786675181993,-0.046112303396173185,-0.010904537467983769,0.016654049158987178,-0.003176019442990471,0.0715896654076749,0.034226127718884655,-0.07193816956340858
CALR,0.04149686242655213,-0.06328246661232506,0.030626561227957552,0.029757091408063936,0.054921393725194424,-0.07528525525953406,0.05392161639699078,-0.053399697080105675,-0.0950587135647787,-0.03762012548863706,-0.03549651606535992,-0.19057051986834211,0.04860224335100873,-0.11620621439356525,0.06944914108222466,0.044175526218648224,0.015830572845888055,-0.0654421997184344,-0.04473829009885224,0.08974923163419635
PIGA,0.08914862297028738,-0.001173470926455023,-0.010018758781209646,0.03507202584596989,0.02078496330732973,0.03291914213018881,0.07940431013395621,0.010763406013550145,0.019559260114729943,0.010558522016963844,-0.04365090182008674,-0.041204509792813995,0.0007157734602122342,-0.013132843771132286,0.005326562332558251,0.02265629669506588,0.03439087654338266,-0.0881916333586531,0.05065432269184651,0.04136859713235512
CD200,0.025353629601072094,0.1162600714851955,-0.029442547915128247,-0.033426916431926024,-0.01346325776818853,-0.002038645793953716,0.025642468140674946,-0.00046487148621462374,0.059398752960250364,0.09376368480413547,0.03329956546844853,0.23483503981175324,0.07054617143510078,0.05770926182641001,-0.004738606269305509,0.05913030456057444,0.0376426366451954,-0.006717059667190887,0.05050593095942594,0.08731412042745519
GRP,,,0.005801231118730786,-0.013544078840155556,,,,0.005419129287008731,,0.03211237306856755,0.01446601827906608,-0.043944336747593016,,-0.022355308630870093,,,-0.018617054360974297,,-0.042471797082677905,
CDH1,-0.0018684614173483474,,0.021123275864349093,-0.03243010752464772,,0.053718845328965294,,-0.02493549356561223,-0.07053220454262336,0.024032493431135303,,-0.0554154030701488,,0.031815345393995026,-0.08727905367502384,-0.021598492920276553,0.0056266240059438975,0.024633029725565986,-0.007465474859485875,0.006007153105407841
LPL,-0.009910381525894322,-0.10217569193275718,0.02997469693955891,-0.010029153437710018,-0.0381662552382531,-0.08300366673661917,0.013532590725912823,-0.07030412947866567,-0.04350195850322145,-0.08724330524432788,-0.033646233644440256,-0.06693688412571375,0.019135170465713024,-0.05895354616808581,0.04965596292764585,0.06556326588584575,0.04579181042492415,0.054342609672904274,-0.041457554521925115,0.004382083667449552
