,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ANXA1,0.0047962256816017875,-0.0012301712654263668,-0.034644183715870684,0.04329022366849126,0.009661001214767194,0.13031264265947112,-0.026196054664472484,-0.05555938073006922,0.07303027501774917,0.005028564603914051,-0.018480483598905265,-0.06929719640027025,0.08601172051496248,0.040490136280546284,-0.008830452401211912,0.08825297333867477,-0.05157927618802188
WNT2B,0.014545400221567374,0.03921061118075841,0.05067776617061451,-0.017333053730305872,-0.01632067611349254,0.07795533130150153,0.02996275712699658,0.08560422077673879,-0.03249299794406539,0.018829658474616928,0.01613977296662567,-0.0022485545265455275,-0.005198111189978303,0.10836865493701348,0.11571229847805962,-0.022561977047737932,-0.009511632918624809
AMH,-0.04135194621773151,-0.020137726958105926,0.04246260080566377,-0.01950409013571088,0.0035015798693288744,-0.041417803653860885,0.030570532058694245,,0.0550029073539935,0.14928773997222164,0.053332071884833555,0.003621720651362022,-0.017771217603195007,0.025132461543225133,0.015221641169311613,-0.009643461599526384,
GDF10,-0.025692254979900256,-0.016871996877586812,,,0.050061089467127645,-0.03252973386325711,-0.016202946177299133,0.05658874320010593,-0.03368614806757037,,-0.026104141190383116,0.045760300668557095,-2.4998733944774006e-05,0.04321345692086662,-0.015136532999595184,0.03229608711898724,-0.05427950930801024
EFNB3,0.046330279875001726,0.024598371908019695,-0.02904583937078809,-0.06359340908747002,0.10888548671960287,-0.025848694719225938,-0.008483309182430725,0.0686414517472743,-0.047517094018115394,0.030262762823783648,-0.0003672853885229527,-0.014146046441689491,0.07758880024970885,0.04985763691426993,0.01075925194534343,0.060179037033066145,0.09530474948982158
LTB,-0.027433831447312835,-0.01123921000592033,,0.023038149022725142,-0.02868004899651595,-0.02086686850044952,-0.020933812725135153,0.002026575600836372,0.06664593218205818,0.015763011190657015,-0.02523751899749728,-0.01836255945623836,0.005466061581328781,0.01569365455532028,0.05183217617452386,0.00645650472181624,0.18679972141397952
ANGPT2,-0.014228807159585553,-0.020938602792045874,-0.07385145832863162,-0.020582871333428322,0.024319612432534714,0.10704027625170214,-0.01822819199264656,-0.02493108487912001,-0.002905066229167021,0.06459930029344081,0.05180948825067898,-0.01596632513067301,0.07996250755483751,0.013482310589442992,0.002817627576681539,-0.005450636235095848,-0.027435613170500774
NRTN,,,,,,,,,,0.07682899336061579,,,-0.0004382816095672599,0.007715403389198162,,,-0.04530332388427594
ADAM17,-0.024816842047080026,0.048595280085212265,0.026929338357799162,0.04472745479202759,0.00588813253353107,0.03877409523290914,-0.023994126843920896,0.027911732779581026,0.022238958447011375,0.09088946583140668,-0.007442600007352952,0.001339302217568438,0.07729697520633175,0.001610376697665498,0.0472414427511204,-0.020499080854984926,-0.01027756197632766
LRPAP1,0.06405199457947185,0.0006742314967189782,0.02552206702056613,-0.03990172299800686,-0.009761745492115611,0.08229208138454662,-0.013820008288676003,0.044405089273483515,0.011478005995846065,0.05995395183948749,0.08915920879024142,0.004512687986823658,0.0731573097353,0.04030026867457247,-0.01626123315820469,0.059279399293235356,0.13159517823278516
NID1,0.029216195994631624,0.02963447829830708,-0.030915243035945967,0.004824514116013108,-0.054216100027560644,0.09572193660428042,0.020695523429506833,-0.057298091040785926,-0.01261282634898815,0.03952309798969573,0.03254648294345509,-0.0223057619658575,0.03123852034138494,-0.03900099471109047,-0.01105605745759333,0.008917834495590773,-0.028968002151770974
MST1,0.03991066954266543,0.00742657297421566,0.08063038038945464,0.04520125852333236,0.013624368959454236,0.0539513862161644,-0.021824869162672844,0.08422497436170835,-0.00046667508776339925,0.014403287633737586,0.09325868553629352,0.04745452414848253,0.0559245498067802,-0.008326056464012984,0.09362687711261307,0.03980227719652716,-0.05018009654374809
IL13,,,,,,0.05486784841627958,,,,,,,,,,,
DCN,-0.018546243183942296,0.015281616772453195,-0.03619252758080943,-0.03568835872686787,-0.02538802078348615,0.053347607005455405,-0.014544659176502306,-0.015619336909617402,0.014629364926719884,-0.014876576586803688,0.03639767949021138,-0.0058651841113150725,0.06926763046570143,-0.05299708942884387,-0.026052868665293445,-0.004096282810353004,-0.03917609404568388
IGFL2,,,,,,,-0.014262694545628037,,,,,0.031246364144869993,,,-0.021434029605902082,,0.09560782201047938
COL7A1,-0.056315314559127014,0.02392138938407032,-0.019983839296680288,0.057233091557996954,0.011691945701423642,0.06058984442125385,-0.008032629847092784,-0.047903878767483074,0.049405409887701035,0.03805530509070463,0.014718518438915994,-0.041871596810458836,-0.014249935872698759,-0.032926506807874546,0.02367720211011484,0.038687918269309333,-0.003722404250690879
CALR,0.06747622464468023,-0.03697249282308784,-0.008120968697883311,0.0018086445288063248,-0.05519743268010106,0.07640272731999033,-0.01562128567510708,-0.02993115011515196,-0.10516545990089834,-0.024476728186352013,0.06900894004414622,-0.12498626441782026,0.044876476389258554,0.0626517043830127,0.02493191824628094,-0.010868486710440196,-0.07338708124866591
PIGA,-0.02202682630836327,0.00112487726475804,0.009624307177372197,-0.023433656117134088,0.017220192151220698,0.015274377149545272,0.0030981422403656544,0.0222218168941052,0.1016712987905075,0.04899432078071801,0.010954774881169159,0.05304709000683973,-0.01246518262890525,0.01600316319077977,-0.002944070847499701,-0.03842281393642335,-0.05043187495258269
CD200,-0.007781160844259077,-0.021371411698014105,0.02588785812435716,0.02435330172458053,0.03685960651509271,-0.01286674507488706,0.014075664064364812,0.07288342006080772,0.06375878805706346,0.05112606863992518,0.05364788701463802,0.07436561938453155,0.08335448979049229,0.04577357775748292,0.02687786871943835,-0.06696542379877454,0.03147955559935042
GRP,0.044259179101064645,-0.014321188180058366,,,,,-0.02214455912616991,-0.02283419126688918,,,,0.1025916358672829,-0.00339597989789946,-0.026509024214346137,0.14366887225954267,-0.02957895458173623,
CDH1,0.025749832738125835,0.04927311323891307,,0.038807090945311096,,0.10360363193419436,-0.03346024254575043,0.02434867279365122,0.04478961927858968,-0.06291295072397557,0.07767771649560527,0.012973514976728872,0.06844855715153081,0.051567514147671495,0.03219054370764229,0.09678420707802556,0.08445983530639095
LPL,0.032715571447128645,0.037211388128490966,-0.0017912291825667504,0.04799208132016562,0.02320552235015701,0.09133791895730137,0.03170644574542981,-0.06318710824187529,0.12437974679484645,-0.04590377073378574,0.030823989918102736,0.1367631918881474,0.08413036467815038,0.030451384430407184,0.007975638257059194,0.10590903735313112,-0.005875993974660885
SEMA5A,0.030774864960719996,-0.012333101110383977,0.011322066904122963,-0.08078180316910333,0.021851955563298452,0.07328159811914238,-0.039505668830305866,-0.03167264411571112,0.09793340382969587,0.021755801701549383,0.014240874599608294,0.10619465160459153,0.028136910444220543,-0.019561409778492595,-0.03462547087999791,0.04400062452436533,0.005321239249111778
SEMA7A,0.027288729343799917,0.015670473570798087,0.0021680521051438725,-0.03847759765348264,0.006877660783660647,-0.0008036118360567683,0.010972363280779692,0.0550406014122019,-0.062331792257487605,0.0743808844022488,0.01259649637670581,-0.043330755761046225,-0.03110182580320929,0.028557797657418275,0.016694504371608763,-0.02744718886743805,0.006297989247455119
SEMA4G,0.005209121041266446,0.04598700560127759,0.02238201060406235,-0.001293530454603307,0.044926860342356344,0.025141108975129906,0.05319341576283159,0.0537966577972977,0.05163610928450922,-0.028548420301898577,0.038959658010670785,0.03752189956348502,0.05411136541393055,0.03286884278878042,0.019014608087288568,0.003150937690932847,0.0515765548362267
SEMA3B,-0.03098481121432525,-0.08064123031230294,0.010419574903340868,0.0016604225040052648,-0.061545783524567174,0.05225185693067278,-0.04850292346997834,-0.012997777769144566,-0.01861657033190017,0.03403890947806372,0.01508688444318615,-0.015483440687484707,-0.056897279234356786,0.034050530851937835,0.12485234685460522,0.05578517442771368,-0.08277848200038995
RPH3A,0.02043025793728421,0.03174042684865527,0.0005215945851765308,-0.035392378254768334,0.08568896027912448,-0.04548207253918815,0.05122531221000021,0.07422608503955043,,0.001895326500381068,0.07499183344606082,0.0811279222824212,0.05529213358704331,0.02182732946273088,-0.02561256260686874,-0.0428540280837857,-0.0014455682243345257
JAG2,0.006876314988812755,-0.015895944377628937,-0.0450988609892993,-0.017204518920273994,-0.04161795904496494,0.02689107925500887,0.016297836297520223,0.032506310621597936,-0.057477860041326455,-0.020146744602901393,0.03740643045876408,0.04233381494757788,0.01729031078431333,0.0600764890395632,0.019662616547393316,-0.0383559321741241,0.02535059759790543
CGN,0.1449977509851331,0.04673632333515188,0.028992252896638763,-0.03654696294475061,0.05349345279050857,0.08699820216705487,-0.02136024941565534,-0.04198796688137438,-0.048867874827016315,-0.042050516087446005,0.06567449750567765,0.1165839526962885,0.016699255356988827,0.08367278566707459,0.01699344741615796,0.12630916807513345,-0.03458693783533158
GDF15,-0.02824425027187722,0.07976877604401879,0.017096945639440805,0.00749190106502698,-0.02673432110899702,0.10316670885451444,0.03593459664087032,-0.0033099810233643136,-0.012061144723448457,-0.03151973883302693,0.028788771309826666,-0.022316198078002482,0.07423151508259981,0.019540604083462088,0.08374538605191427,0.10765063179112788,
SEMA4F,-0.0072475551626217365,-0.03697143262384424,0.0657252427109384,-0.009371652989422585,0.02254164679070667,-0.002591918950460237,0.02026722613625675,0.05096378112139162,0.04146168590365566,0.09914566086765447,0.02066629252938759,0.024758451128743916,0.046249121335406214,0.06429990220930125,0.06459178731357575,0.02114885017482365,0.003859901572517594
NXPH1,0.013620029432246824,-0.02492948355809181,0.013369092229995227,-0.06008942924501645,0.05412384833997832,0.013070734595843247,0.009831572077417274,0.06161563618873436,-0.03950196609083032,-0.04692488646796591,0.02234024685860807,0.08401571737061354,0.0007247739012236756,-0.01719231683885137,-0.04634175595205789,-0.022572488956968416,0.09312489671790943
ARF1,0.02931885920975766,-0.030506609032874863,0.018137760130463025,-0.0631301144810054,0.009238307007852534,-0.020558444878163353,-0.02537297059688994,0.017232203022864403,-0.004111952995023352,0.0464013040588745,0.018510253418100434,0.01633287247533851,0.03641627504162169,0.00022246033981782967,0.01690596938081477,-0.060679370088851256,0.010842059793389022
DSC3,-0.01872364355960319,,,,,,,,,,,,,,0.06921638549886514,,
EBI3,0.0036063572064113304,-0.03158277565282577,0.0316529320789773,-0.05701226696462254,0.0012181213892040151,0.04195251721509182,0.002507477308362248,-0.06271925548143258,0.014664261365518533,-0.05280520316057323,0.0479434181898838,0.01433889912811462,-0.008080630057667603,0.021746075885493054,0.021455527271814878,0.03763445400813794,-0.0046656078648576686
TIMP1,-0.016398554580615825,-0.02970859618132644,-0.014714690229637428,-0.010818104507278659,-0.04538135734687033,0.07134174888724172,0.052216157606408374,-0.0709096173479559,0.02089839983433806,0.01988909199123853,0.005249135785094654,-0.16867253499184465,0.07741567154125797,0.007199709481215112,-0.02549521713414908,0.004183621586325412,0.08243468902755316
SEMA3C,-0.005820508375589721,0.02443633455969334,0.050034801140154746,0.0526753310740112,-0.0479288399197347,-0.015358479663672134,0.007308615080866131,-0.044066329235363653,0.005776631358471481,-0.024447347056494408,-0.04709042415626669,-0.0352975836898579,0.06837609466014968,-0.04443855377087067,-0.06370256668096104,-0.05039877182551945,0.07404246798756368
GNRH2,,,,,,,,,,,,,,,-0.02014616995779652,,
GAS6,0.013707666522897417,0.010023976003715459,0.07917761137674295,-0.021093035495899134,-0.006510596921329019,0.06854894266176657,0.03436368779177952,0.043133627656328416,-0.07949720644310679,0.07377813650870681,-0.008729320213293512,0.04325293099836827,0.08717476493354917,0.031739698195998534,0.01083157562529715,-0.02198669848704667,0.005967726656996047
MEPE,0.06550730557658299,,-0.018665778896087656,0.030369867426255262,0.03345424936432621,0.018457951393477827,-0.04245919842066345,0.023930330731034434,,,0.030359408526001972,0.03795056893137355,,-0.021444260924317476,-0.02569018894470312,-0.023174596863023065,0.03185053592382611
SERPINE1,0.00599602890140556,0.0040854554671523775,0.004029468294635137,0.021913655154219565,0.016428789339028832,-0.02771905601057434,0.04417587577183562,0.029443020811921305,-0.08519135591230817,0.08127240682758353,-0.04420127844092618,-0.13739656332744543,0.1345386429477034,0.04917572708605582,0.04154685228048349,0.052359228679996477,0.0949901704987107
RSPO2,0.024125805011885423,-0.02241682001793557,-0.027992137843753165,0.02028722889701593,0.11327226174027603,-0.057256494984774316,0.001717102990184461,0.00733616801258351,,,-0.03469948484315883,0.06813489313509571,0.04095144377802303,-0.0551054014580855,-0.014270305674964914,-0.004428334731638927,0.048734379113161405
SHBG,-0.02425265303307855,-0.02160202248563903,,-0.013842205298323149,0.10344754941934661,0.048556201838907215,-0.001161409969803314,-0.02097170377639363,0.06345144206109818,-0.03616421227124504,0.01114867176054722,0.01831860897923387,0.020605210578849183,0.02215809442004834,-0.01643374760688619,-0.035733702560621625,
LGALS3BP,-0.022786749565986145,-0.013502676230270306,0.007350972651655443,-0.029446163766300923,-0.04942309069059976,0.05314333237701867,0.029298882580968993,-0.08805438388337249,-0.09832285540202115,0.017024246104632747,0.053330308310480454,-0.038871271754549026,0.06416412723405616,-0.01634786990664073,0.09270804037995278,-0.008491543250417332,0.022879833641827378
LAMB1,-0.006865981712383068,0.02499883643289922,-0.026008306715377787,0.027176008814267013,0.016364687406151584,0.10025265558406457,-0.008651152763535805,-0.07092986369520891,0.010375974232476605,0.06243934392773545,-0.011479833755533268,-0.05035905549227864,0.013805631355885407,0.005471610958593084,0.03267884732261438,-0.009032392929321306,0.038983281816887094
SPTBN2,-0.0375633393917746,0.03059063616040739,-0.04671995300597105,-0.04274210758314686,0.03157500528388868,-0.07691674763175017,-0.0018969874594739263,0.0794013020997805,-0.08417472134735335,-0.033428824707320746,-0.010222982356052374,0.03518708118348823,0.09503286424170551,0.0397372763535354,-0.0077488035737224275,-0.026315094493947748,-0.002269799338214855
COL1A2,-0.011461697633552481,-0.02095886052613962,-0.04068894866030325,-0.018620099773961077,-0.04327567462276102,0.07936526868420164,-0.029194174425929375,-0.07592414244476783,-0.022401880685218544,0.01944987112514353,0.01857722196187443,-0.05815639396418466,0.018689010603946208,-0.0485841015182356,-0.04218552009403938,-0.043462127069860385,-0.0759085773458064
DEFB1,,0.0650688255813443,,,0.027635856697646847,,-0.012707220856856934,,,,,,,,0.0128233673876293,-0.024574777789389598,
SCT,,,,,,,-0.011679501900446292,,,,,,,,,,
WNT11,-0.013685655603678784,,,-0.021438503976348236,,0.07595721664402237,,,,,-0.004609011932594404,0.018517599874156465,,-0.020541481458067595,-0.024672936744233084,-0.022062481973987455,
LGALS1,-0.0866946379400112,-0.03422976813110002,-0.03465577051188534,-0.002877301838641133,0.015062135972488355,0.027487646853873962,-0.03678677893524999,-0.006361674029736765,-0.15314659640188388,0.009041987744641574,0.011769969148806571,-0.13795013000327896,0.0029504886198663833,0.028416512963835697,-0.006183149732116721,-0.006636592502228887,-0.0908492106137045
