,MGH258,UKF248,UKF251,UKF259,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916inf
C3,0.27081716753427926,-0.01600949795573097,0.04451657326220709,-0.1072753929686339,-0.03535918974837161,0.2606013580679837,-0.015811985095386248,0.01226619954828417,0.005610190006695002,0.10568421387056356,0.008069681012492695,0.014503872037694147,0.1811230839153585,0.10897165418413511,-0.0022184113310726138,0.17681082996328712,0.09385357409220872,0.053846313989657946
DLK2,,0.06876625556512503,0.033984989701902606,0.0338545868402932,0.03459289825685744,-0.03047338834028875,0.06932173174848234,-0.053207984968524594,-0.02430581329618472,0.0268873787694055,0.07807570672972762,-0.10230037649859336,-0.012734965406946961,0.06129799898300184,-0.03179771486061872,-0.054852682596640855,-0.01796074632860594,-0.017562280600984265
TSLP,0.0008594767845209975,0.011956400875053492,0.026004705716883493,0.07714378338064196,0.03809098022101962,0.24007242489921676,0.03429617530235807,0.05337196470915974,-0.02767535710537073,0.080613690039223,0.0172533054034613,-0.1009193179523816,,,0.01734837795006405,,-0.01625372996683399,-0.06354599689257445
OSM,0.042878426029682504,-0.016807051987521106,0.05860690699645381,0.027148767686326774,-0.03340651169959936,-0.02753307183202935,-0.03350586283030855,,-0.05903725745789136,-0.029363660285806167,0.0970734450274225,0.047176759182211835,0.12907966377295943,0.023250640712634944,0.004906688270655842,-0.003083842155426283,0.06652266371905378,-0.07426373258567412
PRND,-0.04711316081302191,-0.01460478562283729,,,,0.0693465711312813,,,,,,,0.021956214237607963,0.09264595947480792,,,-0.02098715015306304,
SLPI,0.03734761226464,-0.05980905980489331,-0.055169248800027715,0.07233708253745966,-0.0344088936963004,0.3141771463028158,-0.03858310304521157,-0.04192887295556477,-0.06148342380310614,-0.030381732533975386,0.06896811438522728,0.05322319838338694,0.07853361221454135,0.12211159099723465,0.03306449211211685,,0.036141014647643535,
AFDN,-0.1146513658641098,-0.013345085152456485,0.09562683624203773,-0.026108102901515908,0.0254724408963187,0.18913379520164028,-0.027495339314328317,-0.006051103749188641,-0.02767605630157514,-0.010090579801490002,0.014364498814595962,0.012922167575500946,0.007943860193450667,0.04591796683484169,0.016896383613983063,-0.017583394780869326,0.020384792935263938,0.1504900466429858
KISS1,,,-0.03243373722508216,-0.01059276161255627,,,,,,-0.022557986818378836,,-0.045469686745528266,,,,,,
ULBP2,-0.09500701992222556,0.005360989361591413,0.04175403071232325,0.09550980971777581,0.009526302964725866,0.04965418288684028,-0.048931638975219564,-0.013174859295893033,0.09096563810040577,0.004454299806873715,0.031190834826543928,-0.006734388586708725,0.035865312959563855,0.08033448998857197,0.07330169583104092,,0.05799108921497851,
ICAM4,,0.037836507824776246,-0.04531831923936287,-0.0257984886549316,,,-0.020545133996995306,,,,,,0.13898782533361215,,,,0.0681069136673883,
TDGF1,,,,,-0.030835580493236443,,-0.015306264137890751,0.0375771309076141,0.03131312510744258,,,,,,,,,
ANGPTL1,-0.023921550319968714,-0.01636703082714718,-0.03914933491304918,0.009489157711195037,0.009888291883090424,0.3749732075397516,0.024453111603536196,0.0027071615037559046,-0.020165047830674535,0.036916272049976676,-0.06515225365312162,,-0.1202906070432457,0.10697229620572751,-0.047838120279484316,,0.029710707856083738,-0.0053259705947006864
LTBP1,0.035240390650670764,-0.036106357628041895,0.031222244905524776,0.04749088662260011,0.046458866428026845,0.229655208768879,-0.024952792880719717,-0.004694789431204945,0.08451825173272891,0.00031970634698508097,0.022132822405430488,0.029977917294587698,0.06571215355537657,-0.0007073921504789642,0.013384047396418039,0.10018886468577475,-0.0034476225430785067,0.022670630309221815
CD160,,,-0.023601932120911617,,,,,,,,,,,,,,,
NTN4,-0.07340640137719716,-0.03900476220550086,-0.020596226478076463,-0.0206490242132902,-0.009403111826471001,-0.07061803372997166,-0.02924390962739042,0.011183181727299386,-0.029976744331963345,0.06223752551807358,0.08266372909886514,0.027049261714264524,0.08561375636063731,0.0875453380517675,-0.04154745265931527,0.03294881676134083,-0.006061024849906605,0.17407168405946932
APP,-0.1557079816387101,-0.018387874266520783,-0.053424515984055294,-0.00888161584860794,0.06670369685845925,-0.3404173035271815,0.010953426367650102,-0.03312461599517626,0.0842427106568444,-0.006443406892159996,-0.048831491362997324,-0.04944320536035497,-0.05252107577900876,0.018279449040201796,-0.05631010239650048,0.08419100386893207,0.06163452930690953,-0.037013305012923096
RIMS2,0.032743723694625644,0.0306825540019679,-0.013754500452102194,-0.025125309062233956,-0.04435914253256534,-0.28400972526378854,-0.003941886572823096,0.03407394257562846,0.04863239630168087,0.020236063289190014,0.05435261217917797,-0.062352945331670635,,0.038829329915945815,-0.0016795650556552532,-0.03810810565614212,0.0013338014883686603,-0.026131054605540657
WNT7A,-0.01971241512481847,0.05123818552887405,-0.008810804756890446,0.037480514862923454,-0.0009087191962845003,0.016719444883354275,-0.03106709056241678,0.011428260449927731,0.003966818470988312,0.004301667104760032,0.06881061891633034,0.09135669412772293,-0.0027747915879946998,0.12600247503053655,-0.04988570274706042,0.01571449566510039,0.005866496272562131,-0.05458548680367816
GAST,,,,,,,,,,,,,,,-0.062480438161607026,,-0.02209090653260595,
GPI,-0.14749969983887548,0.0056129351060954,-0.019668578713752417,0.02662294894473236,0.046700858840458395,-0.29610557856938907,-0.024533006738776567,-0.06761417247070158,0.019975337439004776,-0.04640710309467669,0.025608475194866222,0.026115362051192866,-0.0676458572877557,-0.049193772458526415,-0.11503098130026868,0.0319154446716965,0.007876035166518199,-0.013361252514404582
IL1B,0.06612206951446264,-0.007512736645372637,-0.04865574142508317,0.04296466507964508,-0.02432621745100926,0.2436436919018436,-0.0323370862385132,-0.033174603818664335,-0.0009097837234778507,0.04765040030539918,0.20912077275543314,0.015264996472018427,0.16934776007613464,0.06531585916672566,-0.06268983854557757,-0.05745759231761553,0.06672624466082135,0.05195375919097578
SFTPA2,,,,,,,,,,-0.01617547690764482,,,,,,,,
HAS2,0.03780589822220194,-0.07947742438313514,-0.02332233754135726,0.04227445872201291,-0.06012645630536618,0.20499571903819758,0.0006629477462796376,0.07233607914569726,-0.04851347546473973,-0.014140676838855332,0.006096715413820114,0.014100573155984527,0.00981542886355756,0.18100248243503708,0.017267703234600272,0.05855325529677317,0.03506425754536366,
IL11,,-0.0029226866324223665,,0.022078644932378835,0.03858556177337485,-0.02432304341150183,0.0007561003817141162,,-0.027675350899029217,-0.04122138315046076,0.11265780032685296,0.0835485220828584,-0.012936324282857436,,-0.04037828724050258,0.07604972442182288,-0.021725342475546562,
SEMA4B,-0.0431802454159341,0.005706139822443227,0.023262515233958968,-0.06834462415652834,0.002839084679449086,0.23467205806088487,0.025550927127633523,0.007667969249024851,-0.01832271663380639,-0.006902068058178814,0.09744825552448211,-0.05462656492390096,-0.016367278958274886,0.07039164231966881,0.031307840481347674,0.01785551394922514,0.03280804579548491,0.04970667091212187
FGF12,0.030302960158014404,0.0017591669145174845,-0.024652315902805002,0.019684002246459137,-0.02166693150142846,-0.3127670956934321,0.01458816057933247,-0.019767513268030768,-0.015617806162527672,0.001201866378087819,0.08514080992567997,0.0610112837581794,-0.0899800123206926,0.26792308874944254,0.024182547343133003,-0.04026190041165298,0.06895883437071644,-0.055960312406633746
CP,0.17107304311394367,-0.06038913239157505,0.03225226474634539,0.0247765429031951,-0.03766018529961975,0.3059700874421702,0.004578599792913718,0.05459192861152607,0.015577310412600435,0.12317073425502614,0.00029521989939869766,0.01646535803808242,-0.07009811328677663,0.05778093026911548,0.009897900118336803,0.0865991309607162,0.0339771001560502,0.0011156004900947116
NLGN3,-0.14189397871435383,0.001778048692192017,0.012601279460113109,-0.09419320425791619,-0.08407717534702856,0.35261490645908333,-0.06530848518021477,-0.018449975250172865,0.013832485548488824,0.13809043574655722,-0.028618090737805364,0.02464860608338836,0.03188291847051015,0.1701466340719705,0.03668507509600402,0.09744782816408133,-0.00043300885385343693,-0.033023894364808674
GZMB,0.00289149067691577,0.0656506584965374,0.010855430774960173,0.04065779309141751,0.010863402452449496,,0.05737593423330975,-0.028444704148394964,-0.035806142608112636,,,,,,,,-0.01441465717337974,
PROC,0.09820012078730102,-0.001845401697971076,0.031091210088539746,0.03609357452661531,-0.03857950216535865,0.2800870150709852,-0.029656330730124334,-0.02851031753191236,-0.023497535781083545,-0.024262216734984517,0.09810427730025878,0.11877360477295752,0.015074822738286192,0.13924488782108158,-0.05126944351689625,0.11673581246845798,-0.03177570458713361,
TNFSF11,,-0.013507911494260075,,,,,,,,,0.007600609983331562,,,,,,0.055664232614502214,
AGT,-0.1597789625556694,-0.054756198087216414,-0.06569939832148322,-0.0830754532678562,-0.01748676364322531,0.33288196572481493,-0.018813333721417504,-0.07461457712128816,0.0538587769437074,0.011365968233384708,0.16140627568719676,-0.060006265401659056,-0.04808994146862631,0.20129357914806564,-0.07199581346163951,0.009525403273215613,0.018672756817321032,0.06799962755131282
PTHLH,-0.01768656034239189,-0.016212654435089676,-0.04555787836041822,0.06372933242327788,0.08775307921365565,0.007886476533759583,-0.04995192948616422,-0.03433733439050902,-0.0439012068399053,-0.014108223334278613,0.0014385806731506252,-0.013383485601473606,0.04876864390776267,0.06415042356595703,-0.021212602634449962,-0.010475404806359181,0.05076803803295018,-0.04967945697241494
COL1A1,-0.10675239748690944,0.009265595993855255,0.003314107564144414,-0.00857950569146667,-0.005600814313380173,0.22367891827690664,-0.011486603208184074,0.0036088359478409927,-0.01490706485765295,0.07874022642150165,0.09922461264665683,0.0036871408673578515,-0.00887128884310773,0.056090312532808564,-0.11493130087051717,-0.0718521317258133,0.027001965930179967,-0.057839846718575415
LAMB2,-0.05154353635023072,-0.018224282519438435,-0.0174782899258977,-0.05727908877330425,-0.02235868906699264,0.3015667032251217,0.018538674924990558,-0.044641202833307594,-0.05669113020724933,0.01022589500804269,0.07994368602706957,0.08697699879178393,-0.03575991905846777,0.03525606260308688,-0.0928237792802797,0.04475840975629953,0.04857156466464162,0.06741266954438564
DSC2,0.11341868794749257,0.07419674906800806,0.09295780045268344,0.04668949060496144,-0.0032275677579239772,0.06620028391048796,0.006382026648042917,0.013588708772438672,0.09034427382065252,0.0013745323486332528,0.0641505546937262,0.0516953382310281,0.015359448450387309,0.053176048010216456,-0.006304590527998293,0.005255251345824856,-0.006350703588141402,-0.07997230865254937
WNT5B,-0.008129056927963554,0.047593303473405624,0.01906151823292252,0.13548167528089292,-0.027827649781891072,0.03804732168968757,-0.002645806301679956,0.02982892561966512,-0.054162550075829805,0.014072852290232588,0.06999911609884453,0.03405648226325068,0.001525160559965367,0.044863679043026204,-0.01817857887122502,,0.08440924316083867,0.07087082343900232
LEFTY1,0.011277091239891452,0.015474019700170651,0.05105983392717794,-0.01821052901368322,-0.008091730813886191,0.07362734996303813,-0.01911435615326791,-0.014792936067298465,0.03320861922564024,0.03945321097935343,0.004131833942518633,0.0115959622879016,-0.013228113894904903,0.0762592828566584,-0.024855090038832184,0.08966490165630961,0.09433603718186222,
FGL1,,0.029325961457771856,,-0.028069674410753507,-0.003927524320819987,0.022577897719889238,,,-0.004817424547198302,0.019437292906451097,,,,,-0.0012984111967733903,,,-0.059410981568459795
CXCL5,0.030093241927882413,-0.021674059136043203,-0.04696357579200929,0.019189574632582054,-0.025562615449604118,0.03867140729303314,-0.01864711877217748,-0.005780981985782049,-0.02728150941095543,,0.012883484808332572,0.011513706227668853,,,-0.03514000700453947,,0.06878630940583717,-0.00866151195498013
S100A1,0.18508665905868685,-0.023353070801376427,-0.08414472699157718,-0.04406222879372307,0.015804971258579468,-0.24696856210515483,-0.04296114598616006,0.038811736013846763,0.050010330721306,0.011845093417580424,-0.12201803998881365,0.000752960332070296,-0.027361936448367027,-0.056813445297601524,0.12313764229363672,0.03277659572844008,0.007465829887245559,0.04107437961561902
C4BPA,,,,0.02305746041841913,,,-0.022163715788138756,,,,-0.06060562758302568,,,,,,0.03419138568169174,
NPTX1,-0.03924537210791276,0.014011606294551483,-0.0904787747705242,-0.038401054962443365,0.07560222654974649,-0.32650381894635583,-0.005254306900665686,0.024197115087802184,-0.01698515694281928,-0.04628392313898473,-0.07180149194412884,-0.07399179070252682,0.047149865881240725,-0.0497880797480138,0.043618673784310315,-0.08009110949922947,,-0.054521649820239985
TGS1,-0.10855170036900387,0.060924616328133875,-0.023900016345535898,0.0237841075720988,0.02541767063657496,0.16087545318536317,0.027549232187816346,-0.04061440001382546,0.049691641100881076,0.06765654307589648,0.03361846436987743,-0.021145446669715174,-0.07537088391099991,0.09740212672569526,-0.043360716050489766,0.014319649122303695,0.06993111765346877,0.05268061443729043
SST,-0.00760270446486632,0.055296536846582055,-0.027710763210623962,-0.013111956495264157,0.07038805148191225,-0.3356761046936716,0.004459584154098482,0.05333980875533524,0.011239207007949345,0.007361294094088671,,,,,-0.038786022721554,-0.09115880028065836,,-0.025672244058708986
IL34,-0.021722393411470677,0.033942632412118916,0.006594717551153061,0.06203935484100759,0.05900873254719267,-0.2389356859464748,-0.025057269445798905,0.008741592889059107,0.057320655679610436,0.0021344019084924243,0.06984784679709656,0.09777812518720713,0.04073035520272429,0.08982296585456435,0.02207347329407408,-0.04952542895353734,0.012620110138672824,-0.034006610378898496
DHH,,,,,,,,,-0.028026447557088406,,0.039349354418787515,,,,-0.04685588326912794,,-0.023827827724292823,
XCL2,0.041559684421717924,0.07601581657987222,,,,,-0.02380384576590672,,,,,,,,,,0.15966376216191253,
RSPO1,,,,,,,,,,-0.039024623769268116,,,,,,,,
TF,0.31588182372811513,-0.0358384617306804,0.026350367488149923,0.03650198762299461,-0.05203116215025955,-0.01763408248529447,-0.008115926260920397,0.13225433350193785,-0.018817051337542377,0.0207752639675127,-0.16959059215279276,0.017872272915772498,-0.1887289308453429,-0.051856682185443696,0.14677444948987298,0.25683742767299556,0.018464159050397756,0.06686786288360126
IL33,-0.05965043293542849,-0.012487524175020866,0.05435496064212202,-0.04551887934402797,-0.01578631085243953,0.3054190331815755,0.019995989061717196,0.058135610530876396,0.0038111229526598665,0.028115547817628903,-0.019687804059967787,0.04847397834267171,0.044088996394138796,0.10386646142800263,0.06553207634969793,-0.06214424586635047,0.06983422435448546,-0.0511614689809693
RBP4,,0.08007555462835303,-0.0445296471133404,-0.01877915457580032,0.02521430710477657,-0.27063501200850726,0.030612317802952718,-0.025221340761349804,0.03311735294860363,-0.03092745737016476,-0.048142064876409145,-0.08354543729664213,,0.06148529817970963,0.01556417795592382,0.10022139504512878,-0.02974909289658193,0.010097295617611746
CCL19,,,-0.039095979452670314,,-0.032648987972062005,,-0.014159394452014641,-0.05681942154165233,0.02580765978267015,,,,,-0.07732662457433156,,,-0.030843492461374446,
CCL20,,-0.02425497215813572,0.006249807926915981,0.015464888732598471,,-0.04380481156979997,0.010592810443164848,,-0.03916540813275946,-0.029632988961009542,,-0.004774507824482751,0.0061794623550593284,,0.0013933599807231941,,0.004270197408169375,
