,MGH258,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
SERPINE2,-0.10446271195783559,-0.03523502298084786,-0.007792294173413384,0.037940565697577235,-0.02142053023268653,-0.02688678872583748,0.02493196703773814,0.07085740810323449,-0.023501816623451702,-0.026050246290984846,-0.02452450918669742,-0.016637075591076262,0.025250190139744718,0.06352937469762272,0.022319382834406282,0.027192629558438645,-0.0006377887822621172
EFNB2,-0.02480813885232036,0.07209172245105903,0.0064011769795609685,0.006483577681530097,-0.048362419001817196,-0.04034850813531388,0.00987969965018304,0.01173060435313873,-0.05488984967429437,0.05921252921086455,0.022198285257544595,0.008838867257714695,-0.03143101110816456,-0.017967911256217065,0.040725540152336676,0.09780482602482998,0.03635801220178831
PROK1,,0.08959288972556788,,-0.016183512279418926,,,,,,-0.01871407383929859,-0.022177774195084043,0.03039042673014633,-0.020698348772130788,,,-0.026642635433894134,
LACRT,,,,,0.12587072493606463,,,,,,,,,,,,
MMP9,-0.026483011573378946,0.03998569272295826,0.031143696942191178,-0.016727835076450204,,0.11448747398403782,0.03154103170197692,-0.032314995389971825,-0.08925459062689886,-0.04060476343007667,0.024889343372530386,0.00538805949237316,0.00018936595728443053,,0.04498661900615346,-0.009382781391455104,
DMP1,,,,,,,,-0.03352896992794769,,,,,,,,-0.0003194707691363613,
NPPA,-0.04821537744564635,0.03525737995143041,0.013699408880038977,0.020793591758864003,-0.02842562064032837,-0.02701644904622745,0.0278371436639734,-0.09930957291653493,-0.08433543669334201,0.026939699682802323,0.05877851786719604,0.12343380600329537,-0.041802280790861714,-0.05714784888191213,-0.042788640840528656,-0.009241055442144047,
APOB,,,-0.01883595008382299,0.008261722260843915,-0.01721014879501815,,,,-0.03153083300578974,,,-0.047620894771417545,,,0.021944283639258357,-0.02664263501557711,
C4B,,,,-0.013160322003939715,,,0.033448881475223215,-0.03146259982137976,,,,0.03135468814788352,-0.02555211305221994,-0.07173916670626958,0.08376814468993507,,
NTNG2,-0.011516782331055407,0.0406965454858928,0.015293109535539655,-0.03189811241377045,0.022479008331563917,0.04371324010636039,0.012370454109722668,0.0002711020646287856,-0.019652858566446982,0.019812159343354716,0.04026308100131945,0.003006121201906632,0.020546075957407567,-0.00318806717375459,0.07369108995867321,-0.020255655881022964,0.020794925048306614
LAMA1,-0.01111631501197491,0.030516139426931294,0.012630010842875019,0.05653656455695234,0.009122221784239742,-0.04461031514306929,-0.030956679218263443,0.02084728846056634,-0.010309973812035867,-0.03207093598512796,0.021608717984445223,0.013036131486018492,0.035659032121232934,,0.004697824573027092,-0.0011714694141124935,0.0975694327666615
UCN,-0.025937846794275764,0.01794633565715092,0.01817774201167626,-0.02017755063944517,0.035922410010940216,-0.019356648384022672,0.0181875939853992,-0.047263093592084575,0.0023377169873393896,0.004007097312741668,-0.04634577178365831,0.05374248191340841,-0.015090135368151097,0.00642161717072451,-0.01210504900349439,0.02033444865037292,0.04879560428633558
ARTN,,0.03178016566368867,-0.028533653427365663,-1.796277766467804e-05,,-0.03509651333083213,-0.0185847781901339,,-0.035643071696249716,0.05596642987716376,0.024921420332639485,-0.032657101927851595,-0.0029620367842307037,,0.056825367832236906,-0.01125817258044287,
PDGFD,0.1130700850392789,0.0691828325970169,0.018606392938111633,-0.025671316664927654,-0.02563859959019424,-0.03292567759312484,0.00902954868720229,-0.07310634168391543,0.012636287324991181,0.03318306530899545,0.023805637295713923,0.011077105888308124,0.04128270354133404,0.021723855005461264,0.04197178195504963,-0.015045350605344754,-0.0542488659149646
EDN1,-0.011401732774255983,0.02708634236351714,0.004216625254013632,-0.018346527302568107,-0.02166038087603543,0.05873753290829971,-0.018633643799953907,-0.08067694663827128,-0.0514621777618281,0.0006223912557110989,0.09580714662970298,0.03590943332732734,-0.059373833527846503,0.010727850003878674,0.01765284225679256,0.0003476360776783798,-0.042204450296920076
ARPC5,0.0022644743300879416,0.015644565245119334,0.021660628722022877,-0.003079047404138793,0.022837749577197707,-0.05554675783308305,-0.00891825438164064,0.08590471865465102,-0.07162488593918656,-0.011157218676493266,0.02865320611637585,-0.012384192017691137,0.02630069472993864,-0.03197647912102897,0.051750517354600206,0.022333792432008403,0.0586070982304838
GSTO1,0.05307118079058102,0.013629633764796369,-0.013178493320125202,-0.03862538521715994,-0.04385329766894577,-0.0418603729603479,0.004476128953785558,-0.07914965150300102,-0.08710817867617526,-0.000155262121094017,0.04445660750733969,-0.033486211554250855,0.054929905526494946,-0.02652400120584423,0.03296163660963316,-0.06260828324759216,0.0728445878397256
PROK2,,,,,0.11901399884720586,,,,,-0.01626106704880277,0.012903319765576605,,,,-0.029572406283329758,,
SYK,0.018044401331255348,-0.0003909066129134536,0.01353676345224307,0.03539873450221972,-0.024428954312430487,0.055944785905757445,0.05445530103790626,0.09658095558211967,-0.06312544110113705,0.06287899686108181,0.0359258172355292,-0.03052712272692537,0.002053630444533881,0.01412898941523669,0.041341865207266654,0.02774012645489812,0.03320797788145169
CD40LG,,,,,,,,,,,,,,,0.023679347788466722,,
ST6GAL1,0.07697387604030323,0.016779751151657113,-0.020297097445608453,-0.011565436367801642,-0.03285339217083854,0.06729958694380629,-0.00872071439502421,0.08315485113363535,-0.021632927275995813,0.044959533047976674,-0.0006460879239239121,0.007443743426968163,-0.007349694256046675,-0.02972026561932476,0.02341177832848696,-0.013170009110679157,0.0857141015895159
WNT3,0.0029046707263498256,-0.020397381753638706,-0.023212060826808056,0.028258546915790467,-0.013614887993512776,0.035298207826579095,0.025682104820335894,-0.011177461331273003,-0.040983156877601505,0.01707631197212053,-0.01245495612128879,0.02772773658050185,0.061734663356141924,-0.07413450293293222,0.04407799175172436,-0.008353885314203046,-0.03609155086668455
HSP90B1,-0.035665732330245586,-0.003956371090064272,-0.03732776514842099,0.01682549034003711,-0.03867384740222505,0.022226432725244633,-0.0480357572422252,0.006007455975069455,0.013249695880908515,-0.018444816778249978,-0.018789401212779503,0.020591448073445547,0.01714337498060975,-0.02534724068550697,-0.008035091712594016,0.017791726566774465,0.10099208416797242
ZP3,-0.04416509067185545,-0.024202974760430342,-0.0020243216649531086,-0.0041673265947897355,0.015448140984055059,0.07398343952015644,-0.019294233293708017,0.027967248696909395,0.03182756744596634,0.1285499045547053,0.03355960098410576,0.022186698253177276,0.1348339278272444,-0.07704535850411176,0.027651473587283284,0.06162081180729591,-0.015514786797198593
ANGPT4,,,,,,,,,,,,0.0638909960574908,,,,,
NRG2,-0.03643919443254305,0.02311966614265678,-0.045952976010762876,0.03477858123845697,0.053027457540554955,-0.03966515971268816,-0.005423257265997063,-0.027596993621144608,-0.037297145838446864,-0.012572602998294057,0.0489310500396681,0.014723737726974396,-0.010114213153913774,0.026054538240703872,0.018632541660527302,0.041118236269655786,-0.008931096994970503
MELTF,0.02560900123350106,0.014810787215648276,-0.04631647951042511,-0.011172128207667269,0.006404327730262133,-0.008871928247895506,0.010248042092567725,-0.03788515134401022,-0.12221029352678679,0.009919659878772441,0.046413301501889805,0.05392839238613269,-0.04218508884706098,-0.05557654040640897,0.06321990285864239,0.06571348661459286,-0.07575610840547779
NLGN1,-0.025764820525098008,-0.04042315468285165,0.009090019982248433,0.008109400378905052,0.05203646401733093,-0.011206540497772782,-0.033636151302229,-0.08798946304176992,-0.00450462608932902,0.06053713719428395,0.01181786212521953,-0.02948006584824477,0.0645913603411811,-0.03657517680827566,0.06161596273518483,0.0002040021273216783,0.02696313895442762
SLIT3,0.05083858651481859,0.05385104753227185,-0.031639507374206045,-0.018285390689679437,0.013767532141251801,0.029456206904482436,0.05006833798716946,0.002345954945227507,-0.011959232728696067,0.016218540796474435,-0.009607077248221739,-0.031406863890599344,-0.020729741852656348,0.005839611188402637,0.008571772149912416,0.07584816491092221,-0.056915172735149754
CCL8,,-0.003191340054808352,-0.024566054982671903,0.030478251253104355,-0.015530043368843224,-0.023973399441921055,-0.017340898732771226,-0.042874249587459785,-0.029495475882937768,-0.016539432640225463,0.025698685725703548,,0.010136189030571684,-0.04146566976624523,0.038244912799556885,0.05228766007149921,0.08715514083488218
S100A4,0.10427056035239544,0.028876451204880527,0.04787931971982021,0.006798470511825983,0.003989553316721909,-0.01268836328320481,-0.03408155177882864,0.018848727331073824,0.05911005278384866,0.0013854342522942097,0.0031219999663578443,-0.025366394876060218,-0.000473085536377565,-0.05770578577919267,0.08433129051751491,0.02319057985659119,0.016788014872337272
TNFSF13B,-0.05362297561600832,0.02120149066218458,0.03229226282011215,0.03896062721077651,-0.027459758843722235,0.005616874353501135,0.030283109399843574,-0.01075962393466618,0.033353491058852186,-0.02530321449936895,0.02302790923689107,0.06911952186195298,0.08644343720286903,-0.05960571502623118,0.07433472307676031,0.03932789634613152,-0.018626674670678797
HSPG2,-0.03153010229625731,0.0031131014693288627,0.059335408663584416,-0.05623404788550742,0.074248044369409,-0.030956244774422426,-0.03886688039644023,0.06003146591868368,-0.04563219964065311,0.023704127709013676,0.039331134086349535,0.0774136283040608,0.004879641094820308,-0.0334088773259729,0.007679290407399405,0.02136897234745109,0.06254372655344653
FAM3C,-0.08780529157660923,0.0263038483074114,0.003951808868506278,-0.015692934307093072,0.026166049570555103,-0.04436778421990892,0.05969960883134969,0.0006476473017432501,0.017149810388324378,0.04135715074157878,0.0325734154114577,-0.05669900031964734,0.061166770171456004,0.05062392568097086,0.1234946012167018,-0.02621299922417012,-0.20807178021870093
FLT3LG,-0.07775467631529641,0.06266174173739922,0.00921061533588048,0.005812075031387001,-0.025019043373718627,0.04418746898321046,0.006678667806645554,0.006166288753482957,-0.028623654844216057,-0.0006390929902480339,-0.027028698487369104,-0.04019907049226652,-0.029085382444037206,-0.03432624289258646,0.15470272574323024,0.06384819430489003,
A2M,0.13782514265910312,-0.05590714439879226,0.0035505403497780802,-0.03731268398362794,-0.0034301392871399763,0.018302004087326882,-0.01783018078792952,0.06050845592455083,-0.05434122068918604,0.1179593962617269,0.028568411340842446,-0.030463243473061286,0.0323193668598145,-0.03446758472812272,0.1065159534938326,0.038474046324335764,0.052444410854231564
VCL,0.06899937079814117,-0.0037035739771667307,-0.02887136690751937,0.012549716807562289,0.0009019480313911935,0.017597768816901227,-0.0033406226198253865,-0.006261946329012283,0.025069142061598337,0.009610828312297095,0.044738397007138546,0.04588847692379876,0.04810549997101459,0.05338694408391314,-0.00022459127385575514,0.03918475542923085,0.032397859135951924
FGF2,0.018024710175385462,-0.016546018879273094,0.0022997459450476215,-0.0032937181249342294,-0.033674269192690495,0.014933140537761508,-0.02834260297693865,-0.01089875263779254,0.04370770522060765,-0.06522764283691396,0.03519722258384405,0.020154880988023222,0.048037707971436576,-0.050755540915170025,0.115320628202558,0.048666630780387604,0.04957491067911566
AGRP,0.011677918196707751,-0.024142986752563676,,-0.0118753013390486,,-0.005680904314326365,,-0.040878806773801485,0.010861839332817293,-0.019280957680866462,-0.01722211706247635,,-0.02125811591951326,,,0.006015160698239787,
CNTN3,,0.056107098826901444,0.0015328667722472441,0.05005343738646043,0.034258266260421125,-0.061482150749702244,-0.03055821494084374,,,-0.01593992235465343,-0.021825124649582306,0.04327221649916482,0.04202565665986409,0.04724539479693789,,0.031622514749502215,0.09392937698284999
RNASE2,0.0013319843396510636,-0.009928731908186847,0.0912006103042391,-0.0562733818559666,0.019630290023904925,0.034464626005687816,0.009805546852024297,0.08206947794737335,-0.03177092579495984,0.11430946795196324,-0.014194442749176918,-0.006365942755161543,0.025163528503650157,-0.08083615563867863,0.08069474515038644,0.0013727691734988824,0.027802157968967553
ADM2,,,,,,,,,,,,,0.0011201874027936011,,0.12037080020704492,-0.02128485449426917,
GAL,,0.0803915737700689,0.013045006681151527,-0.025755615882608787,0.0027640270918603414,-0.02168853607738862,-0.024534995553165177,-0.035451805673208735,-0.017376072971532337,-0.02562170376835007,-0.04262074287801699,,-0.027356110904779025,,-0.00444131948171652,0.05961017478221565,
IL36B,,,,,,,,,,,,,,,,0.042362703242683965,
CXCL6,,,,,0.008343970321363157,0.08495609758402123,,,,0.01448216637642563,-0.03683058329860411,,-0.015541129017849188,,0.05107538206968535,0.08494553618824291,
PDGFC,-0.09826211339189284,0.021270973614257584,-0.01940382942458267,-0.011040222743553343,0.01598309504114152,0.030575356883465056,-0.058702478911235784,-0.09760380133077891,-0.10735516961386402,-0.021822222116322093,-0.001678623122871017,-0.022851786351632132,-0.0350014584594577,-0.08161202285562985,0.057356428080814335,0.03463373346728701,-0.016156462099538447
COL8A2,0.012999558343578419,-0.016765740816785203,0.09088471603576845,-0.0137692701999066,0.01362920481564386,0.013014083835689626,-0.0022753476895399807,-0.007233855710930614,-0.021634897478782368,0.035403134390951815,-0.033400281414863085,-0.03292631471189091,0.03458785722597251,-0.094111014012421,0.03356857192534936,0.0716755153533697,0.011194851762648002
SPON2,-0.03511895713028278,0.09045373712033972,-0.015505179891417371,-0.002928543564907378,0.06745107678419032,-0.040099688240218125,0.016414217696372187,-0.01763232250370008,0.019338077160103814,-0.03850155122884609,-0.028793793259620497,0.0002894327182365429,-0.02634860415422745,0.046078340672729784,0.04274206086764796,0.07631698164148465,
LCN2,,,,,,,,,,0.023281585200691946,-0.02452472615137735,,,,,,
SEMA3D,-0.023040676040550066,0.020621491263157418,0.0753568321039568,0.07845224329194189,0.044135002017393794,-0.03406857507783507,0.054221270180952595,0.020323983552925376,0.001826083816595462,,,0.03211110554966548,,0.048615433720352125,,-0.03939226317589025,0.1060780726520496
BMP6,,-0.03156979024801958,-0.0018521876832848327,-0.010851011706581837,0.005832929959465268,,,,,0.03450809601424736,-0.027208531908578866,0.04744611712643005,-5.7886147199642294e-05,,0.030174470519359377,-0.021821153021023023,
TIMP2,-0.04302539760621535,-0.05337163020569667,0.0037783973366302863,0.06866008098858774,0.0071052307735175145,-0.02867378444312873,-0.009463501943664677,-0.012634881002482164,-0.01188037715092473,0.03811711329776729,0.008794369140794392,0.06843178055908544,0.05378419813150108,-0.04434943577169249,0.006211931559143291,0.02798540769901883,0.1363475231933305
EFNA1,0.07709314934138088,0.013373189548012561,0.002724680921565783,0.012838129016203194,0.007997373422552306,0.029981737313524135,-0.010000490424457173,0.08197670815022261,-0.0025939851098909783,-0.005683119101637706,0.030599746481458887,0.020126263928168152,0.031395688561724734,0.029292787579547407,0.0647456860858011,0.07907800595932682,0.12788252965363037
S100A12,,,,,,,,,,0.041748204452896585,,-0.024830695170510876,,,-0.024055570564535625,-0.018696763578570596,-0.04099101053506654
TFPI,-0.052995940898830314,0.03366833767711541,-4.9238456174327e-05,-0.008571186505442887,-0.030719629660641616,-0.01455433790741455,-0.02686826887711961,-0.12793317220661876,-0.006657224639922741,0.004290104080067093,0.019298118041614895,-0.031140462586870497,0.007444997253799658,0.1226794183618173,0.03222119641858324,0.05683300694465626,-0.0897386360024795
