,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
SOSTDC1,0.052737980774982936,0.07639964887104947,,,,0.2935745748368726,0.04894086468992637,0.03632593645816425,0.059029514605410005,-0.0004142620663204831,0.17027144493809668,0.11524572562622487,0.03770296357497177,-0.06571562445882327,,0.12095874389415652,0.17847042977484448
ANXA1,-0.2986036263158431,-0.07965939022459084,-0.0064242993074135725,-0.2034875181623451,0.02040808354641878,-0.1695572940886321,-0.21711987788171191,-0.5068036470581504,0.050622419049526475,-0.22817578098625624,-0.30724425537206995,-0.1929401926717753,-0.03280561958758407,0.0025696876567774113,0.13457337726548244,-0.12459061127281928,0.023396729449018695
WNT2B,0.08666128247018395,-0.007797173727477396,0.043060911436235,0.00321559302581976,0.011373152653690361,-0.021229768464742026,0.05246779711421156,-0.10492347838025061,-0.10468691535555005,0.017765122058590772,0.12404035427135976,-0.03867509167625477,-0.03105217834791775,0.024353723423148045,-0.023189110724205715,-0.022421988037645026,0.09213123787641872
AMH,-0.021169697727471206,0.02603133455972916,-0.0036583087129946398,0.004847717424710121,-0.0013248276942666635,0.09268271633818242,-0.0681881983388156,-0.04095852991298265,0.013406620452027765,-0.0098468735246023,,-0.027354982314745247,-0.020423289564705873,-0.08669902297552158,,0.04410983761848524,
GDF10,0.08381784517456847,0.000633788406135889,-0.04728778844110191,,,0.08048051827811005,0.03921008327458053,0.06570880551133224,0.05167140140933296,0.061862658238505584,0.08807769474701417,0.12394402526876988,-0.024596838586717323,-0.03817205372198627,0.22265439997275022,0.03671169000329182,0.017488839603465457
EFNB3,0.06516464776721301,0.1223246459177048,0.07763312937231523,0.05338134670836999,0.06391391774012747,0.19606042161487672,0.18076316425236932,0.35123284237556013,0.12244102456012436,0.010195860640887832,0.3396494716674854,0.21499085392695774,0.03927922876008465,-0.005212316078874579,-0.04748061570517505,0.22859422286791845,0.19516132092050004
LTB,0.17817157958050736,-0.03318613851050456,-0.03454225146299609,,-0.012762505838538933,0.1500274700041568,0.022955444459237032,0.08455365307149497,0.029859863956494776,0.00851357862410683,0.019215101036807927,0.03607511520214071,0.011430956656643749,0.00872429313491067,,-0.07030575730288706,0.03473368638744021
ANGPT2,0.09078948844612594,-0.03098309428484748,-0.02240464242789053,0.03256804082477369,-0.012327501858673753,0.0609425464812045,-0.13143180236596902,-0.41423276279867643,-0.22846406199986152,-0.08643290154261457,-0.026198481432616976,-0.07612950095757395,0.04467778961762555,0.03176566456147107,-0.061122443507448804,0.1612561210157677,0.10963199297565795
NRTN,,,,,,,,,,,,,,-0.0036017877582268975,,,-0.011539534995941304
ADAM17,0.0013214031351598012,0.031873071614210734,-0.02093252008371188,0.004262793947262403,0.013768203859857227,-0.21124130310551906,-0.161027268941686,-0.17231067716020515,-0.07729259237951928,-0.07566419232959179,-0.04924324528800709,-0.055696618317004225,-0.03289034745318902,-0.008618384060184302,0.03667756114731516,-0.026754811515929566,0.03315673570783735
LRPAP1,0.016786175253501925,0.15186184010886,-0.001198935768502549,0.16830697622143465,0.0435898897012997,0.003078456595452021,0.0961214254194489,-0.20958520898870622,0.057510942942823065,0.038620515182876326,0.15955243923606494,0.01192438855342574,0.08224224999284363,0.023623087029642796,0.08191863582308134,0.09747478270687639,0.13975577951836096
NID1,0.14361639893191824,-0.005811732731911375,0.021434069315033465,0.1041174027453225,0.06816112343901308,-0.020189951005081898,-0.14323239665602253,-0.4105016223131432,-0.13636962072730202,-0.04710510720248775,-0.02812932473103065,-0.049254431683685776,0.021046047381355952,0.004385038355256085,-0.06510418968513652,0.12955310244213813,0.11679199566020125
MST1,-0.09411241782003432,0.01750045552049036,0.009932832716860502,0.12545209385606287,0.022332009471224462,-0.06467442022274167,-0.05864179249904328,-0.2739308630845037,-0.032723287427587,-0.005532112734344583,0.06269293032779628,-0.1215979419511954,0.07972883148497253,-0.015031736468621486,0.15407349156456618,-0.0037479952205739056,0.019856625203290297
IL13,,,,,,,,-0.02629094156667396,,,,0.005327670803828517,,,,,
DCN,0.0016158215239366492,-0.05121904339044949,-0.006194026850115515,0.15900415943145718,0.0394078166118536,0.10749419930588469,0.11317379769393372,-0.2581419941559279,-0.04799442564800851,-0.0734698974074032,-0.0632350037686307,0.16137525023254284,0.06327443660588777,-0.048010316698203596,-0.02732833550317703,0.07015854155450325,0.17083910114908415
IGFL2,,,,,,,,,0.019587329768266236,,,,,,,,0.008654191890194153
COL7A1,-0.03420418046050578,0.02441707712301387,0.056642004856851565,-0.006915694620110269,0.023450876172733736,-0.10981408974961845,-0.11159710350833918,-0.2721418523077719,-0.07958137448815747,0.01581646088575057,-0.03741446865280925,-0.0421850636828474,-0.014626703174644574,0.02357519495783175,-0.0007165241185495167,-0.059112820341875115,-0.020116364045809625
CALR,-0.09351997651223035,0.025670349685139093,-0.0017273942156917526,-0.061157968918034954,-0.08048475438443806,-0.3199961145361622,-0.3002749097266184,-0.4454122508042553,-0.19940321439628708,-0.08459944643125077,-0.2957943881014457,-0.29468091525005513,-0.06210073811419611,-0.027574569755218555,-0.020848496173868875,-0.018994521205626443,0.08532878424168559
PIGA,-0.09602617508443317,0.054261189175039866,-0.028461768790683673,0.03359367244981861,0.024612169246129214,-0.02240353015600612,-0.07969824997703526,-0.1362926604704119,-0.024356363787754576,0.029765362898936356,-0.02179014027685304,-0.005012516126338381,0.05550096516766655,0.02294300847787636,0.05155171100685843,-0.04823158774589749,-0.033085899975459854
CD200,0.2120022834326943,0.07940854716971735,0.007654614330881556,0.06795154652119365,0.07318089927226445,0.17230808907588704,0.25195335793922896,0.33520121528413604,0.10769554515568255,0.0808025751826063,0.2705685903769181,0.2993658037788236,0.07018436716431593,0.017565961774881275,0.005848849654270767,0.2591666816375175,0.30658440219260974
GRP,,0.016751306946082765,0.03001926099526106,,,,0.08914802899299636,,-0.04203759055037486,0.03317296950194386,-0.02309928841873922,0.07174543774659363,,0.038352154674532755,,0.09261138311218899,
CDH1,,0.048587183104885176,0.055475241106210785,,-0.03706075447473859,,-0.06180098064818191,-0.22057284256255325,-0.03256412302858668,,-0.07088091770688168,-0.00888677429951928,0.004536235948691459,0.060666178742844634,-0.06690423618293934,0.10591630889537672,-0.026105205420230045
LPL,-0.2545412682663492,0.03880220085123917,-0.003995409297072198,0.08777577179826626,-0.102913568599953,0.04145480950004644,-0.19347129228862628,-0.4418366829308171,-0.3234176991845613,-0.021908966853402902,-0.009433426338207875,-0.1061715027835879,0.059121812851461085,-0.02975332304338641,0.023429124631904812,-0.034765901798649496,0.06556021311483384
SEMA5A,-0.006387969907408848,0.06165639810664933,0.04970799128331409,0.16364900660453977,-0.028583420574439862,-0.02202988990571976,-0.34033459406097816,-0.4053528428274595,-0.10539017681978437,0.020739208836769024,0.061027119282763775,-0.11014632783747536,0.03914879361969517,-0.030435822346674427,0.007891436717885274,0.1094348184481872,-0.000921006017222265
SEMA7A,0.2486227504002202,-0.04050003554201727,0.036406434551179964,0.08979267337660699,0.03985744416702991,0.1905100709770366,-0.03547603775855283,-0.0195363350161768,-0.10770311650293772,0.07235188215613851,-0.01525302908259065,0.06556545598713341,-0.008834967811581662,0.0006401187452260378,0.0015709004043280407,0.14224384285534755,0.02961386657920825
SEMA4G,0.02949214491354641,0.0010216008783424388,0.015286921027561275,0.023986875551191816,0.011890341973468554,0.11159305534662253,-0.020588187958842544,-0.10597261470098455,-0.03733584682518498,0.03520952815458861,0.1559248042194247,0.08116658940656027,0.0816140992055318,-0.024648467596247208,-0.04661994530399554,0.05609322848615032,0.020734967809681655
SEMA3B,-0.029297748776775587,0.042917815674696984,-0.019864747991604984,-0.0513313184363424,-0.0554654255364748,-0.09058866170533626,-0.18084319326039391,-0.24333859754949475,-0.003172936266629483,-0.03559547373757209,-0.3112486504958044,-0.015335426711732767,0.043126995172467375,0.03358394308563792,0.011393432221670843,0.02455174172220023,-0.12145604598649352
RPH3A,0.20294203738848385,0.051407795641228875,-0.008180283287132703,0.06904363309902681,0.13717386695965406,0.4052018026212815,0.08061211376814786,0.3457154042029519,0.07040135560687819,0.04608604111849482,0.39055367816772496,0.026918047944460278,0.05142898753409778,0.02383882486813901,-0.026107525715747416,0.11146601672798624,0.21401919313181875
JAG2,0.14074272294232518,0.027311622222024313,-0.04101015097325356,-0.017581708794287415,-0.015117300445527022,0.05649025699470963,0.09909822790602198,0.0015837276927078152,0.04149607571164915,0.02262943446430547,0.09022308656223822,0.1402494344680716,0.04693982397472134,-0.050711509796351154,0.03671227796692557,0.022148781417243347,0.17294565861065062
CGN,-0.04976367632264218,0.026435998864600848,0.009779177444116497,0.03239974760553385,0.010229577955685625,-0.01613944378514997,-0.10698857272593285,-0.15412876921966842,0.006912156919251977,0.04123758296703029,-0.023144110416210815,-0.022373926127824996,-0.00960277920588434,0.04661853007876746,0.04499684841877541,0.05472204278378675,-0.05088192041115679
GDF15,-0.11546741939545123,-0.045862525239802165,-0.041464638537123386,-0.10544332714308245,-0.007375791795359816,-0.09769099263772525,-0.10202461328664968,-0.276111759352351,-0.20630475588248928,,-0.12097593173425117,-0.11336243420135403,-0.021508577581283946,0.06347829078506073,-0.020274311540871174,-0.1661081036678603,
SEMA4F,0.03607674390506271,0.06739599647719664,-0.03271429963110505,0.07335192751583602,0.023593621192319492,0.04623308872522104,0.11758502013513207,0.33612660344536927,0.05417855169668171,0.08223993345885035,0.14398594198637446,0.09648889408215776,0.03403237062177099,-0.03679164946833975,0.09216774001491079,-0.034088049310763396,0.16709417625862905
NXPH1,0.24096905648189074,0.10456808487308758,-0.0041160011815257426,0.078043458879898,0.06745559297397064,0.3760000431348203,-0.0980187377289627,-0.08508512841981279,0.040062834324071386,0.13230337663856775,0.3651616022752502,0.0017715571752465729,0.012904595257362641,-0.03374834783308547,0.05556896936820728,0.2277518969839473,0.05827164094579279
ARF1,0.19024970935540944,0.043650555055622285,0.03161659295374243,-0.12195799808612355,-0.019288548114393605,0.025622101447995434,0.12006666151651313,0.38107795217775603,0.00675920405440659,0.07783748490945623,0.24217928201130148,0.09901041214101024,-0.006559357206788948,-0.04803461434986527,-0.03713006394367009,0.06311487037871127,0.1362199167150404
DSC3,,-0.030882335606161982,,,,,,,,,,,,,,,
EBI3,0.0563197199385467,-0.027424772649175633,0.03426768909049262,0.08526531059289909,0.024114788618675664,0.01815706460387235,-0.005701604515189921,-0.058528975861559786,-0.0037961965977912006,0.007200906244083284,-0.127018391674831,-0.048693427121176934,0.07117798509580137,-0.040510642732770184,0.012931806744058374,-0.013864509044672414,0.07746831730324447
TIMP1,-0.10259371788887095,-0.09135630102108208,0.02906288551832361,-0.16655626002308246,-0.03818259697558637,-0.27226124602546675,-0.20823040296398632,-0.3034598894090532,-0.3938545498673286,-0.08364651136220429,-0.24979083794113954,-0.19765783003461126,-0.04465649594699876,-0.005760703105225783,0.021539469304658294,-0.13797382658482601,0.09601824794671089
SEMA3C,0.022469168227617898,0.02230435057755243,0.03165494965385057,-0.012632477464793039,0.01743547373011082,-0.08845895391492271,-0.003972064916488467,0.07789864123765157,0.028667615594821762,-0.010599179008674218,-0.14733057053083973,0.1312573849072375,-0.06648148758075821,-0.09579623890382813,-0.005923504750255144,0.00149437803964827,-0.06413324493740126
GAS6,-0.01410960095781913,-0.030673803509699882,0.030306523905516518,0.0934659527431039,-0.04428015066123761,-0.07899269611847275,-0.05799469238681533,-0.170149240516245,-0.01966296839048501,-0.022654298038568096,-0.002286489488805256,-0.0838906609299277,-0.028196024757109927,0.00983899110107968,-0.040413986916727665,0.08611823311097852,0.13452655269257127
MEPE,0.2206948817506061,0.17251520232867718,,0.26601161115430555,0.25435458849359915,0.40654877575154713,0.18672373162099992,0.1746112629475566,0.16323013513781662,0.17470418591329448,0.3490838663940332,0.13894087235524058,0.15132331443940691,0.11821537778559767,,0.3214422654513399,0.21328411873891293
SERPINE1,-0.22119995823581373,-0.09945695281933527,0.011153945468389059,-0.18473596157263283,-0.022056876350458533,-0.18651496504603193,-0.00047368192580063694,0.4418648289991526,-0.37444982410126637,-0.06656450224995873,-0.09966655461881908,-0.14620779938837367,-0.05322989051650005,-0.025845537065024755,-0.05693658181914573,-0.22106407667007905,-0.09332323575742672
RSPO2,0.26007099349399204,0.10620681067062157,-0.0122560557502769,-0.023941969373365346,0.12393361489334523,0.3124174174904926,0.15087345371182187,0.2047741444276602,0.09533253881508622,0.0486113093824741,0.20925981446491476,0.281910651836388,0.05520174555531326,0.0006982764329326822,0.1327383847072714,0.22002413950128757,0.1712621621473239
SHBG,-0.02396074948619765,0.038956304109317386,-0.03096249492345883,,0.03220566023437092,0.01445416248129885,-0.054186128245048204,-0.052635408413790566,0.004026947355568452,0.0026331336593094275,-0.0012818183383121846,-0.0075760593765807375,-0.023901084683305884,0.009145859332680004,,0.009407015935086603,
LGALS3BP,-0.15331644380390647,0.0024329386187469525,-0.08952708404964603,0.11521067339099457,-0.03674108315554972,-0.1616968837207759,-0.30803637256034766,-0.4931725226658701,-0.11111980725905893,-0.06614632265186285,-0.35139621729629084,-0.11181482349841781,0.046563471499094164,0.08675338725650804,0.10489006036069155,-0.0912286347721871,-0.19768983700552345
LAMB1,-0.07968319455498735,-0.04012815801348348,-0.013750511019942258,0.00898233223523316,-0.02084638032741264,-0.08259681048441435,-0.20124064944793893,-0.32942108728070196,-0.1438065059276138,0.009936839551214102,0.0015333608427603655,-0.039864059723107144,0.003974723604739314,0.0016108891443904173,-0.04212554482338832,0.015944128424497033,0.09550457416035775
SPTBN2,0.15477001279561473,0.10657400951058466,0.10068761168634427,0.16669859421669322,0.09112048833341363,0.227271110417094,0.08724647469061862,0.4156430651698136,0.1650214075153259,0.013387295114097262,0.35781035593738914,0.31517587876752734,0.001317042108570769,-0.04366694846606616,-0.005470723552950108,0.17950134595011585,0.2724081478536861
COL1A2,0.022574307945388467,-0.05971783926949991,-0.02051129023447059,0.14275335174568424,-0.0003356613622505843,-0.007271128850754611,-0.15432106802892942,-0.36163169675649237,-0.09603272260925676,-0.13455294192794426,-0.12641578691747363,-0.08208855815741736,0.029598556961912655,-0.04904534507977511,-0.06469917638408486,0.07615796903947235,-0.019541715743726422
DEFB1,,,0.007355397306847429,,,-0.03960771811366314,,,-0.000953261451389341,,,,,,,-0.028170486414472545,
CEACAM16,,,,,,,,,,,,-0.03260592530790714,,,,,
SCT,,,,,,,,,0.028624270897628618,,,,,,,,
WNT11,,-0.019339493207373847,,,-0.011955466318318283,,,-0.06353030071950565,,-0.011211423298821384,,,0.013115162063071477,-0.034811540193010734,,0.1009792659620186,
LGALS1,-0.15895467978213526,-0.19456645018859908,-0.0656615160199614,-0.26132140141526944,-0.0039603124769315035,0.031335300805960725,-0.07977450005192911,-0.1612725267176884,-0.17725834640314472,-0.044880192694539495,-0.3570080681525988,-0.11745283068449118,-0.057719676591738656,-0.008844782361101955,0.04617338370994935,-0.23287130495447192,-0.04529191232722633
BCAN,0.08863184926360458,0.10114307404742379,0.026991495703263667,0.23219019672321692,0.03397206911701326,-0.03995457842564738,-0.37848693240081643,-0.5387487032550474,0.14371542038338725,0.08139375009245811,0.35692964046271664,-0.22944516623590566,0.07103689470590098,-0.04167742676624643,0.06741873358035778,0.14912078457713268,-0.06800269202774539
