,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
AFDN,-0.020554719403427596,-0.025708609133406255,0.07365315239329756,-0.010422033901517632,-0.036502432194596465,-0.029611101883531082,0.06362040562431198,-0.017384895163904502,-0.18929669909223895,0.04620088081229975,-0.0738450086877226,-0.006532572862312843,-0.11942205005791712,-0.02809057087988904,0.022130499998456645,0.1051712903358211,0.09665329929706751,-0.0015360969941928119,0.002283753499471369,0.0268461611013459,-0.028907380265250894,0.018637031568169836
KISS1,,,,-0.016606153454747974,,0.06122824031200895,,,,,,,-0.04202629557385062,,0.05912223089967042,,,,,,,
ULBP2,-0.008301409819736934,0.0025917388598565424,-0.025177191125126064,0.015087735510310481,-0.025984801460587195,-0.05106232767709394,0.09370365754978888,-0.06557463544026114,-0.10126763586247908,-0.004114491651018949,0.13093625914681306,0.11712631892260933,0.024996965882262624,0.13697130360013035,-0.09613469722442292,0.0354474226893094,0.05293118002759127,0.08450018219448953,,0.1079446078296155,-0.0113110179766643,
ICAM4,,,0.07014254417653645,0.04321723017653459,,0.04346584617234341,0.018190627565482814,,,-0.022319468534060877,,,,,,-0.018873304094210768,,,,-0.028953273496412166,0.017634744177792146,
TDGF1,,,,,,,,-0.057123306740134806,,-0.018414446578062488,-0.002701755601993392,-0.024391192894964484,,,,,,,,,,
ANGPTL1,0.03751842118572629,-0.10444997731940897,0.14687753737441442,0.037426314770963046,,0.0014827185027582817,0.1415376337888732,0.03052746857219229,-0.26312069029768664,-0.009614235221584019,-0.08877138250690468,-0.013816099702489211,0.11191394010956582,0.024384672459998626,,0.03758397670770021,0.1570737230539051,-0.05713468814186662,,-0.02358541939341049,-0.07372330667387508,-0.0832364511551009
LTBP1,-0.09584938244252714,0.03743654246134474,-0.02990028709695049,-0.017871835532931108,-0.017017434486018165,0.00955799531257203,0.05987822653489996,-0.03154028961550396,-0.022288576825805213,0.09816481206962581,-0.06719307117156272,-0.048566658021645434,-0.1667703460528494,0.024885332671359343,0.0518860375578691,-0.020371352695321546,0.06852127990047682,0.05616435166546809,0.005736360140435967,0.002785449979598033,-0.11420279158233627,0.060634641211082155
CD160,,,,-0.03895552192871462,,,,,,,,,,,,,,,,,,
NTN4,0.11949147141568787,0.061745482100421176,0.07290329588878502,0.006679724075766612,0.025626321336061613,0.06935804924158831,0.1150204832657571,-0.012067412256408925,0.06593512973285029,0.05653929365975419,-0.020831224267818964,0.12396276196212855,0.1782054116042049,0.03198264693277743,0.06316852864173143,0.04413769920162682,0.09319837528259474,0.050579010282298574,-0.02196484324499075,-0.0074626246636403165,-0.0460303859434415,0.04464251979415094
APP,0.16778659679400515,0.0016910230109068833,0.03926624573467748,0.015588892095407805,0.04050851970208763,-0.007894479655145406,0.10313306377264277,0.22817482717337623,0.31814824471934167,0.08533295365361575,0.01665704365588532,0.14379351310277017,0.12942355374296918,-0.029907251485880484,0.11158714682091979,-0.06411612101283422,0.05385992459959862,-0.013984297890022127,0.08694742966345026,0.018764047369690902,0.1885517380957264,-0.10522562190294671
RIMS2,-0.036078502883483875,0.38366784368541124,0.055932902170702944,0.09971652401266193,0.0895350565330795,0.012047733613071493,0.2991500923640971,0.11960895564266939,0.3758053720322844,0.02840208127595383,0.05522186151818008,0.10256006146203876,0.2679083866945903,0.11535465733054225,-0.014629997757202912,,-0.004341966594792675,0.020222783685948736,0.11776898564357427,-0.029862450816016194,0.13852038273868136,0.13210692761534523
WNT7A,-0.03711184068339098,-0.0382125979320508,0.0541164752029182,0.06850542452894152,-0.02921079032259885,-0.007070960564909446,0.05492003872684437,0.14434477960661868,-0.0733831162964599,-0.025233154103201844,0.047761469820128966,0.07845388818382798,-0.06995859206187625,-0.05850494161178403,-0.030449731651852226,0.02791631597321451,0.020299521729889605,-0.003644723452068356,0.06553361802220606,0.05693105203669764,-0.004435464807797548,0.006704368311116361
GAST,,,,,,,,,,,,,,,,,,0.004133189113017122,,-0.008856369693758083,-0.058367489969586156,
GPI,0.16880597872523648,-0.057545286374253164,-0.1025144653326831,-0.002156950036433088,-0.033604858634581077,-0.04100476121691566,-0.14935011429819517,0.19250780418165567,0.2918205479418007,0.07966645546935856,0.13722519020248294,0.18140634321239696,0.14265420286164504,-0.04383336348601988,-0.19198930221552285,0.019446855474889505,0.03971144466548385,-0.09785931001367595,0.09270106001814081,0.08889393607406582,0.0495750012949572,0.1925715421500842
IL1B,0.02843197286297386,-0.04302588874319967,0.015249095114161232,0.018154562230508674,0.04475886371995314,0.03737064909363544,-0.16103252627419626,-0.042817422819543434,-0.1916137473027196,-0.19945108070353398,0.02207096848930208,0.002962276845841212,-0.08748572594672635,0.04068945570981163,-0.10585756042956079,0.15849899214282878,0.07446647674928503,-0.03388930442619421,0.0069872942166726605,-0.062394921363196736,0.014384804939832666,-0.05982916325665341
SFTPA2,,,,,,,,,,,,,-0.023123125173917923,,,,,,,,-0.04971439728198554,
HAS2,0.07321574262096685,-0.26200131535512394,-0.11310623960799399,0.055590469224040207,0.052731867511174056,-0.03485588421469627,-0.06077355486515798,-0.2667924955938619,-0.2046562375929058,-0.025449305952207568,-0.0594007555364127,0.018612290617502046,-0.01617911362632265,-0.00465932000616551,-0.05292011236324425,-0.04128868592980939,0.13250195822025804,-0.009099729292308727,-0.08939135759626457,0.17290060783220332,-0.10235876062694724,
IL11,,,0.0414041457687798,,-0.057107712553731746,-0.019351371399573603,0.037850147494017224,0.018540032475160558,0.05604065231961088,-0.06369342603614545,,0.04454607666413412,-0.03782592866727071,0.05492664348265554,0.03182466752652786,-0.022054971963594412,,-0.03138667745221623,-0.07307580477297332,0.06881716849526193,-0.03962250094819653,
SEMA4B,0.020898226357206538,0.023052232737165102,-0.09000076904174284,-0.013399592958870036,0.008517399777808604,-0.011933360563654733,-0.0587324539477538,-0.05657076123345343,-0.35045692280411295,-0.064513572290888,-0.06120223038086629,-0.004256965138224887,-0.09868158415294821,0.037760360424086474,-0.011950881029136199,-0.08745568349241617,0.10094495509196627,-0.04668524579454938,0.0690233432253937,0.10549418204138838,-0.0029552725886640143,0.027479817202848374
FGF12,0.07069224337705715,0.2642388273484449,0.12092658708224449,-0.003321116494192903,0.12371382827644838,-0.012900148165405823,-0.020627296460928726,0.0036819848422923393,0.4449647699229127,0.15424035899340666,0.08796486729915994,0.15571341528784668,0.2741913452683317,0.063426522709124,0.056764617523323464,-0.06348463410380935,0.11974328396871113,0.04263734453586102,0.11247483493711719,0.11066690372620008,0.13019570333553165,0.13648252468966737
CP,-0.09176464477693584,-0.05598635665935664,-0.050243358440598226,0.013484015161060292,-0.02917468455600393,-0.04548372608899638,-0.08355075879489775,-0.1631046744210351,-0.27984704023713924,0.07290935671082735,-0.09163633948006922,-0.1271149564764252,-0.06175518153169937,-0.02052519861307628,0.05875525418566715,-0.027574013637172733,0.14175893823942395,-0.02333216949467217,0.007341742335271427,0.08911832394953403,-0.0662859096195578,-0.1563033522985443
NLGN3,0.11518785507381057,0.04172783995073129,0.24255985743675826,-0.0066010029186117924,0.060052430120665856,-0.013081063181550537,-0.020543787062290462,-0.19901289465284566,-0.39918121447292176,-0.003066446354088514,0.0335486860064878,0.06717899515926477,-0.17771839720916618,-0.03462379446930087,0.048289094691887906,0.015710233588791013,0.05332768113052968,0.010970901716988573,0.06815970794193825,0.015696178704181725,0.10167703422158501,0.06441092699725466
GZMB,0.036121300395978814,,0.002665093799189394,0.007825624686478213,0.011848189595587786,-0.023582862275529352,-0.015329697127735466,0.007593287076675264,,0.004951859064738244,-0.014889854070800483,-0.0013757790000749836,,,,,,,,-0.002560003309783517,-0.02817801390870065,
PROC,-0.035644621313184334,-0.05586009772812143,0.02292652767974359,0.031898530436009154,,0.009412865838017337,0.17046344949008443,0.1568177325745542,-0.16518171144641938,0.014707447697274627,0.011726988142384737,-0.029722043171713793,-0.05196027352159395,0.06411843444737331,0.1943699998650026,0.007142779666908728,0.1472231346962829,0.0085157182388532,-0.03778575445575932,0.027589052077209568,0.1164944947024671,
TNFSF11,,,-0.07406889362154147,,,,,,,,,,,0.10800540612272974,,,,,,0.0320342837188496,0.060188029703886335,
AGT,0.11288857967517205,0.013759208024719487,0.1290962440285716,-0.034905208161486685,0.057241054865905076,-0.029789249844677297,-0.10615707038998227,-0.07151617733614953,-0.45834480779992126,0.08721879944938732,0.013942356351869887,-0.01662678339639735,-0.20565470599669042,0.061611009698329534,-0.02316353813475111,-0.024935061896045253,-0.01002045478625145,-0.07112581446590792,-0.1543824129718147,0.009298948014577285,0.054912227849816156,-0.1242096205244196
PTHLH,-0.003225931874871428,0.0638202576059136,-0.03581042512334064,-0.06102179860931982,-0.02748842647265147,0.020164530228784387,0.1454342330038318,0.11878349324261267,0.17207668269956822,0.06766515036386515,0.045374432174944315,0.11368795646539881,0.04215778107267077,0.11219484765633858,0.023734169577089025,0.040637327652858546,0.02230989909072514,-0.01043470409536537,0.09983765295213579,0.04622807343496157,0.044377901079256786,0.16347818749623766
COL1A1,0.09622621261197545,-0.009689542546989371,-0.0012763159240380682,-0.02185878127806402,0.009975548496286844,-0.001197343297837557,-0.05154477301034336,-0.14771511075322202,-0.2228605485963693,-0.06066455294123896,-0.0476268052257839,-0.018462209264257002,-0.1167276933873373,0.035793540444656595,0.23256478075215886,-0.1344637756217057,0.22312495920178319,-0.017868913455554063,-0.0007170218755995293,-0.001820083448143623,0.0592465441665622,0.10821764212706464
LAMB2,0.040650954728236356,-0.19449884362150235,-0.03246654271196729,-0.043155095004092266,-0.029947346711428884,-0.026153296226532195,-0.06345339375937242,-0.13224420755084587,-0.3528008782605561,-0.02873642924175793,-0.016829935781537263,-0.06765809171254387,-0.32460122815893805,0.08674834053968385,-0.01739593430088372,-0.029681875452620257,0.15701448389978737,-0.012263833969693171,-0.03625643632473081,0.02999058523407908,-0.026487815513346828,0.0555786723724273
DSC2,-0.07503088870891161,0.053702212363175184,0.02296900915469876,0.03208339410841125,0.04741727495016332,0.0022366667085502753,0.08519680247703844,-0.04096589113439226,-0.10185985528912203,-0.0475340580807996,-0.050836998808927183,-0.09337221985759953,-0.012801566733951854,0.08896902666899045,-0.05612723156236323,-0.040150249620707665,0.17596000557820213,0.06056526227291988,0.02510679636132719,0.07637899258436011,0.0033582184088838006,0.07475787559330413
WNT5B,0.03768454048989987,0.07723139083786444,0.07453584746218751,0.01865002970978523,-0.0011082824471043153,-0.01400082612156391,0.13088480889877951,0.011799144784124225,0.06099353167664026,-0.02392216266040688,0.03815248484506257,-0.035371082078957845,0.13911620257030638,0.08052745611711656,0.0609125272162752,0.10643584347638703,0.13948448687060241,0.04346117298661276,,0.018267097603592297,0.036679822985464045,0.031166961140922506
LEFTY1,-0.04006253915027387,,-0.0005901406101373593,0.044230692401190326,-0.02581055353121406,-0.021268084756580645,0.01533860639168281,0.006903050207180537,-0.060258179673312054,0.004787370588119098,0.08432804237488815,0.03756662904305847,-0.027974424960204355,0.0049181577492702685,0.030505929199012786,-0.05180896829323079,-0.04384687991939501,-0.04205404700511258,0.027586795166153602,0.05332073848631523,0.04087307473002414,
FGL1,,,0.0533938543047622,,,0.023900187943225442,0.06134364083291927,0.05980878195437609,-0.05974066430688439,,,-0.0534450998654975,0.022533962947673056,,,,,0.053521627355348655,,,-0.012117792707333283,-0.038887452859897954
CXCL5,-0.0029123761588007342,8.313873339579554e-05,0.002235850452462732,0.034503263813444214,,-0.002660290566130711,0.02644729275878595,0.0024785285637741903,-0.002198882134190488,0.007497274703402877,-0.028282538423172472,-0.004565368891691629,,0.0347481704662548,0.01781889657778166,,,-0.01706478065439407,,0.12276036148116062,-0.05468264725188825,-0.029876605685181773
S100A1,-0.13490841546450044,0.3396684738046839,0.025979748231140066,-0.026724156462657505,0.03640805768497768,0.04475676075890161,0.03495650234760251,0.21537804671067204,0.3945798064893621,0.10226278776472462,0.004840493495529273,-0.06899941244362315,0.14697411326398588,-0.10755388117651163,-0.026081888324872987,-0.07104164595304403,-0.07713601884125262,0.07643504513927347,0.023113803267536738,0.05587439999648312,0.07409126844856671,-0.10209823193157634
C4BPA,,,,,,-0.009965563164309667,,,,0.003653397212184083,,,,-0.0037833833802895156,,,,,,0.045548219784700424,,
NPTX1,0.04600908871176266,0.3759820903038665,-0.0029461206064869843,-0.004482647615871397,-0.022682332798806507,0.0539074171875784,0.382875463013862,0.2643392391425101,0.4788684658410745,0.08241446646257021,0.08962569182510596,0.14628371353315275,0.14310652493121626,-0.06614166891513235,-0.13104033403114618,-0.040245963646066814,-0.07056705767958704,-0.003599056875310906,0.1993357584742557,,0.16906407672292906,0.073232990577773
TGS1,0.07518686091266065,-0.050675411152513526,-0.008304670775836237,0.051772983273818206,0.020022213503632588,0.009549429542002963,-0.007997894113348364,-0.13495105790314377,-0.13112150371275308,0.008844749325522717,0.0440896689729561,0.024977809492407365,-0.06169725513579608,0.039348065837538616,0.03349867145232075,-0.06457036527745967,0.10529973102808513,0.0196014808004101,-0.020098929606219233,0.12095720875055056,-0.02897868454268224,0.010950987466454917
SST,0.12983458069611753,0.3381115811950658,0.21448357159537554,0.004444202848129794,0.152742102456589,0.16109986057082046,0.25029091222186967,0.22769544445061082,0.5687065119738816,0.04491498891665468,0.04376338243690783,0.10042170990101774,0.4200632952250907,,,,,-0.009588305230108203,0.1090091579506668,,0.18255970485173292,0.22892954066392782
IL34,0.06874685016091188,0.24577646605638367,0.10836517392131123,-0.04481254622251197,0.14778818011669664,0.01849849087414057,0.1835872970361408,0.1980557013503519,0.28281575147588955,0.09123361555235002,0.06928613277486077,0.10518720734924997,0.316376923754747,0.01637099153231898,0.06669167567331746,-0.02505908414759139,0.09589011279420727,0.009876095620332342,0.07194270180609152,-0.0029913107325258655,0.15740267493930316,0.20299632150707203
DHH,,,,,-0.020184865441214853,,,,,,,0.015353337294842529,,0.02343177974080148,,,,0.01590700379365015,,0.0093056977015214,,
XCL2,-0.06781560662891044,,-0.01150412867122887,,,,-0.04846689557493579,,,0.003841034691124701,,,,,,,,,,-0.02536375030696385,0.06288609403888325,
RSPO1,,,,,,,,,,,,,-0.03581011897576059,,,,,,,,,
TF,-0.21333672892626498,0.23252463547850613,-0.08305556982796057,0.05946387600494234,0.062278503765337744,-0.009142768881798847,0.17693554456132027,-0.4038151096292255,-0.1300721534034408,-0.10838447200152884,-0.09825975349677708,-0.179295669657847,-0.11149198386161761,-0.15002073866142177,-0.06342410828245916,-0.06364158580083742,-0.1723144612656051,0.009173491659094625,-0.09007373156392019,0.06035089705589467,0.041530131996870605,-0.15531477183157028
IL33,0.10610466968331812,-0.04927964496790949,-0.02635303154872359,0.071852525208193,-0.04987246544563966,0.008599793103806276,0.044835420458253256,-0.061011959310285635,-0.25184039597170516,0.047005305644257075,-0.03481858354659377,-0.06570159072957928,-0.14803126641856917,-0.06728732759253486,-0.017200743591334146,0.008793162375937875,0.08624149780859143,0.05155842011183977,-0.07041732178047022,0.16670113218129723,-0.01578676101159569,0.12578488249333547
