,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
GDF6,0.004762781679625682,0.006212173652598619,,-0.013393039519149674,-0.0337609185564276,,-0.0314038008189639,0.059447486270974355,,,,,,,,,0.005185965758578412,0.0022384892546958883,,-0.0374556639000825,
HLA-E,-0.04310245433697344,-0.03869531281608051,-0.019049568824962154,-0.02139618181437642,0.028998318994357862,-0.041606901027577164,0.05178003943542757,0.10806793650366939,-0.015146411264872236,0.009134197397139889,0.0828765048708254,-0.009586988830055357,0.06864333935920519,0.001963953793875417,-0.0034832495532664525,0.06270297614983913,-0.024548908772640116,-0.09916143548113722,0.08429269380570069,0.014304346299447645,-0.05028403747653063
PTN,0.12027854013746503,0.013049983451609097,-0.026518326320379863,0.11045382773504724,-0.09928197849255171,0.06699913287191499,0.08701978857273272,0.15474850442260696,0.019625549316291714,-0.005541903935379648,0.12615281000845205,-0.025259831512996468,0.03017767938988451,-0.025194017129393637,-0.01488208204513575,0.02782458973985197,0.06629903295518026,-0.0258800234841834,0.14489063018909157,0.038333848977157706,0.03725957527838456
CD274,-0.025888349977487447,-0.017886066225946278,0.0007682442338460729,0.029439181681179438,0.05593730403716848,0.0041170231780425885,-0.03510887260163433,0.07843841872456432,0.03890816083291191,0.09398917836569542,-0.040048189435934564,0.012485430817551877,0.013639355211961732,-0.07138411963293255,-0.053577973886676906,-0.03177428840658093,-0.0032214283966665418,-0.0044452926652924826,0.04562461636693827,-0.02854998974304245,-0.049415918264127494
FGF10,,,,,,,,,,-0.01890534634084429,,,,,0.07563752145633967,,,,,,
CD14,0.06261680890826968,-0.008055431933968763,0.02118901507426162,0.04318134048554131,0.07642814714011109,0.04047464409768952,0.04089279196436958,0.15187879253045614,-0.0329726672506878,-0.008838752598514224,0.14712387837294622,0.0500453690708324,0.036594618425540924,-0.04461749879953632,0.11821613002250589,0.08408902943495682,-0.011820689700745674,-0.07285669112799273,0.0427039924550507,-0.07387706381854783,-0.08376509779390993
SFTPD,-0.019212869487595954,0.03750165929693938,-0.023149187517081532,,,-0.0166829374450171,-0.03557941094399873,,-0.02186136385364634,-0.013823235251611376,,,-0.01725788415381379,-0.032794756502278644,0.036901988846256645,-0.024921118324218876,0.03540386175894904,0.0843443226936578,-0.030577668152743334,-0.04159203045937402,0.0054928182335084235
SLIT1,-0.008211928746151393,-0.02109264438569063,0.030321957038941923,0.08737403447052379,-0.05132206796493535,-0.00784153145718761,0.04348927929463696,0.06411880505222509,-0.06929324092295681,-0.024063396715692856,-0.05244692389969346,-0.02197605727899412,-0.010486640825949333,0.037984322496948754,-0.040695171650178545,0.07286210555724139,-0.013334473235490252,-0.04746597300897622,0.08437081312801104,0.03315910318031791,-0.03554750694763176
LPA,,,,,,,0.032947751857673284,,,,,,,,,,,,,,
CNTF,,,,,-0.02375473561388254,0.03277442546244609,,-0.03573084761867559,-0.012170344193514773,-0.0004525456702740955,0.0854351207448627,,0.07536511027071705,,,,,,0.07677178965342513,-0.015762721295930045,
BST1,0.00901346140375272,0.022533715179615523,0.0013198461221303188,0.013208981005028817,0.0015263856151684324,0.056922110577646096,0.09112910869000757,0.10110965938281163,0.012927798615506435,0.0058517837410105265,0.01082365629724359,-0.010993687201726296,-0.05240968703813685,0.02334099622793492,0.06157291905060088,0.0927321434320132,0.04628085274462382,0.04267021928829343,0.04164344420190004,0.02210945228469605,-0.025570166050963527
AGTRAP,0.03725632662736504,0.028743540572512872,0.004184520365445951,-0.01682303273799292,0.03271355893884313,0.10115815103488032,0.03369678749055614,0.10497038869838393,-0.02398760439758635,-0.05318761863577868,0.09512625699415822,0.08109423414455955,0.053760263802575224,-0.0016290464783795945,-0.089391841282916,0.047696382991484085,0.034388706585611176,-0.0515977444475462,0.021117760118042308,0.06533301666264812,-0.032401962686411
LAMC1,0.03602137729762983,0.006199661120293666,0.036662022044411886,-0.05547944176210662,0.005956069766482425,0.008441058653079283,0.06212220601158028,0.1593458124082517,-0.02442001495062485,-0.017356682000195904,0.048547533674392136,-0.008023281515889956,0.07445427174179857,-0.025813752003736364,-0.11572844594054642,0.04700595890061406,0.01057658657969676,-0.04008109633714584,0.08733028765878909,-0.03476056497807079,0.007944793469305409
COL6A3,0.050533120165920854,0.013098845548899429,-0.021308457255642354,-0.083259628882331,-0.01822938791896081,0.013846202309637573,0.06729941569044179,0.03108993624874189,0.04830232839912629,0.026906048798999098,0.07729915484145254,0.0335455436247704,-0.012056372982939741,-0.054672488119900255,-0.07832047355529896,0.03355627359635991,-0.0043691349168173445,-0.0562949595021259,0.06225829694275903,-0.09772358283567449,-0.0498254300471822
FN1,-0.03277558857618415,0.03584344767333936,0.0034651138144459162,-0.06224989186116469,-0.032052145471560725,0.07249045274994628,0.04575451816990168,0.17345810790976005,0.05768950620453044,0.015161619203826807,0.11978759809955371,-0.028986305003817187,0.056908603027514694,-0.026953428122496473,-0.057847311828476265,0.1508556894278075,-0.03729156168210578,-0.1397769528729323,0.11562231134791535,-0.08083061632762847,-0.037537278043538916
MIF,0.023127339345542973,0.023333550903200884,0.01444535847913111,-0.028006936895599605,0.08630911273851459,0.017273589298153504,0.057429898785417766,0.01701989331117687,0.02176220684533555,-0.021414143558043188,0.016380645783169875,-0.03959049481488674,-0.028988777368768526,0.06077564181707176,0.0837327914097124,0.0720387288557055,0.012351778281357612,-0.019336720557247514,-0.05195811236904037,-0.019267311135347263,0.025104248478162425
JAG1,0.025314636602283194,-0.05781084212354451,0.023619277355830477,-0.0038031970109439874,0.04203870093420729,0.02985266417792605,0.045188918199117675,0.10433598285498565,-0.005399356012588923,-0.05168608720847194,0.04038646760840463,0.08106544026746228,-0.006134943287005108,-0.024130717793727514,-0.011544968395288195,0.05556439317883317,0.007601229025779475,-0.04266886303430313,0.04860978409941585,-0.017747028580968993,0.04264529482404116
NID2,0.013197430431615744,0.024672742078780688,-0.02545789392821072,-0.006061211122719741,-0.02049509418610213,0.022115593718692404,0.10547790208749377,0.128173023843908,0.04617499532667649,-0.0031550894866208936,0.08191902223870598,0.04226227324819354,-0.006355952798578939,0.0019938370774643735,0.015478947418960342,0.09151423634296482,0.007481070358819533,0.017294017108966945,0.01875225441809277,-0.03497154534336433,0.02488278033236672
EFNB1,0.07323622262621525,-0.005077632504445651,-0.0004390706573033366,0.09414837012665367,-0.03081560884199287,0.007023350165257717,0.08574591930427165,0.08058792596417907,-0.008882476321974938,0.07681991895089751,0.010599069025819396,0.04844501446790038,0.013692857946772358,-0.0306215554733989,0.06807035955775396,-0.011348241407868432,0.014479709331750381,0.020564702827290057,0.10657736285431434,-0.006248006260106042,-0.028772333813023042
COL4A2,0.058214029413972836,0.02258795993089072,-0.002581742310672397,0.07124404181745624,-0.034621815795417454,0.06881868582947252,0.09664391745135192,0.18159379484877958,0.027025189708938427,0.044121184618857306,0.041317612183726905,0.05988448091420395,0.009115118146310486,-0.0390485662898124,-0.09916370929259426,0.1586098452580452,0.00028734929949593196,-0.060529976660574546,0.10382402293369225,-0.04676700476179279,-0.037394993134146744
SPP1,-0.04455744698459906,-0.03384339501511362,-0.016745468114742135,0.07618564161743302,0.132350288715502,0.02806127462226207,0.06335019440870687,0.1728566777541759,0.0563121581255781,0.003068353591058605,0.07864861409060811,0.014760319796886825,0.04386814355640343,-0.015340046727734456,0.1417505950645479,-0.046501025194102666,-0.038894487624729315,-0.13106969605449342,0.09652538352091422,-0.03613366503802053,0.020364533736576176
PODXL2,-0.022998505778043403,-0.010396384553715986,-0.003953014381561764,-0.0012335220169181571,-0.021258385161918372,0.041217295428816234,0.04034259080337293,-0.03960445056229115,-0.04301213065914344,0.09649929627437909,0.012234433012195199,-0.01673807845183083,0.01521306744368248,0.05051824121117646,-0.06877581173937636,0.010483200536350873,0.021780956809754608,0.06873218272725591,0.05453451525874745,0.04498305348154167,-0.03204026228182175
IFNE,,,,,,,,,,0.04359388776068003,,,,,,,,,,,
FGF9,-0.058857007931628985,-0.027063941622233623,0.050863447353471335,-0.026447806730492927,0.020827773347953014,-0.0390893512835827,0.026384396447158984,-0.011624846487473037,-0.012118713157481465,-0.021266239139872047,-0.06839393735619365,,-0.0075950034599176165,,,,-0.01915476361765517,0.095231273286275,,0.03436243230445084,-0.004873983639433723
ITIH2,-0.026329494915661618,0.03754005730038732,,,-0.03173724380915912,0.0345086281186975,0.0972206768245271,0.0839331770040812,,-0.01773151870497541,0.005288100082656338,,-0.02548713458919105,,,-0.044938892686564175,-0.01975365078178119,0.042543597855841865,0.07099240611977435,-0.06301501737340548,-0.03096141138501165
ADAM10,0.01869594832728623,0.03394104290998303,-0.0023249507126475344,0.02371955959027486,-0.006319643399825592,-0.004217002193073091,0.027241952957415983,0.03588135829053898,0.03359474738533387,-0.004172828218289234,0.047006346505855695,0.012593303595178853,0.02151897624567813,-0.056037331539903736,0.007664925412941937,0.11987325337551054,0.07254725498559321,-0.07329907282901227,0.06523489040787936,-0.014853948402868524,-0.047068814287538084
CFH,-0.026761203707078487,-0.0009679868546934714,-0.03040045230185559,-0.04910510778319363,0.030437869683969252,0.05164427563341782,-0.01800691538446186,0.1296304368556046,-0.01663906973403503,0.04529742502651282,0.030895759110382226,0.01918590537880423,0.038490873945688335,0.05221972622350412,-0.03383621746877527,0.09407856961808236,-0.013322128653884524,0.04078374441184792,0.0832483716616217,-0.03973687392076258,-0.06806301079467465
COL4A5,0.048833695715146744,-0.02420321782348265,0.07022102311401289,0.04011317514458556,0.041959460781131684,0.0550991153929216,0.03798445478466343,0.019097791584798143,0.0514583272883997,-0.021966370056723836,0.07421265087754145,0.06952151334676869,0.0724574052855894,0.07950891828984394,0.007128387885480823,0.018261037169964165,0.026404082461436485,0.11359503895124463,0.025522647858403504,0.0034355238522949614,-0.01321195260971327
LTBP3,0.023748493167216344,0.0005120952268253191,-0.01732901648730195,0.01226433323746887,0.02352209498080087,-0.02626587822867235,0.10429479104917024,0.12290177262990372,0.05699760492816858,0.01867224815684428,0.029895046937247947,0.006667606977808176,0.0039925318842570804,0.02962900292493434,-0.007918069407880623,-0.006963503021832194,-0.022584216268671176,-0.04405408784843092,0.12733382873161125,0.021191617036425962,-0.09366991715813668
GNB3,0.005660155558435363,-0.036665798068369684,0.04727874123663451,-0.035837604696209766,0.017368594895641395,0.02989094511182484,0.07382291319827547,0.12477171260833185,0.023052922540249453,-0.013374758833696933,-0.036550240532299626,0.020093016406003614,0.01784883604323553,-0.06495272268633272,0.0027916082188472803,0.12628571853520013,0.023432660250729178,0.01930840836215178,-0.011421924944611216,0.06638558329853501,-0.034253090414906685
COL6A2,0.008441819799949702,0.0029866785168763247,-0.015270723040396946,-0.038739147098146874,0.07027703169416681,0.03532726616974416,0.1255442073663437,0.13514957425448215,0.09411509774581128,0.063926843209738,0.07803821600763032,0.026618301695254698,-0.038894968447821816,-0.07296719145227443,-0.07751070462464049,0.06042128398763901,-0.008867873891026279,-0.12887839121201944,0.0953900278795279,-0.08431322575462039,-0.07622655629137876
PLG,,,,,,,,,,,,,0.056334190982747646,,,,,,,,
GDF9,-0.037107834882603156,-0.012275314593853169,0.0011990282303269378,0.030856716395847653,0.07132774718853811,0.04893448278512916,-0.0080786349785151,0.05557780577458583,0.04182795277039586,-0.025936863453073212,,-0.02588822063995229,0.09274631137735348,-0.03344365971631425,-0.018254888580426936,0.04623177170928001,0.05519258629326137,0.010759725926245476,0.013058901144850183,0.028610559239453968,-0.03375166899266507
NCAM1,0.07015060991141014,-0.016948047813985196,-0.0712372647862551,0.12788024090187275,-0.05097137499928155,0.04998448715925349,-0.004240403508810943,-0.0849118906885445,0.01951027053247023,-0.0068953424186896884,0.032428534060186746,0.0591772807482264,0.002538680509514769,0.04407714912743544,0.01241328377871059,-0.039805145751700036,-0.01856709557419045,0.046581921248137884,-0.04238332683362704,0.03184504554570093,-0.011023530994530333
APOC2,-0.0743106873257457,0.03684250389834688,-0.01788887596024662,0.010962435608533981,0.06772674739595924,0.029333527589670474,0.028215901146212783,0.0459042369695149,0.010450662179514623,-0.026032907851515838,0.06978199165512655,-0.02540469075176954,-0.050360056213945965,-0.01088267943669439,0.030534882744366068,0.06760640780227671,-0.01070648599979279,0.019365220944262903,0.11529839245865726,-0.01767235442797508,0.010941311647742093
BST2,0.13128401382426816,-0.0007838483449510257,-0.030014322952528122,0.025515396188584283,0.08735448286331483,0.05693658790095973,0.04561393739451286,0.18661848832818262,-0.04476016642417206,-0.019137142609953445,0.037193554351393425,-0.002729805719966212,0.03922418633073481,0.031224249455820863,0.06919568877758048,0.07262422419571896,-0.0005855924029660391,0.02880297582299847,0.11931264708817425,-0.039142987812663003,-0.06594671311871718
COL5A1,-0.006324207849587569,-0.002614102613292305,0.02692589874164553,-0.033010067335550064,-0.00904772811576777,0.018433477060006524,0.02968433340760348,0.09509616352478556,0.07510771979977618,0.043095390857680466,0.10073559754384269,-0.002553702336298087,0.008689173443074459,-0.05693900577143164,-0.051637625819632244,0.0911058705683497,-0.04864315607497831,-0.15113592599151585,0.10789128426878383,-0.06149008320344671,-0.03282774890018825
CALM3,-0.004839957415742165,0.04409825418572362,0.0032615026160284235,0.004046680384811801,-0.07664285686147798,-0.02045328183902503,-0.08427834666787688,-0.07815441510457562,-0.027029707663388122,-0.023122930855947736,-0.06146646963304257,-0.015618739366477567,-0.052420445140714825,0.015030009120599642,0.02765554690002698,-0.05413389797728513,0.06087821516581049,0.15918738538304694,-0.005435894744720677,0.05663012564088359,-0.0748723521796807
THBS2,-0.002006437926625364,0.013230132229300357,-0.007166433833761693,0.03059816789664441,0.057730571731359905,0.016858221738706144,0.05878910286098258,0.0382758308321534,0.05594684881806575,0.013365786849091841,0.12527473250017443,-0.0548340146280934,0.01271737287800584,0.02694915294008309,0.05790517581173546,-0.028115503820930407,-0.033815992976839924,-0.02002226606128956,-0.020831261581680274,-0.022300437681445663,-0.05156347296441946
SERPINE2,-0.03493012963439363,0.013698905947056389,-0.07293353982004774,-0.07603511324385318,0.042371531577082816,0.038862415209090444,-0.055167710437150096,-0.02612597519176947,-0.06183790982767595,0.034448003579059396,0.020031605498745015,-0.006132806729966033,-0.020243014636296023,0.026418162914900907,-0.05975279991509826,-0.012502768544024472,-0.011090444099144304,-0.08910227965390488,0.09946930042518716,-0.04762006259871797,-0.019390204026789874
EFNB2,0.05529910845915788,0.008859112790066495,0.07519067825100617,0.09263359098743108,0.022789523436644983,0.005925922128610954,0.007672647478182369,0.017336683098892417,-0.0298134328893732,0.047893111323045995,0.004376573290068318,0.07312303691261329,-0.01488409011534825,-0.05607245749079894,0.024310190963977053,0.06409314928888077,-0.042707113449384534,-0.02455430119166726,0.018499930284168162,0.002595204079325557,0.03800558497289702
PROK1,,-0.03367030306465696,0.054962985051669376,0.09767561249061066,-0.0035100149210541476,0.001816937867094784,-0.022733472288188897,,0.040961333747613446,,,,,,,,0.016714354983132642,-0.023671308695882326,-0.030003040133129755,-0.014781326619089727,
