,MGH258,UKF243,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019inf,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
GDF9,-0.061254199655868535,-0.07003936607870684,0.0024589321041646765,-0.0331838479600372,-0.03243444003961646,-0.013376939794078144,-0.16356831353895002,-0.01367656831578328,0.008384215597747961,,-0.023899414910131825,-0.04522598613580021,-0.1353237151906392,-0.08611891734832676,-0.04217042840182676,,0.020542012155264158,0.07736086944304411
NCAM1,-0.13920900749090234,0.06944619511032694,0.11987001381877915,-0.01906995156103642,0.024634621430982006,0.11833167683211751,0.35813820805501456,0.14587594958180802,-0.016325348966745028,0.3011060139486995,0.21624870367052448,0.024521569257955757,0.2935995646251996,0.36504245182983025,-0.044489931416866926,0.03484367602504172,0.15231713380028827,0.12263114392644625
APOC2,0.21067998756433495,0.10400866492961051,-0.012163064508370718,0.03588306338795084,0.049161648046811876,-0.0014736216031452673,-0.15880519438782345,-0.05608098701014949,0.10906619164971008,0.3122853757395996,0.04686183374189363,0.08275604215975789,-0.13814859632388066,-0.02754824233189576,-0.035725068174959435,0.01337166598755317,0.03520193912806948,0.017635106802135175
BST2,-0.4719826535805367,-0.12903925279299308,-0.07999149375814593,0.042073106969800246,-0.154275603459297,0.0031688195809726977,-0.46239922287422264,0.09918339214967746,0.04066054068103058,0.11838261008414333,-0.07209764352531274,-0.023974657689578415,-0.28588128070075775,-0.3872136520327219,0.07715080394288912,-0.09499983732611063,-0.07827078998502551,0.13614079668157336
COL5A1,-0.0792555348646074,-0.19395946088655883,-0.15874399453508625,-0.0568063307307724,-0.1026519110766088,0.006420526864490819,-0.290990151759212,-0.2043301100006088,-0.018464766206941347,-0.08272167308908436,-0.10159535142674744,0.019847701361858594,-0.17216049206946016,-0.3395336315664316,-0.15195514986414219,-0.0464144183831879,-0.18779372318715484,-0.01326388444112863
CALM3,-0.027524119544846334,0.2866921653027323,0.08288813665874403,0.11332392638006648,0.3154541076873695,-0.0032353909987035945,0.2597724006340013,0.27817336432909523,-0.040042750307013306,-0.39075131141377445,0.15462661305391454,-0.021501483159234155,-0.07573848550811275,-0.07327828507787969,-0.06124833036119168,-0.06209576288762805,0.17092028900557749,-0.06094954821586978
THBS2,-0.2615834141293273,-0.007019335931835859,-0.009718405691306104,-0.01853734816773902,-0.13219708401803765,0.12703418908164493,-0.09348181609932937,-0.014130443611711709,0.05643892758103072,0.3042256518383239,0.02291940683532173,0.011624122276652861,0.07976931281358378,0.08710343608925117,-0.06259740361484918,0.03968284013408972,-0.008916021343174487,0.18023737422669875
SERPINE2,-0.41628119204122094,0.22057244887457464,-0.007210038132805945,0.11645619273258971,-0.2987220724569355,-0.09477969374462977,-0.08524832842181691,0.023173957352309194,-0.06175152030386803,-0.08180376735557485,0.1558059650745212,-0.005091554553453049,-0.3360589411410561,-0.18972283557720357,-0.038050868655811566,0.056274479956239305,-0.002143930853839967,-0.0833147340994605
EFNB2,-0.10663782149806872,-0.10655251327563665,-0.01097932310618816,0.04626403093194375,0.04189363080849923,0.016169287861744385,-0.1984120025420043,-0.03741936216054304,-0.0028063948350545427,-0.21117490506319592,0.00036624649049920655,0.04466656731655841,-0.1540864529196063,-0.17194892149832428,-0.06873424155412608,-0.03322238519812197,-0.040385720015583194,0.006286755199611483
PROK1,,,-0.0009429954146827385,0.024448690868129494,0.09304006740795877,0.03472659528628969,,0.09221141219756308,,,,,,-0.046539216301333834,-0.017748287031245823,,0.20221668028435802,
LACRT,,,,,,,,,0.013252816415988442,,,,,,,,,
MMP9,-0.08651324324280274,-0.0540504502611191,-0.02357571203573663,-0.05811543621016881,-0.12270732790296478,0.0968134731215981,-0.3683805960136351,-0.051718777037888346,,-0.049411886547770935,0.02034676658633245,-0.008582613093880077,-0.21444920588110372,-0.2843438313451408,-0.032006543882013315,,-0.09701982013603863,
DMP1,,,-0.038586622729383895,,,,,,,,,-0.02136893951454147,,,,,0.003606550100266348,
NPPA,-0.020446525928623425,0.1806637903792744,0.04486499486709406,-0.028427292872425416,0.2073346815805234,0.0186304879117112,-0.09389003285649077,0.1070752742022275,-0.019611162777021695,-0.0643601937678026,0.09990750419355542,-0.05892521315910914,-0.01816294899796707,0.11987686718814125,-0.016074007742921007,-0.05867798019717691,0.015643986545034176,
APOB,,,,0.09586818408847676,0.011196214419267384,,-0.019528631056287417,0.08012906840917233,0.014551861771719545,,,,0.023774665545193474,-0.06795470609596414,,,0.036391097303038716,
C4B,,0.10531160391575904,,0.030738837833163016,,,,-0.01352991554826357,,,0.0027240143193249214,-0.03772016138359428,,0.041012069791851985,0.029177043091888497,-0.09557113653801895,,
NTNG2,0.03674712135379267,0.07373196575413195,-0.040352661233371834,-0.010425011907766221,0.02869905596402397,0.11128521095077652,-0.10491145717526769,-0.051011470070489055,0.02485672995086266,-0.1848855911814831,0.15302308771052225,-0.02467707309647858,0.07336972660652219,0.038973047162553995,-0.07980945012292105,-0.012600198319538684,0.09922198468273107,-0.060497734668552024
LAMA1,-0.15581331981526014,-0.007326447110712066,0.05522956064348804,0.02772773696712302,0.0584129218277386,-0.008587332265082908,-0.3986203751005097,-0.02720125188483672,0.03173836712012795,0.0030682277806365716,0.055983157522289106,-0.018642942417249436,-0.2374297705638864,-0.023936173188895193,-0.045379267189679585,,-0.04840261478155678,0.001964249114853251
UCN,0.02910280823176003,-0.012036496395914578,-0.039514236030995055,-0.005129083173512826,-0.06903440264104169,0.04990274730339913,-0.09107384470274088,0.014436797565603983,0.04432381003350631,0.04569752127147665,-0.04197984517005287,0.06177853297933168,-0.044449338475288085,-0.03638407148283645,0.015754029102793048,-0.042820221672304655,-0.0012548187987034324,-0.04014662619650362
ARTN,,0.021992486224641103,-0.05117645590233206,,-0.0013344584722483406,-0.008955015537100368,-0.09667097015430345,0.017622885411996168,,-0.08882522665233605,0.01863333483647955,,-0.08007852627489226,-0.07555984053666755,-0.03424397038749264,,-0.010814377503807749,
PDGFD,-0.07390960173680328,-0.011224013148083032,-0.07873465306546312,0.04235150811337407,0.08764727916433028,-0.019337666297146314,-0.12608433376905057,0.03740767718929144,-0.011509531551495162,-0.016939467198711665,0.031213326672404746,-0.11137965503639838,-0.08977465295555057,-0.42237762759830416,-0.08809947166170527,-0.007867011712475565,-0.08876324320411098,-0.0813302775286726
EDN1,-0.0641511831256127,0.092453138528067,-0.03068246247738337,0.0350549904280457,0.04828705803756347,0.020421186440265467,-0.3059349827319215,-0.07627496496490623,0.05025393479014796,0.026148615610690675,0.0002828799763537195,0.08636966414234534,-0.20274342244552188,-0.1598117794832979,-0.009525146897419845,-0.1643447319381702,0.15520145238737917,0.013294786191387523
ARPC5,-0.06791685330564043,-0.09522254860853377,-0.03172270334657897,-0.04448665267128974,-0.19153032054176647,0.09307407810066175,-0.06528341695205257,-0.06157303325846093,0.016692113530363532,0.20027307436246738,-0.09738392338182406,0.010881793540715548,-0.048140690645659893,-0.056313692477819075,-0.1264135854589139,-0.007865316486932557,-0.2396583717811968,0.05290435746471691
GSTO1,0.2759245508519709,0.11309486069006766,-0.01596212849034947,0.09987135035324239,0.10629702623308367,-0.058404730693304326,0.25211816372750256,0.040783317036228645,0.043544726020681206,0.10709753476331949,0.013593036742468147,-0.0009492299541872456,0.0996894921146365,0.12095237028730538,0.03272383551037299,0.08070673411733695,0.03574661004727649,0.0017394046243040782
PROK2,,,,,,,,,0.06894876253650034,,,,,,,,,
SYK,0.11757929684335391,0.010635864207786191,-0.08556708646545325,0.006789158089227386,-0.04027989724998122,-0.00016107577289961383,-0.19638217532351748,0.041023477497808644,0.04851824630319724,0.12106384329424781,-0.00829338877448259,0.02131615184868344,-0.17023801766928806,0.01806490333617081,-0.04097665919351854,-0.07164060948292272,0.04453865781037358,0.11822170045385123
ST6GAL1,0.1881415215550904,0.2318122973150288,0.047665138760877156,0.05474171793934733,0.02862920683196297,0.05388344837661305,-0.1800187622933836,0.15322571324259554,0.011470317531341694,0.38135880898578733,0.05353335180215247,-0.009150341987954742,0.01874583746231564,0.023475073950394384,0.053414750745481986,-0.060230721335961836,0.15819328128160426,0.028320842784248096
WNT3,-0.0034467291174094692,0.029933494159180684,-0.012865150363330947,-0.0052274194767834925,0.07014454744974494,0.051603642053900736,-0.003287393646311489,0.07428856858686551,0.01104524146463487,-0.23677006193118463,-0.03546312200578774,-0.03971304105028604,-0.0756298942394799,0.06783427013848178,-0.04243202614149928,0.005134289216630986,0.016582493620750847,0.041437460753814534
HSP90B1,-0.08442933208838614,-0.08917501544955073,-0.007821102064947134,-0.028149607149938284,-0.30253753309557685,0.017742436367693033,-0.18763278754920418,-0.2590854854430527,-0.027741756193653308,0.026265870027290254,-0.15123782362097907,-0.010628421835825188,-0.06067852075378188,0.00018221265532494636,-0.09924485208647649,-0.0030932664588073796,-0.22278351183271658,0.09247027152360268
ZP3,-0.05693149206289556,-0.014309309994355469,0.01899164386690196,-0.020296955403918193,-0.027992768170579593,0.006538451444859387,-0.2578670491097531,0.07326949953941081,0.011098428103546857,-0.09464188749135706,0.022453259738788617,-0.0329974515243455,-0.2109812326956068,-0.05106253967782033,-0.03101168080498673,0.038177577422324256,-0.0743894695546994,0.02141062666309024
ANGPT4,,,-0.030185569671128853,0.032536009377586134,,,,,,,,,,3.430657567041737e-05,,,,
NRG2,0.004861729378150232,0.06569919678200521,-0.03264587335656054,-0.02651554361409127,0.06006831656350474,-0.014424845109580857,-0.07105485648647426,0.014140325432824235,-0.003947160351942806,-0.026828217362488648,0.10499629545890522,-0.02234637934374397,-0.16628496105107435,-0.1216535828549677,0.0013252917899231713,-0.08748612948546877,0.10880432845678521,-0.05725314462472773
MELTF,0.05319844601815501,-0.026814395490559476,-0.031590009897907854,-0.03991448228731578,-0.016956792609255086,0.02708396428432848,-0.2572152206061895,0.03349203516036421,0.004474654692797209,-0.043052655407477325,-0.00516978687857798,-0.07609325898467355,-0.2318084516886204,-0.21437545623001678,0.01398829748094795,-0.03406171274836597,-0.049459095020485906,-0.0986074096605791
NLGN1,-0.15896141046013376,-0.061518688371456035,0.04427869061445578,-0.022469329605977185,0.02455029491094531,0.10503193962176505,-0.2571555710700572,0.03851521928019036,-0.06868216891041817,-0.14031377401758743,0.10293022198996102,-0.06764041010128044,-0.05016324115920154,-0.1167175107242115,-0.10122085882432252,0.05381937615474211,-0.06361418189982712,0.0187122841136286
SLIT3,0.11628308497230955,0.2498820142940332,0.052564148823692085,-0.02048830159182803,0.08521572972666917,0.1073556193087552,0.21827011896784435,0.08781029981753828,-0.018753055388118983,-0.031166105401745456,0.06662891484324918,0.028469465959682205,-0.11131063352082632,-0.059967323386027595,0.016978328331720857,-0.09258533381827075,0.15707262217851023,-0.021114999196432
CCL8,,0.05039510852678173,-0.09727639122426655,-0.0025021930088918298,-0.09182021843660723,-0.052094644259127076,-0.08091758766120281,-0.042704217321442896,-0.005057398473328415,-0.041496594970303176,-0.043606275888273704,-0.036428688718786136,-0.07066331566225408,,-0.03824315769085854,-0.027504462547474164,-0.08220279201871994,-0.14107666815780476
S100A4,0.2087592047731469,-0.20475926659310645,-0.16127707016425827,0.03909891658080235,-0.12132267600930276,-0.05554001288827563,-0.42154386788434545,0.0693829316597665,-0.02561527217491134,0.054738729482571864,-0.2159625359017657,-0.021489231007510195,-0.27613748574910874,0.0033402929513609695,-0.05639404954276999,-0.09042230540447091,-0.11689631496602072,-0.01856900119764688
TNFSF13B,-0.092670144537282,-0.08259543849582539,-0.10347303712518338,0.03521617448609545,-0.014406695207374125,-0.017465348963730087,-0.2835142510774315,0.1285243049609717,-0.0031255527893504463,0.12433645203978316,-0.03906560691500157,0.051272521919728864,-0.07333556542316591,-0.20475655016812253,-0.018615547651775404,-0.0023414056365924597,-0.014177549662612962,-0.03740342465140336
HSPG2,-0.1593786712701029,0.05508038314782561,-0.11096714799917087,-0.022793014663417162,-0.09634096503099317,0.03217365132439223,-0.4453259413493224,-0.18842497525588886,0.018732199117671638,-0.03231107884700684,0.03818788348797859,-0.0232595327338436,-0.2787566062644934,-0.4247030980471586,-0.08060429844498992,-0.011377891473000997,-0.016743758046176137,0.010880315282841599
FAM3C,-0.31826953007624786,-0.030340711723370436,0.06859474553061101,-0.012181316320169645,-0.004327704507732264,-0.02886643792251443,-0.3301994750318133,0.012460342011294699,-0.022157165079851465,-0.34422995874484197,0.055027799207456776,-0.0077929133056403735,-0.14082064363575666,-0.3038002738128092,0.011399593472293601,-0.05823006091446865,-0.11463119032667854,-0.04071329195328329
FLT3LG,-0.1886026454770744,-0.08029370348887495,-0.02343940292851853,-0.04479072812603898,-0.01909225037106312,0.027526401036844606,-0.25497327655370244,0.09755876097015062,0.03345485519520867,0.060775172385937,0.034147141597612056,-0.0873473809388572,-0.18993827952710143,-0.09246486991531341,-0.022364068912396978,-0.02286580799867216,-0.02905036989251855,
A2M,0.3018815272524773,-0.07899741157125886,-0.12139766026778714,0.016215843813179257,-0.06568568232947708,0.0024497248298140685,-0.3242282090751147,-0.24042254231616103,0.07858706082640238,0.316025301699558,0.03700181158323517,-0.01878571777018435,0.087270832697603,-0.39644931066173844,-0.06066752144051077,0.009950798756674642,-0.22296088028674035,0.1998513074083848
VCL,-0.10010013693314289,-0.03860881308694553,-0.07220783926255482,-0.014997539550911302,-0.08770700579312354,0.028372951157862425,-0.23033538481876092,-0.056652629302327874,-0.012752278917479364,-0.04571246113998317,-0.01040280588053132,-0.04285576156157651,-0.1283920956980169,-0.2404246945925101,-0.10652474753112094,0.05868757016219237,-0.1314351148330854,0.03353836524716674
FGF2,0.026027660235791394,-0.10944582964028524,-0.022735538148779256,0.007684484813038627,-0.11413488223171689,-0.007371342042652717,-0.2561531837387232,-0.06520162345077493,-0.015036561631515517,0.0723770370457312,0.009219735593736988,0.1180526075487235,-0.12411560290856379,0.059953509234662514,0.07162413432423252,0.07351625209701836,-0.004490564059800168,0.106796218066859
AGRP,0.029139449463168817,,,,-0.012142004581709304,0.04609268963268559,,-0.027454985817519015,,0.052780040932123976,,-0.016052669344784498,0.0317255557461369,,-0.018228272565926865,,0.031506034747511194,
CNTN3,,0.15957859557873222,0.002190448019057474,-0.011116251818529667,0.27849802434792376,0.011387698185249293,0.11937051161039967,0.06154938163288434,0.04485041927788564,-0.3006756237618437,-0.06673053865277467,,,0.03603647948564139,-0.02129688279032745,0.08669905949753565,0.07773114039414773,0.10196402105288278
RNASE2,-0.004104057537488509,-0.03784327672044431,-0.06794226882884571,0.018424631269686752,-0.0554695613977502,-0.018222032354518657,-0.3072048481596377,-0.014084021656145971,-0.04387246142154324,0.14055586615055923,-0.07745046533039958,-0.0559505428398356,-0.05866344657130139,-0.0137994792365423,-0.11914103050404536,-0.06352600047120432,-0.0802875752893891,0.009177148582965802
ADM2,,-0.0754350148552404,-0.009782680441463784,-0.033813256356649335,,,,,,,,,,,-0.023268933712134326,,-0.013726675697797125,
GAL,,0.17328235745672724,-0.019204612796406586,0.10979843082815023,0.08356004330012129,0.08428561323909078,0.0562974135849555,0.06149201413427792,-0.06108804759889013,-0.24571077649918271,-0.001785268559037693,-0.042480092743866854,-0.1001503309108602,,-0.023457142100646415,,0.029208929664188962,
IL36B,,,,,,,,,,,,,,,,,-0.05462733742769612,
CXCL6,,-0.05343150358851844,-0.032187276145556915,,0.039596134753870985,,,,0.0727278578344469,-0.04995090259170193,,,,,-0.040657556041559614,,-0.07288313502052104,
PDGFC,-0.11760636326183121,0.06066937970540777,-0.0014738603628041147,-0.007872933824577445,-0.09411594599641965,-0.01554179485721717,-0.33731012463639204,-0.06936648918651418,-0.0008196710217569919,0.00402226559100152,0.0820737111357243,-0.05918500326573918,-0.12438262090897378,-0.1899576948224839,0.08701590882924287,-0.008785113572713547,-0.09856881522530217,-0.06684242038204193
