,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
BMP7,-0.021708469177590305,-0.0008487959948813039,-0.049097111498104085,-0.015193304343169888,0.056724538492695466,0.02312434244324334,0.007934520547559613,0.017468846276880782,0.009157571588533898,-0.07034383775087737,-0.07170775139190297,-0.031357010241168985,0.06969947278168213,0.05326337935256202,-0.0980368500533052,-0.037541520688263545,0.10459765792797075,0.038480237263103206
NLGN2,0.07173940395254759,0.015771893716209802,0.006763312397067281,-0.009082084243313943,0.08089104215517708,0.07317037283937469,-0.030634053298889755,0.007109054716676141,0.013555674646073304,0.022877828747155143,0.06755949171454702,0.10596235279692885,0.143779396117933,0.1281636162577386,0.10244907101333306,0.07039302136280273,0.050121420971522876,0.031344102667216635
CCL25,,0.051332842541168384,-0.025482712668611046,,,0.07990622252465547,,,0.0692597662640992,-0.02425455389554931,-0.01358384824373759,,,0.10353224409028865,-0.007143364771391199,0.04869827745263711,0.06781839878503514,0.03673160446323753
NPNT,0.04427118354515456,0.04022858440401907,-0.035664952762309576,-0.0012612774871358708,0.017732682370263365,0.11293247201488889,-0.00694169967389376,0.03328926377608371,0.031849927346995925,0.0738265452199575,0.05081508981618928,-0.010674050858911788,0.014557671357838578,0.1457358812883594,0.08969533386084659,-0.0038894546372237916,0.07723365651291612,0.04195057325969386
KITLG,0.03387018179494828,-0.03606993141591226,0.017645531107451637,0.01896196205798403,0.04166823946529153,0.07289435528735454,0.042064288829295735,0.037700747288207125,0.010451676785168756,0.07636538453080398,0.055527753479941565,0.047773013062782727,0.04004182119033513,0.02538815465471902,0.0108604818270899,0.030297424133413967,-0.018276096770927248,0.052109142316845984
MADCAM1,-0.0013313099650733673,0.013308027290539703,0.01662151550576307,-0.019762964200621236,-0.022550212141830853,0.007463280784172388,-0.01767083862036873,0.06838006908350232,-0.03171224036109156,-0.031750373532999705,0.05589862591111484,-0.007819793443217244,0.025807541242838926,-0.011523797884527136,-0.037087324328366256,-0.03472050904642215,0.10136252505238637,0.034192852153836356
F12,-0.01116360074389053,-0.0073059703772040355,-0.04514895357339304,-0.02098237513472742,-0.013564142886823083,-0.034873872568905215,0.010432031558782548,-0.03473692286334549,0.025573114470824228,0.11967793781706326,0.04361570397086277,0.08406074531411319,-0.025241320678686233,-0.005358894135294604,0.10065563292629182,0.04099947208008669,0.022043376365097248,0.056060631064496484
S100B,0.026036502430158332,0.05652507612564555,-0.024225604816892073,0.037314585585678225,0.007577815036265711,0.040173173279529475,0.04625436596273815,-0.011453061009006501,-0.042129710650311236,-0.0507086892187781,0.0008331780788885596,0.057496536675508685,-0.06879972471805487,0.1506382744862661,0.20190075759524634,-0.06888504487087913,0.09668577794691827,0.040193990023113024
IL27,,-0.010043691660088188,0.013605463903854201,-0.018466773093149702,,,0.029542403072454166,,,0.12023825666960895,0.0878197000935926,,,,-0.0449840264516249,-0.010057704679818317,0.04478334015024254,-0.029363591376918824
CD99,0.11095139225885904,0.011245967439985243,-0.024401214728671475,-0.07159124257359421,0.06211950560779507,0.12616443676994704,0.025313139454914167,-0.014807349708683745,0.021536668817439517,0.16530141345458155,0.08248982467321385,0.09747760914431276,0.15357069031995965,0.08508787259081618,0.05720837943780132,-0.005229641171074345,0.16708898344629172,0.06653404303443337
PDGFB,0.055140136232634335,0.03499021662381594,0.017539223714199286,-0.03770071172555105,-0.002980620793646609,0.02309853807627818,0.04588021843563193,0.003918031261263937,0.033475949256153464,0.11322989636235865,-0.04647758227720864,0.012564313904775831,0.04244432298459533,0.105029252499008,0.0648453759526798,0.03358523210536989,0.094727600460127,0.06277457078920293
CLEC2D,-0.03681562780437455,0.07405133477286159,0.011842723952003056,-0.021381644300097643,0.07798254909847493,0.07734688420872576,0.05774824979915182,0.013686211304302323,0.0485235634799762,0.01867550381950192,0.06722693061250537,-0.0018770206341104888,-0.0026605366820491114,0.08872278054077955,0.07011787000967437,0.06301551909350271,-0.03075974002249486,0.05221361040697418
F8,-0.01192172395842939,-0.01643905288847578,0.021524268929741946,-0.05739049833013751,0.041586908230181824,0.08560595952229044,0.022028841217572304,-0.03399878704240293,0.06823458606695111,0.06490274738460505,0.09074584008311211,-0.0353335989285488,0.037569532371075284,0.07113555942438954,0.09886970581461468,0.06545609602429704,0.1066970806621442,0.05803600813242147
C3,-0.06041020177514113,0.08038389883998924,-0.021502635430390587,0.049498466447088475,-0.06968628171838119,0.07713471685917406,0.03884997710208057,0.04672578479226319,0.037715809552828036,-0.16367981749626098,-0.057714175966272145,0.060595790135713125,0.021511226726110787,0.029489988370566367,0.054850965224815106,0.013642304230077144,-0.008697436083300184,-0.06330139040258348
DLK2,-0.027440901879564362,0.008409237895139856,-0.023008067095699285,-0.030536842317051727,0.004796238424779063,-0.02454432104795247,0.003038203126104053,-0.019653921338891343,0.01816253166169082,0.1406877004763834,-0.06693648235377377,-0.007900039305117618,-0.028158572857864817,0.05689818407799837,0.03386199816266573,0.0792268740008281,0.02372872230204491,-0.02527035499567183
TSLP,-0.04981573739132847,-0.04293818380774756,0.05736138305800771,0.029258596186207915,-0.018372560962903853,0.05519123836527591,0.0605632239488905,-0.03856844081939307,0.11693694057946073,0.009289266584407173,-0.012377512377631374,,,0.03713495658398471,0.028013443973317884,0.04179274926963884,-0.0016909896390712776,-0.0006428905229396072
OSM,0.11030712757044076,0.026239897230013087,0.006155037114136531,0.012812344573213362,-0.02185703054045515,0.05946199696066252,0.10267798273733794,,-0.028290422612859533,0.010652011877848883,0.1650906605541151,0.004389266852878223,0.04591157115379201,0.0274702581790313,0.05622504487269101,0.002991692399318849,0.07236228606160451,0.05856451994632104
PRND,,-0.023300071078993297,,,,-0.025022665982402683,,,,,,-0.04499618650932171,0.030913058575087193,,,,0.05782704307006993,
SLPI,-0.06337625159654187,0.004943763678576614,0.03208610363637787,0.020337350746155308,0.14842299621611224,0.101135812794222,0.05830959681266293,-0.0176628801763369,-0.028391991298577345,0.04803795526996581,0.03299355530618241,0.08681210344376201,0.055756767724212675,-0.04131432331544073,-0.15876515286529175,0.04383735574587804,-0.04464740264289547,-0.04622315071295578
AFDN,-0.03445661979604206,0.0011033062798134206,0.0044271020835030235,0.01681502467055922,0.05801491770281085,0.0757824922267184,-0.021333239930301423,-0.030558982924267362,0.06678062087355287,0.07259982889912459,-0.04518203613161492,0.01233113797399691,0.03922673153475831,-0.0023898242995097504,-0.0006367913005205127,0.02554625169124845,0.03945548786734513,0.04260993332617163
KISS1,,,0.025783104581214727,,,,,,-0.021896435060762668,,-0.022022740463991015,,,-0.03089983365775575,0.06021180556566759,0.0951643574134757,,
ULBP2,0.0030565958867875536,0.054370664553352856,-0.013514032212253462,0.028519895441547503,0.09406120381381065,-0.028475889889253828,0.04878167600364723,0.055557468470229854,0.0027794633444561357,0.01275301636939958,-0.06437965908006031,-0.06046057088236668,-0.011308122482580766,0.03696200282915619,0.07101517692068518,0.025326383247160047,0.08895145522566342,-0.031886546899801305
ICAM4,,-0.0038669515994508275,0.19777170504808714,0.14485603801256433,,,0.12352886214723348,,,,,-0.03490649060821206,,,-0.031126852581113598,,-0.026174048910861877,-0.01756670621340376
TDGF1,,,,,-0.01572810786582463,,0.05556000858892072,-0.014186527933549053,,,,,,,,,,
ANGPTL1,0.04944700993998929,0.02936009097403205,-0.0353469375465152,0.004464589455790523,-0.0034604827993279523,0.029682346012088363,-0.03075212934254989,-0.029763939330110456,0.053749040708605575,0.05669883583565704,,0.019434937176906142,0.06725890899218213,0.06135996231086957,0.1320163662293968,-0.023249274299273603,-0.02501134674545109,0.04723051081747752
LTBP1,0.12061158583030318,0.019794587007861204,-0.036643832261631766,0.07551752025453788,0.05323215372469417,0.0355112515618685,-0.0037212633996939275,4.544386501170808e-05,0.05352197794222924,0.04109111898551003,0.0006536446827680467,0.04350420955773678,0.08437668939498671,0.025326032200803022,0.03806176914049499,-0.013486231777476881,0.1160426866745848,0.05231647811402368
NTN4,0.04148213124920076,0.06088246617701267,0.021758088405119065,-0.027587797264051576,0.07521043317971876,0.02625932692376656,0.030690384760424724,0.01567025559318556,0.07205386247686561,-0.037869585548249596,-0.0010246538018431452,-0.07794776368152304,-0.009382979445827326,0.16811115245969,0.048941449014283524,0.025738841425697365,0.01238104768312588,0.03743255150002321
APP,0.04237305135957454,0.03434106757892368,-0.028575679397699536,0.008821392077689807,-0.1277345732534901,-0.11447417182382588,0.006437419254363893,0.010410149283165996,0.0018227864290180547,-0.023142433032888363,0.02658986350264112,-0.02860415574038792,0.04242933996096967,0.07578540339246692,-0.0326793104177513,0.03867775946035273,0.012110410040656347,0.009140314619542426
RIMS2,-0.033536665455498896,0.019491430859808354,-0.02157764124369755,0.03289130542387617,0.03265405051082211,-0.07269468764209003,-0.047239361338989004,-0.01247000917070007,0.041876748918705,0.000852900047216691,-0.05915053077269293,,-0.023116235379844592,0.08056353684920992,0.04956898240605733,-0.001973778996091154,0.046900231243585964,-0.017499353738234896
WNT7A,-0.02231237648923054,0.0013575167812023864,-0.020213310865906477,0.02088282833649549,0.0466426189946495,0.08538527926803971,-0.03916486273980431,-0.02135581618282828,0.03389459273679295,0.012654749929684744,0.026785598917153736,-0.07358401473043893,-0.03305028183969389,0.049674199236738124,-0.012026860007609634,0.014072259481788758,0.12472674072121068,0.007610393374103629
GAST,,,,,,,,,,,,,,,0.06273855794121408,,0.046921130543110035,0.02744933322439613
GPI,0.026712678845159567,-0.03593768319753914,-0.00784285988119275,-0.065981650631758,-0.07127220315587661,-0.040519258259161174,-0.05088133682067343,-0.02995619923425471,-0.018249185161085833,0.013155385655500456,0.021334548873992876,0.03836153777509946,0.025403052105949217,-0.10647898576312435,-0.10895232108643742,0.01805867206897322,-0.05308829130125027,-0.029075247561085853
IL1B,0.05100419963522255,0.00244150299225211,0.046683606069380594,-0.04272675293992496,0.055798360136716324,0.0767515309535882,0.1142247211007118,-0.022134075189906625,-0.00012917622896240158,0.024500737845148887,-0.06632008526852479,0.08975567725320228,-0.0015010995425523324,0.038287704816910816,-0.05070616304411948,-0.05759875193598173,0.03512721358483722,0.010765290764473684
SFTPA2,,,,,,,,,-0.017547656675929835,,,,,0.01453005310126349,-0.002821253687879861,-0.023066607756082103,,-0.027789855184658274
HAS2,-0.01310413238522998,0.011641133398212,0.06034435378714492,-0.026896919751936397,0.1357722402573823,0.027012779800869365,-0.05668493897719401,0.06990457602846335,0.037683071192126626,0.025452970547777308,0.02004554428233738,0.09381186436947123,0.04874585738841048,-0.10170227695771401,0.028525512782315236,0.017307942375715524,0.09295325583830269,0.028446290424417642
IL11,,0.06673556097692888,-0.0288986067589519,0.13466079064851266,-0.016653056141779247,-0.0381431854321308,-0.03489629650902063,,-0.0028584449366839287,0.06728961900191834,0.06587735266002857,-0.03386356978672504,,0.04933094807044316,0.00941272634534248,0.04613970817949054,0.058935275659825766,0.07214169660198468
SEMA4B,-0.06869604077518779,0.007831554526265347,0.013351163374681356,-0.017285864557388217,0.05510053817794352,0.10849861632859688,-0.0013148861681496669,0.0012672709323263962,0.03245025971872252,-0.019670227340391443,0.01192261942620187,-0.052549457063162865,0.1054060984743113,0.05955661161361515,0.058813618683612186,0.021500438401251445,0.0763242113701176,0.05189048667494651
FGF12,-0.0410622058216576,0.04087520479400623,-0.04378474809015607,0.012593182300428017,0.001776786730867026,-0.10082647248226974,-0.021084332486885158,0.022070653488760212,0.013892587932018722,0.09224743120932151,-0.06725734492448793,0.06384102883895844,0.11484907496452404,0.030176351488614812,0.07061646816756616,-0.03526199500944168,0.05505916137726388,-0.03331900094153628
CP,-0.04202650246522326,0.035522447237411395,0.01111404446393151,-0.019570058057535592,0.05557298922806747,0.07439687622081363,0.07934187683275211,0.026964687276358694,0.07280766226999588,-0.053131045377829776,0.010203401964646202,0.014770664379166682,0.010425032878226848,0.0029878638839482626,-0.07384186437316821,-0.014085824437124342,0.030518757691056348,-0.0008493480996975485
NLGN3,0.06389739211841074,0.08414118307865526,-0.014889881365073295,0.02063250231739809,0.019804766184391025,0.07712581031828693,0.004909156733931045,0.03446793268829443,0.0359130325850415,-0.007869528687301354,0.0042392483560666555,0.16169296307288122,0.051296214387705444,0.059615117375800046,0.14234219933564116,0.05164366125863932,0.09920317385217317,0.052094968513567826
GZMB,,0.01351184090952297,-0.01902380270249804,-0.032428829612687254,0.01800290684765546,,0.03554057285792807,0.035123213033821626,,,,,,5.770274371275093e-05,0.0063174764646665325,0.02097009779772081,0.006582992054762138,-0.08089045344572675
PROC,0.07042910657031042,-0.0434042630429321,0.03360658033511554,-0.018015284773342573,0.03871986951307467,0.040337532877596075,-0.029857419600997193,-0.009508760860200985,-0.03109730822672036,0.016373978632530525,-0.010451002679431085,-0.011961273864913094,0.1562916503182383,0.15040707251906588,0.029000151063633888,0.10324867825259046,0.11816092619722454,0.023400781561668624
TNFSF11,,-0.02155014842894122,,,,,,,,0.0252748726768942,,,,-0.02797792912972235,-0.03747910547000712,,0.014604578363862754,0.09304204531616769
AGT,0.01730734515283923,0.022142708665778894,-0.023612921238714658,-0.0063718207410546355,-0.07035504522092889,0.13076454477145266,0.0010966412540952346,0.030666182881724447,0.009143025983752022,0.027154807703493752,0.0021065107572509545,0.17267621716475506,0.10290439895344489,-0.05807146147819451,-0.0506297660289573,-0.03349229396401415,0.06261274352598467,0.08864842608521749
PTHLH,-0.04132355091131036,0.0011387763806504493,-0.01858999434944202,0.0014714690919964885,0.0077589545768574665,0.00673155171350498,-0.020495146873196663,-0.011974973508932929,-0.055398926876725596,0.07161332165906974,0.15636042964040792,0.06405263809929791,-0.04396088315285477,0.022372706642937053,0.0744266449084746,0.053531979868037934,0.07832516154886544,0.04852848280994167
COL1A1,0.08729443438346537,0.07626323998646756,0.04357319611721009,0.03733138186816234,0.028516497026922865,0.12145020960281752,-0.04553703184479423,0.01294577457013247,0.10537061667323785,-0.009455112986121264,0.01833329978129474,-0.04127728087864176,0.050614582964155504,-0.005174839405472134,-0.07437689453735197,0.01601898182042059,-0.057197499170716856,0.04416906082871191
LAMB2,0.06521597446880556,0.05784523836729553,-0.003655686830525608,-0.005288921238736348,0.02734084626912964,0.08431822309493084,-0.05169210528894718,-0.02730009675792293,0.009989750242072158,0.03720412301695705,0.0008970761827285218,0.04507935393749214,0.10247595742461085,0.02182932422941009,0.013566212057906788,-0.014246524452816517,0.04422859428161454,0.10763208713799931
DSC2,0.023307449370487274,-0.00040980900695318,-0.005715038780629455,0.019684843371727462,0.009632459085337537,0.0892365127983908,-0.021728641030474196,-0.01906727528818307,0.012192654745148098,0.05443654839882808,0.026188259826101574,0.09387031445220421,0.0191750868578279,0.04542398420134809,0.05218226056429701,0.006351097679731615,0.04192166627718712,0.07677202798082122
