,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
MADCAM1,0.030194234264811843,0.03807043262168894,0.01623635979022672,-0.013876895221327717,0.030819246426762356,-0.0007629543136951205,0.06127103389523269,0.013706289576716362,0.04056274437451157,0.07728410692980582,0.010609337015626042,-0.025651853357812733,0.008850303850116389,,0.03857167050731018,-0.047830035499764764,
F12,0.17045543439586308,0.07991566103196766,-0.024920122641729932,-0.018353314135015064,0.15594305955182203,0.1306106965312074,0.2703927778964224,-0.004957699517855139,0.016987912091320223,0.25580001416690845,0.0998693253246031,-0.039249252850054824,-0.04036671117339141,0.03196466853783249,-0.018053196539339268,0.006393764618356333,0.1732135794130529
S100B,0.09599099794737312,0.1536386891450287,-0.018127452711182573,0.09827643917570761,0.06518154951951678,-0.2637314133709295,-0.42838618355869357,-0.0717521968189799,-0.05385426322734853,-0.4333351159628589,0.3050175014355025,0.03303094738969343,0.13529866997722692,-0.11194520225503139,-0.03115630402276184,0.09621655903134604,-0.2477408114263463
IL27,,0.001057875316873664,,-0.012509963955993275,0.04429012841742802,,,0.03926253125251926,,,,,-0.014536104207922116,,0.047220069393973926,0.041387566178346755,
CD99,-0.324182930317153,-0.05786541705832487,0.06117394200655691,0.04634220041122474,-0.25762825429496067,-0.2730547827000534,-0.46140747961971834,-0.07603931226102317,-0.09690471040213636,-0.48225032350117175,-0.3733079279748133,-0.03676281006956399,0.06971167614973302,-0.10046564047398213,0.015793519158149593,-0.11514891920385996,-0.21051075022769425
PDGFB,0.13808954148921332,-0.019008315134330187,-0.0007352130461673134,0.050145817069689506,0.03881080748080129,0.07215192504366778,0.084376223859613,-0.14599887158315658,-0.018239599311319257,0.07577206408691542,0.15009664869126413,0.031842594016513126,-0.041585063595526474,-0.012987816784840444,0.16008025649560087,0.10572891355130448,-0.009017209216305748
CLEC2D,-0.05917311811049467,-0.0016960132807306329,0.0025776433061494982,-0.055418055049674224,-0.09286857398996248,-0.13717923365816975,-0.23053788443260753,-0.029193735626228904,-0.060783329466730915,-0.10089767371873572,-0.12095962585598062,0.0023439983107533314,-0.0496366627214061,-0.06149166319607447,0.11172077872143975,-0.05095397593776008,-0.0001680091111147994
F8,-0.040236024533942934,0.06276919653311527,-0.04899325248448357,0.054386222682967056,0.029736860153671312,0.01807468057671031,-0.13580260784564208,-0.019724207412229966,0.014214981680081371,0.11411128726617933,-0.024457292084583408,0.049007807381281694,0.07919339344816594,-0.08614667908807438,0.002289866700486242,0.010500878514639938,0.10958647482205772
C3,-0.030108667378316703,-0.013709266827915144,0.06541904254502044,-0.029679497313250786,-0.09654278177349422,-0.22874055067016805,-0.411849776540991,0.10872428921176419,-0.07950554891486902,-0.5237339043037559,-0.1922689863631139,-0.03949077358421418,0.08993850837757046,-0.1875140158633505,0.038701037516556486,0.10978779154403638,-0.1987014627134097
DLK2,0.4207214098464698,0.0662463277311842,0.043409929933126014,-0.028578211426018147,0.11571187541332509,0.1026576406117505,0.07317954138727044,0.057734552106497715,-0.018038843619797486,0.12247314789563442,0.1750884994026639,-0.020668159561099245,-0.008192630658605152,-0.006500413559807356,-0.029189839536244353,0.0006407991983421391,0.16041431132881803
TSLP,-0.012451794833834897,-0.006908961575270621,0.06968318317050996,-0.06593258607037465,-0.012458379870611762,-0.016221053308216174,-0.27667868142859825,0.014720215370184907,-0.02685773631913355,-0.053677722103751845,-0.024303362816632205,-0.03450130441710444,-0.021631981899334796,,-0.0033093698965936543,-0.04810492852573415,0.03366750968651102
OSM,-0.05626648044184958,-0.009043113439868791,0.05399793956336692,-0.04539735427622562,-0.09469312567985622,-0.10136749173896735,-0.1960516952609777,-0.13893265965348853,,-0.2999586627579404,-0.08944341984987034,0.006181523681360972,-0.03560696692526918,-0.0787766241061902,0.02236734208846133,-0.13937732135826217,0.053092547573785516
PRND,,0.010111865457055563,,,,,-0.008685032583870569,,,,,,,,0.018646781044250996,,
SLPI,-0.3227157979644062,0.02368164730717563,-0.03011578257682089,-0.05564430368678439,0.008317270228921373,-0.02592270350432903,-0.30948428594333127,-0.0468487841465558,-0.020001531615719534,-0.10646698638639734,-0.073868347663558,-0.01887287882187552,-0.06326016028831727,,0.06936778199789453,-0.03645747279575367,
AFDN,0.013309967763432367,-0.00686094955315503,-0.03569848537965811,0.05260728271122181,-0.026907984096646978,-0.012200933648601156,-0.18112915944543906,-0.008517084503849647,-0.08189015844562059,0.17173112220844486,-0.14031699562876415,-0.046360552085145015,-0.031621214113242126,0.041544788337030285,0.010919229929820912,0.16183255149493037,-0.0995133772440312
KISS1,,,-0.02378183534252412,-0.006602106900793044,,,,,,,-0.03569800905633214,,-0.0191187958553218,,,,
ULBP2,0.02632945326229556,0.070483689072237,0.04514224190423066,-0.01278802972867836,0.08462397077498439,-0.03262738284720536,-0.0828033837312448,0.010171785734664502,0.07413578458245935,0.14641978783549006,0.007671240799630895,-0.028979709671008793,-0.05204782546362555,,0.009752087398428607,0.006137143546032368,
ICAM4,,-0.04536699921593583,-0.026745647349585882,-0.02418395720575502,-0.032246201208941505,,,-0.05200040024587297,,,,,,,-0.03124308973235992,0.0330713319917443,
TDGF1,,,,,,-0.025610108598569443,,-0.005895565875846017,-0.040768712669147174,0.051384513321756774,,,,,,,
ANGPTL1,-0.12115677062826756,0.020465447136017997,-0.004307371707926243,-0.036824371207058317,-0.0006089087664619808,0.019805806607597527,-0.25132548699411733,-0.08200422983370848,-0.005184905813201685,0.0955060279346979,0.044795735787164774,-0.004144482556149799,0.05048513431852412,,0.07497818181554766,0.05938539304351112,-0.004973260133340632
LTBP1,-0.007124321251890689,0.004795435685593168,0.02277302664290674,0.016018695932697714,0.04803780197382336,0.018158322908290826,-0.019967050973611684,0.07397324786431847,-0.052223756268793,-0.1504719245282484,-0.1662545785232879,-0.004889894628010116,0.0450174527218063,-0.0044134872393574946,0.027326110685753073,0.03998567115580968,0.13030273805171524
CD160,,,-0.020906149868930666,,,,,,,,,,,,,,
NTN4,0.13116912721839366,0.022907071842227296,0.010137851486821134,0.11118806009743334,0.12851300157862822,0.02954219953800714,0.05829700551529029,0.06117866725405285,0.002110499178406062,0.3320484494366804,0.17177699473806296,0.005164422990657266,0.01462075096574192,0.1111217132468471,0.072117028450089,0.022210031484098475,0.1289882362197833
APP,0.031402476187118424,0.0038653398385893128,0.016015919305738174,0.03710164910220513,0.12046608841618389,0.24250868656844682,0.35910618870928424,0.10394471018253082,0.032614783718553655,0.43044192955336485,0.18201395252830216,-0.021428139727960118,0.00803753120807133,-0.05827232713823278,0.054283708160878796,0.20948807471685096,-0.06192710781664376
RIMS2,0.4419334455837632,0.07136434163992474,-0.03799061140026611,0.07135066393929,0.343153116498225,0.14077928994895658,0.42511648415667413,0.1391063108027592,-0.008762150205301937,0.3680554132912531,0.26008377322697257,-0.02726165278094454,-0.014858106121213636,-0.0008634061152714465,-0.004641629094362368,0.23768309014525538,0.20945275157680543
WNT7A,-0.04804137586434608,0.0580147364602557,0.030295848950477513,0.006633660704987865,0.030083470910012622,0.1640026912970787,-0.05464645502611968,-0.05275887741672027,0.005531945150351483,0.13987861139484428,-0.04918858463721431,-0.06641932447995029,-0.024884228139978273,0.004844952112745759,-0.06264115375830248,0.005818043340644217,0.07175056401935552
GAST,,,,,,,,,,,,-0.022362621840746243,,,0.001144331225197102,-0.02006970791756608,
GPI,-0.01878337699322192,-0.02312023105638708,-0.06032902039136904,0.00684553944076187,-0.1688367944800294,0.28672483949499433,0.3072919799264071,0.09373457359293424,0.06472804014316441,0.474318431840374,0.11598244935850438,-0.03340305584149833,0.05015509471982502,0.04699891487039784,-0.08754797241012656,-0.05819371765027982,0.19364221907966683
IL1B,-0.055493805631466796,0.0013923223320931556,0.014041189697794202,0.0030870259874150835,-0.16833780704428314,-0.10826373740813569,-0.17226888408900348,-0.2235397826088569,-0.026897142990014795,-0.24513569329482668,-0.09760681430671499,0.03903091206118884,-0.04491759741585076,0.09678138827693618,0.042026461868581444,-0.06112815921204099,-0.05074489796879741
SFTPA2,,,,,,,,,,,0.03535922277034858,,0.031916383647406246,,,0.06574290519210489,
HAS2,-0.3056424583150606,-0.09872036078490899,-0.009305368563070762,-0.009856087338440445,-0.060187764468374615,-0.22003014625348197,-0.2429301464689575,-0.0583852151468589,-0.01618323828881165,-0.09986519223195862,-0.061854967873359194,0.0324416305985097,-0.1394872101272871,0.10116198699536688,-0.03388557493381302,-0.013036213503867826,
IL11,,0.05653294218467427,,0.01521596730634212,0.062002435545091286,0.028448547496167778,0.017872012813885896,-0.050158310582837665,,-0.01441474617330955,-0.032130130093326305,0.1274083897432138,0.005294354225838756,-0.04440114320950021,0.02457490179317536,-0.02881673158348656,
SEMA4B,-0.02880085093010003,-0.040191793896979404,0.05439031385167534,0.017780201445532745,-0.10139731227663021,-0.049641258305480364,-0.34617924327275695,-0.03014555565030262,0.016632157238397845,0.009083008358044516,-0.1204913297902457,0.016771700809360655,-0.004401521493128358,0.03605347891038657,-0.009393547229868895,-0.07944977204656514,-0.0672838431520002
FGF12,0.2822140568223085,0.09761473038303757,-0.04838243487854045,0.08082692813191569,-0.01066576726765697,0.02444504769097739,0.44390539877833074,0.21997383781099916,0.037033331536285546,0.4927120398815822,0.2773712110884878,-0.015530333733435708,-0.01611333069083687,-0.04661076246277668,0.06746414437976928,0.18262469229241377,0.17673821885644544
CP,-0.1727644327450058,-0.05144887217720408,0.026714889498037183,-0.03025693807140954,-0.1317448079178787,-0.20339107678481771,-0.23694580879521213,0.07000562431559328,-0.03684736514003998,-0.41481039823263904,-0.10594926397392698,0.027610402404327765,-0.03397976458362233,-0.011020074649415082,0.03510487791936158,0.031591049672567706,-0.17132678911197893
NLGN3,0.05939188530811237,0.11759301637656398,0.022785489827044272,0.04266722849095847,0.005215460075789501,-0.17824986728720174,-0.3324837779095789,-0.030719887890126855,0.003446945891853821,0.07970441732186945,-0.16843742506376133,0.06465831468978282,-0.08105251954577478,-0.11686959002762144,-0.03928473087161441,0.07441848770386117,0.06950588663573058
GZMB,,0.04450657057568322,-0.0006994076224135365,0.05759962099517142,0.08992798368716248,0.054144220410113256,,0.06595800234299017,0.0220730475940503,0.06284302459832329,,,-0.00775005526396147,,0.013411223076683137,0.11423964406759607,
PROC,-0.01298082637383761,0.08220676479658252,-0.0289826873133524,-0.04236958059717893,0.21099578596371535,0.08461775573981832,-0.16487477965608835,-0.02388471237775463,0.06136110138586952,-0.006469063628289993,-0.053091446984063165,0.0063096274864809865,-0.02918653128990641,-0.04090466839527952,0.031426019473047316,-0.05302862391651571,
TNFSF11,,-0.04669774733923394,,,,,,,,,,,,,0.09828278602591518,-0.05331898299947803,
AGT,0.004517832285799634,0.06017597317649776,-0.00157844050230113,-0.027044566919507088,-0.09448518807674385,-0.0849163966395318,-0.4598587222505731,0.10583079593515309,-0.011703660298913702,0.06783550105884413,-0.2697310310471388,0.07506588646334814,0.07169281157065006,-0.022644583259675236,-0.11378549522844185,0.06765863292329563,-0.14217530103063142
PTHLH,0.024027475021764184,-0.03174127994213346,-0.007381219400115217,-0.04941002407502496,0.1359122999631414,0.1524434775890158,0.14281613451189043,-0.024521761362546256,-0.005209897493450112,0.1747012248975054,0.0910407751298391,-0.04427942060208898,-0.03088752612310791,-0.039246287048568966,0.06832815812935064,-0.05302778123558666,0.07510666204258394
COL1A1,-0.06638245402421022,-0.059147208708445954,0.03290524733141694,-0.0045125587305591425,-0.060749234481130086,-0.07693145972296014,-0.2608589403064798,-0.09500789501493233,-0.02876225557225978,-0.24479249662004185,-0.13249504670726356,0.005676161203266018,-0.06897199980910906,0.03653701668999816,0.15930044585232883,-0.014968733121696012,0.13123889465801605
LAMB2,-0.20300519010597423,-0.06482251082001253,0.002161299709729092,-0.031409534347196816,-0.0986616438809964,-0.036543153256896686,-0.36965208809649724,-0.063595714332267,-0.011774380500435916,-0.16145955819967886,-0.3015892091456133,-0.005074954062943603,0.018114731560325243,-0.016793989470134617,0.12105771870351113,-0.03439063340361165,0.12382558484079768
DSC2,-0.00228770144848549,-0.03417103023105447,0.01363971925348152,0.06617713020101225,0.07716166767910244,-0.027183060769843663,-0.09538019095042422,-0.007267244725190684,-0.05359880774186333,-0.12119859110860377,-0.03252293522386239,-0.011976230745520108,-0.012684359378323936,-0.03857700562926847,0.06820544942580453,0.011184936966873048,0.0836333792628207
WNT5B,0.05127720516574393,0.09855019099640404,0.020179199030378046,-0.05565812694560852,0.13963016101967157,0.05295972071955349,0.0499084067441402,-0.027474420552432544,0.05165836700886676,0.05268025295729876,0.09519363884777653,0.006583469034571835,-0.07419564709376031,,0.15230327498030674,0.08125349625351594,-0.0026289093710152025
LEFTY1,,-0.002290725612604449,0.040149305519979944,-0.023490790484021223,-0.010322506560922793,0.010720171556740214,-0.0710997941487432,0.006617202179631853,-0.02314505136706849,0.1950230060890077,-0.06558579023681049,-0.031493307587293365,-0.03770075976106917,-0.04660717362570814,-0.05395304493507119,0.018397256586682464,
FGL1,,0.03317139123540617,,-0.026313006696203282,0.1264313955910746,0.047155917749666376,-0.042617157411314395,,,-0.1041150244476539,-0.03295451999732474,0.03915090997287879,-0.004079241818368133,,,0.00664966150418627,-0.08461279218211804
CXCL5,-0.04637609411375041,0.01752305751204336,0.06606143463887405,-0.024183954570454056,-0.012475283998634274,0.06062597050654072,0.02435252081330595,0.01253015070792764,-0.0021118209737488783,0.04537334266271961,,0.009170710043751109,-0.025523893285511204,,0.03145949991880095,-0.027204013561387397,-0.07533260664195027
S100A1,0.36364595988054604,0.05676086808697536,0.003827923819843282,0.05634909187485359,0.07201855317706615,0.2074467291361446,0.33225900542631515,0.1485891885394793,0.05754097693308192,-0.12974634579645983,0.16304615722308424,0.0762752066841867,0.04405145255375611,0.02810940961481019,0.0345385923576999,0.10190084399888799,-0.11917321350653105
C4BPA,,,,-0.039768441839670966,,,,-0.04673838396760692,,,,,,,-0.026220784131855378,,
NPTX1,0.45310458303224366,0.010374835214491474,-0.04234215498757713,0.03766450887778527,0.30177909089050525,0.26426237409425674,0.3889164038044604,0.16097511049216406,0.08079296237206339,0.47529229431579767,0.10918516776327276,0.009107262593826555,0.06959808583120022,0.16592832199355229,,0.31225364049252413,0.2015601125470248
TGS1,0.014484458154652798,0.005019404165737254,-0.007299793112101011,-0.01515050436099351,-0.03911891074305083,-0.10758621913876704,-0.11171492031596285,0.007926734004710834,-0.036666628156221626,0.05714835319280996,-0.07312050847558907,-0.04658855265010167,-0.003535104055048086,-0.05776511591457724,0.082473464684346,-0.01483588600580349,-0.01366617594631381
SST,0.5513442849828052,0.02372755915852556,0.02739081583623745,0.10024981113334919,0.2510725030250991,0.1705831453054255,0.48810364920897126,0.1455968812833312,0.018859473233021683,0.12811496798875668,0.34864245242927694,0.013208420840787329,-0.009636643770038937,0.01709654126824052,,0.18274099005972885,0.3216310536319176
IL34,0.32779499486255526,0.16166354329047924,0.017753651976167642,0.044010008431054445,0.1628377435188875,0.1512665046192912,0.23077897333851613,0.13791609716312744,0.064646277829735,0.32517203395058875,0.36367083206637885,-0.011261387836175583,0.004177431113309901,0.27287854897077163,0.11081375235132526,0.11668575968072507,0.2211030270217977
DHH,,,,,,,,,,-0.08033896100259452,,-0.032689648960301076,-0.029169892952978657,,-0.015375896395197193,,
