,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
S100B,0.0011696008185231195,0.05807515803324169,-0.0814984536915409,-0.04835319178319884,-0.06969699392507918,0.07859944175822926,0.06463108253139342,-0.01725442291306457,-0.12682332433154625,-0.0014332106216177524,0.049950172582767426,0.016235968220213944,0.016047034012016213,0.15136349115431272,-0.0038230373649310342,0.009164499176259406,-0.013613652143039839
IL27,,0.045724445614539797,,0.09121083036281002,-0.021447071090244605,,,-0.017707541614167075,,-0.05166924665687814,,,,-0.02427966830257728,,-0.022669322674374198,0.04354447336686519
CD99,0.003908066105388043,-0.00016951766119618433,0.0010791532247258874,-0.015897680562414144,0.07625396420306108,0.06026378649375906,0.14508327824297845,0.002961826711303027,-0.08976439505875562,0.05972834436013733,-0.0761317030595955,0.07236371393289864,0.08126214954521922,0.060509074111485484,-0.021632344073030853,-0.0023160845150951717,-0.028648111549302465
PDGFB,0.030687494201399615,-0.012448218929629449,0.0019492646394825871,-0.0356533413929348,0.026218986610599862,-0.016677013765972554,-0.01422343870743501,0.0002303006579228775,0.0573338193934537,-0.008310526518511864,0.05709494090918089,0.003191198474454312,0.03789424022472674,-0.026174861189929382,0.03792502927509133,-0.025046004220668897,-0.0008096933171214674
CLEC2D,0.0530739910420303,0.01690281652210054,0.05604629760071875,-0.0335253670123518,-0.0550682206797817,0.06298718599197776,0.10411651422376753,0.03897854956322106,-0.0484626337535074,-0.04433663181768554,-9.725393911029567e-05,0.08922947531527772,-0.007526560261765113,0.05751094059672454,-0.06088345696070385,-0.017340028913241146,0.0050041297365434586
F8,-0.01682907950766403,0.017230883409675192,0.014785619002807464,0.027026959144749844,0.008722859338020682,-0.014915938801443148,0.0890336948896451,0.012152418562789046,0.015956158296476383,0.05988245745374024,0.016504361946318526,0.023151497375339062,-0.005337092656188936,0.07962554673016278,0.004047324404926448,0.051870374958621776,0.052048004463547515
C3,-0.0009107042402398327,-0.030564911843294205,-0.0025460765681220797,0.002485581920885588,0.015670425095641108,0.01762172738157571,0.12784116203587653,-0.012886386952294432,-0.12207141737939872,0.010240687611806416,-0.06495403851064037,0.049249595905644095,-0.03595636846255739,-0.08139092217271844,0.030675182153287395,0.07078766956759566,-0.05519038982955325
DLK2,0.05151695348554057,-0.028523718193758384,-0.02094915019277784,-0.03187231448457755,0.05077977415947278,-0.03636798343776642,0.014841197048964097,7.210437932932992e-05,0.05341209750305439,0.01570294857208806,0.01801819058000664,0.15332922028013538,-0.006020210374249851,0.08616569504087446,-0.02092382975165332,-0.016386765008980297,0.09736425375736996
TSLP,0.013445750935226687,0.038942012933018764,0.048856571285470066,-5.9946097994938944e-05,-0.02944158865067216,-0.0071159232670423974,0.08200182369668957,0.05132259897130251,0.08333752622426913,-0.07678358098187842,,,0.04944838367344552,0.05123759987227931,0.07114474357226587,-0.022228632713494453,-0.016827755527168305
OSM,0.015622242381176047,-0.013606844503812941,0.09514418322047236,0.023352008438027573,0.011192935535533338,0.027658224898999436,0.07880313473254526,0.041668252110402676,-0.05038361186675767,0.07133004134020149,0.1028098066187863,0.09600881415506111,0.05144328783966171,0.02718724988322825,0.002785547784669948,0.05435739561827627,-0.02957891038209722
PRND,,-0.029167164907086925,,,,,-0.02630202986783778,,,,-0.045575960428771246,-0.01689744019999747,,,,,-0.017455109544401767
SLPI,-0.023744404034661534,-0.011868500706529698,-0.00962034602923093,0.00670163180321087,-0.002122165863290382,-0.0004410276125729029,0.10483210759331371,0.020462379578186654,-0.014226963850152116,-0.04064254548326239,-0.0670346279041519,0.02569606151660632,0.08292847810835154,-0.13127568779381285,0.027138656196093496,0.017583224804756093,0.02368411970877188
AFDN,0.04750635784323565,-0.009852712029230314,0.02530833551788642,0.007319151313322932,-0.008244249300887947,0.06628145290916942,0.037078807968446426,-3.8506977085429405e-05,0.0693819551486304,-0.050531926704149153,-0.08761552025978593,0.028968311505823595,0.037261454024172316,-0.01541882572514621,-0.0007796405587905406,0.007101483614352625,0.03012445947249745
KISS1,,,-0.03341958515374158,-0.033322595714414927,,,,,,-0.057254206630480045,,,0.00522490538399507,0.10877925613710542,,0.036669703459201154,
ULBP2,0.0399078707342189,0.03032143066539784,0.022900734294517715,0.00593977695664973,0.0034612768693965497,0.08960653485850578,-0.03386500172993732,-0.013490068688904016,0.08831032661742233,-0.0886132993478653,0.006910787292613015,-0.03658628684623127,-0.03422629380513668,0.07792803981683111,0.0045847599190357415,0.023612504760200898,0.03460154264861159
ICAM4,,0.028864906194989493,0.05352800500567295,-0.020735900832678518,-0.01868716810465812,,,0.005918224994232532,,,0.021480046935841386,,,0.02167805476697832,,,-0.01598879582455741
TDGF1,,,,,,0.05680597870058506,,0.0026528117396404077,-0.026603714977905705,,,,,,,,
ANGPTL1,-0.006484488560867722,-0.008426569339368074,-0.004896558882728145,-0.009161844198020071,-0.0006198008125431998,0.02621394425366667,0.10587022995943865,-0.004502143128959577,-0.034898990428872734,,0.0080081386145915,0.09733485067243275,0.028650216383972915,0.06392674970712645,0.056931991521584006,-0.012224290379245368,-0.023684084925644576
LTBP1,0.10186777375166671,-0.02818283379272678,-0.05968612815047115,-0.008892723847123205,0.009759726407229451,0.01117420148800744,0.07316584146475774,-0.006151783512263129,0.03436336306111208,0.10052740595713525,0.036640051237048346,0.05275639769449678,0.011060586036566518,-0.007569140336561521,0.030909230054777484,0.03154096425040837,0.08523635828613063
CD160,,,-0.02169470492151817,,,,,,,,,,,,,,
NTN4,0.10427535365770882,0.02490433418030398,-0.009250976806596803,0.007835091010159365,-0.027838793851082354,0.010538237780893878,-0.0009127018507436682,0.07138265881391084,0.14171913675162104,0.06994900857301029,0.05921712662726842,-0.015487993491562446,0.018818077028684408,0.07115228494786549,0.03358284199095253,-0.010923300746796906,0.019848890083296142
APP,0.05754927944031871,0.014975067454963357,-0.006788881283846718,0.003484212104087778,0.016123089887244414,-0.0421780617499895,-0.10673203257189147,-0.03686857589197883,0.10597737557034524,-0.09191930128364387,-0.07422424754595734,0.016151680137245588,0.04422461555792711,-0.033809421402381495,-0.037607689184649344,0.004388907141829008,0.008922916025874554
RIMS2,0.05287217627812785,0.0760038087663217,-0.030986004319042387,-0.029605041565331777,-0.017277955705882562,-0.013363299744192994,-0.08920822405897406,-0.0335665436040025,0.08068133085463837,-0.06657165338564858,,0.08394006730570001,0.03502317322451971,0.011925846478994018,-0.027598886095827686,-0.004260091651186656,-0.016490868605145363
WNT7A,0.006784432927202178,0.03090555672411201,-0.012685611335093784,-0.03402871701222533,0.007089956367714388,0.001238233408784766,-0.02938631802474667,0.047759995538043304,0.012598358076188683,0.004406314188573696,-0.013620971794593458,-0.03629131524963761,0.04708605341973241,0.0508977557519994,-0.016303823772032204,0.04605028695617409,-0.0498566336913216
GAST,,,,,,,,,,,,,,-0.03514061963892668,0.023125835266507865,,-0.01837310881418075
GPI,0.014703910766149604,-0.01297106930087625,-0.018813616870347404,0.08406956354401829,0.07582857703951623,-0.09457583346786952,-0.06438634130112125,-0.022553375408919694,0.11367633209255516,0.008343996976076577,-0.03148372778356364,0.018821490699187232,0.04834421860343691,-0.030233993312707808,-0.004916070855262741,0.008551851612433558,0.011201951308944115
IL1B,-0.00327140705359353,-0.03749420729504599,0.018857091488579183,0.0022026030394628475,0.09630062385440619,-0.017142402557809452,0.06974721644019469,0.02207010062201207,-0.00690779103216406,-0.0018219398648109276,0.05622630281144711,0.03584564112284067,0.0021278459086225324,-0.03440562656285781,-0.008611520930843178,-0.03405481151417324,-0.03466236487925464
SFTPA2,,,,,,,,,,,,,0.07528563518170614,0.025309359734529368,,0.007470502156367864,
HAS2,0.010280995810218537,-0.026727738217924193,0.04486457069383876,0.03349173397528137,-0.0656712549348463,0.09365943467935724,0.08317357414586804,0.009469900338043418,-0.021600055945505202,0.08423674260717116,-0.004675048562392761,0.006084579230167867,0.011233996765199426,-0.04521854522039718,0.020575183202822235,-0.03368378076128968,-0.006682060306423833
IL11,,0.05981130389671825,,0.013637211686186488,-0.0192691612564536,-0.020948896299363175,0.016929199597674267,0.0211249025697125,0.004808109943528562,0.1270014832686898,-0.03429990042060522,,-0.03630740279746337,-0.027347689640541135,-0.023795519758671845,0.02712833415745966,0.011195721633086273
SEMA4B,0.008318390186036783,-0.000313195536515074,0.03644229693543028,-0.05595865470713425,0.0028373262983599993,0.06960303719355487,0.10947590247772328,0.05426984248768077,-0.011129592598478457,0.02572565939377727,-0.014345013259618717,0.07311560895159018,0.05856930017244006,-0.10135267559430673,-0.0338678895520887,0.022549693470617933,-0.03228641836847594
FGF12,0.03275752519213909,-0.03087622634414492,0.05462432241251086,0.02317464317293915,-0.08975365665948487,-0.00599610613672247,-0.0775176568962297,0.008740589687753238,0.15363590856067413,-0.09974907008347515,0.019213130020416518,0.03532152895139464,-0.08286774113821477,0.10000050375390501,-0.039128578704522354,0.034649547666435535,0.08092387173152678
CP,0.013370008297751763,0.04268851415680518,-0.014158978868289164,-0.04484784138710858,0.06312752817346715,0.04189290775974176,0.09114909380221264,-0.020527669275505946,-0.08332486707698879,0.0707175331964097,0.03707497198389039,0.07239858257986503,0.038080825543794584,-0.03386852640861972,0.012598982718814582,0.041572574140116926,-0.03746633267657819
NLGN3,0.009959739071143942,0.014902825397541978,0.03215889547920767,-0.02517163842409575,-0.03932950586266438,0.10218526773153652,0.09673803675311383,-0.0037312012118259864,0.013530425480424574,0.030494028857578827,0.025766650969477823,0.017451643024035818,-0.006979845316140596,0.04176360722891819,0.03268913182925997,-0.05961714624199596,0.02617888147864985
GZMB,,-0.007284664844815883,0.016350859853130104,-0.004212961236808544,0.0012573867536380446,0.05186667512524081,,-0.034750047785613386,0.06013828442217517,,,,0.003581775675509677,-0.02405729930353967,,-0.04411493912822671,0.05951944071054629
PROC,-0.03321027741695912,0.004957051222246871,-0.004276280586445156,0.07257509888733625,0.13744175762442326,-0.048484262985784676,0.048857063963537485,-0.00969330315439519,-0.017890861017059893,0.04831068865735208,-0.009345339265299584,0.0698432157433609,-0.017780084980385573,-0.03712045844980586,0.09003910277761903,-0.004050593204966157,0.05701191677646519
TNFSF11,,0.03799421106455681,,,,,,,,,,,-0.027354667371583992,-0.0015078918214248248,,,0.02047035155943707
AGT,0.012105300893426256,-0.03222319374860497,-0.05735821011575355,-0.013500854888964135,-0.023192886379794334,0.04870178956811116,0.14405003605076577,0.00550410585492407,0.00749547284869205,-0.1383884420484185,0.013746533868435624,0.003945584276263062,0.048218820198529,-0.1329780300285123,0.009891841180904496,0.030067942204418188,-0.02299989895247181
PTHLH,-0.029063757518987127,-0.05808037412461798,-0.037074192082583245,0.01030061664694598,0.010967412056736812,0.015425301004865541,-0.02611382497699066,0.007804264605874634,-0.012479007053855365,0.07987395650362637,0.017712542083599795,0.08356144221196794,0.05498810259875002,-0.011096879304233144,0.00291967343767938,-0.011716820144230145,-0.05106261039421988
COL1A1,-0.023768030116430125,-0.00960712821458865,-0.0366196350905955,0.0323206968111799,0.03461988757348829,0.015496661909599875,0.08970714299066423,0.09149758501953972,-0.030882874229502345,0.0567360577016937,0.057777185155197044,0.06127633750601609,-0.04543842262758233,-0.07770383748862664,-0.004541799191038268,0.00346357805327761,0.08244142296049836
LAMB2,0.02223430483557351,-0.044784662924811924,0.016932425723060522,0.009686498393667989,0.055998754124895314,0.055857371640369,0.1250931392293693,-0.01335368894801569,-0.0585597182459795,0.07444692774386324,-0.06895847857233141,0.019947567304597943,-0.028026802221055483,-0.020636719113472236,0.029944554570248708,-0.0030076472686866576,0.03813282049299663
DSC2,0.00497645878057341,0.01779364672578019,-0.010768065696845417,0.054228434612644046,-0.012433839057484443,0.08366662743371149,0.016345540554831388,0.05478341925042873,0.00876305328293286,0.09152304571133404,0.0024684487068474164,0.02881392239841248,-0.07530110167661219,0.03726569826133462,0.03261014711392033,0.027135919155999236,0.011590585002507854
WNT5B,-0.038249688177683545,0.016734361398099407,0.010564486794770752,0.03330317051537054,-0.019719001234235808,-0.036496323822014946,-0.008388948945281255,-0.002915935565844809,0.10730796685879755,0.08896975581389316,0.03924198566244987,0.027723176252368684,0.06131506551836015,0.03353919538802177,-0.0011442560218462704,0.01650209534430237,-0.014756792602687642
LEFTY1,,0.005249501242895647,-0.008325496383231726,-0.05091612922594977,-0.04345999023073256,0.004348768054629512,0.019295946566563384,-0.028839190958633628,-0.025036493591042493,-0.07917981857902795,-0.05042176681477992,-0.03887894831434298,-0.016450508165855117,0.08064971283772038,0.19930732769859863,0.028334545086731916,-0.027610720545559363
FGL1,,-0.029344784007490427,,0.01905474692771159,-0.021186419849235347,-0.0053768284554372315,0.08318526471798424,,-0.037269185487816214,,,,-0.029191060976824713,0.03586858586207687,0.03349644540261733,-0.034107156956995795,
CXCL5,0.07765738275514722,-0.043285185647532524,-0.04131375881732356,-0.020735898573108716,0.04897914954161664,-0.01640200114492151,0.049379246513619045,-0.01864711802253228,-0.031079768777121018,-0.0822092357838851,,,0.009538481980725218,-0.08763001583785546,0.005645412327401056,-0.0557016528032877,-0.0420952658490845
S100A1,0.05118957778872575,0.03469377420962209,0.00031382180408194143,-0.033461184624858704,-0.04578264625010684,-0.054834388148814195,-0.10699156781422542,0.0028346689660542915,-0.03492804961092565,0.014668900048321757,0.03336511974040755,-0.019759316338909778,0.07433437449394925,0.07844990604812971,-0.0008113660733320982,0.010681623205522647,-0.050225791293095304
C4BPA,,,,0.019645150772841857,,,,-0.02216371489712051,,,,,,,,,-0.013418607680462713
NPTX1,0.1066468458747625,0.015011596504673092,-0.04393925060117539,-0.004207582061102419,0.008015551547948824,-0.06381480899996583,-0.10892188455843704,-0.030647610918927003,0.11837442578158051,0.09507375574484615,0.06520071393589062,0.015297848300128227,0.0763221888027472,0.05857233514109328,-0.01878896756170798,-0.026263134758783818,
TGS1,0.06762967003330218,0.016244220061207654,0.11356978265640606,-0.0016092631033434097,0.04329026065465471,0.012992722752830227,0.030028204515573316,-0.007797523573814976,0.05143180293838265,0.050280920962475585,-0.0009281683193884751,-0.0444828829258908,-0.07170008765017652,0.048878480295063,0.04589710996657911,-0.045288795459126376,-0.02893898131239293
SST,0.05809446871198046,0.04554542276571663,-0.005487996278892189,-0.002686523785272919,-0.030781126083980474,-0.052182034969144024,-0.10198367385121504,-0.02517194936393311,0.0037627350305886754,,,,0.008204243493313255,0.02767731269409885,-0.0009504970663065979,0.01777310143086562,
IL34,0.01622375969745278,0.04509667023708402,0.008902858801759015,-0.022327804274594052,-0.02139795711895625,0.01899904969728635,-0.0549284295143866,-0.018305502767569305,0.04523422829482074,0.06742221059659392,-0.014522011041862841,0.031302435304563725,-0.07893994156100834,0.011799849733171193,-0.03699189020862544,0.049390899558474345,0.06624254013046985
