,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
TNF,-0.045879124862768544,-0.03193381656737569,,-0.04946766526944299,0.043372411488099276,-0.00657729493507673,0.004478810629954722,0.12553220956968972,0.06739024960450382,-0.0485365243412612,-0.0031476451322917324,-0.028299733137799526,-0.017876572060028174,-0.09746109050653715,0.04450003685163858,-0.023470480551990403,-0.025955968819003934,,,0.03729398893326139,-0.007622552143512832
GNAS,0.039674262253488,0.06365602603015418,0.08202670151187696,-0.05978117410745647,-0.13487917879930514,-0.01553658193394786,-0.04758120013724004,-0.31278404153028405,-0.0979209764295852,0.14982643622660186,0.028974849732672826,-0.058635849935278685,0.021136654691896788,-0.07860778281247656,0.022479050831496036,-0.09128246428158637,-0.05158622460707598,-0.016105598007487915,0.007401776882005653,0.08217512677805343,-0.003279969820153696
BMP8B,0.043236188406219636,0.012013744754889685,-0.02220914383647776,0.02312865384031329,0.00532511269315415,0.015126477167402456,0.017684393881309244,-0.001378904881440075,0.034282818126498485,-0.09656393019673709,0.022185404736142944,-0.0491523168953741,0.0368577845466562,0.011861946099232988,0.06242819798336112,0.028901224893632085,-0.04601613039152866,0.06791203271600599,-0.004807705661813326,0.03193834677957757,-0.02738543327392438
LIPH,-0.019139737220023278,-0.01788619581583141,-0.004644052748051877,-0.011961065284707159,,,,-0.01518456689552549,,,,,,,,-0.023828459830606823,-0.028938672208189523,,0.09132959063407771,0.05017022559661954,0.09672510710218796
CCL28,-0.0265056753373167,0.02900038663018927,,,,0.05550137266918298,,-0.007454600174110644,0.014527597873418278,0.041057426172620586,,-0.010747945333336374,,,,,,-0.018599288001174025,,-0.027377778283004174,0.06937176282195466
PTPN11,0.01843186647764304,-0.024125225238376943,0.009076092510886523,0.0120977583595539,-0.047824519477502395,0.0034107497470466023,0.004315135383155588,0.003049263168271031,0.015544037419309925,-0.05160450876899537,-0.04114974967914721,-0.0030797564401373032,-0.029520941820777236,0.012595140650588059,-0.05802298135516752,0.01596490626535229,-0.009975229915967927,0.025578491001041814,-0.05249322603033748,0.02587229503453381,-0.03164584028762513
ADAM12,-0.06259847951980878,0.03558647899056727,0.09723796437879341,0.01826152045994407,0.01235174915461969,0.021065449458771996,0.08890055876445264,-0.11117901766489781,-0.029960196766941397,-0.05314240231841897,0.07696890006422209,-0.03123332430127915,0.021564856404840654,-0.04955216475069135,0.03076249093739083,0.02444816707007578,-0.056189411869783684,-0.04107529556752596,0.06643761732719537,0.013746218157482873,0.0376300916141124
EPO,-0.06411455231273831,0.03321640789070658,,0.09242364430067347,-0.03533179344679131,,,-0.034932378317038666,,,-0.01378436223288859,-0.01355278458606706,,0.027126008989590646,0.033312015923363476,0.007012761779668606,-0.030055017187159326,,-0.016869416188101748,-0.029113991893719278,
EDN3,-0.020618142242839938,-0.031156905330086446,0.022467709858019328,-0.008666920194186196,0.02676736190759111,-0.025254869086929383,-0.010443703211732693,-0.003729214198909423,-0.002025981278768073,0.1472018764940919,,-0.01369262915339007,,,-0.005160208103543858,0.003810561143163784,0.004747316343096281,0.05224937618212726,0.005432594398471527,0.0764821788539888,-0.0320098630304396
CCL22,,,,,,,,-0.042084504533637,,,,,,,,0.047686610902985524,-0.027484853028457726,0.04240488717732664,0.05946877240076924,-0.0035715898662077882,
CCL2,0.055931232098251286,0.02040001081933052,-0.07113129794013069,-0.035493773795797615,0.134412190603679,0.030037898971116833,0.05086012185171951,0.3184835927078073,0.04671480450227275,-0.10118196730971787,0.012807576343309177,-0.02365389807288036,-0.026277055470557965,-0.08437675752232424,0.06677609280590119,0.06720244918339084,-0.03359680241963903,-0.0030347092388371766,-0.0651788457449208,-0.04511268754336915,0.037834550670493475
DSCAM,0.019075974999785552,-0.005601213592595864,-0.039090901518808,-0.03197621989193417,-0.05245986001503804,0.14352479586973013,0.07469601394680765,-0.06535111025805114,-0.04007634633706921,-0.01308787662831625,-0.020279894735227257,-0.03516976370540659,-0.010849610683066413,0.0033836421552251067,0.013722172698748007,0.005150096310930704,0.055622955922882876,0.0023803665211117506,0.05117394651889437,0.09062187231246394,0.07631942196201691
GPHA2,,0.04897953771805869,,,,,,,,,,,,,,,,,,,
ANG,-0.06513540256719937,0.035325656208681486,0.055118833509050176,-0.015629637575379333,0.03700749311856357,-0.031931225124653254,0.10081826908659217,-0.13724171568220836,0.046140812146727786,-0.025208968568836334,0.019333795181692936,-0.0429662903118275,-0.00559632959933655,0.04003171606685668,0.0142487342662797,-0.008779439652079193,0.01561930844064457,0.0505967808971037,0.05333761171828247,0.031247758423699288,-0.0026631987419371075
FBLN2,-0.02870258926176689,0.0010159963554889182,-0.03465770895695707,0.007995881490856985,0.09596760992976318,0.0007332364807973145,0.007340451758892048,-0.007797624085856988,-0.006051751049423664,0.02242454959108306,0.021990795154847358,-0.022743464632282828,-0.010740067418033395,,-0.07729355253593592,0.054486847351511894,0.02969637574390555,-0.03405507695072086,0.022926194107287842,0.008264251813197744,0.05798217196706052
VTN,0.03440960412918613,-0.012349354949658909,0.09060263342648585,-0.0335571923964923,-0.03562196507014394,0.037349055722816084,0.08619552417554849,-0.01641569340370793,-0.00560701633403464,,,0.10869035180836047,0.09146521177775185,-0.014648549439584043,,0.0002505983638734874,-0.00151772799279452,,-0.0218436170987431,0.05776884052848714,0.07733018018805636
VEGFA,-0.03506986225705041,-0.019596861155408547,0.09046038922335364,-0.05520999267264618,-0.011440071462334922,0.004019430563437543,0.03450023094425305,-0.2184024236490874,0.024256371933131293,-0.0045650302423890544,-0.01424197430881854,-0.08071384625748118,-0.015051504250952644,0.16244628778253536,0.13231263706701507,-0.04252077660593542,0.013901371151044726,0.03875970952285252,0.0984271437121962,-0.07984344329432776,0.013969000348949281
F10,,,,,0.03436247707775849,-0.01304709493642453,0.03161579635135792,0.02241617734097285,0.00839113090430423,-0.011802555592492513,-0.0008970986715793932,,-0.02705033524269692,-0.03260093942890644,,,-0.002315483831144396,-0.01997494037874747,-0.029216741226045808,-0.04259592582698352,-0.004528100061369502
SERPINA1,0.023124331629599888,0.04429482011650804,0.0325463169646342,-0.009841666752068906,0.13067226639394283,-0.009031734349263602,0.1357350496426761,0.07951338280918127,0.04116704407268186,-0.09066600192012893,-0.025301344552887677,-0.021189298477732155,-0.02373804750620242,0.05394956771843414,0.08522688939877729,0.06543313909930885,-0.051591131708067714,-0.03968323331965369,0.05185424996217664,-0.02869947463236554,-0.06199797771313298
VWF,0.011546209551704338,0.042735935721018574,-0.059347976720383964,-0.01860994246467478,0.02314105730441811,0.04021720285768443,0.0902251823232944,0.1442899184068193,0.06309031819534983,0.039079087531415174,-0.02837219422225075,0.03506929572175738,0.13291742718049132,-0.03388381810459233,-0.047740927729170955,0.05332697782838913,-0.016944024319511877,-0.03299139194209898,-0.028059085951975867,-0.011000408109482588,-0.02408071301593806
GDNF,,0.020138456926466947,-0.04499549002431427,-0.02606529491104712,,0.01634172811263258,,,,,-0.04580318625859359,-0.013552783530619665,,-0.025824083469847478,-0.05449877779514015,0.014262578885403589,-0.0073190632158530895,,-0.023622302474180002,,
VASP,-0.04883569887426032,0.03807173306973325,-0.027138061699751283,0.017736159579428715,0.0034252090982953855,0.01740183892608986,0.1027137453037986,0.05973655097738406,0.01868508490736838,-0.01582380976923459,-0.02931744251000111,0.033296734769132606,0.04985800088699647,-0.03771579387195388,0.044790374185405504,0.08309636815316965,-0.003295781645395485,-0.049636980573719125,-0.03514023559501712,0.047418541986724086,-0.05786796092062598
ADAM15,-0.004717181296096589,0.027945814431436414,-0.035571753929865085,-0.03260741843952489,-0.060352187442975984,0.018049584646104344,-0.015079587121278742,0.016078895296211006,0.043225780976686765,-0.08449051425203796,0.04012960196317546,-0.030378634262485413,-0.042337564359969555,-0.014493618127414919,-0.030471897321830362,0.03431028625319978,-0.01957534296254037,0.04078523699287859,-0.02170740132304931,0.08296243519196651,0.05409982527440704
WNT2,-0.030820316092945648,-0.03128753105457569,-0.015488917748049454,,-0.028624109585335348,0.011223127276752298,-0.06721604975140884,,-0.09737909430880978,-0.04092536869911809,,-0.01268339601752422,,,,-0.003800867863467154,-0.017581783804594204,,0.05406121114691469,0.012889945269206279,0.10728440360820173
CALCB,0.057029224504578556,,0.0740635712118387,,-0.04302766005693825,-0.02054966720936868,0.039070979714492186,,,0.04982617610131598,,,,,,-0.012813009665113551,-0.02462090153745684,,0.07956230980586751,,-0.020904877354246752
OLFM2,0.03075433629425873,0.0438662251852063,0.0025601738369014563,0.01245017269884649,-0.025701610701743618,0.06899832910581305,-0.020374615403579384,-0.11515938084317628,0.05136007643151959,-0.009558741693914023,0.056480665517623777,-0.0035649015545929446,-0.05979432293594031,-0.011518858544546295,0.048047351327179535,-0.024372694682231567,-0.05377465258304468,-0.0440109504551226,-0.11012248868820172,0.09021728429027422,0.09352298763869797
MFAP2,-0.04135654409852308,0.03806854772537198,,-0.015056535084488535,0.10228789138432944,0.050669730921745496,0.09458970649734978,-0.055397505885196464,0.012123855661350895,-0.03185099992000524,-0.014563295457190074,0.05718422977382299,0.1433324079131181,-0.11268484249765498,0.05746655232766247,0.03410501778316128,0.05266367386062907,-0.045826215103654096,0.012207551667960764,0.04110041074067206,-0.0075440591581687295
HLA-C,0.023591793116838095,0.06380635480372737,-0.055629175567370494,-0.01485724614306032,0.07227294841638914,0.002974640940873281,0.16833648567741769,0.44791404068890966,0.10755395242593999,-0.13536232529255765,0.053952348898853794,-0.005934792336949911,0.09718079059910983,-0.0769373670327362,-0.06314100518365057,0.11400305440746901,0.06230479326682622,-0.02125237833422669,0.01824398384973154,0.059266775418085456,-0.10050261240280658
THBS1,0.0119522985313776,0.01698557800382171,0.03175367101011045,-0.04339008187907332,0.09664619881852209,0.008745507157949264,0.04618334716486044,0.2664558957217846,-0.04737780754032388,-0.049974188418589985,0.016055593520009136,0.09629357190072159,0.0012586728337782046,0.0002970499099744126,0.052608251503232055,-0.009073872948005794,-0.040714324104993385,-0.008695488541312519,0.019968248685307843,-0.07415616696748208,-0.04363262040394274
HSPA4,-0.08216129725305402,-0.01764086938940658,0.0020800863754582254,-0.024760817408345636,0.026385881104567143,-0.038455651634121,0.09268101722537227,0.10911718581173421,0.012055485643482045,0.07493990279558001,-0.013068881244822392,-0.011366858300620288,0.007339597031505303,0.05285566533512888,0.03191566087134989,0.03506440814773969,-0.036126042840486546,0.04017566545682072,-0.03827995525442255,0.050407508873741555,0.04226196007003881
LMAN1,0.03456860485726102,0.017338404763708785,0.04677000884566432,-0.025315895597798427,-0.02747819185569571,-0.013399284069549613,0.07698935350032253,-0.07624368097350988,0.04488602931198663,0.05740667164502338,0.03815116562414066,-0.06710980815014164,-0.039907080567251195,-0.050581115820096556,-0.016320221548691224,-0.029895507895620805,0.0502366867183736,-0.009539467730137407,-0.0033829222319876153,-0.062112375048922856,-0.01221690162143222
LYPD3,,-0.027286090382932806,0.06750542805936394,0.06417217693035701,0.028982204257614386,0.03176463424041427,-0.006696380442926828,-0.031225682624886307,0.011095647585334698,0.03428191536341966,0.046729959565554396,,0.20160308388286094,0.03317614099664987,0.031295542438507594,0.04576692141090843,0.01056444700296356,,-0.026867632638792,-0.02557630121499376,0.029006403476049845
APOE,0.023343882011785763,-0.05762909000370989,-0.12721711803092292,-0.056941917081417416,-0.08145838845444935,-0.09282589915043266,0.06465888684937066,0.026714975141582786,0.09243637975449445,-0.08298695703429092,-0.04610122035778533,0.06898740414723555,-0.061514770577042556,0.012658448000898439,0.0744558299560538,0.03938438588164089,-0.05346349255470334,-0.016059263983400452,-0.007576946987656368,0.020610985255139984,-0.08710572898548744
SOSTDC1,0.055679661313875466,0.06989238658108195,,,-0.027892080127069875,0.01842791354098113,0.01619402351805509,-0.014866856980776656,-0.04214817579717079,0.10817260091586056,,-0.020608198115739874,,,,0.06471271499152523,0.016752374726250057,,0.06516130876258107,-0.013408291190081852,0.0189299107266686
ANXA1,-0.01924842092109676,-0.03094417259198076,0.0021568240937797495,0.05302832169827021,0.14610333967793412,-0.006980533460445951,0.13098034041014242,0.1817543724995316,0.2942240122229961,-0.09226456532290946,0.030105457745583614,-0.035718196054109454,0.009842898267029991,-0.05626129722727329,0.10429479086977561,-0.018005822065639453,0.04008158528869751,-0.017227831165827157,-0.002805291786395161,-0.06763631990620794,0.06861637735906512
WNT2B,-0.05890525259060045,-0.005646938308513267,-0.00525761910432161,-0.020904441275747206,0.010027235779269162,-0.021584958646737356,0.0420821939891936,0.07162557523648314,-0.0242766519165293,0.0406235369348579,-0.023703010082454318,0.009107003119809082,-0.05180659411803002,0.013485817723655534,0.09185236640192525,0.053135909922240564,-0.045605897270970405,-0.00697567809559972,-0.021994460232872787,0.013625736819135554,0.014214275998808997
AMH,-0.03904038505409821,-0.0333190963974555,-0.009655183815652831,-0.024000857140712935,-0.04423363410984742,0.002976142255092766,0.03812661524927348,0.06292284074255673,-0.026084575351903727,,-0.009028369753676341,-0.029095135087492365,,-0.04618152661957096,0.16573723533565937,0.011888623718824307,0.04599722569995531,-0.01859928562936945,-0.027510784419533574,-0.0017485401905711932,0.0993168296752732
GDF10,0.10363303170728055,0.012238568219103985,,,0.012768025244783352,0.03697882842307619,-0.027028738107724867,-0.05317970635280824,-0.06686453053139146,0.038029723599124536,,0.02734805175801421,0.0746742494397249,-0.0062044214893980975,,-0.005364960620844787,0.08071630813544539,-0.023474387260511927,0.007187209013658735,-0.05201722141303252,0.02273061545882593
EFNB3,-0.0195041069669777,0.01198515901391406,-0.008141664355872205,-0.019882615092987166,0.00938318803252664,-0.0897543991464222,0.006533968749824271,-0.06144180682938864,-0.023699505453860806,0.07633186523229801,0.010602365166250837,0.024812921629664333,-0.046894862983745136,0.06773361110432875,0.09314297012276718,0.05543730903241161,0.011937624592839622,-0.061720753172513715,0.01794621115126373,0.03500150913845098,0.08542620457288617
LTB,0.04495794877958977,-0.015386885879917558,,-0.00038845107450963435,-0.028978166180945748,0.0699503156388832,-0.013715397145718978,0.06405941527562645,0.014011022986548627,0.026275815962828603,-0.027257541324977763,0.06065244952988855,-0.050149638708459725,0.060564547858914665,0.054212289236086765,0.017864074514325323,0.027340440957915775,0.07797538498739182,-0.024769467700870355,0.020997773499422785,0.059161686768283636
ANGPT2,-0.013288981236728163,0.038139631626067795,-0.035593615473631705,-0.01833255855950746,-0.03503948118039746,0.03330428340231753,0.14162718410474978,-0.11836260485787925,0.06533352287637821,-0.040919054805273476,0.014043785466530801,0.06503653942825416,0.07162238312547402,-0.13095574392410722,0.04874357957959329,0.014721680493854323,0.03621223606153165,0.016346052926539328,-0.024837356331426825,-0.013459691127676216,-0.019516321751310423
