,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
APOC1,0.07337232620872848,0.030437847732867087,0.011916966511343217,0.0121901235229517,0.04870975202847237,-0.0682193381495177,0.18768041105375202,-0.03488273223493421,-0.07367002480174456,-0.14978349915412542,0.08915609576197299,-0.0734595934793987,-0.0563347089539699,-0.09321835192229884,-0.017933592851769736,0.015893462163584535,-0.051706609484844075,0.04213063969673149,0.08945497599160862,-0.016491190950306222
PKM,-0.059837171060116094,-0.04164940288816954,-0.03871741231471777,0.03662674052038038,-0.11077747547701772,-0.005626090371807808,0.03937611085683829,-0.011791495313342622,0.05142743850931973,0.15381580517672688,-0.06181044867006457,-0.04594118257138291,-0.007202375933212011,0.10783602540961959,0.05339334485015936,-0.07403606050494133,-0.009884196395188834,-0.04183026214268389,-0.008652490402482591,0.09809121050874926
TNF,0.07404658191411458,-0.0007318758170800466,0.03900646047148303,-0.007013218026590293,0.052431318448774335,-0.013580714521879127,-0.02343219246775745,-0.016410225664941068,-0.032459130856773516,-0.07231937217224717,0.013135612559226722,-0.03901917678444739,-0.01735162648835896,-0.08782645536973023,0.0664631981755153,-0.032159114209534184,,0.12028873143371024,0.05918745498548695,0.1473577421527825
GNAS,0.08972212038210697,-0.13188056121916103,0.02218502592320821,0.012372705345177823,0.10162996198028897,0.06157167777326343,-0.08391457979200702,0.002677991418216502,0.03704745026069322,0.1828832210638577,-0.12843292611508128,-0.10710881894040039,0.11613303702357784,0.042113347797773926,0.018549324846447002,-0.016110916697896556,0.046834460031881506,-0.11992171521507673,0.021720775052824316,-0.05049580366986755
BMP8B,0.0241172713453228,0.04555529039838895,0.07698860469888803,-0.02257149472977766,0.004666376152186886,0.0005084023394292838,0.0696820899975066,0.0014785800445042004,-0.021552529251003465,-0.07760657970418877,0.05033743813889509,0.008617021824908104,0.04469783444374231,-0.06184438756619721,0.025956439236023865,0.06505520068360937,-0.043168221642041364,0.2188494856683646,-0.00196738085297012,0.09366880841536741
LIPH,-0.025595109695153318,0.08030721868833027,,-0.02214014316503317,,,,-0.01668566161163935,,,,,,0.08199213880952833,-0.027691027837345474,-0.03585464565414565,0.008056646428355753,0.09587554833223366,0.0452774084864563,
CCL28,-0.018707411104629274,-0.016137850648195333,,,,0.0084188160410839,,0.0724539211670265,-0.002436039268140805,-0.03725605183709415,,-0.014819078928729336,,-0.05017170937967303,,,,-0.009562725715974997,0.0028574406253627127,
PTPN11,-0.002373871145015222,-0.015318065912805955,-0.0027666940832840026,0.055490975906972925,0.03166880841611941,-0.018049821864660164,0.02232435708617823,-0.02233038533459583,0.034140955637010986,0.003840561202684347,0.09977385685777823,-0.025034808795942255,-0.036413412635506126,-0.09087492095289014,-0.016086355694133605,0.0014327645809196978,-0.008713333113383988,-0.011534030000418648,-0.06642137550358675,-0.03712580408292591
ADAM12,-0.0522036733938561,0.07376392576607707,-0.02554990660251467,0.005307104627003531,0.03754242349064444,0.058240641612614746,0.10438960431047317,-0.0443522092440188,0.08682881919900567,-0.02597643467796617,0.07452402467673788,0.01108674021677402,0.12512943239802407,-0.07798056567473113,0.001337359282529018,0.026378272694421338,0.05152319345925317,0.1338566613713333,0.03843268139329183,
EPO,0.01827242947470823,0.0665660522065008,,-0.009558893585677635,0.010111398637109144,,,-0.0012907427478965642,,,-0.020605293888058745,-0.018686342203663726,,,0.03042827620629156,-0.03723778284028855,-0.012499100270444088,0.01076222485720224,,
EDN3,-0.02581837554265639,-0.020411566398909436,-0.029092188592322637,0.047629399201924785,0.041020080177939525,0.00032220398355281847,0.01777573394170774,-0.006541860184687536,-0.030375144474552227,-0.009304454350777952,,0.06954228547063383,,,-0.01502985873797885,0.04252063029956915,0.00620749993752003,-0.013642347896533024,0.08224802994559476,0.05101991338517343
CCL22,,,-0.0013359222898208032,,,,,-0.03515072272121909,,,,,,,-0.03403634376658644,-0.020822379691245386,-0.007346461805589758,0.02138804590385033,,
CCL2,-0.0709176607673651,0.13775743628232792,0.008432651273931282,0.009952348831688421,-0.07267654791703433,-0.05267802355088175,0.052730904405196115,0.024808819441927685,-0.030924490103866577,-0.0735915648607203,0.1263712974466251,-0.05832361588849033,0.030571488864682323,0.06460447329755127,0.04103990346055081,0.01588081367804015,0.04244755040493809,-0.007069056984890065,-0.013346560724154586,0.014291744310355778
DSCAM,0.013513507407314692,-0.021947194459084392,0.0051933831065631405,-0.046124277651918344,-0.02817413057030304,0.06678577078627675,0.057270915032658715,0.08313079501308047,0.025602796798138473,0.03849780699715511,0.02802228886620415,-0.030565959711292286,0.06055196874874002,0.07540395688636678,0.06341471515390673,0.08490978702956564,0.013197252319361983,-0.05936187908506781,-0.0009014843070723203,0.07775998959011327
GPHA2,,-0.0055910336555531435,,,,,,,,,,,,,,,,,,
ANG,-0.06700421725433685,-0.001373541973233205,0.05620713434901579,0.02646728411372563,0.006416875785678703,-0.03825905250074971,0.10850686992324052,0.004133050362878596,-0.04435590362591446,-0.010740184018576845,0.056790154497237025,-0.018554393242826678,0.08623729650309954,0.133042676580035,0.06717419918013572,-0.036176453789796094,0.023800753383322194,0.05388250918780536,-0.04226437834779883,
FBLN2,0.03792352042481313,0.03885805267011342,0.04830474836385796,0.007267327404235152,0.09114242079786453,0.0947071932905544,0.023862112216318444,0.06498901039659273,-0.010114806281870208,-0.04429635481802884,0.09038408974374432,0.08783556572509141,-0.04376625220533184,-0.04965480572208174,0.017414180731374115,0.09494378974448138,0.08079218624749832,0.13723054270441337,0.0919897852141968,0.12498915880025077
VTN,-0.02421786797059622,-0.03391736061709145,,-0.029023647489420896,-0.022702124674922483,0.0023697114493982595,0.0571655701075387,-0.01918016698175936,-0.033992872668472444,,,-0.015527225332407007,-0.03578153226549218,0.049343808199447996,0.014805277485960182,-0.008992602581617794,0.03217852211896837,-0.0020636934309870665,0.04424256793548902,
VEGFA,-0.09254992663490229,-0.13449959091709826,-0.00807460448645931,0.07669835190438733,-0.0942829318022411,0.008944491392955832,0.11700564454865413,-0.05232560955880629,-0.004622590357101464,0.008457683550992922,-0.11634142848049887,-0.10673651887775228,0.032654925046189456,0.1613046762071968,-0.00703718688325644,-0.10309174876521472,-0.05845626607723375,-0.21154298438627175,-0.01659234004299766,0.013666986359194503
F10,,,-0.008227718947114047,,0.030427079585053765,0.010429854664456124,0.019003281200547218,0.040596718295171905,0.012205809110313546,0.02595118618261686,0.009519923647967193,,0.20121876281265974,,,0.04657245586979177,0.040135661844170514,0.02627720937699673,0.07836227758055836,
SERPINA1,-0.016517723947796794,0.03489836728003301,5.290056838442025e-05,-0.011361624658745325,-0.03188091031582573,-0.015020704119097578,0.10591774572136645,-0.002808231779139797,-0.08078344721846548,-0.10992165010253892,0.08791456609720084,-0.006075999008978874,0.01797794780456678,-0.012456126829362379,0.04379533752499643,-0.023029707373493562,-0.04315388511850707,0.060187982238771955,0.010366356280532275,-0.08371133900429865
VWF,0.06508983373372074,0.10970946764818737,0.050960523870228425,-0.02260252501225093,0.015790782280697184,7.212635129903104e-05,0.15556824524832194,0.017107729632484615,-0.033578468457539375,-0.01145844319516856,0.04281669860985132,0.0781962171256791,0.11985155160576069,-0.1279125290083723,0.06583393026395236,0.1125409160619678,0.05120546498923515,0.14593811631124076,0.008743998657402212,0.0420525849436136
GDNF,,-0.02293528088501473,,-0.018359232555625247,,0.07411679782048586,,,,,-0.05340278335284851,-0.01868634074843133,,,0.0036903695094422607,-0.02303105715715232,-0.0378436911905193,,,-0.013414231467711408
VASP,-0.0718934848285178,0.06797914273724485,0.018652931977896112,-0.015108857460235724,-0.0028153903545101184,0.027654972435880817,0.12211078764664575,0.00921677082023173,-0.004271169042570522,-0.042819959062282066,0.03173124916881726,-0.004168879849258611,0.1092823264234333,0.006930974755345331,0.03471938833507513,0.05424203829765607,0.020476958353624872,0.16642214891519055,0.062264558802598284,0.05473630445487031
ADAM15,0.015730116322479067,0.06326979155125471,0.038289780967301235,-0.011159450555788198,-0.0023454624317924434,0.019852575472845184,0.007167706578118807,-0.029048902653343138,-0.005557865031787559,-0.04188478691398608,0.008612781863098435,-0.044568125687564436,0.07011068897361773,0.03734452584653574,0.015362998232427457,0.07382739082798956,0.04538342934467688,0.07793644625034186,0.004961674233852683,-0.08584087357479515
WNT2,-0.02175263660283423,-0.005976559987804341,,,0.02127667201386747,-0.030280395385094146,-0.06068263356817654,,0.12991365555245238,0.05022313263425509,,0.0018298650473495628,,0.01893003577889278,0.042230298508957126,0.020398393533790204,-0.03244997371605818,0.08622437054875814,0.013745435687094871,
CALCB,0.08338072280349075,,-0.021935189942594604,,-0.027421825302431223,0.03994166653980874,0.023425265894423924,,,0.08813848599144698,,,,,0.17760226718279515,0.030989000492107552,0.039890674059060716,,0.06084754496863863,
OLFM2,0.025972207713977853,-0.008921478544395792,0.018925868969283298,-0.004424635836478062,0.06213002449834244,0.040243959316175436,-0.05756141917597806,-0.021032919347777887,-0.0720535214059201,0.10810442247661897,-0.0036098511861411314,-0.03144605994640716,-0.013627340626725768,-0.04769300363937986,0.027233748211436024,0.0650102568727347,-0.023401484889483126,-0.048473980217269036,0.022083270329543145,-0.02085775155204195
MFAP2,-0.029188989243694695,0.06187515402277594,-0.024051172629055036,-0.04292734046494731,0.023828168343260986,0.02444039207693638,0.17392887114938224,0.01066028293922742,-0.021946636671735346,-0.03283929601598833,0.1340183310267596,-0.01838735520809027,0.13376005814900738,-0.11168393370420111,0.021623339668786788,0.1687493128052244,0.0845669950011476,0.18630891555366183,0.0970598721945767,
HLA-C,-0.0842897148262685,0.031914091976759706,0.028735450126110326,-0.01405959494948237,0.013862780280833304,-0.03874606310382691,0.1454985132023524,0.030753887438079826,-0.037763550984454365,-0.15755412399193647,0.02870495260738746,-0.09470587221858033,0.11148723177057197,-0.03491904093283595,0.06798826375716772,-0.01791024356295873,0.009655910270059803,0.18852198228994552,0.07214463046821934,0.045010667036604245
THBS1,-0.04575658211278111,0.13767906271878316,-0.021674992983405823,-0.029287570199233275,-0.05997942005528147,-0.017417619154335793,-0.0003227363640961549,0.020057715567568503,-0.006377395765887972,-0.04023497447265769,0.06403110069881558,0.04446469356296446,0.08407981031521113,-0.010015744958674142,-0.002839166696551471,0.012206415824574404,-0.016070175184845426,0.0913552263316185,0.015384828490873003,0.05286020182385892
HSPA4,0.03143170822354909,0.05360636714792559,0.02139842052136775,-0.028986572554041034,0.005266817914324407,-0.008327374003886197,0.07520959445550003,0.01513925106356228,0.0190755433313044,0.062405089250385175,0.0077199820578132015,-0.004337780271336339,0.04721570669938881,-0.1235501744152582,-0.011546963879920918,-0.00684065390907572,-0.0182616639928361,0.011349983306732049,-0.0268634488571816,-0.010250254536642968
LMAN1,-0.057701368293276274,-0.01523990746598011,0.019534854249791688,0.031428954206074895,-0.0612346996744292,-0.017294857716106504,0.14578378856767335,-0.05682109413358918,-0.002113628322512362,-0.012399302824064973,0.02247431723110077,-0.00901442642566396,0.021403533007458113,-0.04010528494638774,0.012028402561724936,-0.04364586806276226,0.009600352262478006,0.052722851695443065,-0.0810210046203293,-0.02195766828726683
LYPD3,,0.05777150484788849,0.08356967215224832,0.1078660952067938,-0.022702126628249837,0.0654793981338769,0.06908612995027381,-0.02444167362081747,0.05174440471176125,-0.03399203764117458,0.08456603258538002,,0.034766632226069065,-0.04201398716463808,0.04885934403580974,0.057770986850855695,-0.04304281488708084,0.07279548847506594,0.006731961488269175,
APOE,0.08297517040422499,0.005406889984776663,0.03765400032234676,0.019288755355623938,-0.024873275739145672,-0.1279297714389531,0.09424696259767522,-0.011553540713369519,-0.04295928800195101,-0.18776235332307512,0.02777960505140427,0.013620899555940442,-0.11677238697021913,-0.09973042181406412,-0.09607779065918563,0.06948137122957404,-0.05186924631834952,0.09417866781594579,0.04837660357632685,0.06914926716164779
SOSTDC1,0.07889870770983122,0.0014291931712877423,,,0.023629516193236867,-0.0367918121274048,0.025227677083574925,0.021872611709585387,0.10196154765974484,0.09084402763265581,,0.054908957602410234,,,-0.009126449499002473,0.02642985428708406,0.12318843221675752,0.027524829389272833,0.08444786626979633,-0.03262541262146982
ANXA1,-0.09287975452761975,0.12335431334494255,0.05967495345362219,-0.0032786099716118084,-0.02338862010826536,-0.028027092809300658,0.10880051100120608,0.041335451853923975,-0.10289319974726063,-0.17044545172168787,0.024633697005169562,-0.042022998332984306,0.007998420416867307,-0.03334581319856761,-0.04242698301306485,-0.02430592821670719,-0.0012715756259188288,0.011167034876321195,0.014394638165038977,0.0065561834880691165
WNT2B,0.03161528695442703,0.028722123324625783,-0.02596909505673841,-0.030001435842009528,0.057560876609740234,0.012311661337126191,0.08787251192192964,-0.022975777590450785,0.007000511577113327,0.10573161717063201,0.0047761995554419625,-0.03059879523030788,0.03678217095351284,-0.01104106077859968,0.04917447592955384,0.14329733545735657,-0.0026655246375733243,-0.007556388737543079,0.08447496099163809,0.18550528774671388
AMH,-0.019589079395124172,0.009182136818165654,0.09525633132515321,-0.02299546081986617,0.1528338582069672,-0.03977246842173288,0.04376961990668768,-0.025163865106211235,-0.01856041019289319,,-0.03269931143696517,-0.013052037147334153,,,0.05832499123655977,0.09213025258227447,-0.017492733498483834,0.028552526579119875,0.037071500515987725,
GDF10,0.24985404434855635,0.048535544123028414,-0.02812996357472693,,0.10866731232667202,0.10643015050964792,-0.03576644820862844,-0.011472288785553399,0.05198177735377175,0.11058139331731542,,0.05413684353752097,-0.0440934880058751,-0.08606573910572689,0.06950492452787214,-0.057349750279726545,0.0266407146349522,0.054312661572413753,0.047474581171473004,-0.05427969862209545
EFNB3,0.031812338936454986,0.011198435922591371,0.04705276448320635,-0.025129788720878843,0.034295941081192244,0.03256640822167809,0.03487818208346875,0.03729271613557785,0.029088429180838763,0.1433680004364645,0.011840477318422941,0.08514834973897983,-0.03072959262448027,-0.11285831944231745,0.045502197182962986,-0.009742715190826345,0.05319660468278722,0.028153890178236746,0.09359358266240837,0.018243528463292767
LTB,0.11152703704004412,0.01669795690779689,-0.0410383858155462,-0.022694644774614033,0.10913079497903838,-0.00968712849736152,-0.03354582937712136,0.015307443989118838,-0.04602434018411179,-0.024877017339929326,0.011744202911101275,-0.034731386613208806,0.02618736770720218,-0.05550900344768079,0.03765013036470076,0.06866321347077046,-0.05768038369263076,0.18091032459639633,0.03591473009271265,-0.005884430404492631
ANGPT2,0.05412375007416267,0.09328673050210709,-0.05233583381439463,-0.06293354984171416,0.08212922837888793,0.016088345693029225,0.18852332060874927,-0.0018467999507651128,0.022381536363051253,0.029469095729731602,0.06684843370468758,-0.030998755625587952,0.17644242919305256,-0.049416359466257234,0.08527528969881205,0.06294186636464953,0.07498155352054876,0.13200477216151613,0.02757143416042843,0.07301874666589656
