,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HLA-E,0.011808610540381142,-0.009638022253848794,0.039575481781230895,0.005589111623887258,-0.059379333807476606,0.031625578571769467,-0.001929867516793649,0.14382524212011313,-0.025443542730447383,0.023648770165705556,-0.0069060209097253624,0.005384018953760329,-0.007877998554051864,0.04597834540858452,-0.01044487725794583,0.02819378201691002,-0.05781397753691263,-0.04291232693098325,-0.052218655400805676,-0.02276052772475323,-0.04738045260999604,0.023669751660331372
PTN,0.12158608076639629,-0.04901437290122567,-0.03785051691829391,-0.05444259643009239,-0.04475190930890799,0.04694827667549953,0.14330164259690872,0.19624373414465335,0.05364831002176873,-0.017509096172361155,-0.039713585771576014,0.041745901957015684,0.033308110779654995,0.054845332897412016,0.00842044362220588,-0.0114759735864737,0.053068761706321604,0.06558808804963379,0.0015498839341892402,0.12249863135105188,0.07363312462357637,0.06363494300739801
CD274,0.013332743662929233,0.013103900732833506,-0.023863586844423898,0.04006858008115161,0.01816733583915161,-0.024753319677141818,-0.029384613140161362,0.07856510462764064,-0.027966899467416123,-0.02131902254053966,0.004953946338911094,-0.018508499054098855,0.02177869240497098,-0.019224159078267664,-0.039288947828666654,-0.019812907291935626,0.06676131407131036,0.0010628545703453042,0.10481088828549347,-0.05430347254502067,0.06548578387562023,
FGF10,,,,,,,,,,0.03837930702329318,,,,-0.07267125125783215,,,,,,,,
CD14,-0.043546037178500516,-0.03493205145128851,-0.009645891496089937,-0.043053730615812136,0.0038944744515958737,0.06546323650289448,0.0563346167955066,0.08132174997197682,0.010503163706668223,-0.013682768071895708,0.014081084723654928,0.01554537985207769,0.025925853389424016,-0.03349337894796999,0.06427700186600435,-0.0015032397360721388,0.019674729182403063,0.053577976498555106,-0.016667531558163036,0.02082969777622284,-0.08002611445670531,-0.03994292516984371
SFTPD,,-0.04046327242874743,-0.031811642431246644,,,-0.025162146402004426,-0.04616007402532339,,0.005401741350991099,-0.01604336614825935,,,0.010008153190554533,0.07345885392317786,0.02088854733101638,-0.027734332997247313,0.0023012854773374948,0.00719980227567647,-0.04359869336911631,0.15624640902633094,-0.0023817929626019792,-0.030989187053610867
SLIT1,0.01040687363887248,0.008542318349139311,0.04384973127308434,-0.036978696060626766,-0.0011643713837174838,-0.0169488872156083,0.05764503332423008,0.08463400866063119,0.034252108924063655,0.01913189292847377,0.033663937133103033,-0.026247952043854373,0.014706471526396241,0.031723091593118924,0.01627024413603389,0.08620115993057793,-0.04283964879929017,0.013886168753272284,0.0343179506594871,0.1284543264758687,0.0447135695466413,-0.027489695501482097
LPA,,,,,,,-0.020416512694345874,,,,,,,,,,,,,,,
CNTF,-0.019830577986627414,,,,0.0064667460897901525,-0.022405674691841657,,0.04490421822972119,0.042246931202233884,-0.01797274656694683,-0.029843650902952355,,-0.019152304077357775,,,,,,-0.019382640372396176,,,0.007088197673466165
BST1,0.07613838408494664,-0.01721352863454747,-0.011063564592245969,0.024861168638287842,0.005409387640023858,0.021105306944558387,0.012537343235542295,0.09952561482161833,0.019305730946903143,0.008463540353314867,0.003043424979150323,0.03652498552420208,0.05853086185210154,-0.016565433692816354,-0.019063633914314124,-0.054105535199919105,0.03456239758544471,0.07552297628461142,0.009959872906052849,0.12218181014041919,0.10870840546652587,-0.03189900560398842
AGTRAP,0.023153171921370064,0.015256663752199277,0.01922804170354496,0.012596771116769871,0.03239515991208995,0.040239346817056994,0.029032056618145348,0.1288141434167665,-0.042424028474928877,-0.07558259555609131,-0.06009579698804905,0.015104378345395636,0.008728485557189367,0.0850295338249786,-0.030877757346506694,0.0753257077430423,0.006956187042519661,0.04624071104657385,0.05145912978197092,0.04033299857556415,0.08790921616885113,0.04159842974123714
LAMC1,0.0762987729222153,-0.014716741455448672,-0.048104634040508,0.01892994526700788,-0.043004653603871304,0.001588494928490068,0.05426648345404606,0.13933991792352196,-0.006183712361096776,-0.00987021690612969,0.006299034898200771,0.07755532595019579,0.04037683727429978,0.012526762636172393,-0.0018071762029734197,0.026779142040464412,0.039540928903929504,0.00640316308498046,-0.02073553312440678,-0.030048438041921397,0.07525243507067605,0.08927658947319227
COL6A3,-0.032568248529102624,-0.04675830729548805,-0.0020330612443754488,-0.018507395686356357,-0.022051223852192048,0.0103768485345451,0.01926228849649201,0.03322921672471214,-0.022152488274689627,-0.003812066794410079,0.01940919784808831,-0.07404554574573559,-0.044908477767996606,-0.07145228780839533,0.004878355108317417,0.09560760200701382,0.07907538049069031,-0.04894634804244015,-0.02068306331980186,-0.07637631154459693,0.010629048677832063,0.0986013124603253
FN1,0.12119974920826362,-0.054584918771132696,0.008321928010107303,0.010425093446895803,-0.03239926108636216,0.03627086076035583,0.05748002856539995,0.1449772154203077,0.03372598874732831,-0.0028491794815033128,-0.015847440542134075,-0.11054500992885256,0.011089069245194368,-0.0713156234645714,-0.07028941613863479,0.047093477342955006,-0.05169330632711083,-0.05405884456462212,-0.014014373613575085,-0.16104425785237697,-0.020125566896003363,-0.07858365140625831
MIF,0.013360430179044064,0.04581016398624831,0.02211492357283075,0.03694522859932812,0.0690110131452223,-0.005207011499339476,0.023326137081205057,0.00025087407748922163,-0.07776198393883892,0.057348768483858704,-0.08342898841437414,-0.09530843542101325,0.019165641908037826,0.07965361761176389,-0.021765554661756583,0.11168352294672261,0.003303477433755028,0.013450306545023907,0.0054632482726481996,0.05225929473266423,-0.017078301311950036,0.014923958011709402
JAG1,0.008599456893410087,-0.04688274002820305,-0.01574461715637166,-0.02761884304319371,-0.030323552842286654,0.03004621698099427,0.09058907629880113,0.1794804796257826,0.04166535370363071,-0.009294791556618337,0.034279405723197806,0.08448031546576579,0.05802179388015001,0.08165547355476176,-0.022907769052474682,0.08017540366492877,-0.037117493868954556,0.04249619877474647,-0.023948663512377368,-0.09154984382527777,-0.016264327072484135,-0.012825658239270609
NID2,0.11078486144239838,-0.037057297208569914,-0.04429699522242729,-0.035721718093814234,-0.019686491275796875,-0.038733192650196466,0.165177962441931,0.10838527062945584,0.08339870381791832,0.014206120164142013,0.006652834867745224,0.08986476614968299,-0.03398208994816061,-0.06976739728867343,-0.05000718650549856,0.08156850745463448,0.03745833091466444,0.04728086052836144,-0.029041921047651256,-0.013315716780979543,0.05743992348687684,-0.048744281133094584
EFNB1,0.005200065121072094,0.010459589623686762,-0.01235263096212299,-0.003911712250964186,-0.0015472930161471833,0.0027251499265521077,0.05259680618939045,0.08289895023504742,0.038888018635630996,-0.003153810219854785,0.018196233683486586,0.06066552921268093,-0.006797725379879117,-0.074332731781205,-0.017225286382868948,-0.03828041187636814,-0.02504296613656612,0.013707786932703624,0.04901492295969445,0.09256934973681778,0.05478713601364661,0.023182067996612897
COL4A2,0.11437829154509431,-0.053442897965674044,-0.006703100675686233,-0.008220908632741457,-0.03382482518731312,0.026966204649677916,0.07732997055365887,0.12411445371710261,0.047851155607075674,-0.035945628836538575,0.015325991519693483,0.07630529252055217,-0.014780446043026087,-0.0015014510573784323,-0.05429881195767981,0.023827533198492852,0.04283184287259187,-0.04013121153040492,-0.0028627300695608553,-0.09851918910364577,0.04744042400190261,0.03957387611150943
SPP1,-0.10405046564137797,0.07206555891842462,-0.0038162655882668906,-0.02881520859820067,0.08371276648638308,0.07197656568092783,0.11576860173701425,0.1512781611708488,-0.0010443467616069136,-0.0012025560412586623,-0.01682934772593059,-0.11057853447101287,0.0013583046388353308,0.0032377818724884993,-0.049218049255510384,-0.0739933131203285,-0.0015165951598182577,-0.009382723308717804,0.03371388529905709,-0.14492615567533154,-0.05348490292865221,-0.0858843966995636
PODXL2,0.017737933453253616,0.079359948885893,-0.03781585623955901,-0.0004996365712764961,0.04820201871036056,0.03224656622899644,0.07070325413832872,0.10604605703246218,-0.010250926115059674,-0.032620533316030986,-0.004770262046324212,-0.00046423070193856087,-0.02077353486977917,-0.10916763437073813,-0.013346226798505017,-0.002549333805740665,-0.059849887015265724,0.03683126986232545,0.011645985359252391,0.16002513991536704,0.09034458127874069,0.11808030540299755
IFNE,,,,,,,,,,0.037379716893984775,,,,,,,,,,,,
FGF9,0.08594474985085812,0.0506639833345602,0.03640712688427112,-0.026447813673527703,0.020188326321081494,-0.04194106421986134,0.0011503592164109383,-0.07404778008625686,0.005677804864326409,-0.009146811653427895,-0.008299012770776867,,0.03178222784804633,,,,0.014377730219988557,0.04898338661862349,-0.026772014740145702,0.04376564277659229,-0.017259663644078327,0.020882958223864902
ITIH2,0.08465527093471412,0.0442393213711573,,,0.007420293602131581,-0.034147879890132536,-0.010017069251809832,0.04664831900411471,,-0.05195694591383984,-0.0008305654153566635,,-0.02684391890421332,,-0.047005634861226706,-0.05404340147845191,-0.025180606097137653,0.03808905743436346,-0.04295773115255126,0.08728645395033835,-0.005749842371311341,
ADAM10,-0.006767738543012451,-0.038299353687551066,0.00813051482210158,-0.04013256959365638,0.005101553390584918,-0.011843042619236284,0.00963827040670941,0.0876463459052813,0.024762203945333006,-0.014760860156911469,0.011188096059116307,0.0025978260563397954,0.005890789297696653,0.003087207271987971,0.007591360169652668,-0.06924145277138276,-0.03492308848099912,0.054019139274493956,0.02317587901667202,-0.02744512437378598,-0.022774261778272936,-0.04073668883029259
CFH,0.01162700481626663,0.0010847296041664285,0.05873657055793855,-0.0028359249357356783,-0.010572433049171362,-0.0024525215990347745,0.02815402919582553,0.10472617308544938,0.022445720541283683,-0.00406038310855286,-0.038735630851800665,0.05882698612812164,0.060825429582049846,-0.1151718654476003,0.012710637402790962,0.03490943188438624,0.04195826895025748,0.030969110247931014,-0.00027039001366556035,0.019514853992434203,0.016401138501483684,0.06944944349799519
COL4A5,-0.005475109984252474,-0.005057999561840186,0.0489007266944474,-0.007003203502426334,0.025817492371942582,-0.004098952496786425,0.029293920668251705,0.10920035578194208,0.001958291996919743,-0.030081219605731898,-0.11669883255525806,0.03503838132225935,0.005648541389147069,0.045973281445052146,-0.015961856206824887,-0.029085178750799724,-0.029707162701157717,0.13196805534518294,-0.0507933373086664,0.108483308734033,0.08777524680277364,-0.002201557368081811
LTBP3,-0.002093668233839164,0.028325081693796064,0.01249897717788234,0.0267785622857288,-0.021372194095680957,0.007196965665235441,0.04323087148212998,0.07068504227428743,-0.000589112248824844,0.021919143093665966,0.03896966882034439,0.0030813483323427235,0.0041472259893414135,0.0006594265723349015,0.05920949397347107,0.09912240906982497,-0.04350651712031012,-0.011817409453349005,-0.01590439769316433,-0.05945943596456303,0.031669073658975616,0.008211133552456139
GNB3,0.04169778557184431,-0.016521680881085517,0.0025308563692203996,-0.019391249981172774,0.02712349080193745,-0.024087262511687458,0.04148743764313562,0.08222148424843748,-0.005307160028434878,0.1197338471514841,-0.043615582658222886,0.03927818654870007,0.016741396861838467,-0.005949990149873283,-0.002895843975809853,0.027334695631098187,0.05249382640936464,0.013569228375156561,0.07626467433381964,0.11591924381948245,-0.011069086506194838,
COL6A2,0.10942184501125624,-0.008536547473377865,-0.01784687886168109,0.046235966505222464,-0.046709796173149444,-0.032282938966022995,0.06791946073985683,0.11877749865904333,0.06005557210972848,0.031570389100712394,-0.029994995429188286,-0.07911315556872264,-0.06033509042849304,0.11209707925240103,0.02620733655180137,0.02230933608848019,-0.0012918696289273975,-0.09068565126723867,-0.03183452333331961,-0.08873840040479317,0.018978153887152748,-0.03870570571169983
PLG,,,,,,,,,,,,,0.02176034218868252,,,,,,,,,
GDF9,0.0301524002930697,0.051434578985366686,-0.01859599703735044,-0.03282316921391363,0.029802766347477947,0.08753476711661923,0.032150972204281154,0.12978316021082595,0.042791705190670284,0.055998322318412445,,-0.018441412132109203,0.03877234798036638,-0.04017980402574248,-0.011165934305251018,-0.009106217713150143,-0.03214945047246372,-0.005872773860546339,-0.023893415033422693,0.08017779323554446,-0.0659390745659506,-0.03278747603788917
NCAM1,-0.0018375685536394437,-0.04723505944985402,0.013465693775092094,0.01803798222870832,-0.023224205204048446,0.0011526537505526695,0.056642064433442024,-0.018242698218557646,-0.005701504346127027,0.00818552025632531,0.003273037666216331,0.004590983544311829,0.07823085195239057,0.08247383805139795,0.018462686686780683,-0.12246523080326388,0.010209406127463752,0.005663306306768161,-0.01416152933918701,0.04680185541776814,-0.040813692299010454,0.01193348897913461
APOC2,-0.08381573901219173,-0.015896733294967182,0.030250737863298724,-0.0604940054174019,0.04392594740131171,0.0010396452294806242,0.006586170758727187,0.07828708586841661,-0.01656776184631062,-0.01826912564911346,-0.070645137599697,0.12873845503118828,0.0322991081373438,-0.025725799544077454,-0.055540467783045666,0.0996505302096068,-0.030200063087720063,0.014118943451086484,-0.04180102032399813,0.13026756792312447,-0.033267014876381444,-0.016730172063110785
BST2,0.11664906040324406,-0.008486069064655752,-0.01043642774614686,-0.07955607160736514,0.06473472547826932,0.050368248462794224,0.020733502812804852,0.1835077536727894,-0.0066201646367731026,0.01805388998503043,0.015939332939209617,0.08633083799222177,0.06152011699086102,-0.0092488451942208,0.03162307642408829,0.07621263709636893,-0.04194939286583047,0.023229012742974387,-0.0039616631055416065,0.054815175280960256,0.06472447534161248,-0.018529052851266492
COL5A1,-0.04030763292613712,-0.014249399025185518,0.012612209160314193,0.06396853078121141,0.05357494656988289,0.04359262690913672,0.11289966623013399,0.009441796455327705,0.0333437693511749,-0.03318308167635705,0.06594139467236643,-0.08037075062553786,0.03758090031476022,0.07371856244812691,-0.0811655648190775,0.008165859000093617,-0.0035122740103530918,-0.08852366946470872,-0.017178062851444173,-0.08814102458570056,0.023110920895232562,-0.025499884832700184
CALM3,0.03776819157616362,-0.04652630876606689,-0.046555946620695836,-0.021178232564351737,-0.01116398087205688,-0.061897140532325076,-0.13563130999445483,-0.15201214391618353,-0.009424660440221585,0.007408087149992646,0.014471781364414916,0.03285691041567431,-0.03281866644750895,-0.01904222391432078,0.005765457344490676,0.0666179330177481,-0.01133033678293797,0.08708126397702055,0.0284002252885797,0.027198489055710286,-0.019655326699442997,0.01663348536125922
THBS2,0.05094778051128962,0.062346704504809294,0.011781963745997616,-0.00910633687432932,0.047206864382245604,0.08100470737658669,0.13909212858044506,0.109563499048804,-0.023446165642583054,-0.013839875142821187,0.038542166447156724,-0.10602881719739812,0.06427228421323455,0.08783006642895701,-0.01992054393626685,0.02688426006741521,0.04211486247051843,-0.007695946064440121,-0.06656066342767333,0.0015462226000272853,0.10609914752336788,-0.026462602355066738
SERPINE2,0.07022522952072881,0.012867442515262137,-0.06915989299685298,0.014856840206414253,0.010217342176744863,0.026234409195545528,0.009528138003746179,0.008711776259838405,-0.013781024954744895,0.030501056311633162,0.04507526123195866,-0.024605156966374334,-0.05457573136049027,-0.02264751692700759,0.024787016981946613,0.1416529383254148,-0.003248810618766765,-0.026909233482528144,-0.06902507783221183,0.05772556325311693,-0.005523700165235203,-0.04423057814432117
