,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH916T1,ZH916bulk
CD99,0.09236761630115944,0.14779256857903406,0.05821113305838168,-0.004399710826890912,0.01855971627963533,-0.05515058027597278,-0.030121515775065156,0.41092270602498504,-0.08988781463023646,0.07593111417451306,0.009651083642359,-0.0030967418713756223,-0.0198663017634474,0.007674802948100004,-0.01638064241791711,-0.007025227619372237
PDGFB,-0.0353820394466694,0.04185644835457726,-0.0101405375711746,-0.0025292939496336046,0.006187123662746983,0.030147324399768624,0.004548657044042465,0.08207713080138718,0.11132888969833647,-0.06066436548972862,0.025556823342969787,0.020160942621731247,0.0694016107164383,-0.020356190832759316,0.10288115378429007,0.07108692624161353
CLEC2D,-0.0022741019520413483,0.09010929675094707,0.03203369385616544,-0.03972030306903133,0.033402477602197604,-0.023706959689200887,-0.0761470047456156,0.20366246758456133,0.03584078862331915,0.061730545731860896,-0.04527384352399157,-0.019157290641733535,0.10106464257338056,-0.01494385640895458,0.028206135636626814,0.08375569238684935
F8,-0.022059820869237842,0.10488306872302963,0.0017908007640764926,0.05930131267510581,-0.002426690010273772,0.007358174694153457,0.03812493013875812,0.1636703390286195,0.03442304241192724,-0.04615285443764423,0.03555791825133484,-0.016777993459567615,0.004193489052505134,0.011062725860881178,0.05786931531125123,-0.04720327134454926
C3,-0.06030974212621263,-0.07878616416162765,0.12209113073824261,0.08087862430406395,-0.02683219572795492,0.023261924467167593,-0.012101740902646811,0.35270639101304013,0.21994640739308352,-0.03861068219661898,-0.014632939815667496,-0.049997304098057166,-0.04088548041956663,0.0416858838162241,-0.045399379382072245,0.057893977078722784
DLK2,,0.013863711033794374,0.07176717266051119,-0.024162585747857516,-0.015712616024857014,0.029301014716006907,-0.033134864718970244,-0.010463770265077667,-0.008857757593818896,-0.022745562145485627,0.03173799241810282,0.011843291167467294,0.0195549984493313,-0.0036394453610644126,0.05357243308042053,0.09411457827561748
TSLP,-0.02789238044509464,0.023672197667898104,-0.010759002932017116,0.03771956456115309,-0.015269528472826113,0.002610310459250114,0.021910983249372802,0.3077484215126928,-0.01896322614333679,-0.0022237038639822157,-0.01968532134616481,-0.018179074710286167,0.05595884455849729,,-0.030804607122292157,0.020005904165659876
OSM,-0.04669782204149948,0.16934941093786868,0.03369320063864833,0.04015566887984631,0.036817531504420783,-0.06086250665136867,-0.029665171772254712,0.2960265386201184,0.1322017530424785,,-0.014656235636279859,-0.038729025386914424,0.02676151933924345,-0.05661324890345196,0.04287926240178426,-0.11323456691282272
PRND,-0.02769417166971805,,-0.034893698219117704,,,,,0.024840848894330445,,,,,,-0.07799089140403076,-0.036752330547141665,
SLPI,0.07447749609189859,-0.21082313099440195,0.07549161767249742,-0.036045482144819035,0.020831324625615537,0.020261919857890318,-0.010533334008095831,0.3725168465479701,0.24786820600047593,0.011508808119873506,0.05148268485356545,0.0656634567385639,0.04420154621456954,0.09411613572465773,-0.08732790186701894,-0.012087632514713896
AFDN,-0.005554075804146546,0.03576229897148361,0.038200295332724316,-0.005832421367923497,-0.030181787161115886,0.010564970441361893,0.04612490912643277,0.15845045940060523,-0.04987093959060084,0.04093598820080205,0.05750164219371691,0.009345398782340239,-0.005386866780317099,-0.020632547523267514,0.06084408772596353,0.061310503623433044
KISS1,,,,-0.04253319028034858,0.05381690247309837,,,,,,,-0.015457247736340812,0.13302047763370295,,,
ULBP2,-0.014786867454132194,0.046868139715287575,0.039993113815695154,0.006526531017718351,-0.02591836300359247,-0.007674679711982922,-0.015869964207603286,0.15549534195137682,0.039773444859725574,-0.021222813117034018,-0.03895290179198971,-0.025263583401327835,-0.06947181561935657,-0.008990257437682387,0.02557281673638216,0.03929847041703891
ICAM4,,,-0.0385360702380892,0.06122393938376718,-0.0349676185545089,-0.016222528921191085,,,0.06909031577161164,,,,,-0.029423165155391506,-0.020518528974654192,0.07684585200377582
TDGF1,,,,,,,0.04958189035446102,,0.0005973573068316136,0.028335024795622922,0.1490679100894461,,,,,
ANGPTL1,0.15366834447168093,0.10058646720554477,0.05826269245830614,0.047555192030876645,-0.006410724632068462,0.1333245600790742,0.11184371784063173,0.3097059705869281,0.024368681941540356,-0.015601982897912562,-0.0326026736363191,0.04926605229959117,,0.014049318776506713,0.021526224881479095,0.053632177746215884
LTBP1,-0.020126217600474842,-0.0024902476811813666,-0.0018019347835148225,0.06493927249021775,0.041813820938834005,-0.03780780811583595,0.09685785884211134,0.11381491870088213,-0.07944360735022807,0.0006425649016292139,-0.03836300075222056,0.0013961446355815659,0.04436010317657807,-0.11443276176544755,0.03379714863912555,0.053159261584113146
CD160,,,,-0.011702463515771136,,,,,,,,,,,,
NTN4,0.05266899800927271,-0.026912428455374504,0.03681324144288015,-0.03507145477745578,0.052249047340119883,0.05393845724789878,-0.046477250078250945,-0.011708389764497512,0.07250122446326537,0.005273570889418373,0.005585598208148751,-0.018983915330403667,0.15212709864432003,-0.043087054190764355,0.008680092005247884,0.13344074224281388
APP,0.04206342564733558,0.17310798497191848,0.11192572944848173,-0.023822786458818804,0.07658981877268503,-0.044897311643466865,0.038278118438136825,-0.3110861499815064,-0.05264955098496999,-0.016693574661306422,-0.014903603906077457,0.03185329166473825,-0.0608887456623363,-0.050512356522424265,-0.0018471389774140541,0.00023274742687688136
RIMS2,-0.027335586069687553,-0.009861483110854942,0.049752060653663784,-0.007368485655527672,0.052719341045127335,0.12161312237672928,0.0131593576381705,-0.21343045454763293,-0.005204134989328313,-0.027940465219043486,-0.039872924070017725,0.013117635602049448,-0.04622546337628828,,0.0022028106344273704,0.052039039305129535
WNT7A,-0.03269216649055889,0.04852313887969977,-0.01198703418463476,-0.03647480510865881,-0.028777332291034696,-0.032583345408522646,0.0053432366631764264,0.1274478994938664,-0.06877255823933894,-0.026082060535755677,-0.023779953816523106,-0.004865382138805094,0.0037770773204548963,-0.03479113340015428,0.010592523627221009,0.0548716931795085
GAST,,,,,,,,,,,,,,,0.07065723916532722,-0.01887514419791379
GPI,0.061745975824172086,-0.06305879823302002,0.012119058047060231,-0.005113881698818544,-0.022557759531701888,-0.08650279852037815,0.05918215871165323,-0.13647863830041,-0.10221376119473496,-0.004637688530459554,0.039115656200608064,0.04515829524651074,-0.016722328198225885,-0.020249844939706694,-0.1363787004160532,-0.10400461534035393
IL1B,-0.045966631525561935,0.15931497016102913,-0.01867376290023175,0.009980145342641139,0.08086211420741136,-0.033434506405832204,-0.048262125917680525,0.12351199783704726,0.1992533934623582,0.024354507378216567,-0.024635636152894647,0.004858761754521257,0.032686543139371874,0.1223508032844908,0.031177937920935556,-0.07703235697266948
SFTPA2,,,,,,,,,,,,-0.01238733500131024,,,,-0.008418301904795379
HAS2,0.11555528596553478,0.011125701260923968,0.1354013442984213,-0.0430742700196665,0.01287420911206233,-0.02017346221901892,-0.0338436783505292,0.28931840209321924,0.050963764909472666,0.043708108560523214,0.08036748055467909,0.0801172224940016,0.08575647567257492,0.02119483893985969,-0.05628300717747037,0.03027222597493715
IL11,,,-0.021525137918117956,,0.02147157768654277,-0.016727763351793972,-0.022602144882604685,0.05232742888194566,-0.01662531479165497,,-0.019685316931630007,-0.013912355164392806,0.04085431978958606,0.03972857399349358,-0.02177402139681907,0.0047587820244131725
SEMA4B,-0.000699998268445719,0.036669973140606806,0.06834442008371126,-0.015096577560752108,0.004379369529685353,0.026983026861026892,-0.061995480585670164,0.30576082608369803,0.037873960399168446,-0.03813541438012869,0.039713257458048934,0.020317771014551338,-0.049665276279827544,0.058341573199284215,-0.043734739205121574,-0.06837926232090873
FGF12,0.06528864747380408,0.11024272873892835,0.058038099589682646,-0.04830562961191951,0.05801319201714459,-0.012885733370075718,-0.03691540151387556,-0.25183738942537104,-0.01207796765864845,-0.04351439347958548,0.018504392771769056,0.013837144941948529,0.11519800470094342,0.04860734019742137,0.024679531674028993,0.037701788089486384
CP,-0.06654870565894477,-0.04908887746335843,0.05377543691504609,0.013126072255521207,0.009499831499848458,-0.012939799744130375,0.011612936469361958,0.21678370215383888,0.133298885933079,0.006293227546580372,0.012082256190455859,-0.056835474841123945,0.08704337328297652,-0.08547239706023636,-0.00784218711041263,0.05326499736504593
NLGN3,0.11302410497612111,0.1979355222507723,0.03515000727498668,-0.013740872533635448,0.003976479750614799,-0.02208520153329913,-0.03814175435006171,0.2075681823993528,-0.02504662557241669,-0.02032425437436277,-0.011868364505266007,0.03171224584914317,-0.053975184482594175,0.20604502679632875,0.03644301844182808,0.019205839979090002
GZMB,0.0606527888094106,,0.015439483480358606,0.04010704133219291,0.053205677545510754,-0.04798281983224676,0.0232471911744372,,-0.07247295360294194,0.03893582731604574,0.03280665339221258,,,,0.11317626549685926,0.03936834401228823
PROC,-0.034684963000757525,-0.013027660948973027,-0.03081393752338604,-0.030047065947429973,0.07440143212756017,0.06041922494065803,0.05803164714715613,0.13039243273750556,0.02859788480983985,0.0036225403370364,-0.016713661216095767,-0.028176975225883975,0.03769982148758124,0.00842446301579997,0.038636729046560236,0.013205435202326792
TNFSF11,,,-0.03966644703256336,,,,,,,,,,,,0.045592160323259086,0.02738522021886649
AGT,0.08516039692592672,0.18804686539749765,0.026289087616176057,-0.05595786190314688,0.014498273037695731,-0.05813256476482935,-0.0004533379013308644,0.3646053948049157,0.09933108424424192,-0.05183350766946029,0.00931939555713687,-0.026054155613973836,0.04004023059621278,0.07079111789994928,-0.017140829101231797,0.036078807038556475
PTHLH,0.04896882324479366,0.20130858046629013,0.015777735485205446,-0.034558600449019906,0.02735222956637408,0.06443357206302064,0.0067345553255073265,-0.02517837114014705,-0.0026254368042927644,0.02300237089754716,-0.044500668978008376,-0.03910750470040901,-0.06644410922287329,0.032089853651812106,0.007421883037334702,-0.10960192653149414
COL1A1,0.07508579087000809,0.09279032309387202,0.053190604514231014,0.013324515110267277,0.01774804704195992,0.01592007694598996,0.009278030307462387,0.401345839374485,-0.03105109446731645,0.04835536601357835,-0.026145599685198688,-0.06590541251892192,0.11391063742569635,-0.08634549059050901,0.028992540276076315,-0.06262607266136307
LAMB2,-0.03087933231446942,0.0287680105760826,0.051444880853776964,0.0002791907856480236,-0.025305940782454957,-0.01926194627975012,-0.03400537610013559,0.33281586795189666,-0.047421438303730315,0.010882672117267506,-0.07920513505217583,-0.00989540254911956,-0.06376355311931066,-0.02264312426045342,0.05456928875307574,-0.07035898525050116
DSC2,-0.09120732340708602,-0.019996076689952673,0.0949509384163956,0.010194841566719851,0.06377294481036065,0.003543317918741805,0.04043423335078556,0.11666057678662443,-0.036149729854289554,0.0026377012422813765,-0.03492569844654942,0.046517025398262336,-0.059830463819467786,0.009481021647024872,0.06564388596424646,0.0093183143381846
WNT5B,0.07076814700972846,-0.03137268286096358,0.04684402024282488,-0.00914382299054164,-0.029296292936586983,-0.03472540651800897,0.03251803049093082,-0.057941253831378235,0.012373351095078158,0.00919721066660325,0.005216179962347971,-0.027497078654250266,-0.05899151581151294,-0.016291788379363046,0.01950135088433409,0.026170842202326728
LEFTY1,0.04543376085748522,,-2.6178249710323778e-05,-0.013396916139958139,-0.0004196363383811709,0.02129988093681525,0.00020875110107599674,0.0549084298192866,0.018727315039237743,-0.005251820020411744,-0.023389118697005214,0.0662753069716549,-0.03544928863578375,0.07211371174802023,-0.04318756404171412,-0.012499639454153288
FGL1,,,0.006523237087044637,,0.026697742975767436,0.08180071092324807,0.00449942639886672,0.06474833210981207,,,-0.03481691235817104,-0.014269316219485085,,,,-0.027098794407753576
CXCL5,0.05107931277822701,0.058744844372364304,-0.014655507348915154,0.0105699009638025,0.0005030034596125676,-0.03962975148696079,-0.017696417078232114,-0.02233876806803213,-0.04234277126123805,-0.04287038604276029,0.009243652452940027,,-0.06541842845519157,,0.0853205703216945,0.08721083677581724
S100A1,-0.10746040124018803,0.06547844261473651,-0.039111355305467964,-0.01355451837070288,0.002643005005949082,0.04481330020732217,0.06518758032392477,-0.3641371207780083,-0.03695256546795333,0.011582691633257832,-0.017087884962562427,0.03660621216613892,-0.0926456452899649,0.005554284833722104,0.05183735752011237,0.110160700010928
C4BPA,,,,,0.0019934391249986517,,,,0.047495759657655484,,,,,,-0.013081796265794287,
NPTX1,0.03718585475530723,0.1465015032589258,-0.025000947369412396,0.0019137571794070644,-0.009317543520780224,0.15244185873070534,0.028953969135599188,-0.2535773284712722,0.01798065747194431,-0.06697259008035422,-0.002864055477928912,0.07588120923265039,-0.018703403256407184,-0.05053837428392951,,0.11479645571826368
TGS1,0.07619803234829188,0.05235808120133663,0.063844645352492,-0.013847249981021114,0.028477621850764714,-0.022548490833447638,-0.03370070941745106,0.1574055866182074,0.09135461487009382,0.007885688497195967,0.0623013856862447,0.03489546397134549,0.07869243028682163,0.006878006196737649,-0.010461563313088078,-0.0015788189205117775
SST,0.22150611287737396,-0.047567544978172414,-0.07841656787460795,0.021947693110718276,0.019028828981853846,0.10311171163613433,-0.029780037618481688,-0.24672047500152863,-0.02338333747412699,-0.00043278508299291526,-0.014802977783737124,-0.02301472670253595,,,,0.005410584660750021
IL34,0.12485480226413842,0.09258705147130175,0.10169540140999478,0.0243125542299031,-0.04243725154976634,0.06728382610706932,-0.011743841408505873,-0.08414118970757274,0.033803997972760555,-0.008380701958064065,-0.06273150684221002,0.008356484736336794,-0.057661598877016676,0.026346530516867177,0.04296566108713592,0.05606107579905535
DHH,,,,,,,,,,,-0.019935049952640182,,,,-0.04172687546220967,
XCL2,0.008311395724937878,,0.08266862367292263,,,0.0047076609104164755,,,0.0012667610109230389,,,,,,0.07571820358051361,-0.04389955619873589
RSPO1,,,,,,,,,,,,-0.013170941500268285,,,,
TF,-0.1271305437419653,-0.004207964607967907,0.0029442364508697953,0.05588679392431039,0.03211397966254398,0.10840905473826348,-0.06982653804096002,-0.28714425807452565,0.1280816479864738,0.00803344936103069,0.05907508897981436,0.033754949822908345,-0.03118098716590708,-0.07399226300682073,-0.050078013193813505,0.14859089426857827
IL33,0.04693752562578633,0.08989925195335687,-0.0005058066136310939,0.012313006599896023,0.013013113370663389,0.03164587153931686,-0.002751059327040246,0.258815861474315,0.0874199094318442,0.01866651958701485,-0.056905207423015046,0.0515309456361907,-0.06505180311710666,-0.018340373733505052,0.007339667284141453,-0.07471724403500364
RBP4,,0.021267471539385612,0.048436391696932014,-0.04286747839415263,-0.023251102880044755,0.019171504058636428,0.11910680303146932,-0.20445247951386944,0.008366463500727984,0.013105770478498348,0.049574839093348366,-0.005923505395878508,-0.06431475312169223,,-0.0021808380960364514,0.08260737688330702
CCL19,,,,-0.020722660912781455,,,-0.022602151547240858,,0.028066935774241075,0.06985979420462887,0.06626847985628993,,,,0.0023186653524213652,0.12714839353227994
CCL20,,-0.05984457518698885,0.03905772974615347,0.029317102550511127,0.0251227135150029,-0.06944953073515912,,0.1760977324435913,0.06910620098012475,,0.029694072523520847,-0.012979283764260328,0.07397851129940178,0.04094332888497223,-0.014926383768698875,-0.0679067846966907
