,UKF243,UKF248,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CCL22,,,,,,-0.024225608507938586,,,,,,,,-0.026467906026375606,-0.027631696700658126,-0.03169583813479246,0.008682946437492838,0.041326779931753724,,
CCL2,0.01545870348640997,0.014466501118328007,-0.09020066546965957,0.004906022809441258,0.08740075070121874,0.02622129966063016,-0.0024643330293159017,-0.0676521082708293,0.07111461679857174,0.06911023858629581,0.059080685445693684,0.027282502840453315,0.06500108932316105,0.04073572613521017,0.036773377905437665,-0.024271934814993394,-0.13310123422574588,-0.005637823597197558,0.041833084616950456,-0.01762654994940471
DSCAM,0.04470027799572548,-0.02395702972046341,0.08153867250082267,-0.02443267969254085,-0.007091065527115323,0.013334076866886844,0.011803537235653926,0.06967069675984788,0.006624904721915666,0.06687234921663711,0.021269364628596785,-0.04119696925481909,-0.06175390909248954,-0.005523816674992585,0.03571661537316092,0.011123660789266328,0.0526457439940812,0.03845240356034942,0.030223793543412814,0.01075896801280196
GPHA2,,-0.02620873461901044,,,,,,,,,,,,,,,,,,
ANG,-0.03133580999368616,-0.007480275444688206,-0.0055975519694830885,0.013048054515592454,0.04897725960729498,0.004544365471431414,0.01696518091676843,0.00551738858495289,-0.010375721396977587,0.029974178464146437,-0.07639580936244902,0.07116883810706841,0.09526295310883744,-0.007084234087337158,-0.056543433018699775,0.05157845702223253,-0.054920391835942564,0.09079692129643419,0.04089169338973992,
FBLN2,-0.024158892923821087,-0.005029316760176928,-0.01769473158029995,0.009499420856297071,0.05542115502657172,-0.0345996998173853,-0.008873155819015276,0.06407233094537336,-0.002659716117260583,0.05903961179706193,0.06188108034752789,,-0.04101119182410953,-0.017544183435613286,0.06239409388229608,0.0008128318742755331,0.03302729787740199,-0.017219498822725738,-0.018736164664710016,-0.01504475524232727
VTN,-0.03587733187867279,-0.044451667469491876,-0.02034341133014148,-0.022578320645607507,-0.02827732949119585,-0.019766340265967974,-0.0012026933474936052,,-0.014896075690980552,0.05329469959066341,-0.06445614987061171,0.09111246774903577,,0.0695207018297784,-0.02124699552502538,,,0.016004031490155265,0.06466389147162846,
VEGFA,-0.019640250772258307,0.012647441577085444,-0.09545298932236479,-0.10567833339918668,0.0857520271706484,0.0607067737030827,-0.038789423824005693,0.044646353729255045,0.0015152557972337149,0.12019438383908938,0.030772698547236955,0.05163024664084644,0.03728974457650117,-0.058834964822504277,-0.13226986540161556,-0.02757307316209501,0.00991950460954595,-0.02185901183127919,0.04055375883149542,-0.019078472753785405
F10,,,-0.018980747029433667,-0.019488613631279773,0.12750602800893399,-0.013192237613121821,-0.008688734406802581,-0.005305884475163079,,-0.03724809557532486,,-0.035659007798121374,,,-0.012700851481253252,-0.02742286910274879,-0.032148093037306945,0.03572399624041749,-0.0198119235155188,
SERPINA1,0.012892707824347371,0.01449335134908036,-0.01005596499297999,-0.048980377861889586,0.10523356543529083,-0.007275975543488138,-0.002766552980022035,-0.14003897822073488,-0.0003317837702532958,0.11806604617531982,0.051817166715637575,0.04181920348731578,-0.0102525515270556,0.0389888651682937,-0.005734594930740612,0.018588312634201243,0.06831036174333983,-0.053424923193621236,-0.10061191598750131,0.011075429218633253
VWF,-0.003536643052682759,-0.0008024473446416117,0.042512479524679236,0.047158882051055936,0.13906153719397077,-0.006029315515774908,-0.008280387503692109,-0.03233315559953639,0.012079791870644846,-0.03160628078124419,-0.07077300849453198,-0.09273679747695782,0.046417047210572895,0.04661032950358809,0.05905538072097745,-0.007036148729318145,0.010131751322826286,-0.0380513549688881,0.028423613679251475,0.008526918160802048
GDNF,,-0.01728741060480604,,-0.012563836068335273,,,,,0.0004994835998067759,,,-0.015481595903126399,-0.02538301894308514,0.09971624738925289,-0.03440904138235008,,,,,-0.06006413665868023
VASP,-0.018311625466147577,0.010963487605295901,-0.00015063842672979606,-0.027329803908840492,0.03634083797904441,-0.016592211355182875,0.02778932223516118,0.024619189349511794,0.027597653125578388,0.010111745589147594,-0.10764304507770407,-0.018910782335650172,0.05334566803643452,0.03608494452023387,0.035366053713700475,-0.04974328866387328,0.01964362000432378,-0.018954041707288694,0.0703694920086918,0.09759623105617138
ADAM15,0.021835675384021418,-0.04908618391265617,0.05895038928787372,0.028049237953828545,0.0546692161814005,-0.016347225562622626,0.0343558287845477,-0.013801618665762879,0.05665274035383551,-0.0412110144327482,0.006716666856116837,0.01278238926192945,-0.011768402965793116,-0.03841855400109695,-0.0191816500844275,0.023508557418304557,-0.01821297196314662,0.0384831073123673,0.006193296909105475,-0.018902608994954193
WNT2,0.11528037397812392,0.0016196734394946944,-0.016346993606525636,-0.006887242594594487,-0.0430590943248632,,0.00784081888639529,-0.04814919944593088,-0.01677680783016363,,-0.05318132521228233,,,0.060325104027144534,0.045863672004705876,,,0.030991621701353417,0.0013602767374414132,
CALCB,-0.03372864342195067,,-0.024572742839654257,0.05839202174217919,0.0022735701848093553,,,0.015642379605483536,,,,,,0.00874611260343649,0.045277679573514105,,,,-0.0008514904613090306,
OLFM2,0.04193232770764354,-0.027323887291308652,0.040395380686339896,0.08231042065485328,-0.06633325242508799,0.029860795513354948,-0.01198623416782085,0.07360856295068523,-0.0002836786770019785,0.04177037081759111,0.008230807590732053,0.04663898332683003,0.04793786718535737,-0.04025545264825603,0.006729913714830308,-0.03448504177177903,-0.05031553464781652,0.07917786370854372,-0.020959499672873805,0.07928703767060725
MFAP2,-0.043241752559329986,-0.01531794177826571,-0.021262152148697006,-0.056649227846594215,0.08069905957516156,-0.004373797495977278,0.01763943960029466,-0.017954441726177942,-0.009035917322423837,0.0501825175196665,-0.02749237123367952,-0.06047945452459728,0.025578835849837334,0.006476001238937932,0.054637023800767355,0.010685037989955674,,0.010955416800828165,0.0003235422636789438,
HLA-C,-0.020831694047230873,0.039184222135248345,0.0018026876980804262,0.026373017459919205,0.07852237938487487,0.011281677415068568,-0.05836398652821249,-0.13754549404311486,-0.011115887338350923,0.04915249152321249,-0.09854704448487983,-0.012268519539390071,0.011075979857890307,0.05207591108454626,-0.013286448674839114,-0.0026429364102189957,0.023534496930780215,0.027101815267740127,0.04014604230764343,-0.08228472429035044
THBS1,-0.0014199061983178637,-0.036898626530630974,-0.04316613015715201,-0.037177283957988624,0.08145577427432697,0.050390595892677276,-0.01505129618487078,-0.05107347304218034,-0.006157649023219847,0.08047253629771366,-0.050722826569038065,-0.009867646351316293,-0.021351068305236812,0.002468107462691432,-0.0020230745220142375,0.07401828112382443,-0.0042357474004226375,-0.12508253307320383,-0.03229954454144552,-0.07084556363411205
HSPA4,0.0512119673040972,-0.0014345537328702223,-0.020289387925255364,-0.044216173226458065,-0.022314407162283816,-0.001963968160959794,-0.010689869027216484,0.036685784803490724,-0.0006584663906421075,0.007349563216790801,0.06411084063001123,0.020695912067905515,0.0005498419808694506,-0.0010155894026271563,0.07161572503756766,-0.03976788903457862,0.05591760755184658,0.026039084482638458,-0.019101598095852268,-0.012532287285083234
LMAN1,0.033246897704466746,-0.025573473298398774,-0.06597853137468379,-0.05376904755612023,0.0878723374117271,0.00920168627499909,-0.06281943569529115,-0.03714197715766332,-0.0005198760776328693,0.03560781899916637,-0.05301676165073067,0.0010183118283515996,-0.07235337411259955,0.0014648339129678927,-0.07397949721462618,-0.022430514609686526,-0.004829216785155277,-0.023535417056268874,-0.004708772435248747,-0.0763051624458773
LYPD3,,0.0025610337516177735,0.0167106114190063,-0.0011254573811013675,0.12049401463501491,-0.0005568730201287922,-0.010579208131134612,-0.0467127044690547,,-0.055752518682803294,-0.05120425545016124,-0.07070165044060724,-0.009315209198147023,0.04387464235009841,-0.027279963387560363,,,0.023946005379223798,0.01568540524588702,
APOE,0.06635348563268303,-0.02572216962683281,0.012520051624381112,0.016906706357975206,0.044123183825764904,-0.00153829512459448,-0.053435072601266675,-0.1455427040563293,-0.035276331078821936,0.03808194209472334,-0.14708670103115593,-0.14618394290206546,-0.034861996412665235,-0.03336103628525268,-0.028481438598246582,-0.010367784545601158,0.1163626136295414,0.017945091154417923,-0.05744239282619822,0.013326409451302111
SOSTDC1,-0.04081035868776265,0.08786616479608476,-0.02539725798250332,-0.003070784657320856,-0.03562554541871957,-0.029100117721174365,-0.008206194192264435,0.11219652449880058,0.01205093757008379,,,,,0.02702816609067388,0.025125241470623727,,,0.010937227123622195,-0.018096830723717094,0.013476552202600358
ANXA1,0.026170448821992875,0.050850306897598695,-0.05341203854615931,-0.022137840289522457,0.07007680889919868,0.02380238007935537,-0.020502015566873696,-0.1439927029953569,0.019174406216490057,-0.014199460130070915,-0.016410157948046428,0.10842818535183783,0.060665430263410515,0.0073902617165296615,0.03582454588776611,0.024413086072929403,0.07304471630880205,0.019303885289380627,0.005072462565226574,0.04269798747508587
WNT2B,0.04937433087618231,-0.002485368100637708,0.034039636510079,0.030657719024359535,0.061598010754070544,0.0009754544622443419,0.019622045123248732,-0.011359335246028602,-0.029355017399803722,-0.012915078693338192,0.05882214203188568,0.05533131437190635,-0.007145489297002927,-0.0179335102053674,0.14386775926594722,0.10077959330272485,0.1590320925388834,0.027776029165685986,0.012281850118971538,0.0649787981962664
AMH,0.040638784108576895,-0.0052374766707383134,-0.02526146470447837,-0.04109970882163622,-0.01768003599652053,0.09632322322365355,-0.02595848430735137,,-0.008288608841998765,,,0.09150420586932788,0.025244243936771847,-0.01817403429726161,0.040185265496770574,0.014182689838019085,,0.0576703084644531,0.07444491287772252,
GDF10,-0.013461589582820375,-0.02721621227284597,0.02606514608420963,0.05526897176957654,-0.029879995183276466,-0.016202946854705247,-0.0037129949033947603,0.0636219714498485,-0.014603741836676726,0.21001166854863634,0.008470067317414013,-0.03445811219663432,,0.15801605282847983,0.02457935948789699,-0.03222713244226553,-0.03776025913490019,0.0226723402594078,-0.05401113180136158,-0.04311616917333378
EFNB3,0.02670105144542394,-0.06576038138613233,0.006218437954674419,0.03926095941089991,-0.04315144445220515,-0.033603891403064357,0.009126338933649463,0.13813654717740215,0.03359696783117243,0.10827790401960602,0.008997514335965602,0.048814985660289086,0.09748398996585822,0.0775473377162688,0.07155544411873534,0.005519616752693614,0.14294183569235586,0.006982608981097921,-0.030158636166570274,0.05339545832764689
LTB,-0.038248380332249865,-0.03138958022467142,-0.003291869321861423,0.023435565766828235,0.03216114473652701,-0.02093381360032739,-0.006398749901348733,-0.027907967422071085,-0.03331962747801938,0.008116040150013309,-0.024714010391993398,0.09462597204866943,0.06313166102836998,0.01920475860369389,0.039969295540965934,-0.015796833649581107,,0.059978242863427005,-0.003107642016726214,-0.008564931745187389
ANGPT2,-0.006987093272180435,-0.03852368366472552,-0.013863792934579585,0.00948435056923825,0.10600162279224895,0.06711918657596398,-0.013887249412374566,-0.06589818420161318,0.041274585949439724,0.06699083431873655,-0.08110066406895161,-0.030308149705924128,0.0631787124976405,-0.0024944045683407846,0.061136130342240975,-0.028314435519554246,0.07461799411435498,-0.09603986465385285,0.012179759497569831,-0.031152431049546993
NRTN,,,,,,,,,,,,,-0.025998053225051016,,,-0.0322271440035975,,,,-0.018444034913066804
ADAM17,0.05789708247246121,-0.03339829465805327,-0.07201387946629653,0.009780318087837579,0.00127025825678541,0.03955501650307548,-0.040618398981416406,0.05453528581053507,0.06473170608420523,0.08239241680756723,0.012244126608002469,-0.002230959442047886,0.013241294964016782,-0.009293015047262097,-0.03756530477139798,-0.025607087044673044,0.061450106461024646,-0.015227860245165517,0.06415627999114887,-0.06760670164144332
LRPAP1,0.04505446840203185,-0.0056169293868558595,0.014669490215802175,0.05030307912609099,-0.01825428366651509,-0.014118930718404398,0.003524845025358296,0.1168377630569169,0.0028507107367349996,0.02384460678779193,-0.11642791996334273,-0.004957627619019598,-0.013138130472976262,0.07703077697886945,0.044283479974582624,-0.018006517653755334,0.14599941219682336,0.044393858744623586,-0.0027068704734897297,-0.0034553318120882945
NID1,0.0287895960366796,-0.020243742652242974,-0.02657533998894029,-0.0154765687806832,0.0867239610326886,-0.00017204591010026136,-0.009082387291623507,-0.040784366488313024,-0.031767639066484374,0.0220830180590941,-0.12473437892994245,-0.046644337659572835,0.12209658565162064,0.01973462048362392,0.007101608645965939,-0.029530079406761025,-0.01699043682177776,-0.08172325329722471,0.02791443242923137,-0.04572957113463674
MST1,0.039600311163071354,0.029276139265721524,-0.015376117659174366,-0.02128911911835756,0.08163648724461021,0.053548470589268475,-0.004775935174417516,0.06444494749960675,0.019545801212580087,-0.005805764610133573,0.08257735127925027,-0.017541640282513184,0.0013802068672186757,-0.011814204895875965,0.06873921448327172,-0.02434637402332658,0.02408785299180852,0.09556085163075549,-0.04568940117919689,-0.018124894160902485
IL13,,,,,-0.018783272077403046,,,,-0.021024709164507712,,-0.028294609124210685,,,,,,,,,
DCN,-0.020045820155905253,-0.03559942435095247,0.061091252355827276,0.015667004624289934,0.10297162724214935,0.051294744437361726,0.03514566128819585,0.02794484920205093,0.0028190962378325897,0.008166681615381121,-0.07046845702577709,-0.05713705324908538,-0.03147414558548564,0.03145525738156924,0.0366207982372356,0.0022864013448486886,0.05894389348853257,-0.05535640551200152,-0.022319110067626064,-0.05327322876825287
IGFL2,,,,,,-0.01426269514191691,,,,,,,,,0.024180863016169493,,,-0.04040572288303908,,-0.05231644037223525
COL7A1,0.08919059588971104,-0.0423960291898969,-0.06672002396289593,0.03447248106825625,0.07059996596917772,0.03994710323839311,0.020014435454933092,-0.002289972888348811,0.03724260923512827,0.211309167776596,0.04589475137583594,-0.07141435477851496,-0.03540184147968781,-0.05347356328635303,0.0057048828659636815,-0.012417026226728137,0.11426449382827773,0.007656021039409734,0.024003080847718655,0.028726995387950413
CALR,0.010112173048353169,-0.022074325102385946,-0.061449613393884876,0.02703492599738025,0.04662793643531324,0.06672200808201512,0.007326019900074323,-0.0952200741061618,-0.012920077503846786,0.03571561989311658,-0.06173929090268166,-0.12801740510762416,0.06683166743397691,-0.043651216657893656,-0.04992628185540194,-0.038736711252117945,-0.01135740441635943,0.0023279840299127645,-0.014910655517228914,0.07116116705426412
PIGA,-0.0237328611440604,-0.0039782707691576775,-0.03599589482270948,0.012512316485418827,0.013797573985869133,-0.025287280914652183,0.01878585674861092,-0.01991232170277064,-0.002863579486242944,0.0718354295464337,-0.024398837510633164,-0.03978162406326236,-0.08255059014740633,0.03523982119092433,0.04010660874217936,-0.038271161922078835,-0.007844754630349636,0.03240886824431199,0.0889649371516291,0.10031661564340537
CD200,0.09411765342671735,0.016085920497183645,0.011497817467415601,0.05978904606931057,0.023919830135171672,0.019523999616014982,0.020269682321514285,0.08441095359467361,0.06218441446392407,0.04854421105655324,-0.03224183656220505,-0.005361358004595764,-0.03626289882530498,0.056915801879411025,0.05900417245753036,0.02455911161100371,-0.014551434806691492,0.03301006387133456,0.00018722650694611917,0.021571106136221947
