,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
APOC1,-0.1018200892910681,-0.013910477831154714,0.010552890263664976,-0.005086958872834551,-0.011782188743219235,0.023458696535057336,0.111757794330604,0.11549764629260441,0.03501795528819464,0.030331120491555376,0.03691391371533838,0.0356012404841871,0.09310043178508644,-0.1362029498119241,-0.031173431607750282,0.13990530474363067,-0.010670090963829272,0.01659473675260735,0.04559024933914525,0.08289684122552764,-0.057506565253692236
PKM,-0.020651312835160945,0.036101506858730946,-0.008218411341454164,0.022799703083601238,0.05667444061050926,-0.015074244967699275,-0.05392374109640986,0.0010330972006621698,0.0012262267654113562,-0.010363463968818484,-0.005857934645039065,-0.005047255036234796,0.04235758822925306,0.06256237073745755,0.08090318785803542,0.061367969708362786,0.0009390922572099096,0.005218135660570349,-0.011007181364428666,-0.0834951935926047,0.042304832278430245
TNF,,-0.004541504389973322,0.014485039899688957,-0.006522792017424505,-0.029469637779142067,-0.03718003655481388,-0.01884925619917626,0.06379080231706483,0.02825539341846506,0.03211635496013916,-0.018591179862737894,-0.01708088804364438,-0.02871761866049203,0.0007926010132590053,-0.06759047850092764,0.05939309171846482,-0.015871250818668015,-0.014947337700963017,,-0.0019246795372548343,0.03485837191709265
GNAS,0.08674747369379045,0.005205111211292248,0.018607778582663537,-0.03603555370961688,-0.08324217955062149,-0.02316487513656987,-0.04960998971068624,-0.07231198509332466,0.028012526967794122,-0.05402608440223302,-0.03128789786908768,-0.01563462805790267,-0.013894656039429389,0.04716067873002852,0.06834317226645023,-0.05565449492692296,-0.0819062088936714,-0.028025062869270808,0.02562820678844954,0.08463321388815556,-0.032729891942738495
BMP8B,0.011467911157452739,-0.011579174935366072,0.056995832347518746,-0.02172627366759642,-0.02866296364924523,0.0048928744996664395,-0.041790664737527586,-0.021376922239772778,-0.0017650561333676592,-0.014558470505572199,-0.011670301884662412,0.08401418090285759,0.016035412293460078,-0.05510056397808935,-0.09521871907217037,0.005722569708416136,0.039562100612680055,0.024309760560475555,-0.039130279072262984,-0.01726996659850945,-0.02396411893421337
LIPH,,0.012521017896864772,-0.014102525232432148,,0.01428772643403131,,,,-0.01456200257900368,,,,,-0.04194798847190543,,,-0.01611332421406448,-0.016664995598106185,,0.09665369984028155,0.0352507515719217
CCL28,,-0.032163998397322396,-0.019836955992959433,,,,-0.027546386795347298,,-0.010030493185641753,-0.017219596477878633,-0.029742419492167427,,-0.010906653923683207,0.1120079187911209,,,,,0.016217549580232686,-0.01950167362817073,0.0777598674322816
PTPN11,-0.025694230073846875,-0.019099758474039153,-0.025319559706691214,-0.025958568982492332,0.017727822431988796,0.007773666987949402,-0.015564022994717885,0.01442677757322353,0.0384351286178481,-0.011651245787002077,-0.057091100922480584,0.0657760239181728,-0.03777134578398891,0.10273787204099886,0.036097857204638914,0.05254111435049174,-0.04834700325193727,-0.030580109049430725,-0.03605847979828376,0.05757610339774136,0.027879535883723806
ADAM12,0.050655205053818285,-0.01908372681690547,0.0006727107270436273,-0.02160202056104851,-0.018652905421003108,0.002768267585549994,0.001349527181369262,0.12767505781932142,0.02637151770093154,0.0504878767701915,0.14056574813568912,0.045873251175223145,-0.025094975688228507,-0.10732755355691022,0.010554390616954804,-0.03356830996535828,-0.01881584444868867,0.03536476680593587,-0.01882294565850086,-0.040292857547066595,0.05783879954638103
EPO,,0.037918882646745575,0.03495842362213377,,0.02195493090482458,-0.01846676752962894,,,0.1325198507814946,,,0.1284424788246169,-0.013752910588779178,,-0.03435198556035139,0.003941792123149877,-0.017499481610288824,0.07810748804320715,,-0.02073840915999339,
EDN3,0.12387474032630336,-0.030913907917245773,-0.024565930514588823,-0.01911632271890619,0.02253042860179977,0.05759385885158759,0.06286783341823758,0.048219836587101064,0.012090314450368836,-0.016873248841299544,-0.004199989406982987,,-0.013894820158617474,,,-0.026816368421104422,0.04728165065152835,0.07192542261115846,0.013108642855705729,-0.004232290775838836,0.08842969945617654
CCL22,,,,0.005094251150745428,,,,,0.025013641575632,,,,,,,,0.11196613275771998,-0.01582778060578127,-0.031189017504918568,0.009151708287352827,
CCL2,0.032634004282923436,0.029778905988771247,0.026384278023892014,-0.026445732445632877,-0.03439280716204211,-0.020953585930178327,0.04251925309907489,0.06248001824252763,0.01685663342399117,0.033439641195178574,0.03715897591249647,-0.0029337859467376127,-0.00046317083916791473,-0.13297066480175374,0.012273401037658302,0.04407874083081638,-0.020695136744877357,0.01795089786416158,0.007413566500935449,-0.05406236371211258,0.10360662871656774
DSCAM,0.014650646778711397,-0.03668502437095046,-0.007988263807272548,0.018269853894154003,-0.011127504496186604,-0.007718808608206397,0.01626904633873569,0.06324311695646377,-0.05289107279791422,-0.008801657936828708,0.020934302677170075,-0.016051127596478865,-0.059105800370793424,0.035330595811754746,0.018859863803452653,-0.006850240522066759,0.04489425864321573,0.002338653752945686,0.004030227126622967,0.07581863746460527,-0.0024773375713752683
GPHA2,,,0.13451139629398517,,,,,,,,,,,,,,,,,,
ANG,0.06061022206328848,-0.009058990357494466,-0.05437741844244123,0.014757439894065786,0.029870919027041157,-0.0035090369261636173,-0.029992817511335035,0.004459251207516021,-0.004575445523094224,-0.02925966196228862,0.11422449393155777,-0.022626517390426353,-0.018507426922309365,0.1556767582972655,0.07283336922762947,0.0514685161333995,0.03665444783910982,0.03353613323687664,0.027443148355018925,0.03488759036549571,0.04400769750935024
FBLN2,-0.024328685569730488,0.011474247028628154,0.025432681548811932,-0.025865166754387502,0.021859704247977303,-0.002651369955260212,-0.03792933012301187,0.005091169365435347,-0.03637370403939068,-0.001450036367465093,-0.0016676007016863377,0.04085547169382391,-0.03194208293025616,0.09373207145228132,,-0.032741154484815245,0.061241609014580395,0.07645961687163881,0.0811745155963198,0.00837528829134713,0.024479151165045183
VTN,,0.017685634853975285,-0.02665868737997776,,0.012475087726771963,-0.0186184307029184,-0.014748907020692311,0.032594844020504506,-0.02503015294100364,-0.010039420728438334,,,-0.011427840684976438,0.026736000174626746,-0.006158407993009453,,-0.02000310502856258,-0.012170544116247059,,0.05667245173475123,-0.01410504175245564
VEGFA,0.03765472326761204,0.05407600123335519,-0.02584226008786421,0.006256829253333116,0.04879746604256024,0.01355477419427784,0.017002452037266313,0.06444589014592672,0.0009816480506001251,0.0075546914468843235,-0.05351632792708924,-0.04490883778141637,0.05611126018540034,0.08574054260099855,0.11756619295408807,0.12106758533450804,-0.03463285710333095,-0.027407036915349403,0.0036779942831385425,-0.09002477765643196,0.0411547177151406
F10,,,,0.06506561523731298,,-0.017371310913501414,-0.025648014227411326,-0.02056084631232977,-0.01670535469122815,0.0371998909770845,0.03354899658401312,0.03283326574161455,,,-0.05474328568719905,,,-0.020786177534320358,-0.02698437381095374,0.022186595126394607,0.055293176795156974
SERPINA1,-0.054186685105261846,-0.02369475376099872,0.028921262224720263,-0.0064076149479340115,0.019854757723514596,-0.01658194867105098,-0.005122730424458658,0.0681007949994262,-0.0016369636058646336,-0.005873146513325709,0.05584282357805901,-0.01618735640801812,0.019159232200554627,0.015005776165752448,0.11883361870705822,0.07715457538155843,-0.05011566454286503,-0.018619389317616718,0.002133603729069439,-0.009681005918739778,-0.044281798201879045
VWF,-0.0018778162278143208,-0.054603971595557146,0.08066902924394255,-0.04112454355529683,0.009616304064620924,-0.026037086945632372,0.10745008632155553,0.08637916074409685,0.026317428153435702,-0.01084678008980145,0.05465729880537015,0.015551382124804985,-0.01475888371846886,-0.07364204849315885,-0.014250747777077051,-0.014470747264021751,0.07944679286325695,0.031375397782295145,0.04316893438644109,0.003435784041296244,-0.01009426852143857
GDNF,,,-0.022085576054597798,,0.013771963537584071,,0.01110435426230483,,,,,-0.036252297980862005,-0.013752909517746612,,0.011711700082682497,0.09391966396310286,-0.044118354902628894,-0.016684368492554936,,,
VASP,-0.02642128109087327,0.03679686596300869,0.030248693337944995,0.01769442154880896,0.0373827360973086,0.0649986417601955,0.025870232360979573,0.03408148002042652,0.018409861901592547,0.026970723390618144,0.11503870195223478,0.05413906024313659,0.06686135957997084,-0.019579415135258314,0.0096339271287562,0.049978454647228734,3.591928130799374e-05,0.07271552695042735,0.05273867818840055,-0.03540854753063996,0.046653254490418954
ADAM15,0.0706756855466387,-0.018339388153294847,0.023431897500792664,-0.016982737614936332,0.02097125751453993,0.05623171906336892,0.05410797913323931,0.03128149401688944,0.010396052270805565,-0.014762761189802218,0.03396351213271085,0.04466019521340641,-0.032698023243962836,-0.10118813764602964,0.03594563422651706,-0.008606047049252732,0.03007164149162651,0.03265245213950508,0.031089222553674405,-0.007948891412419322,0.07294592937970545
WNT2,,0.10378977518766214,0.0873573211446231,,,-0.014960881571184895,-0.02427070237272172,-0.03245747800269854,,0.010060695929629592,-0.033685487250623286,,-0.012870684270331795,0.05305485050250317,,,-0.02170636970462855,-0.01777604777910669,,-0.01558885768794146,0.056223709692362574
CALCB,,-0.039144521160239934,,0.0783382765397388,,-0.02248914414186184,-0.01494959507255536,-0.013977896301745322,,,-0.022551409927327747,,,,,,-0.018997043694353108,0.05610151735202727,,,-0.029363579404621757
OLFM2,-0.013623077727135724,0.05298897150998536,0.0334964036956995,-0.03738094940604232,-0.010909832756197394,0.06988679641632649,-0.024554324837995408,-0.024288903634945597,-0.03120617867053134,-0.013852111608996723,-0.0414048070964739,0.017030746788513206,-0.03854391446294418,-0.07611861351695536,0.005758954732335775,-0.0097600815009757,0.05543767386786943,-0.0011001726871633652,0.0675399462526954,0.08078526898728246,-0.03180946971758452
MFAP2,0.07757412901308736,-0.050185169824024226,0.07883573987033395,0.05226091176878153,0.02965493092834275,0.020720909699825093,0.09347829146498499,0.15457688979359183,0.047769359191510735,-0.0055306483968028935,-0.026216415045958036,0.050820457162044724,-0.03219109644788769,-0.10773064363940192,0.10253371212663881,-0.03265762521313148,0.015703276757969297,0.0005968217824360474,0.007705760456563194,0.003800797679780604,0.0555675565636711
HLA-C,0.07407692615268045,0.024509656534665598,0.04098833440186576,-0.0702151311000801,0.018395978524388037,-0.00809523615645149,0.0509455683667163,0.10553819586060965,0.004228497457960853,-0.021709197655041174,0.06702732805392421,-0.000565146347558055,0.031816622405097576,-0.05762817588120392,0.025043335560255717,-0.03682229906049168,0.004565935898342631,0.06200150770673702,-0.02582964404941617,0.0584825992468464,-0.0030277368825568237
THBS1,0.006224411434167952,0.074689971160212,0.01522096425982049,0.030446561457828817,0.08312883027060336,0.007438246544206025,0.05802957360783079,0.10926573517199586,0.03445572234618413,0.01664666750281867,0.04953031412697673,-0.0009560119351487562,0.05314628345841361,-0.0916496863249319,0.07417474359716338,0.008032669518078772,0.002928179398773674,0.018584859742137614,-0.006336685132595735,-0.1190482092682164,0.011934774480774232
HSPA4,-0.023888568701009163,-0.01477203034163101,0.019238164021172725,0.034259226571019145,-0.035234566527517615,0.013616322245966914,0.00618856415880812,-0.04950395134559935,0.019227615582745473,0.007242395717395209,-0.022983234038120838,0.0024762890583442058,-0.030688617018628222,0.004827693407363565,0.009589281370325773,0.018149982687107116,-0.012158028451809107,-0.0024849275027989687,-0.0869825996075871,0.011741394827227476,-0.011955707498347108
LMAN1,0.014312241342399093,0.0011601939978763236,-0.014999273361515783,0.004633866137868212,0.08370145329559554,-0.03529223861378181,-0.01271636353370259,0.06001863985539371,-0.016984714922985863,-0.002619185437951341,0.040096516868637584,-0.013571912442349026,-0.01853751177551808,-0.03893354595491008,0.0338858653741589,-0.007686994585772279,-0.05457990028834941,0.006423207629833791,0.0329010940174205,-0.0641045574221895,0.07198717793143132
LYPD3,,,-0.021513953111210935,0.04081400388370373,-0.021015075017643933,-0.01861843230487815,-0.018536392767905644,0.012874300790195992,-0.021330872133546848,-0.02281640364059531,-0.027136676944140063,0.007915740684809214,,-0.04644696222839804,0.005946286200521491,0.00030993874966685745,-0.011723445368089046,0.01635541143681876,,-0.010858324420901493,-0.02775994922268198
APOE,-0.11135575924592989,0.005837740007549188,0.06264460500059404,-0.004909993424681797,-0.046567625575079465,0.027409673237657074,0.038007745938799,0.0514028530976089,-0.018501801651630276,-0.01474403733458645,0.046939011595714446,0.02220267821453821,-0.03366224257720837,-0.10919369249431599,-0.05800319873486172,0.08785733333963144,0.003472867203045436,-0.024742116489677557,0.03058347524776986,0.0638907156241429,-0.06683784511418338
SOSTDC1,0.08000833107351735,-0.0473633620310519,-0.010255415286029175,,,0.05556011935598746,0.05031437471555079,-0.038743221924573606,-0.029405986898866473,-0.019183245472976562,0.004241066430660111,,-0.020912507262381395,,,,-0.02334717855344605,0.033617599715433065,,-0.0345842943864488,-0.011822979813812614
ANXA1,0.00525289076160586,-0.01300426718202405,-0.005968188888231463,-0.029256687230798026,0.013131528555773504,-0.019962011701979657,0.052329529190517476,0.10171514192504065,0.006872322441904244,-0.030252336505541627,0.07503209265433258,-0.055221093634857686,0.08743719977718209,-0.02540552789821327,-0.010189718944041429,0.09934441787622683,0.011648038231163052,0.06253640670320225,0.01621035853364394,-0.027252419636841673,0.025569134856977847
WNT2B,0.02769964188852039,0.05397523918866579,-0.01701687948287688,-0.029777192113615913,-0.010895715376585865,0.059349957483039666,-0.029252487062972014,0.010977354024765443,-0.021671418651219326,-0.03241729685262004,0.0029957821238163185,-0.01876045434265593,-0.022520324755921396,0.0900676520672445,-0.07416016444589088,0.15915735981814133,-0.01835389038595393,0.02319357737443567,-0.007632519844714419,0.055645808015768114,0.04761136463123425
AMH,,-0.04887927021214983,0.09569178631811388,0.018135987369865558,0.009767185111917437,-0.023119467154345673,0.10048509031916376,0.013321201345930402,0.028048950406960156,-0.01936795247005608,,0.04824563424126091,-0.029796382100313074,,0.023699697489751093,0.11140350348652392,0.0513843573133138,0.023622608508740508,0.015157108541962923,0.009920184157576999,0.03652335363393692
GDF10,,-0.03649913978100271,-0.016322188479135774,-0.023783415766497923,,0.0033018240210586016,-0.03094836131725536,-0.022523216096115965,-0.020517821327121908,-0.024280480261802927,0.009854641239663014,,-0.026458787528973862,0.026464118124355996,0.017243088058136992,,-0.011185355746318326,-0.026655774127100493,-0.03171181634638071,0.017217826163042235,0.0977192206556272
EFNB3,0.04837152105587543,0.056390761970541846,-0.0003073650882519831,-0.0009059015200524532,0.003851039125098595,0.016486111590944288,-0.041450327447006816,-0.015083370490971153,0.0013488376296417286,-0.04226008923929727,-0.029266502864938072,-0.026110883505380184,-0.033018276980302894,-0.06128687051629917,-0.0397792190165934,0.038077594593035134,0.032812953296991944,0.03212035736790159,-0.022407230307953517,0.03631412133422789,0.032790511459942905
LTB,-0.003162754014870107,-0.04439000153460869,-0.015371828264253203,0.1213833431855787,-0.04979350344176656,-0.012001265786191926,0.033083311909127236,-0.006397946096570798,-0.015702922554217312,-0.03167486958696901,-0.006813882787291558,0.06606735184925647,-0.011750533388363177,-0.06528818049202008,0.0014588501902397793,-0.050709028461626775,-0.01216773054038634,0.011458921834528074,-0.03383291127039334,-0.024642606891396166,-0.01478860319162311
