,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
SLIT1,0.017216369219163898,-0.027513973804735973,-0.0237918632427877,0.04130462283698662,0.04730088205258228,0.018723495576213074,0.08818432814647176,0.017108011168758604,-0.046042434747851614,-0.03223639805784112,-0.05227082848915154,0.05648461631647791,0.05530423515474014,-0.07413789022543235,-0.032288327318270624,0.05753446158969067,-0.04189298591709823,0.07446238361739095,-0.0029406706940300793,-0.03173964352088403,-0.10859984889195538
LPA,,,,,,0.1995307913361819,,,,,,,,,,,,,,,
CNTF,-0.0008914696112389899,,,0.05515347164028761,-0.006152669571367869,,0.04232417965899102,0.0926571591089323,-0.02482551077112717,0.08173485600237429,-0.016458295961668288,,,,,,-0.02741531001666591,-0.029880850231087823,,,
BST1,-0.00651266290563302,-0.005183972482001359,0.030361414662298795,0.027426198323445034,-0.052997594400473726,-0.019666595728145452,0.07327490596927265,0.04068866464691192,0.04392448065513182,0.07923534339961151,-0.014187011084497101,0.12442339098955624,0.10666593790131594,-0.04548065691505409,0.02960510461181712,0.032732492225914185,0.009356723214448606,0.0107336103838594,-0.04308725961461666,0.025346854213867703,0.07235289897865103
AGTRAP,-0.08142092283012603,-0.04395321340503558,0.040164931724055546,-0.03014343046728457,0.05545149528543365,0.014394935158178355,0.11382563310563867,0.03500499466425025,0.041033123886446164,0.01918362250552758,-0.030030923283035995,-0.038638699266453747,0.03474629290224498,-0.0979191836574131,0.1073416187792182,-0.020080422936242636,-0.011761932070042893,-0.0421529903675356,0.04051287141909201,0.0016687850559314926,0.061789535556684747
LAMC1,-0.010534411898683937,-0.008610521195956265,0.02734890603332696,-0.006534596274592693,-0.014797184091725183,0.022829083463612006,0.08132472762168531,-0.0149215956019257,0.07411053120689715,0.04046491920629405,-0.006504244697962122,-0.06415589278790394,0.025445179172535876,0.03165956230744086,0.034915904675789526,-0.02052148696510001,-0.015088375190139636,-0.03802483356716472,2.2723285744314277e-06,0.1525980491201564,0.10347661826425793
COL6A3,0.04403581510488755,-0.025561330565816675,-0.0026123672052795403,-0.050202322423065084,-0.018918459669893403,0.024418486685355224,0.08638387923209537,-0.031222533787577774,0.02593278901385887,-0.0230196719168648,-0.005850353200686892,0.02723287060947953,0.019629766688150148,0.05464014900058995,-0.003847355876886068,-0.027006020876539097,0.014879915132032875,-0.03161963193479045,-0.03731794010331758,0.0917746546292817,-0.013948853155203327
FN1,0.07845818327636747,-0.023339909073202242,0.0458997451187133,-0.03211733640150811,0.01722075555405551,0.022874883639962647,0.1321130626018531,-0.035316207250421554,-0.0069505311982129905,-0.025540905012718777,-0.04008984568386507,-0.048347924983946744,0.048166329928036176,-0.016652091994480603,-0.003869130446553521,-0.040283276234839474,-0.0137864525305605,-0.057036799063890156,0.07332540180798619,0.1619347127934433,-0.09890689247855904
MIF,-0.03835533388324322,-0.026280511785470577,-0.05841721523469139,-0.03432897283138735,-0.03849992812274031,-0.021441996348303308,-0.012069681175510246,-0.0163881294426636,-0.024703624285569773,0.0737621983544119,0.02231874335293432,-0.044357597396856276,-0.0362359595621549,0.03632931814720929,0.05057487600615354,0.01955249907330008,-0.02924767316321744,0.1318590833410417,0.04541192037110208,-0.03369009460703941,0.1010791379209937
JAG1,0.03928668469472609,0.01368746529812745,0.04559009190164041,-0.010389135270160811,-0.00782635987280621,-0.026775154694765164,0.024409489941579727,-0.009672244162670623,0.05095965778533027,0.025351970048172592,-0.021956736824968844,0.040092041976459554,-0.041756590443265615,-0.06178346015837385,-0.023020594294919917,-0.011469566809481921,-0.07013013936446623,0.071528100448449,-0.08829137911294621,0.13961299695872997,-0.01667531627832964
NID2,0.0006143613249934675,-0.05211564827642791,0.08306462920629502,-0.01572757504093564,0.062066571589877675,-0.02141005750501216,0.09755047608720062,-0.03250248866081547,0.007195418472661791,0.03433470656153726,0.026097664518119335,-0.038531813148330936,-0.00635114836376077,-0.02444743532287498,-0.02242107849949504,0.06616616573585293,-0.007541071109203028,-0.023694887990087694,0.022213205926031238,0.12282504274924881,0.05360231642744235
EFNB1,0.005136705199124421,-0.02419950819341469,-0.0015907969641601725,-0.006860632158503928,0.022013861957775417,-0.038582754076899005,0.012628508709807564,0.04181062230126085,0.06641742118609416,0.06050616409957357,0.010066408729415032,-0.09497726218182982,-0.01268844530498587,-0.005776721371804312,0.006436276436095908,0.0452753022731606,-0.04502383959916705,0.014379817680578536,0.020290795919791393,0.046277510383569684,0.10350564833069129
COL4A2,0.004907567578224067,-0.039181076248420835,0.023017631394595832,0.025206702367208816,0.015283079739033227,-0.019283081065373023,0.14261803552736252,-0.06056674489571085,0.02900397075350155,0.05565814083825313,-0.028701337785849577,-0.059214572104839394,0.03162764248536491,-0.015978822130731388,0.0741729955202092,-0.03406351782340847,0.015629788802435582,-0.07465295128796001,-0.009077217603513503,0.16065839072925805,-0.02730079035179587
SPP1,0.0044650144013513035,0.1010646011765149,-0.03383582342486341,-0.07352240480302373,-0.10914924765176126,-0.00921309747372055,0.09492023355113238,-0.035605551086917625,0.09015255695471192,0.026382370717893292,-0.009728413775934953,0.0635224994283142,0.03231783723809684,0.09236941561938478,0.03210711856584884,0.018575560115865617,0.001595977167043733,-0.00789131684698047,-0.0449771363445169,0.04905051922265807,0.02438286572780744
PODXL2,-0.05503628430587979,-0.00963194365424348,-0.02513320352303874,-0.005194912792212079,-0.007366340788584758,-0.02171015293506507,0.05883300135101101,-0.023853080028037488,-0.07993474225058093,0.05198371264845362,0.006323381342174326,0.017648937205228855,0.024702904455602963,0.038679253101753866,0.055928404930814114,-0.03106964499599571,0.016249837830945954,0.06685383877154842,0.07148561168857946,-0.04324739351471145,-0.02132653710063658
IFNE,,,,,,,,,0.055596316625670814,,,,,,,,,,,,
FGF9,0.0010475316905861163,-0.03819163302185383,0.002097300777455648,-0.003380318348115399,-0.03682969778269734,0.02279151773547944,-0.059069927760386345,-0.02002115170036504,-0.013464506328101507,-0.033266591406257734,0.015099656898783571,,,,,0.06989875854835413,,0.08344414773085691,,-0.030440405486942154,-0.037211490159314665
ITIH2,0.021041884107165395,-0.01708490531217331,0.08906357285729263,-0.008949620035377482,-0.011619343805038988,0.01867554632875868,0.059607812515778034,,-0.03845346519948929,0.03386438810583951,-0.008636064044106913,,,-0.043217967803015005,-0.041520380763129465,-0.027522679290008067,-0.009749641884915387,0.004250990691437489,-0.030367507888993808,0.001780067902595838,0.12363717063206142
ADAM10,-0.06955621061391282,-0.024366343604126112,0.013419713867737559,0.027533775580913616,-0.0902421240115391,-0.015032158887653921,0.032243904097420464,0.04754856697603469,0.016933312782492868,0.008095204950313928,0.014000823393338906,0.019414773178751503,0.10272768112496779,0.046783670963185545,0.049157949716669064,0.01641335072850829,0.05135489750168984,0.06337246811077475,-0.04245924487913821,0.12756034887941206,-0.006438274947845937
CFH,0.0822365085405315,-0.05348047594681294,0.015760872606317464,0.0033388663294594808,0.04121317170573503,-0.0272369743393924,0.07517365556894388,-0.032248601946648796,0.029128214670321003,0.02393360034497559,0.015658559567704285,0.008371129984635937,0.01387350325546319,-0.019860934284253288,0.08543806501699741,-0.013789450878257949,-0.027358626951465632,-0.007281941861063288,-0.007699892638890503,0.05120469276563337,-0.0035916465159381373
COL4A5,-0.019590274526846137,-0.02699281545240587,0.0005433060083501854,0.0206718601362742,0.03790794891818701,-0.03217224301000144,0.051137376538194605,-0.01148565826292005,0.05950496192249195,0.022142067781584205,0.0606489255835512,-0.008843521831354428,-0.018389756474419466,0.002039166812918397,0.00608605688824469,0.11841234187280279,0.06782693565703032,0.03456305042252325,0.01896526511371758,-0.011566479318293119,0.00023787592313394916
LTBP3,0.02832561339869548,-0.11356555029314833,0.030393153635459663,-0.04656103706618393,0.06685870273015955,0.027914547417398922,0.06504208649707195,0.011000705733879259,0.03482431495523924,0.02657458039092868,0.02204195125989817,0.06217501066040967,-0.055107391085483286,0.030160592495808446,0.025336947863618238,0.022732686894555282,-0.060049624960739546,-0.001368780220911844,0.03619159689644794,0.07213566105260993,0.06286326212742603
GNB3,0.08069687134253128,-0.03344471243934163,0.005675768627208873,-0.005091381771643412,0.016540750350798255,-0.04044310652267113,0.0269315576314854,0.01790010811566104,-0.0281654082818997,0.0090703396834065,-0.0069942446438218024,-0.04394146765548145,-0.07882330366898326,0.04996469780172618,0.03487865469189529,0.03700601549103379,0.007373151436306562,0.035037261964033735,,0.0165935904327436,0.07483420986829116
COL6A2,0.059013817722061004,-0.029929283346939145,0.009783062446164961,-0.029369286387880538,-0.011420641079780951,-0.0012394138066441833,0.1612171892901811,-0.030358790413868183,-0.0009137863808278452,0.010272984497255744,-0.04739830994609791,-0.029555347755084296,0.04744465400673206,0.018420636944311473,0.064826281401346,-0.0599590278436473,0.020956236615005605,-0.017256301930100002,4.495433947348487e-06,0.1135601219964642,0.025816522960209098
PLG,,,,,,,,,,,0.020346991030378823,,,,,,,,,,
GDF9,-0.001929010455153838,0.15043719643108522,0.01780893207609272,0.017899294594643792,-0.03154580519546246,0.03375089510659236,0.027216631863364267,-0.013974717092533754,-0.023030472068369216,,0.006816161100232954,-0.004770273341541112,-0.03475252121849168,0.0419889714307195,0.1425622942358771,0.03476585731149763,0.014159246167394652,0.056709491061903636,,0.0027740678962218297,0.006521791210286542
NCAM1,-0.032187148217306796,-0.01990519539186624,-0.030486162386054082,-0.0034917205650513723,0.03952545585017054,-0.0232052340329036,-0.09961072692188586,0.05265872018590875,-0.06369647745563564,-0.03848880551534381,0.058534140692730344,0.014401455752589285,0.06730974305023796,0.12806589723961181,-0.021952685618549298,0.029484459108828454,0.03845726206743298,0.09745617295306268,0.06577982136910364,-0.08884709435140282,-0.05892479321142785
APOC2,-0.006809521919797305,-0.023975639116223295,-0.0016253888354265777,0.004095356675532103,0.018141269018370567,0.004057170242226189,0.03577173729155159,0.06585856297853936,0.0893644769444056,0.04943655349719139,0.05703296705188259,0.00037857912288572003,-0.007180733246578545,0.017484503617118306,0.07080994179373969,0.06539765057807856,-0.014698003959949375,0.04464859409733824,0.018169847418826,-0.007239835118334361,0.04965936016817026
BST2,0.04943343814407978,-0.03721809696402571,-0.042075262398298154,0.08512602109973398,0.028120276538532232,0.04561552143613709,0.09092021135446461,0.037309132174647236,0.04803968446998066,0.000986962066060625,0.005471388516300373,0.03660680278655692,0.012556899023356778,0.0017528155120555226,0.04432250322480011,0.049503106625041544,0.029478003615323347,-0.06349168896609043,0.11520571486103034,-0.024200176603394553,0.027660512957267028
COL5A1,-0.005158835603728713,-0.07451600640049207,-0.03171741134330299,-0.05568990898193301,-0.04737789922293247,0.022423790080957833,0.11421261726143293,-0.045675049047551756,-0.0007854705963765265,-0.016124893318514178,-0.00922850550575574,-0.05341146832497645,-0.013496897343690556,0.0680377707501936,0.01350189065915306,0.005952999331380904,-0.031095052095340543,-0.035582680906971115,-0.03671004645961043,0.1032194645713585,0.007312606425141398
CALM3,0.0475100456800022,0.03983392635888352,-0.011212459642053418,-0.008700015178559964,0.019651391472435734,0.04280519440688584,-0.044196474416915446,0.049008718592228044,-0.1263484340167876,-0.007807578438657372,0.011777148891893142,-0.0098525087620317,0.05187988392825963,-0.0031537224863628904,0.01565813617132516,0.0772139035374497,0.09087208607679761,0.11020017659876408,-0.012412291561212551,0.05812948055248138,-0.10686660124638814
THBS2,0.037241788198486364,-0.049892111197213845,0.09059539770983006,0.016327781685555764,-0.014157293408883583,-0.04708929894730564,0.07117916418846387,-0.006532126160080997,0.058945599775680604,0.04982302636820606,0.005196558264751488,0.030599052530544676,0.04482425021911766,-0.051828681216371054,-0.015646160895963126,0.0039961803017579765,-0.031115644278224896,-0.04021025090337352,-0.06443495349293198,-0.007305652192866313,0.06534231191415259
SERPINE2,0.03380846747586852,0.10289864559290263,0.05731410035025964,-0.029996432135450092,-0.001770037320993259,-0.02714199891177832,-0.008285573036527698,-0.038198319709919444,0.0323543191279099,0.0022632620645398217,0.00915779518957101,-0.06043294667317206,0.02774647514075691,0.07626886940190604,0.04652744970450428,-0.004682799947334892,-0.01416927410519435,-0.010721408185337056,-0.06937491496530553,0.003530675442539498,-0.09292527709438583
EFNB2,0.02946756424319433,-0.013318836241062147,0.01004897816518685,-0.0016457267250770298,-0.003658099456233061,0.028572670032725643,0.045271236649147006,-0.0031146836067136524,0.06761386962220983,-0.02328090171350612,0.07928163005763532,-0.003244269483466523,-0.08444970648920465,0.041953792242660506,-0.015203890294271345,-0.00888128816560646,-0.022638886490132813,0.02789801664824435,0.003888806835012714,0.04924249311020073,0.00796022947314569
PROK1,,,-0.02024750362718615,0.012525898358478716,-0.024574866785250195,-0.01764334820540965,,-0.012708842920753612,,,,,,,,-0.02568400838251599,-0.027415283255753486,-0.013929909447507407,,,-0.040223307332982086
LACRT,,,,,,,,,0.012899857405201068,,,,,,,,,,,,
MMP9,-0.000591434976661305,-0.0225966778733144,0.0756357693366618,0.04180005965357246,-0.060361846681243066,0.07097176320822644,0.07674553689087397,0.01989471481297833,,0.06780597946078568,-0.061365158538187026,-0.047631390995612755,0.08935645933422545,0.016222137000816976,0.04494072070316753,0.02132546417791462,-0.04060479557687946,-0.06444452217205485,,0.1983625232048837,-0.002758655410423108
DMP1,,,-0.023025203438665046,,,,,,,,,-0.02633557249112561,,,,,,,,,0.08515070748891515
NPPA,0.03894235215590945,-0.028170543685824796,0.010112792710978848,0.02170511111276701,0.02223825141104316,0.04289865316282783,0.006241883743477089,0.05176457462756991,-0.03697224715103962,-0.023727048538950312,-0.045930984412302055,-0.03455290247109322,0.016259662177703336,-0.03295800553140085,-0.07122038210436346,-0.021189768277664955,-0.029801264000234345,0.014909523623412696,-0.01734314740239477,-0.031452037173294485,0.050924780214336246
APOB,,,,,-0.032349121148831324,,0.05078982200967055,-0.020976769248704057,0.019088205068074352,,,,,,-0.026627454161490163,,0.03804851737459722,,,0.09896645841930583,-0.04022330670143443
C4B,,-0.0009099760465674784,,0.037355544034476315,,,,-0.019783713481153677,,,0.03295123173479939,-0.024712527111206133,-0.03635574072163678,,,,-0.013079574089078895,-0.03459125247904762,0.048555828661767185,-0.026399717715485427,
NTNG2,-0.004673666912159458,0.014758693231062672,0.03416442545990691,-0.011334200873097515,0.023364414262056002,-0.05381156624231323,-0.05710753812233193,0.011752794323129256,0.05256637501826658,-0.023195175513110605,0.004355494290181886,0.03922287539921417,-0.020110399015872277,-0.05768987413691686,-0.014699407538466101,0.0948685986874235,0.057049155893544444,0.010726264718007635,0.07728134032245672,0.05813477921633797,-0.019866925852501136
LAMA1,0.04722575821746294,-0.01351409785460608,0.049778426068619507,0.016730375347471044,0.004021626419582876,-0.04079117557435169,0.0852657015977659,-0.028216099372128343,0.04287057258293443,0.0002113856978568842,0.048241317924084565,0.12217978176465479,,-0.039351852524817904,0.00684868525605463,0.04168706038446221,-0.046883737080073436,0.026956669804706467,,0.07721524621494905,0.026878931074805074
