,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
APOC2,0.14648473808742907,0.009406368517144121,0.021165145447621568,0.05982635174473376,-0.0390311301732893,0.03543879524056738,-0.017921721076194184,-0.016812506400395413,0.01385036613493768,-0.15402310543238631,-0.05469814542021317,0.11705631705281555,0.12929834996297437,0.08950800455300723,-0.014403026687493665,0.11548069507189962,0.027523642815723896,0.07714715728917564
BST2,-0.07309749914948419,0.02442005095934231,0.013512692581658155,0.007435727326741986,-0.0992805111769185,-0.03784606794535354,-0.08519163441273576,0.0801813092959375,0.009292753708821532,-0.11977758228541154,-0.21933195197436642,0.04298724650530082,0.12548555859299326,-0.012269706468114972,0.0031965438614885585,0.010840000350652551,-0.046036637451584234,0.040941667939654675
COL5A1,-0.07242225147096618,-0.0010174421984247557,-0.04038180206476076,-0.058053228779790945,-0.03996114745407647,0.048771399862500474,-0.03133027956721665,-0.09577413346185767,-0.030371201551908093,-0.10667438452176188,-0.11249805129637333,-0.1056993873669831,-0.20489788894273356,-0.0700408754405046,-0.07775007577022826,-0.04033120568244044,0.033927479692578026,0.07322907945123047
CALM3,0.16629542835706887,0.05222384056507319,0.09501304011096606,0.03778521499729389,0.15526958566065846,0.08453975934295248,0.11098512486147255,0.04921013212584542,0.1322493179303668,0.2972778646261417,0.2966891912051458,0.2077178992341179,0.24574055646411175,-0.029183290859094588,0.15667124027016593,-0.015295845652526684,0.11240022973350774,0.18781522959670188
THBS2,-0.050542435597982556,-0.034104320905072386,0.0027353457218011737,-0.05935930935971158,-0.06788804503831221,-0.03531273626469368,-0.048654146196613866,0.01802025575737065,0.006078989748194506,-0.11332877706470516,-0.25108684987478985,-0.016038954477644127,-0.00099723005997158,0.00045795695439061746,0.00963884783128106,-0.04804633816227607,-0.0017841141873484905,-0.08732062653505972
SERPINE2,0.1253093872264394,0.07315081067175608,0.093688968081194,-0.00904459798034549,-0.12558293776804277,0.011135324638370987,-0.019526253477993895,-0.024991083404779024,0.008940804045337584,0.06099652835940884,0.10386689584808032,-0.017360917285301095,-0.01570265118123766,-0.001896257355408816,-0.08516605458979991,-0.03675673754838146,-0.009728649967997532,0.03812091854456579
EFNB2,-0.039496219889639916,0.019934052205472966,-0.031435088476478926,-0.05271357342714104,0.03170496106902836,0.00940678278222312,0.0023785771199300158,-0.03827460938994031,-0.09120213834280953,0.09979978979180565,0.022099330631556342,-0.0480367086160001,-0.06242121909401942,0.0726073264319882,-0.011615020206746748,-0.04471710803354529,0.01737059925400403,0.03621380121076804
PROK1,,0.004568514175367054,-0.021642118717113454,-0.04063603183221483,0.08564974412914594,-0.020853937731310248,,0.017071765365490963,,,,0.11554504402189775,0.08951619373615038,-0.03000302682253851,-0.01678185000607077,,-0.04692807751009876,
LACRT,,,,,,,,,-0.004904903306603949,,,,,,,,,
MMP9,-0.020891173831475332,0.051197874810392056,-0.016804894001883026,-0.017068760373487767,-0.04406974555149624,-0.04429440403211418,-0.07157241495449866,-0.041883084159547314,,-0.08410843508960315,0.015792834499660086,-0.11914452651150376,-0.04145718038235356,-0.05792918041814014,-0.01898716641543309,-0.033898897440307364,0.05220605167715844,
DMP1,,0.08097674504105519,,,,,,,,,,,,,,,0.01579052546192488,
NPPA,-0.004315084548517463,0.08622222013026595,0.02456677533063797,0.061903044658135384,0.11557302174713655,0.04492747187261638,0.010112669065223418,0.08430168109423682,0.004566652339103824,0.11107965197887043,0.03961149771932193,0.09194180713418275,0.17656813055709186,0.013892432310391056,0.06229830086869845,-0.01850929589106879,0.0993258288605709,
APOB,,,0.0018707091787630104,,-0.006862111692400582,,-0.02887027271757179,-0.006899894586294909,-0.033598111322457914,,,,,0.07645662319166205,,0.10265383646826917,0.009778540899549343,
C4B,-0.022943076627580793,,-0.019583853142898698,0.0017794777280600814,,,,0.011137244937706124,,,-0.0348140086100722,,,-0.033321030929792314,-0.05423475885366075,-0.015536042512740907,,
NTNG2,0.1716106905719379,-0.018473434321598307,-0.0018295942041483145,-0.014048363054343252,-0.0015561568498181865,0.09121294732958583,-0.03134742820112916,-0.0065052152687515305,-0.0158756905940893,0.06097461913236489,0.023725462282345282,0.06322139404191356,0.0004744980741114702,-0.04173224877494317,0.07689398484622299,0.11614495033277016,0.029297105748838984,0.05079507831970449
LAMA1,0.0016204492465211782,-0.006930556739438243,-0.011414940975432962,0.011114358041119161,0.052848411793540384,-0.028425977386704656,-0.05502609569263364,0.009320440025570404,-0.039232752474723964,-0.006286184578874427,-0.021357464093265773,0.12610625468893263,0.08914015053840778,-0.041417969710182335,-0.021566386915836917,0.06041527941835204,0.05803761662039429,-0.04084564315600888
UCN,0.03104911742616917,-0.0033092808704841344,0.013536634768064779,0.0055822571658011326,-0.02318819079718019,-0.001702716557756294,-0.007745026376200831,0.01150352985930683,-0.025748054244045342,-0.007659663646326144,-0.04682689451547534,-0.02355153778928823,0.0577832534066194,-0.02006587182941932,0.06963046482528874,0.08141577683416935,0.02422754730109139,0.020990690514303276
ARTN,-0.02623981641445831,0.014959469784398011,,-0.03288776814178498,-0.025003117433505466,-0.05487308845423969,-0.03446188225112476,0.006722117729665922,,-0.01574528079742898,-0.032547631344937676,0.03532731707936724,0.03175449871219174,-0.0415159971610674,0.059796291629810094,-0.010613843218574674,0.03868197913550288,
PDGFD,0.024502682868226926,-0.004460263250734944,-0.03480802450830727,0.006791995722978389,-0.009789191034768677,0.055444663189336135,-0.04123722946525829,-0.019972925947838362,0.07033331595162695,0.015091956969165593,-0.09026426990407149,0.10739169051731844,0.09570917442252189,-0.02000383424149124,0.03627830635194294,0.012574905355673283,-0.023462023855432494,0.06857129890872006
EDN1,0.09983931496515268,-0.01728783538458474,-0.02219687331814339,-0.005358442560731618,0.04977063519703019,-0.011129057285812512,0.018426774756405383,-0.00686497498919512,-0.044706856637358496,-0.020732641478459365,-0.10004931570702222,0.034197442252886706,0.005873341052244339,0.008512945888912597,-0.0027337013209527113,0.022565874026505495,0.05247084512249303,0.10337140146105246
ARPC5,-0.08798341844423536,-0.006727657541057682,-0.05753790359696945,-0.015881930980985337,-0.06848095059526225,-0.017631025252069683,-0.0369572892360631,0.05666725096635738,0.04147771973732174,-0.20443018465984528,-0.20535852244096858,-0.01680958286959693,-0.06302579817593382,0.023678095282340512,0.05731306093522312,0.002527008352874231,0.013712920491629149,-0.07446251150159199
GSTO1,0.06597385751551184,-0.015794115565632084,0.023814813764752564,0.003249087613762549,0.09269913111319437,0.10847700295606218,0.07878724249135458,0.018217245241920046,0.0875708830314396,-0.017939161848369273,0.16839681082415148,-0.012194145319772844,0.08080859801521335,-0.00199351404696517,-0.09656699891063086,0.0031365201707882133,0.06012795315662512,0.014002567995861517
PROK2,,,,,,,,,0.002840415498513399,,,-0.03528610502028447,0.0348451895980316,,,-0.012792283357376437,,
SYK,-0.014636770032757004,-0.0123187132162274,-0.00579348189052652,-0.034472922461150274,-0.027268299285304234,-0.0424480740397727,-0.056649235547527065,0.025372281909694944,0.007942530659685858,-0.14367578763391373,-0.058731622412001874,0.025235976821083788,0.09279958192434187,-0.07624995310031425,0.0470842812634106,0.019369681782917893,0.027848217718226133,-0.0728450311787718
CD40LG,,,,,,,,,,,,,,,,-0.015172718768003053,,
ST6GAL1,0.1964756117385349,0.04210802409726964,-0.004367341586776727,0.03220426507470815,0.039465821499693944,0.053558433241733094,-0.019747743926778426,0.01441106822729557,-0.020384711470362697,-0.15774024246644355,0.09592986521867368,0.1367153881197155,0.24830238012301575,0.051056527313253566,0.08148234429324638,0.039329998322873476,0.028273651777006567,-0.14950096946154465
WNT3,0.052326848142557905,0.0179677743404582,-0.023272864470445846,0.018930234160439166,0.07363910781920327,0.01847533857666224,0.0076039511351947385,0.0430649832771049,0.0039627816218363535,0.17349252653476405,0.1680755790781766,0.05528789595353619,0.05793303381114085,-0.030436494464413592,0.056562342215076306,0.05695131072071238,0.09305462852112567,0.018004673560922654
HSP90B1,-0.08618993994957931,-0.04734157464225593,0.009765769475211319,-0.025253653801633247,-0.14032204941534418,-0.026357697470227665,-0.0750233038034009,-0.054543228023779464,0.008377405358609149,-0.13777068496597236,-0.2525346303888642,-0.16526499573993944,-0.2398519103062615,0.06619896771287492,-0.09420071081524402,-0.05733830994224797,-0.008737337389089625,0.03478978058120671
ZP3,0.028986356511659234,0.07372475521560545,0.025646765700385488,0.025366195972675903,0.030038436211942278,0.019236753530378188,0.018589542264135527,0.02913919289213799,-0.02646266386970991,0.08754030841806287,-0.01645097409113532,0.014129711368897513,0.015406273906262109,0.016351339234572184,0.04529256401993035,-0.04832294664673454,-0.008626536057975222,0.012088990842621912
ANGPT4,,0.018281518743547914,-0.02389378328593836,,,,,,,,,,,0.0605820591108903,,,,
NRG2,0.03387538415329129,0.06894760724166515,0.022430799048326962,-0.002591856154288199,0.00020826196313448016,-0.03831612908919342,-0.004753358825864871,-0.004082906248140727,-0.03258261665158897,0.14548507382657427,0.009387787555717125,0.11841074359896632,0.05058205710263747,0.0004994645598834904,0.017040665568644087,0.0030444936477356144,-0.020173577333728154,0.06956385606861375
MELTF,0.05003915637356835,0.006414280269215417,-0.03361683469267199,0.0074000927092740705,0.03128819868083088,0.02603631628027444,0.006359530669337424,0.008736948745589515,0.03576613395520467,-0.0229900190456938,-0.022691375960105144,0.11034223539514243,0.06731559418359474,-0.057372547416404386,0.03543632112279207,0.06750567941621036,0.022950750697473724,0.10083292895244866
NLGN1,-0.09949622731478909,0.027692364610674182,-0.0014246821525198815,0.008710556025851333,0.03768431463970907,-0.05587853375193319,-0.01889822996988261,0.009552668972544842,-0.04933756778469038,0.10152763887671289,-0.006924717750532497,0.12581899317511314,0.08154937133650383,0.08257498351850512,-0.015896773339681754,-0.013777323738364697,0.01867274836241237,-0.01858720023210595
SLIT3,0.25497795814649443,0.03899153836951811,0.016599412568284806,-0.04018664652196806,0.10418163856781192,0.05118667233327438,0.1061644446611043,0.058933794830432464,0.032822030349950376,0.05630821301882674,0.1932894639416056,0.10218182738714612,0.046323831075324146,0.0061827447229603014,-0.04561554710363765,0.04685222112665916,0.04790522860228014,0.03593928963205197
CCL8,0.02244781798024272,0.0020895360483640687,-0.015507889237870642,-0.06553557237053886,-0.061519282237836016,0.010726416629017126,-0.01714045892089439,0.01579038184559026,0.04286203514378162,-0.06658203946957378,-0.030369217935770715,0.031829424349499,0.010665499743358746,,-0.00697187974546856,-0.008264685717025662,-0.03604504682926527,0.015435562591740018
S100A4,-0.14363347668941473,-0.11089581401421923,-0.0421350902468992,0.011605590338777123,-0.03606487039599033,-0.07308873163764561,-0.0957830050844649,0.027573649793140566,-0.04124891689640898,-0.13615617368192143,-0.16438212746182163,0.021935487296185986,0.028199564433942677,-0.06857544615265981,-0.022426592991780295,0.025092153789649282,-0.05788647515004092,-0.004721969583204693
TNFSF13B,-0.010116543463721123,-0.025842524960789266,0.02577751428765653,0.04762000088134084,-0.03366354046193482,-0.02919224412835776,-0.06851996686698734,0.03887170969371836,-0.04729178628399625,-0.21480248415356976,-0.022600011993282106,0.13344983908906474,0.15009802577864068,-0.026737107031802067,-0.036232376650849954,-0.03983430562874865,0.05447226176770456,-0.028824335590209058
HSPG2,0.018363564068567567,0.021622343085922292,0.014992006885141199,0.06750374549883975,-0.07096747178846419,-0.060624244965165656,-0.07605781145713622,-0.023735209227677027,-0.020238385975845583,-0.1048665263302444,-0.1272450956059041,-0.07942125577756023,-0.02419618863232475,-0.027688884666523052,-0.03793765945325268,-0.0053446784590439845,0.013493942680215847,-0.048775090423528594
FAM3C,-0.03016011654099644,0.09108049418616918,0.013043993931964612,-0.021952124897514365,-0.04605001347176045,0.06806642039339957,-0.008084438585103907,0.000666593699750196,0.008223138143439385,0.22888023075983185,0.03653112034513205,0.15297051747384718,0.062220652615124966,-0.08027476475559059,0.09411288701642076,-0.020500331715172845,0.04946990915905989,0.06575219547048405
FLT3LG,-0.008595832871231716,-0.00084402013163985,-0.015909035485042255,0.03318158452071431,0.006034085069628042,-0.018484168151549005,0.009177537297459333,0.02964894619798248,0.02535673119231721,-0.05553109556006299,-0.062469402929902204,0.03202046928265644,0.11925578506147033,0.029505217873140848,0.0613618999920779,0.0023494874098263134,-0.029253459769447068,
A2M,-0.06848565634680306,0.0033011719908322924,-0.0509827451180573,0.07072840549146063,-0.05518476871343444,-0.01446894402872634,-0.0984958000355271,-0.04954278431307431,-0.03155386046585937,-0.2584769500583269,-0.03837625927960741,0.028165844889902456,0.08218949562604284,0.045122369347779565,-0.07823413763701519,0.0019005820807049417,0.05411102830901439,-0.14564105341780192
VCL,-0.008902707777046947,-0.014639728330682195,-0.014052465589840003,-0.07268791838346443,-0.00014489027079753766,0.01433684944882384,0.04008257933936593,-0.001999427767218234,-0.043607306316972495,-0.00039173882965851695,-0.04237515064823505,-0.016304513101419862,-0.07791419457194058,0.06157198616679551,-0.0375593289795129,-0.046209032898431826,-0.004347639445914614,0.011421330131459557
FGF2,-0.13505847480494995,0.03783276127882558,0.032474867737736994,-0.03322284631137245,-0.025698273958677707,-0.009736329513293592,-0.021633424536698424,0.0705774723199283,-0.06356475562452477,0.018318956451706,-0.03026468720912661,0.05753535005967486,0.02291836892705801,0.027224431584644878,-0.009688546340788088,0.011156368425872787,0.01900827764138615,-0.03989111488052812
AGRP,,,,-0.048571239893276844,-0.021078753994877075,-0.010907176355215912,,-0.019348984804470715,,0.04239147520242348,,0.007205296076731079,0.038777593094633855,,0.047018404446918634,,-0.018915374978229926,
CNTN3,0.1368439228748359,0.047361448730605105,-0.017538916809212463,0.04922392378951663,0.19703109298520605,0.030452392657115867,0.08674376851663325,-0.0054780071366458795,0.0019444802165756439,0.22887540468385115,0.20597103749650383,0.17676627857966126,0.16803143566904027,0.03252445163586205,0.05160075967820798,,0.09847240020340028,0.03795919013180365
RNASE2,-0.01601059111397397,0.0130263358160217,-0.025461844213991513,0.00393544510901154,-0.0385448691194112,0.017491168134312805,-0.02020260535748197,-0.04171501827516825,-0.03206100849628396,-0.08763459203309606,-0.07579780806772153,0.11444758917900853,0.1707933220778615,0.019903477809296632,-0.010358195105619994,0.01795837500638711,0.037732182060686084,-0.02508092200397108
ADM2,-0.038578399331403654,-0.04125226915523862,-0.029122914476231394,-0.028370683035126677,,,,,,,,,,,-0.02433684636095349,-0.014420484655012548,-0.0029780247431500204,
GAL,-0.023591655043126877,0.06973591652514004,0.012572509444426254,-0.0022144360133939684,0.010445258042788563,0.01369605845637863,0.002565567897316354,0.009635642150873263,-0.007701502584989871,0.13129838601881116,0.04337349461679054,-0.0357750107874103,-0.024589498985154678,,0.025030734884758876,-0.014226606395809242,0.04760370929143994,
IL36B,,,,,,,,,,,,,,,,,-0.052773004593879104,
CXCL6,-0.02065194321512994,-0.006097223235302165,,,-0.021078741913088794,,,,-0.023596909702555156,-0.03404499155554447,,-0.013441442762066755,-0.07077081261926683,,-0.04917807518817399,-0.026055669054373756,0.008758730779145385,
