,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DLK2,,0.008128725175487858,-0.024067742797866103,-0.025959227794176837,-0.02411991483245056,-0.03559849497790394,0.030841492323224733,0.009146404638250524,-0.038720161408920026,0.04140523435512899,0.06057152513443792,-0.03368693525538451,-0.02303766431859434,-0.023339202082250366,-0.007090540760001951,-0.024458306550181757,0.0018086005666324019
TSLP,-0.018002819646327422,0.006581601133349795,0.008630477845333318,-0.030698697305096372,-0.035890736782678886,0.06277993846014743,0.0009998118022419347,0.009202850980594115,0.032090627264129,-0.008933531409948443,,0.04319457779829488,-0.014346226440763547,-0.013468639004980652,0.03469767385861904,0.01620250192121566,0.015101425864629182
OSM,0.010555541743870923,0.015502497388050332,0.03321044439383236,0.08431445326985565,-0.017625369968856275,0.14868234526727758,0.0192628383679198,,0.10352015320605422,0.07965931096002013,0.06493096291196837,-0.020631636552689122,0.006588670620269321,0.03386412341592245,-0.09144384534306638,0.027831196830728003,-0.013354007360598176
PRND,-0.018269804565572288,,,,,0.036170376707729594,,,,,0.045471113463726544,,,,,-0.02857955580836664,
SLPI,0.008514641613853317,-0.07501408233589224,-0.02685418565275221,0.04964081026138561,-0.0032251523204863586,0.08082638528311482,0.05259968410518555,-0.01793099525829404,0.005797065326080398,0.08373057043994048,0.010294151582997173,-0.07985352004267153,-0.03505575640203291,-0.01702444807348797,-0.08163064496250981,0.056648047041345295,0.03424835587533642
AFDN,-0.012372446782362972,-0.044820045148765655,0.00846682069036199,0.02357133558694975,0.010841330159364615,0.08554853371181373,-1.4393689806682966e-05,-0.04024215652781331,0.004555437570706165,0.059194110839983945,-0.016420013418883796,0.09071386784592539,-0.02141631361590368,0.06178493069096013,0.06897664322120863,0.05160196533901589,0.025614375784527438
KISS1,,,0.040436444620791254,-0.027140446711591347,,,,,,,,-0.030384532960114483,-0.02466808728600577,,-0.027103564462308515,,
ULBP2,0.00795513224588115,-0.02422543119924187,-0.0011061585052934233,-0.008554605877112934,-0.025110964955705358,0.011588934067326508,-0.010291125126626598,-0.019298734551289876,-0.047834482961769675,-0.001258278486552091,0.04206471608442837,-0.0009491820519210228,0.08674576460369036,-0.032724892523553116,-0.0008425062041740981,0.06284049986946366,0.0003421713751231098
ICAM4,,,-0.03188612567033538,-0.01688888874052215,-0.012709198342076447,,0.07897027536748154,,,,,,0.035947356513263036,,,-0.026178734737478213,-0.019418735698577563
TDGF1,,,,,,,-0.014777271228621222,0.024821080334896193,-0.04136154913954928,,,,,,,,
ANGPTL1,-0.015046890730330949,0.006554584897763871,0.0749270184802619,0.03236837529368769,-0.013298713899474901,0.07116670429205804,-0.01348032369552836,-0.038379684048977916,-0.01348867376785915,-0.025946709625115045,0.034705160419750664,0.012855741086895073,0.04952233913306162,0.08807412695202978,0.03917428524440368,0.01707008467292753,-0.01962478843616301
LTBP1,0.06608145479687258,0.019535190490955534,0.0034327744004485346,-0.011228591230982911,-0.04227573139662547,0.009441553829107236,-0.016853873587401397,-0.03715030010926501,0.04570979808993421,0.0007476940457685897,0.045957305804233795,-0.02762661731799732,0.040497423530995884,0.02546749977679109,-0.011347974452159282,0.004984676376816727,0.03511915377033512
CD160,,,0.040100380543860385,,,,,,,,,,,,,,
NTN4,-0.03206579705437477,0.011903068828118491,0.01949605319632545,-0.03784902846810185,-0.02054926312841557,-0.03366038219061335,0.011175159653197658,0.0032797186572477233,-0.07628537799209525,-0.045759578026075005,-0.014075429381111998,0.0231405183364969,0.06983932710697285,-0.006662210214871528,0.02760937898170966,0.040006350825405566,0.03740243107957664
APP,-0.02407255621573298,0.016883686861009144,0.04202502813033699,0.0007559046880523031,-0.05903915407590673,-0.09287330873490357,0.010225758804118497,-0.018370323779837716,-0.07688418710728782,0.06596416857324439,0.04079827079367824,0.00733021532688071,-0.03807375268444472,-0.04760642528967855,0.017022736255421764,0.03083276242543333,-0.02548853100885284
RIMS2,-0.018269803048120762,-0.048559643025017966,-0.022069721804253605,-0.027443449339782624,0.004508308198074863,-0.05108212675711333,-0.03347582309751259,-0.011496569699078567,-0.03095126277876984,0.04763916841335549,-0.025070430353325644,0.030694056428176048,0.010195660354716276,0.003404738898895452,0.02126734405140585,0.03800800699972219,0.006916795892321597
WNT7A,0.029929617204640536,0.1151327481493096,0.04807958343319328,-0.04120339449195758,0.029505253303249834,0.10215771300001689,-0.037079136839632626,-0.008221872071855374,-0.06267540598645664,-0.040931544895064585,0.0054668339949064245,0.01656158224460202,-0.0056581430412131,-0.012780980872819788,-0.03562106027854101,0.013355716300877557,-0.012054504613210214
GAST,,,,,,,,,,,,,-0.007902756197087796,-0.025252647614181827,,-0.01664657953921487,0.04977490560638143
GPI,-0.03485051641903765,0.06944706748651339,0.06682101962637246,-3.37766485308012e-05,-0.05892987755698675,-0.017689654386767124,-0.037194504250423095,-0.028380057014810674,-0.14306164081562536,0.009766732667239559,-0.06461705612518928,-0.034560082988427145,-0.04817679457244336,-0.0066385525402396835,-0.08444583011125306,-0.05239605795521416,-0.08302892513280968
IL1B,-0.0020943033493844815,-0.03426758511320891,0.10201909201565093,0.03681801455226685,-0.047342133107427874,-0.005537390539966382,0.045406027258517105,-0.02247006112902531,0.0825106170820623,0.12394670968068286,0.007591307635762037,-0.04139024756487895,-0.035799787706011804,-0.017548314107471596,-0.03321203853986729,0.06918410936254223,0.05270569503429424
SFTPA2,,,,,,,,,,,,-0.0011773727069872872,0.01611366233672557,,-0.022049744050100493,,-0.016529271226376943
HAS2,-0.016963636887521383,0.01231088732166576,0.10710723175109355,-0.03834231958029292,0.026073293998709217,0.11284095964881198,0.02221455284684284,-0.015309063570040362,-0.027078675490444782,0.05734602348147614,-0.07301633789548932,-0.04829846786796717,0.021779664008026528,0.010516899516064276,-0.022234866958716515,-0.004397381381832926,-0.0005195507241181661
IL11,,,,-0.03260532545692189,-0.013105013607314803,-0.022983017875437214,0.12242326798110514,,-0.01655309748083308,-0.008689709404911044,,-0.012062878039555656,-0.010033669273485181,0.012153456825232839,-0.047215436264913944,0.011113805487395795,0.07337318247827462
SEMA4B,-0.04192447156514235,0.017333655565769546,-0.012946042328215229,-0.032152701098613845,-0.08815655518214417,0.0793204719297104,-0.049061487915841334,0.031805008948066024,0.020944904797945307,-0.0025798974187293345,-0.034767375695172985,-0.017528664798994925,-0.000258784168778378,0.026875243045707688,0.07720524832880156,0.0009534313497302676,-0.02255867086975663
FGF12,-0.04659890531313494,-0.0485110204483621,-0.01483318485155066,0.008089394185223924,0.07241683083252769,-0.024902894450014673,-0.035226214595916884,-0.02314068872788818,-0.10864897881678165,0.06447420334888772,0.06753641040668723,0.02050681600331837,0.012443482866389568,0.06670767649392502,-0.0023891671019001764,0.0712695310072019,-0.028085428060421577
CP,-0.0029060690518798904,-0.02798670258400339,-0.004110762577797276,0.04669067509826044,-0.001904953714087506,0.02513261307712528,0.06874193254164203,-0.04564721706807032,0.08440670988355553,0.026046262861657937,-0.03979553193541406,-0.06675772845032925,0.023959535394256957,0.0028153403613641586,-0.06761484771336149,0.045833418755254034,0.01982446385737859
NLGN3,-0.03578696139421686,0.10053281727796584,0.026908404009094153,0.0009364135824863853,0.060117100056724056,0.047046833597513826,-0.01267704081754683,0.011899963846936434,0.003374380649789806,0.039180740079016535,0.033080923714075776,0.003899541350860927,-0.003666077493629923,-0.03826170980292247,0.013956935211162232,0.029080501589951104,0.01872616104658291
GZMB,-0.0015998692516802867,,0.036118664387935956,0.03398320536664269,0.008324219479804376,,-0.015188800912969844,0.07929094434957822,-0.006445566621242843,,,-0.03099813282057946,-0.004079033022774034,,-0.01388029768844752,0.023323968907665315,0.07951638178632002
PROC,-0.01635461959551443,-0.011020525445823937,0.01804436202221822,0.03495948079053319,-0.01422960271739449,-0.0016245704836858126,-0.018542023580156285,-0.009653099845230117,0.029866793180191004,-0.03597374914165652,0.05762070420806182,-0.030590251459282833,-0.026057899237807103,-0.019404398061101606,-0.012738041068867473,-0.03298325441750188,-0.024937077597215602
TNFSF11,,,,,,,,,,-0.028306965868220266,,-0.020441593249091703,0.0391948794685861,,,0.007243940465580438,-0.01723573584954194
AGT,-0.044215034007024895,0.047210003024176425,0.005319424692572556,0.03574135336428102,0.07591027075018855,0.09839834104280132,-0.05750657241683872,0.014643707015177922,-0.05050579517508168,0.09075250409533403,0.023613317342872378,-0.07038687952167388,-0.021100003739024195,0.0004414194635314654,-0.03779846021053964,0.026598665674212967,0.04048659800922502
PTHLH,-0.0007008665093090819,0.02362718361714211,-0.034479312440233965,-0.006663924675433698,-0.03122648390574635,-0.01347017779526687,-0.003366859895786018,-0.025808128573083587,0.023085496302222043,0.055141784190688464,0.11275395185265642,0.04730710070313365,-0.04024809082727527,0.02585810107062266,-0.03084229573547896,0.014696787166726202,0.01266597531679484
COL1A1,0.0030784341617593287,-0.011065351677892646,0.018551720889805858,0.0058272770804574615,0.00017560470498469084,0.08578014769739045,-0.035723241222603855,-0.04931383528960052,0.07281003851883608,0.05548384317396356,0.1393736945344938,0.05650469819560188,0.005460683866445578,0.03825085553329429,-0.016316347096728866,-0.02309961601510991,0.007025457563504813
LAMB2,0.018595586823463114,0.01295168412127121,0.04457105561128006,0.010165865302309365,0.049802561049985206,0.094485331491457,0.03263855750339394,-0.018509202670368485,0.030859175776792015,0.0009717684766298479,0.06425799306644416,0.06186265058978539,0.07234178461403883,-0.023695672358375806,0.0902854059026566,0.03519867966304227,0.06412043712428173
DSC2,0.10268200270669083,-0.04495134630944034,0.0119978728847781,0.035641790465086066,-0.051195153647173634,0.01933971926286848,-0.033936883462685155,0.024049892958791855,-0.030335360969948034,0.0634159300959631,-0.014785127162585007,0.019391414048991085,-0.01766585075489727,-0.006905824640878714,0.015436793814801618,0.05717193755096925,-0.007819214776283633
WNT5B,-0.006797915063952853,0.05855361953586912,0.013764653262697935,-0.04245966769584337,0.02786781831470986,-0.024995447516385026,-0.03464806033633555,-0.021746722428611018,-0.02597571228162562,-0.034816290844403505,-0.04389053094939258,0.010291241377609032,0.06828949073005876,-0.05060519960212636,0.062177552457025546,0.03331565429500257,0.106788044781153
LEFTY1,-0.0202872802745426,,-0.026024900044920973,0.012307234419475623,0.05060292098695395,0.03922656302435123,-0.017523837847760734,-0.017293113097253413,-0.0246976929531956,-0.026639977138211392,-0.0384000375495909,-0.03409114419537994,-0.009103024990509257,0.11164545500858829,-0.03052690951384739,0.022727068269072614,-0.026394914538262065
FGL1,,,,-0.01837571240884593,-0.014408946851359397,0.02055448587995636,,,0.1256495015981237,,,-0.02996935539477628,0.011847145468514984,-0.03416876103484274,-0.031004224801599214,,-0.021587248769804255
CXCL5,-0.030008392280437984,-0.024190730228735084,-0.03439749726832216,-0.0168888869001573,-0.031047093479800298,-0.014916622843655506,-0.018002664088792673,0.04377885235383216,-0.04832059675080454,-0.03170357015248681,,-0.055171840408278196,-0.06558599802492665,0.005428855811491219,-0.043037916328064994,0.01251528901429487,0.0770236818204507
S100A1,0.04096109325450605,0.04809688759231264,-0.0452977616886278,-0.014727307194062685,0.013658896119449522,-0.11067716062013472,0.008362940585699107,0.0722907659789258,0.06199294891177882,-0.100109770801738,-0.013074824301384017,0.04407708510333672,0.09641339883943445,0.007548349264710566,-0.015981499760266183,-0.004084413462807525,-0.04318752129257837
C4BPA,,,,0.06661489833297252,,,0.029961569757818867,,,-0.024136028032382364,,,,,,0.016153571760236504,
NPTX1,-0.027359178237583884,-0.0602793786384146,-0.022478329410446946,-0.019670324785793523,-0.010584413826160592,-0.06243808212148559,-0.026978190045073035,0.00392373256124571,-0.13096518086494013,0.030861982168157803,-0.05160202969076565,-0.013096177136661625,0.010776091013824846,0.0034938856702441804,-0.013353506484552767,,-0.03064435077374828
TGS1,0.0009162275095965221,0.013060202665577893,0.06777167380643824,-0.02642031670663322,0.02904429468957175,0.038853532277171816,0.004895603624652265,0.007938364127851105,0.010915023409539183,-0.0027617102525780107,-0.007288824758367607,-0.01708677182301514,-0.0008815662939077293,-0.03391816939430902,0.012988911083963509,0.01817980485073737,0.016932974696282025
SST,-0.02343213574121822,-0.049187417478305774,0.005705611929699812,0.030852415187486274,-0.0035297700713689023,-0.08760009785959123,-0.06190668549028123,0.039982228000656435,-0.05651849292689348,,,0.031253848276412616,0.006538314292706961,-0.01993318902909012,-0.037783123300647155,,-0.04995784257604744
IL34,-0.03793077348174149,-0.03461412059413398,-0.024062057816055228,0.0015198579312010218,0.11410717479575207,-0.028117845298087005,-0.035117441296825,-0.017365168780643626,-0.059709752754343634,-0.04564218819500402,0.10574027535740287,0.010630741335076533,0.027890628167660268,-0.0038666481547740806,-0.07571112456812734,-0.012396702557337658,-0.00539195190419112
DHH,,,,,,,,,0.12937200726441403,0.03198000012950041,,-0.006074092488794956,-0.041098499754510555,0.004616693783037649,-0.03365235011140803,0.07533807418122464,
XCL2,0.06430944962410061,,,,-0.019607026712070513,,0.0018851347230042191,,,,,,,,,-0.022933188929946686,0.030349685021621785
TF,0.04407702197570496,-0.05832811017034364,0.03758387300306077,0.07740361948228351,-0.02903357575668055,-0.09068345228171372,0.0587654842844608,0.015192835963943744,0.0788523300401542,0.035419511904223,-0.05988956172026102,0.08184658007566098,0.030441242185299464,-0.039160886436561404,0.07885099980043733,0.024962546880512325,-0.013667646708560077
IL33,0.022980548784314637,0.12443821612337737,0.033754345956087076,-0.023717509678268203,-0.006263505707806057,0.004851672636872576,0.06148234780176384,0.028239518884885906,0.014342260222632961,-0.040573975186657986,-0.03801527393434095,-0.051496429305798626,0.08639403137930897,0.09498822911593188,-0.05054706241234814,0.005130790804165685,-0.024987911021712925
RBP4,,-0.030609007891682888,0.0197612464914072,-0.000865618976231207,-0.016306328707726185,-0.0550533036617272,-0.023283872505791156,-0.03127662603845788,-0.03242527080114747,0.07410156719676807,-0.046801384057979595,0.0046022726687399785,0.09038504115593865,-0.027778173881607558,-0.05288386061766464,-0.00849022324928332,-0.0027568907481841667
CCL19,,,-0.020641320351255908,,,,0.06771436935287875,-0.020865553356905785,-0.013930980357985324,,-0.022106667577441973,,,,,0.06632387886772875,-0.025267174886391495
CCL20,,-0.05389207686862327,-0.011900295994139077,0.08296928304331799,-0.046766806907064994,0.07025939990616024,-0.013771451778859134,,0.030962982184405748,,,-0.07973295347526722,-0.0993738339880158,-0.023339205459993777,-0.020904239963188912,0.016674058244430984,0.03696305170193753
NAMPT,-0.011474038757577971,-0.07193898512489326,0.015315807799421748,0.01424395702458176,-0.05086655325649929,0.13907662980122446,0.047992822253970134,-0.00914563781597788,0.06059906125287698,0.122836018023771,-0.05561879008926529,-0.0460288348900968,-0.060112383874931584,-0.012855213248484848,-0.0590814344801622,0.0227287083980155,0.03367191080364393
