,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ADAM15,0.048564593915607024,0.019917027886929953,0.0006042023669955098,0.027343991322847507,0.01155906686653759,0.028395626185886504,-0.0013635300482842084,0.04547173546374181,0.0750652798074091,-0.0665526584263635,0.018923022001396943,-0.018625485011718436,-0.010222351561921339,0.08176273396214755,-0.008670484582289903,0.10909859162002536,0.020098040311842844,0.04788907142937503,0.0743887568047644,0.13787800540065992,0.05890283473107045
WNT2,,-0.02910846191986051,-0.00023790065905580115,,-0.03262944468703663,,-0.018688502403750088,0.027687652797775224,0.03677056144353679,,-0.053825532415339675,-0.03962167337149066,0.09363677525342638,,0.04422829760813621,0.023005965729212336,,-0.06023969875444342,-0.04084634658938375,-0.07550062038253323,
CALCB,,0.04402374372467988,,-0.014613294264516519,-0.036387498659524356,,-0.02809249056305314,-0.017055461427549976,-0.023668323183361897,,,0.013357915357273951,,,0.0156431003651531,0.14734936750396999,,0.013731560275661065,,-0.035544368853494684,
OLFM2,-0.030880027250332603,0.06404425639160678,0.006967163527286097,-0.006719156330943213,0.05153965891940774,-0.01609302193313482,0.06255770955986267,0.012651932869171776,-0.022698320341789566,-0.005494897086365215,0.037199235424960043,0.051428547372541274,0.028843702101635216,-0.09850298297813076,-0.019984864222170325,-0.0838574187654676,0.012301366960560969,0.0032949911096218807,0.05783329308415557,-0.05759601070841709,0.03232757721212736
MFAP2,0.01895463803759859,-0.007151470199142638,0.04420891235308769,0.0798439685286891,,0.021563982898944123,-0.027563717935335137,-0.002858543630774376,0.08934006049347083,0.005334977399962201,-0.009903893290687358,-0.03083637253616282,-0.038570785897897975,-0.005466829330375267,0.09547421303002702,0.07914867573928609,0.06537072199932856,0.014268824355177085,0.07882634535990235,0.11393997497504364,
HLA-C,0.0472885078150114,0.07976343006854325,0.08947983244187274,0.005924880302419818,-0.02590452153576829,0.019862577924181484,0.06949034899203044,-0.043674117577279625,0.08916934980495435,0.03371062836798205,0.07643482243960616,-0.17150167620775564,-0.11365342256519946,0.05557997811635528,0.13167299050946812,0.08581736736022735,0.07177210191016324,-0.03489686094930548,0.05156629413831034,0.08890420969792634,-0.03596826880110571
THBS1,-0.010842899582856712,0.09367028510051638,0.05838472762367069,-0.017261665241937157,0.0027395671974563373,-0.013103995773793878,0.028610760039551354,-0.04543759108747637,0.05217042108195639,0.010056489618828272,0.03814016439028079,-0.06740088001312697,0.024493692859287812,0.14277195625820502,0.04090805999198869,0.036656443537539045,0.06863021062162758,0.058057487604627485,-0.05235858438155883,0.06046380389695266,0.04135501631899915
HSPA4,-0.0048989509077773845,0.024990195528864535,-0.027168098695308975,0.019326000954311254,-0.02416438695416684,0.010275262013749824,-0.08452218562495147,0.027024170278271455,0.015967592608176612,-0.06155278852132383,-0.02007501822612734,0.012944774675654573,-0.053245713993742956,-0.008232218561966657,-0.036972897684824535,-0.03149012790086968,0.007320485297094775,0.003966825657414441,-0.0038747662456638243,-0.006578107693261765,0.07163407559820731
LMAN1,0.06722024421129934,-0.0016860029802921767,0.0295433688954229,0.030456753471396508,0.004841430204733851,-0.024042186139146233,-0.08037838401387731,0.010396000652119203,0.02672847568583835,-0.021301236755206825,0.06256188982204341,0.001190987431625878,-0.03588802816781743,-0.04177797221547555,-0.019718287196652327,0.012004408984519621,-0.01826525264065351,0.03851495716560313,-0.09052498367749914,-0.09151038128530084,0.024171589827048715
LYPD3,,,-0.01916599901864788,-0.015416924349389497,-0.010032302685823877,-0.021283081113767897,-0.023257360552464832,0.014659730250018295,0.006158133154061673,-0.006870557012483382,-0.038009437026245214,-0.03191880652545658,,-0.033352265790673526,0.09596655502823123,-0.013782096163307313,,-0.00867603003487104,0.0046367746170564005,0.05698757244647886,
APOE,-0.01029747455478431,0.07270164713950483,0.0025139334614481387,0.036827218578250887,-0.09042449406331758,0.019821603250061184,-0.06746327622722528,-0.07513190663688574,0.04617972173844977,-0.023893516027726606,0.014685977538286911,-0.11105394875856371,0.04866704306932259,-0.10851824163821115,-0.07365624436101022,-0.0550051239311002,0.151876735301731,0.048931239885748844,0.0765804506866585,0.1566139109921444,-0.08693143653321783
SOSTDC1,-0.022576633216762367,-0.03686324261053015,-0.022136563106586807,,,,0.22354694820136672,0.006826021366266632,0.0168502659759395,-0.0015370175885808552,-0.04770867332533192,0.0935805051104533,0.016985368536812775,,0.03149367156453637,0.08063578394593962,,0.031150956935465792,0.048460840364664276,-0.01321249582206231,-0.017932772238063225
ANXA1,0.05245618920818487,-0.0017323740785712431,0.060025950658470245,0.0018277669881698762,-0.0006700993923811403,-0.030841145067803312,0.00995353207495197,0.022899257273135687,0.058454618091791505,0.005511055051777464,0.020155377975898565,-0.11731852304558121,-0.09008981138605877,-0.028491194626832663,-0.002540683512399157,0.10590068619183753,0.014788897913795309,0.028275136699411705,-0.03765135287774584,-0.00788922263373186,0.04082693312034838
WNT2B,0.06331215831287708,-0.03400863259351521,0.023884520031257656,-0.04234897162452638,-0.009529929607003832,0.07502229638021188,-0.0334029192490362,0.012655656542623848,-0.014834934368386189,0.06568072029516747,0.024798697398292536,0.05518204941602288,-0.02698344326102546,0.022812218270615955,0.049963539551012855,0.1095870928868802,0.07847687249489625,-0.007052338474346983,0.05353206962845077,0.10222457605374188,0.03282671534758071
AMH,,0.0022771844567105164,0.04045904891492311,-0.005449402853951484,-0.003909481255078933,0.009194079289141984,-0.016161402180473485,0.056012315865315916,-0.04855820619661525,0.030642020673976866,-0.008313981881265623,,-0.04792817101695975,-0.03347032143040475,0.06672101324212336,0.05492595946812714,-0.003910922776764285,-0.005378752494006101,0.0338269448839254,-0.04712706372547744,
GDF10,,-0.028407540916133595,0.047577921127956196,-0.051761979205239464,,,0.02676207166050202,-0.03530788493805699,0.02660786834758882,-0.019798067001371975,0.0037675149716212006,0.061724428775187044,0.16899890732511955,,0.014151580418166507,0.0823660700616743,0.0610642636792256,-0.018192523674655393,0.035923450239196436,0.06993675064448791,-0.039716171325112196
EFNB3,-0.00823177810053751,-0.06782766489252114,0.023402567017901454,0.00869916242284176,-0.0216839867294143,0.05404508993744911,0.0448043319925206,0.00268194297511465,-0.0024024174799918844,0.034059695745873926,-0.041835033365969006,0.12644659078062914,0.09309800232776153,-0.04843895063503144,0.023405236738172387,0.03626926577234392,0.007136011783811617,0.027864609942030587,0.05300523820281145,0.037885872616852584,0.11049234616470964
LTB,-0.02178547599739188,-0.03454905492095921,-0.01632187494027321,0.01095747056503935,,-0.0010444086703524993,0.022589078371222142,-0.01750486445075434,0.06744401166462112,0.07540074567098361,-0.02861915395411509,-0.0006460417906835022,-0.018960694936589563,0.19299140007949367,0.053318388945225476,0.01568080452179898,0.14293125018911573,0.018426382477267224,0.08524385597254477,0.08963603616532582,-0.052642831332091494
ANGPT2,0.00742111216613331,0.013475490781937447,0.050854023185464774,-0.011804530593191137,0.003580752324940978,-0.0032309388439305366,0.021420103313982246,0.02633205033196424,0.08766673404639815,0.03537251684493474,-0.02552864275356634,0.006670762627027516,-0.043176862745147745,-0.12694507656521412,0.08302604420448431,0.11357988271089636,0.07119440675478621,0.0070926858673347574,-0.0019891800706009193,0.013818839641024226,0.06258822373619635
NRTN,,,,,,,,,,,,,,0.00012160451109269087,,,0.009836733003722774,-0.01384581222193708,,,0.039155281290276484
ADAM17,0.0068042460444048295,0.08558213273798695,0.03921139913466034,0.0339311393529626,0.016154273816462107,0.0019640664576728176,-0.09215837602102094,-0.00189637432177883,0.03505345532924119,-0.008200645717206674,0.018050588452957723,-0.04990277032373597,-0.017426620992729968,-0.0043095690679604325,-0.07327264917412019,-0.010787559328406011,0.008789552206520347,0.000258251743361305,0.03933559525194163,0.03778694507866314,0.08727968572640457
LRPAP1,0.04712898254097899,0.10995072780958318,-0.007620703286121219,0.016254580495982624,0.012106365749212011,0.006755443711987919,-0.0039452830138146135,-0.05551401487444571,0.028104825516200957,-0.03922036764021138,0.018734682309126647,0.1029124453255402,-0.011459186321955533,0.05638913372957325,0.08614246163133686,0.011240577392144865,0.1221741115467033,-0.033315914538434015,0.0010878203196319398,0.00883855059853109,0.062298455469112515
NID1,0.013265715233220803,0.11178250559090423,0.11894879386872596,0.034735373999860555,-0.030788403036895742,-0.0020763495201904653,0.030607460892411592,-0.025689882428044843,0.1368778334517869,0.04104486800099157,0.08144498265732611,0.09264865488614092,-0.014513438302653997,0.03502941307958005,0.030070844306091898,0.04526073952923774,0.12528306322731392,0.024026322805592464,0.0464853927819701,0.06583934028871236,0.022455659317639712
MST1,0.10497310824474602,0.039015647914703876,-0.04188898142649252,0.023380102243630737,0.010941842069343259,-0.014159834023618983,-0.010733766448456394,-0.014253356055438463,0.022741931475556906,-0.03402116777355902,-0.007748085891215612,0.014847594567357313,-0.06961594337430814,-0.0048188397636019275,0.10056544594310947,0.10787057615500854,0.01899216767665764,0.024122875134431582,0.10456985228249291,0.08065529237565627,0.10995180010419008
IL13,,,,,,,,,0.04252821736443056,,,,-0.001568977869300397,,,,,,,,
DCN,0.0037508248180323227,0.03572354470967537,0.13858572268178598,0.033505531892020116,-0.01692149042517464,-0.039836649394483226,0.1626922801206647,0.06596381013917382,0.09380646833943736,0.05950452393963524,0.20444726663858837,0.04976470946349488,0.05191248714740695,0.16514072809325628,0.07078048200635909,0.06827209511310105,0.18394171239479087,0.08246929161828628,0.09726151336776698,0.183131268589878,0.12018550130527429
IGFL2,,,,,,,,,,-0.017427311005331958,,,,,,0.029327654727622214,,,-0.014710995695433242,,-0.051833362041146656
COL7A1,0.07030916446365723,-0.017283824762560605,0.10962204705145381,0.018115981916941297,0.03348399894083049,0.017154813166893577,0.0215925601809333,0.03444354174609385,0.04445087061941338,-0.022603626979683412,-0.021999175628105463,-0.005423576835028134,0.0006358333862212056,0.08275188073613363,0.09217485315535387,0.08195737280158155,-0.009115608602031925,-0.0033525701699836695,0.07845318889538165,0.08450472597176527,-0.048599303502853186
CALR,0.023010631147434617,0.0684041329641541,0.051222321687979314,0.01620666997517613,-0.01529006994895917,-0.02657158069423817,-0.11845628799905888,-0.03414694711547606,0.05171283757899857,-0.04418801703543567,0.01195064332820332,-0.09745815695991888,-0.15422807543018244,0.058071903504336136,0.0936309720747349,0.007449201240932432,0.07124803739766354,-0.022705601369430742,0.04439698605920018,0.03313284286470792,0.08508090905627445
PIGA,0.04476377797763324,-0.03510648308409926,0.01439643677657489,0.018905391304860734,0.02247144870538649,-0.004337079268824836,-0.030667287867017053,0.015623306222064206,0.08581240699243424,0.02427156435937728,0.02944294830107318,0.008043567475954805,-0.03005160136283123,-0.02469052576472213,0.05467525818607324,0.06320692627034732,0.021215464021293103,0.010554263503955141,0.03766791247349461,0.015052553477464684,-0.11950317792738638
CD200,0.01615440582830047,-0.029594555600209797,0.05917439814080731,0.07256459928293564,0.044735802829286554,0.024993861642122788,0.05778070712029707,0.00656032602095276,0.012227409519167872,0.025094564419980345,-0.016519503437969516,0.06020900501055732,0.13387772918128418,0.029439443431908702,0.06719047106550609,0.013564407479567924,0.016267266712998357,0.037442709625511494,-0.010030995659844649,-0.02253323897178323,0.12171002555286972
GRP,,,-0.0455921190166087,-0.027395950538557493,,,,0.043332295462453846,,-0.027058009111330345,-0.024845630923074374,0.042384711511983544,-0.016648523139232273,,,0.022684161021201254,0.05221809042946149,-0.048998253592806795,-0.030722464375160703,0.02571510222096288,
CDH1,1.2013781821468715e-05,,-0.016897500472100514,0.011051868648750813,,0.05227090191795071,,-0.026344297113258353,0.0625736261347683,0.0016958248254069432,,-0.04872668099401279,-8.344014073776987e-05,-0.051451291968945795,-0.022086273090665486,0.034915024826274725,0.004469362329833125,-0.00022455234112422364,0.04682584276102292,0.017839420713762696,-0.060233726623447434
LPL,-0.0346003884524188,0.02249271821892515,-0.03479972499497673,0.019309738978535516,-0.005138492909018989,0.007807439281282463,0.0009523899298562871,0.022496632536051005,0.07143436862996674,-0.025001316663726698,-0.024032484634550003,-0.05062297048305661,-0.033045906461267864,-0.06566056423632693,0.10099421779809122,0.07552616284230773,0.1064116784426251,0.010368031832373923,0.06809403785242193,0.0305739674582447,-0.028853218196612997
SEMA5A,0.07936336364985933,0.060443243323653265,0.010716428230616769,0.03206802100342961,-0.04396050140505853,0.006617921571877837,-0.025701888731312492,-0.04392859825361175,0.029536528818220456,0.018214002811270828,-0.01642371009780006,-0.016246042125277953,-0.10006544102827926,-0.1200329619592381,-0.017539212332831122,-0.06969789465320075,0.08279856767653684,-0.13845111189775886,0.07648610844575299,-0.021676243085497933,0.00536151216664659
SEMA7A,-0.08056381340917777,-0.0645421870647247,-0.007834530314744318,0.02895147407420516,0.0028979957046681437,0.01868173388551265,0.06352913057079324,-0.09038711445026743,-0.0326819180220028,-0.04885613559331119,-0.0035039145456436833,-0.02787939434659547,0.03622022591292818,-0.008704877955561149,0.030169697110035493,0.09673905151465045,-0.019943095359502037,0.08608389970221715,0.0158237719869806,0.05652947307473806,0.08068154504891283
SEMA4G,0.044321598919169605,0.056368390072671117,-0.02221043056441794,0.016501252675600223,-0.02555922532284468,-0.012816429166857364,0.05477461133123907,-0.01581677169349108,-0.0053659158071667,-0.04130611998492758,-0.004647028604578398,0.015266299856296229,0.03544699729146133,0.024885793091303867,0.01696286342156234,-0.033662118109019645,0.032117929458469384,0.011676859187256606,-0.0232211569405124,0.08267370303184515,0.04151878347679187
SEMA3B,0.08195434969208164,0.021003280015188957,0.06518404485800816,0.015269606138409518,0.013381526625362544,0.02721492146585384,-0.038876676593957646,-0.08876669916289344,-0.024371357062639556,0.015440224653037944,-0.017180564420688157,-0.10268949379760842,-0.038348007320579885,0.026046261849860856,0.15207273804486923,0.08435984633608944,-0.05155883109210752,0.060319760485532226,0.007340963034355531,-0.017383735289428947,-0.10977368292792973
RPH3A,0.03192802625142311,0.044070674820245445,-0.041909553302027065,0.03074869009961502,0.010803364354983419,-0.02085032163434249,0.1207483690152281,-0.026589534973496712,0.036620373869412005,0.02436808988089384,-0.0576531106040307,0.10712574307550765,0.022142398202316706,-0.05154592261600876,0.05890247313676673,0.08597294524024186,-0.003380124616553952,-0.004709727249262771,0.05276475334949751,-0.0027998447729782835,0.11591269592547952
JAG2,0.07047733606449783,-0.05101421780236296,0.031111671682194322,0.01566658541186575,0.06018039666518991,-0.010082954956423367,0.1714562977854001,0.03410454876366262,0.06715204977745506,0.0130136223623183,0.020435124602921392,0.009900415117494744,0.07395832464415888,0.16222092724720724,0.04759624997204948,0.07278795933206765,0.09378849016762482,0.017082223990761928,0.04435302838084147,0.08598894029655783,0.04512062663989902
CGN,0.004968332346694437,0.05427192217133135,-0.005512631661394563,0.007933918747936601,-0.0629953582718904,-0.0057787342371530765,-0.006791298763494795,-0.01353495630066548,-0.06292012321443499,0.02989245543292348,0.01363307357330558,0.023287954279333938,-0.04125687088381559,0.029009813053332313,0.09324867141833072,0.16257428569476273,0.02300714416042886,-0.002997515641766893,0.0761958475144675,0.0190350400332191,0.00548261246503819
