,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
NID2,0.04341417720575807,0.07219529416953817,-0.024678882170396977,0.00127515473984754,0.00338160612531953,-0.03195012850361648,0.2077849689248293,0.044539952629411496,-0.003250545622409375,0.11596585031274437,-0.03207758337234258,0.05159964751299848,0.063840273751771,0.10140685427287405,0.0496677063452805,0.048061078848674436,0.04615590168407347,-0.056204812291123375,0.0003007265020866767,-0.06004215672281888
EFNB1,0.06690734380655497,0.04447724156829011,0.010997373646638827,-0.017415945077855096,0.007335691572381446,0.006684373547101321,0.15827630734873577,0.009734071930101255,-0.02171655554940309,0.13979356660136932,-0.03635493183692488,0.0652222115282723,-0.010557639906097096,-0.01733488600291963,-0.00585683586798357,0.035830928071136185,0.04674045693584578,0.10095730361685036,0.10667634904233052,0.13641216473587275
COL4A2,0.03457486033856764,0.06542394954780535,-0.06367546099589903,-0.008975273290094758,0.011565439000416844,-0.07090198336913495,0.35771320043349414,0.06048018853640588,0.0014843020486609649,0.14579119195380638,-0.06288769401443471,-0.018716189181892717,0.0363528987010974,0.1560693142483602,0.07243118200216243,0.08859561546178532,0.04381849335127282,-0.16155699973533114,-0.0025190217263831903,0.12501683690649806
SPP1,-0.10360975716463636,0.0013053994358796408,0.003382970702868806,0.1351886289154236,0.06362493572119582,-0.01576036548995528,0.35713438905079886,-0.025446468676162334,0.007413872664262154,-0.06546374735087102,-0.09400600423992977,0.2676538979069318,-0.011453117454507054,0.01488685571461926,-0.02839426826185953,0.07480556552620883,0.017973323216983406,-0.015228072488937934,0.14627256462771754,-0.057603513661943134
PODXL2,0.03421217738425263,0.05370875257348744,0.030933226419177118,0.004938883812163751,-0.006113029960244839,-0.03350407676473104,-0.0030629919731564132,-0.009992039657799443,-0.002731918368929341,0.07400288938135574,0.09299728270227685,0.025088039035998953,0.11439545279846891,0.003492239232324078,0.05069320490401593,0.047680327265572135,0.010891920744833623,0.1664222067822856,0.01671954435433707,0.05938287977171256
IFNE,,,,,,,,,0.06432598189981159,,,,,,,,,,,
FGF9,-0.0007661589069922278,0.012339961967730819,0.021017367620883364,0.020462639798002117,0.006601839865360416,0.02561703112693949,-0.1538267742585325,-0.01717460949531778,0.06369749886846744,,0.07909402575523962,,,-0.028306605208263926,0.023987399052281977,,0.03063555989431087,0.10017369184028507,0.020947876425797148,0.13816014332119747
ITIH2,-0.025987716163831047,0.014974449652840652,,,0.015649813959134118,-0.03336243691023094,0.10349807517885484,,-0.01112860266485447,,0.046681724454214354,,,0.03483856845008001,0.16331091226869104,0.07753161906824897,-0.0008580117277221788,0.045676876643253796,0.11105416220129212,
ADAM10,0.027733676656411077,0.04511636195809788,-0.00013784505825370537,0.026593564118141625,-0.05770101812756855,-0.036366024748814785,0.11888918132783761,0.06406270631906433,0.006133243034293269,0.006458966896325391,0.00310357262805554,0.03672664203350386,0.05803777752848446,0.014217707490014046,-0.026144361093058364,-0.02343314599499936,-0.0036722707699191758,-0.09581254133674748,0.047090302798298886,-0.0740533884445665
CFH,0.08430143104218052,0.05179937976057356,-0.04338815816863554,0.05362609941337981,-0.011263104970285582,-0.007883266314200084,0.25570603049524343,-0.02409275797333563,-0.024490811169121933,0.05735665311596852,0.01647341164889768,-0.037454137074546374,0.06923128885843557,0.09011926011082383,0.12342877908690095,0.06963162420706635,0.004534319278371621,0.02668725599285808,0.01582577688866886,-0.06163324700490932
COL4A5,0.048987030879301945,0.05166620411263346,0.008148765341374774,0.07337729250507516,0.052122962235336315,-0.035649496104359794,0.17109837311041262,0.0029926192699688352,0.030707461974366808,0.004543418866892214,-0.004504717673079003,0.05267681648467591,0.056865395775577234,0.006621372184954901,0.10541383985633823,0.0680323493350267,-0.019469573951604018,0.11923457470880405,0.022090636181214224,-0.0481257845746715
LTBP3,0.0005904964617765121,-0.02797148302915394,0.05553721147656245,-0.03318283223197283,-0.007503805440308331,0.011485802025676903,0.1310784109117281,0.06460238440816427,-0.0658262532336558,-0.03789408729519523,-0.05828735836829338,0.04371369982812268,-0.04750150365571973,-0.01267591000495336,-0.04140506474341503,0.15255964469527963,0.05743739330155017,-0.08003748942714985,0.08201480673223062,0.014684798237385365
GNB3,-0.014002737344715431,-0.004467718733454306,-0.028185218917493413,0.057973999156102296,0.028192091941307243,-0.04045671881204088,0.11307142705548691,-0.03503640234001482,0.005645266274895179,0.04121661034380389,-0.011689851087545026,0.06334141847189623,0.05409348850547622,0.09008870844473173,0.06895009222274612,0.07279673442148386,0.05234022905280045,0.09771298989965074,-0.062348933473876766,
COL6A2,-0.045200996236467644,0.028172877646646607,-0.02469867527539775,-0.06300091766490536,0.039969054196269706,-0.023235837809356338,0.2780761471685041,0.08081325863241097,0.010506442190505434,0.05936614331450306,0.03734743800953052,0.1109468913067654,0.07854516510416412,0.17758041521963258,-0.009779252747630217,0.05737476797471735,0.05771494064907318,-0.1514647077976148,0.09883301971565533,0.030354594074341257
PLG,,,,,,,,,,,-0.05939630662292037,,,,,,,,,
GDF9,-0.02488503966015576,-0.03870883843352143,0.010971281993527239,0.005412832897485076,0.02068087293964977,0.029209260036682512,0.11377124943415641,-0.011956450004713163,0.015128650749896527,-0.010867093162477144,0.05065405167075556,0.02603742792034619,-0.011242198817122967,0.053470360709285486,0.035722066895823905,-0.009543924230199341,0.021038445516630422,0.06334849570157151,-0.040043136494111696,-0.04038690753151803
NCAM1,0.012571159413499915,-0.011780706989747473,-0.02467119149035508,0.02116840861492254,-0.04620974306124442,-0.0154355175130695,-0.14476905778522697,0.013742584526912158,0.05430345217183604,0.04842914044836871,-0.028669594837536377,-0.09730085242687198,0.04598479408436139,-0.05784361989331334,-0.09400320202512948,-0.0426610179923852,-0.00895963616463164,0.14458556324640964,-0.14670810987867614,-0.028560703371038127
APOC2,0.04046739677095653,-0.0068466592584937236,0.03333537234892904,0.07135093594876235,0.08507735287933657,0.01675081711343314,0.1576679168794377,0.03270218412951084,0.00251269352814948,0.06697513358420867,-0.02628317786320174,0.11341338560847579,0.03306054350598945,0.054290666564054776,0.05194040229121614,-0.021727010140968585,0.06827718929677477,0.1061582589882427,0.024313268074139607,0.06846189554569317
BST2,0.10106859696885558,-0.028603124258927425,0.008213369094252188,0.14511094181391915,0.0010297040129112933,0.017120347582398457,0.3318300727987597,-0.07323859930071176,-0.014547194401068598,-0.02876245278252054,-0.08044366388659085,0.08791061929667157,0.022166274019971524,0.06463126943315359,0.029836978273132087,0.04243233180635203,0.023189214612867104,0.02890700906371913,0.04211970157390342,-0.08343472300709048
COL5A1,0.010097665371223802,0.04254948868585259,0.008910775302257942,-0.02898765455091901,-0.01243276053699689,-0.017027066921936906,0.18239936901512438,0.0748712504657399,-0.03337158850963368,-0.02730032236962187,0.030556620721164753,0.11305271396223374,0.046692682086710825,0.16047454394651303,-0.016979859925113003,0.11537066629201416,0.05927590082986316,-0.12435941832067672,0.08203105542673685,0.15543428720501834
CALM3,0.01477991817774969,-0.012497048604141154,-0.01548738467651379,-0.032668385402047695,-0.07300643805472369,0.03847799968313832,-0.26561718096253767,0.003944053880167644,0.0984376168334027,0.0788505562198747,0.12344528853413779,-0.04841050405373338,-0.055222007374988356,-0.01670983575100133,0.06440081091056261,0.008341800419732339,-0.009994806274946092,-0.02668832924491402,-0.12059787031244518,0.18305897328413695
THBS2,0.04253625041577492,0.030555663561721368,0.013611374333938131,0.08394844372126212,0.06158589570585511,-0.021361604565968226,0.1756519669246028,0.002841183659604144,0.0014679017610288345,-0.07355890927692578,-0.09377017024390863,-0.07489601784355168,0.011948021514011276,0.07032627319868129,0.024896842983975816,0.038234802869488986,-0.004576397443501367,0.003914603405898379,0.10935937991306388,-0.0619563069742375
SERPINE2,-0.06274108576252335,-0.021554128932174926,-0.020669966174056194,-0.06185662969786256,0.0820684330402204,0.03788335185010337,-0.017480593018943343,0.03371870506943275,-0.03445446405531281,0.0027191015052490746,0.008302228023634553,0.03068753127803143,0.013044144121456928,0.061833881642708886,-0.03786859534498281,0.1328167590190242,0.025681602107036534,0.07647991350709075,0.0032446653806054533,0.035248984712249354
EFNB2,0.017005630571950082,0.028517280765005613,-0.027131925950446074,-0.019230023986565776,-0.03826760484590787,0.010955715411538657,0.09526294734169358,0.048072330072048405,-0.02877423706023924,0.0400488091116911,0.020159491594597807,0.02731099571728509,0.018516236012173493,-0.03986312611810987,0.09134027904641011,0.0447498579922705,-0.0040670456504713496,0.04733387602919371,0.07583028986848059,0.10922860452281664
PROK1,,-0.031361154129377226,-0.023994718235177372,0.03788447178169355,-0.011803869191971864,-0.030304035228134636,,0.0024298757329922404,,,,,,0.03487124344265149,0.03397303999774815,0.0062990535249728,0.040140959628596436,,-0.023366256588753086,
LACRT,,,,,,,,,-0.003370627418347102,,,,,,,,,,,
MMP9,-0.016225626635952617,0.06294874012933625,-0.018631664571193453,0.028520385802092398,-0.03358836701313993,-0.021406901437752406,0.22453914037997344,-0.017696650215322726,,0.18515161342645176,0.004056281336643422,0.001276728682438366,0.008339132191160736,0.06151999468810601,0.013294817318540668,0.09386245073917035,0.008545033487591223,-0.07468041011084847,0.029884624609732787,
DMP1,,-0.010803685482700715,,,,,,,,,,0.18131440645196226,,,,,,,0.003203331104558459,
NPPA,0.027479353599247365,-0.061428676276569304,0.008607149195654801,0.017919474933776304,0.006183689893584276,0.01656036634965592,0.02428082539001071,-0.03925429932321212,0.1133560966774902,,-0.003756485965806534,-0.05466256099656561,-0.01621027215524781,0.027872600996916862,0.12975929845091308,-0.01580588451445383,0.02421702602084149,-0.03446949040296377,-0.044455051922055434,
APOB,,,-0.0017624390798764101,,,,0.04963584085936692,0.030904371790573537,-0.0037816938541760663,,,,,,,-0.04233524356799721,,-0.0519283977018027,0.03288840940340054,
C4B,-0.022165087698046617,,0.06615249857667722,,-0.0353532883426921,,,0.009677088377832396,,0.12091647044990951,-0.021524876949679715,0.10151041474108072,0.06075675262618531,,,-0.04284675528518632,0.056477085788453465,-0.010301484063845777,,
NTNG2,0.0896211461909345,-0.06334469138247335,0.06504299663639079,-0.013357194065646123,-0.018572543176569558,-0.017910622352220882,0.029662997477684954,0.0545793908725468,0.014524905082453401,0.017772155242016995,-0.002537309273208932,0.03726180941797568,0.12329043355766303,0.015790985996519666,0.04713618917808513,0.007149366004892532,-0.027838347921368776,0.06029511338482235,-0.027135333211044502,0.06999503489648186
LAMA1,0.05998175641831173,0.05423703518044579,0.058057298573666864,0.005511226637273677,0.01742428074178375,0.06310392797241166,0.30556142010792253,0.015968753526106938,-0.05607568832865191,-0.04330009553395819,0.005373753354201954,0.009874175403720232,,0.030924068076000906,0.09986110596046797,-0.03410103885925978,0.008961494313344705,0.023259193338627967,0.017916343094145085,-0.012705863931384944
UCN,-0.04865241660607344,-0.031089146097007497,0.002413669974525067,0.08090943450601185,-0.00041247397355746084,-0.03846978612076645,0.029192563958691204,-0.0297443885977199,-0.005635044510851905,-0.04140774026210711,0.03454457515173284,0.00025635590422510874,0.029967817555198593,0.07837021113275867,-0.0493743966938589,0.012080557872824695,0.040081575890931156,0.07766943493961936,0.010912946072042776,0.11225169077115744
ARTN,0.038298308759579625,0.07500841494635398,,-0.042802786933626026,0.03981750631664542,-0.023825168247461177,0.08662881803507104,-0.01956902766213368,,0.001520386853551589,-0.014406396003452688,,,0.13702426112124003,0.002185649274375265,0.007262302732324076,0.028912691849559632,0.04464819604534072,0.08464751659056047,
PDGFD,0.030632095498733417,0.031298932016220166,-0.021172889719856147,-0.0260058282920954,0.01079999746933156,-0.03141256675414478,0.028563609112527453,0.03674304863072546,-0.028113695881315612,0.009891321810664499,0.05671021622696628,0.054261047447593795,-0.03166644896135269,0.07027227543256569,0.07083332053919791,0.08761427582823891,0.03103085180860234,0.06881141433763363,0.15741557660290806,0.16949765864028488
EDN1,0.013180948639516552,0.02318290883590792,0.010038095098200105,-0.04083546026579042,0.04006503861661303,-0.027582395237287546,0.19633973058541784,0.016580140253923358,0.014954807557079786,0.009910571494122281,-0.004478117398907969,0.04268184017648273,0.028988541695732787,0.002807441629511147,0.031066647813556593,0.02157803218514536,-0.008387922460853417,-0.010486381948209613,-0.03687862499610591,-0.0475377951713792
ARPC5,-0.034637616856603826,0.07985860393909909,-0.026572544247917898,0.01050629703077168,-0.014683818243146898,-0.06570406778188298,0.10504960958228032,-0.0006133333293617982,-0.04249735473527918,0.04028313470948472,-0.060597107307092224,0.06066521570790263,0.029837444104537196,0.057545718446907625,0.022271855433304226,0.013741118566270956,0.043488412949082594,-0.021334677993235386,0.040639044060238015,-0.046298888125815126
GSTO1,-0.060196314694369354,0.008869141049163198,-0.044686206994554736,0.04993001905496362,-0.012402910335611313,-0.00296711665056486,-0.27306412434444083,-0.04614545407794232,0.02796355411992852,0.1053067699409636,0.10072633911790094,0.08431206637077014,0.020262714922149882,-0.007225271280447912,0.018377740553319047,-0.02629232114606995,-0.0533019621101211,0.006200175253910927,-0.049516283106073714,0.00593525239078804
PROK2,,,,,,,,,-0.0017951049672926258,,,,,-0.028059459028596058,-0.0019362274905269457,,,0.054509122824303424,,
SYK,-0.03272839260726364,-0.008908336655263324,-0.002977045348569045,0.06905520261530393,-0.07103110973562891,0.0490244062620714,0.15101572808596278,0.031013885861737787,0.0033577016584011524,0.07586656576916126,-0.009198435889221458,0.09684681640993234,0.03675349897403911,-0.013290627755242335,0.020484650934666063,0.0668668881229,-0.010501087350114326,0.024724281941317754,0.013987563355577302,0.028372582866129814
CD40LG,,,,,,,,,,,,,,,,,,0.03308254135972108,,
ST6GAL1,0.09779012316478436,0.01550636984836729,0.041570296064343794,0.0039000988862482973,-0.025883297387370035,-0.028935164031452694,0.16279413336841225,0.006915349919895452,-0.016828070977849358,0.12404014533192965,0.04713545988275451,0.013461043077166964,-0.04053406594911769,-0.00045323810031753776,0.07755172831982265,-0.02036397534254533,0.008671224251473613,0.07678239886981199,-0.03616737182424174,-0.027308921860441947
WNT3,0.0034379233812162954,0.06057557958931192,0.012536817920759386,0.058326600797175415,0.07630793303859766,0.023601872532147454,-0.048114836535101735,0.006459676460192405,0.009330494181784992,0.0982904655041923,0.08823461958337961,0.021070943066343977,-0.010425117221948593,0.07322929051861624,0.09447085011911711,0.025245695608301047,-0.03957708802749789,-0.022089738170093836,-0.004066690957661235,-0.055087785952939304
HSP90B1,0.038509272975115506,0.0642170449784588,-0.03320305751128291,-0.05973319412741925,-0.01904029965574377,-0.00696704222468604,0.16455890920843583,0.046530039505269086,0.0065949717671322594,-0.003096682404625399,-0.1130963100573566,0.050621247071248675,0.02872720403438644,0.05735556454912292,-0.11752954332145098,0.0044199177966744935,0.04940432379326922,-0.10441468719507589,0.08207625294937831,0.010893042794188531
ZP3,0.0007585690045988924,-0.007924651405920477,-0.04109914456876671,0.10686502993250684,0.006268918770213757,-0.04322326674227996,0.20372978582349519,0.02326691751870149,-0.018871581915118528,0.04808538445254849,-0.045237727163586906,0.06754589128376677,-0.05839210644059665,0.018356647044231428,-0.04241905682932375,0.034246158400785626,0.05914654390211961,0.12250091283652247,0.08788805165503408,-0.0469860299674942
