,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
TPH1,-0.015552003912057213,0.03174150110091297,0.1394975092767199,,-0.01627029154467153,0.003442796284084207,0.015935663037579418,0.055788002251264734,-0.01570573124285973,0.02742442423720227,,,0.08076954374209883,-0.057662664956841074,-0.011385590783105344,-0.02055374405183782,0.04181720410463712,-0.004634018467192709,0.002140733608871154,0.02809774597562453,-0.027900380247613675
TNC,0.08416504013371334,-0.0852473353573626,-0.023949778733423466,0.019156111620536584,-0.05696378863522797,0.043794775477598476,0.023188709059780432,0.1144340676819168,0.1500457462374306,-0.001664278795750675,-0.019615471680873898,-0.02163814000818224,0.025119332939440613,0.08455828079296403,-0.05904453685104746,-0.11873092809153248,0.06625384648321099,-0.11050120590104065,-0.034156965705801456,0.14439182653950627,0.070435724647253
TNFSF9,-0.02800936720293525,0.14644944821339118,-0.015244353386681012,0.014569417546421428,-0.0055040546711188736,-0.03242950410018018,-0.023006121058618784,-0.01381754695640717,-0.0572057641281492,-0.04564062846590833,-0.024084244301005954,-0.038300875280395136,-0.0398659868666051,0.012085133686581127,-0.03175148385701882,0.03657986991085778,-0.03648065175104673,-0.0024764090414229594,0.00577802364199962,0.01784955953566261,-0.06013100086680948
C4A,,,,-0.004133271004959489,,0.10470445464443538,,,,-0.01721140590655983,,0.05053772311447466,-0.02065501001609926,,0.01436709069627643,,-0.0008247501814616449,0.053467619605111254,-0.022207479119057606,,
CNTN2,-0.15194560223015902,-0.018822700484447813,0.029988059804671605,0.006253769235196137,0.012446769706140915,0.012773194865451346,-0.01629016293245909,0.025678126165188053,-0.06864552274029712,-0.03409906669663588,0.019199042458062032,-0.07384295410277342,0.0678254212510625,-0.004436163604428142,0.044121032238279206,0.20295995916839518,-0.10439400689896194,0.04825192976569507,-0.02309111792937599,0.009472221001709814,-0.06763086871968643
F7,,,-0.022730980205544423,,,,,-0.02453336545631349,-0.014672290726961931,,,,,,-0.01260791212271032,,,-0.017261099182155043,,0.12936483264410867,
LUM,0.08373455139795663,-0.006877426459950416,0.02258224078833161,-0.008218290327669926,0.0020246923213398174,-0.008661154630856259,-0.030220884528795292,-0.00036309023723597966,0.11353124564261705,0.00783220808263767,0.02449152689272193,0.029578215981633904,0.00699505306745566,-0.08435236253728923,0.0429774882973983,0.10474794915905418,0.08643187068564334,-0.03815323603591186,0.015760756514894916,0.047403931472151266,
IZUMO1,0.00815698187936311,,,,,,,,,,,,,,,,,,,,
BTC,,,-0.02062241981748741,0.0006207703158531487,,0.0036850481513589026,-0.011196614991396948,,,,-0.02173808503635671,-0.03339726861300438,,0.02566645244529398,0.027055543245442595,0.050034252767915184,-0.028258982868814245,-0.01176890537383057,-0.0011630057407723286,0.06182218986635001,
APOC1,-0.21753683849988656,0.09454102128930225,-0.04442866186844407,-0.02402290647608505,-0.008806575792627926,0.06909932168252936,-0.12481253829749889,0.03592184349403047,0.15272801173658504,0.0714602304281346,0.001082631900581491,-0.1414216037787515,-0.04234195815926273,-0.0077671739448568,0.05009653059095834,0.07420672211838601,0.03104392597910558,0.01999899784340228,0.03972186949971245,-0.06569867142866151,-0.024809259384031477
PKM,0.04459801974107251,-0.035349116908691164,0.06275060406007847,-0.02499762134971316,-0.022939580827215873,-0.00037680491877841425,0.03060665214889071,-0.011177411029024401,0.06234890967688113,0.04991180672016321,0.011738305744932268,0.07834199724293393,0.062357170540622224,0.032536160516533574,-0.07147798497825925,-0.13813702676182765,0.07431942752565408,-0.07349108238557296,-0.013686925231305542,0.06682197930395255,-0.0005654667334303923
TNF,,0.08259037356341965,0.014491174194383727,0.01111072301360176,,0.030062924224411442,-0.029985994703459678,0.02259891249424035,0.0046153934891588165,0.026026850313922576,0.019596189341250334,-0.006510945550227394,-0.014799556726798451,0.01690375034896338,0.0470291466729913,0.07604868122126116,,,0.03917796755368518,0.04794507182001395,-0.07852611192930828
GNAS,0.11694124664088201,0.07363699820885736,0.06302221348506962,-0.025942897137817403,0.006527046896282221,-0.02186376256507466,-0.02960005663126308,-0.0763738446202706,-0.05189749262009103,-0.015491997406358883,-0.0017740620734317133,0.1252874517740662,-0.003633257255035229,-0.021659663851591942,-0.08089520210210868,-0.03457682302108284,0.0947093494878992,0.04832252286707749,0.028971011800453462,-0.02555536075758643,-0.054439487935817835
BMP8B,-0.00400009975125667,0.00471436031221342,-0.016677405175472334,-0.017763152219596828,-0.06669348876351393,-0.019592881427764323,0.0033592622795683242,0.04729608085780276,0.006441749846786333,-0.031633581790678586,-0.013997168379586521,-0.0414263160025294,-0.020834710865106423,-0.036488067551111725,0.06479235809607745,-0.026332774005859892,0.01593468075237924,-0.06993965860362786,-0.02489310700193202,0.05338941114782716,0.15556131456352007
LIPH,,-0.035699061506980316,0.005466238528962235,,-0.023368157856637622,0.010319551781287697,,,,-0.013877098182447228,,,,,0.09727457127076691,0.013459895878872254,,-0.04122603225819556,0.03813165012770362,0.12385566405684362,
CCL28,,0.06771393029107985,-0.011316161916845464,,,,,0.006979684096815487,,-0.021368448275799364,-0.016555694585990377,-0.03403929545754973,0.1257825630619799,,,,0.06596854027321028,,-0.012805197613089911,0.07071736098915139,
PTPN11,0.041668872093412315,0.03663494560283424,0.001476307476646293,0.013205433492386103,0.017917163053844956,0.017822739401707005,-0.0014492342438205432,0.013573352937545477,0.0513173137371137,0.019661716831625313,0.018143637603988523,-0.04608630457687447,-0.04509617280999976,-0.09740952138720867,-0.0812060346485817,-0.06896542583803937,-0.0151431631734808,0.010429508488084714,0.026810728281983203,-0.03294888229495992,0.029876805320697922
ADAM12,0.03321305131615404,-0.09549362143902707,-0.0015450256311701493,-0.009809488285866558,-0.011240577864884613,0.025811773610314524,0.07749164832476098,0.045559871769894913,0.07813570623800604,-0.02723092821916648,-0.016000049625333915,-0.05845900495236102,-0.03830958717907444,0.07609936361819582,-0.014712874898801936,0.013750073918528699,0.012244533725614112,-0.048768023104761804,0.01830914605209451,0.07693542245735642,
EPO,,-0.03536354991867595,0.04338855883784635,,,-0.008806442883062957,0.05034706773059225,,,0.0614200451125171,,,-0.009234445366693,0.06261139484673751,-0.027567396652387836,0.0319388497767797,,0.06370855400671399,-0.013617263448159696,,
EDN3,0.01061967217300801,-0.019788172573558374,0.02927395073617514,0.0030333557717724014,-0.009267660511200992,0.016326996239064303,-0.035416222152202866,-0.03518808697154035,-0.025990412216951298,0.05209006838721489,-0.019726954645309745,-0.012706488082266529,0.07820794925036192,,0.027809707378815413,0.027995587944100647,0.007476805630767372,-0.07318354312713654,0.009484485825434359,-0.04281428452933119,-0.01741404735166091
CCL22,,,,-0.025451723025529296,,,,,,0.029089173158492538,,,,,-0.02403556760036216,-0.031296395420553035,0.0067496741059608865,-0.015392975087978782,0.061112965876263865,,
CCL2,-0.0667602930310988,-0.11835624335727718,-0.04424636239412288,-0.024753629455784798,-0.04382523698469359,0.02621342156619325,0.05667901982351003,0.003451315653083285,-0.037528937791171155,0.06453775180552315,-0.027290207892296855,-0.06271512610255031,-0.0246224685938776,0.012459789866376443,0.007571736132389626,-0.024398733987514912,0.06607853166483131,-0.040490807493378356,-0.08270751291273451,0.12271241571228306,-0.009511077359120676
DSCAM,0.009856307993496226,0.05721034525384958,-0.00880604889253305,0.015833617405191378,0.012342421699282723,0.043865502526321515,-0.012210742242277268,0.08874704386336299,0.03707638290436162,-0.026956885509142717,0.03627036260885106,0.01877076485090478,0.05211456884067373,0.1212781940055712,0.06073836496924966,0.09084238712063225,-0.03633654989787946,0.04205766238054923,-0.01178270358621445,0.02796524770915661,0.00568542621760028
GPHA2,,,0.1545772381421182,,,,,,,,,,,,,,,,,,
ANG,0.04719935647434786,-0.03955194517662874,0.027750125494709257,0.03295448377214462,-0.037395566285063526,-0.008202048541533448,0.024922221400893174,0.01351451372229613,0.07263911927823359,-0.012233245600763692,-0.02811594244235315,-0.05880959445758121,0.0033748979400836277,0.007908680246584887,0.01795837317449703,-0.043333473464370185,-0.0326527988550435,-0.017013496055655206,-0.007406971888127871,0.03867550763842498,
FBLN2,0.02754577108267853,0.05508198457130736,-0.028669193241054266,-0.024862409178766202,0.0017844289751260645,0.015530671663510718,0.03722304343145992,0.0036705909057382145,0.01979385018859501,-0.04468052385665047,-0.02242948538563627,0.006934903992559937,0.0002054016235689698,,0.06684629148970786,0.058347628805963024,0.054482142148835636,-0.062590886419885,-0.02984055140005519,-0.03148519957364874,-0.028543847079163673
VTN,,0.018644689269340667,-0.044045252846771236,,-0.008763358095968826,0.007346308808084071,0.05224785731702254,0.029131680369897554,-0.0034388973634446487,-0.023852893034423762,-0.022076479141040967,,0.0485037080971412,-0.016596852509720057,0.04153486884585184,-0.031895502814410906,,0.0010080430372677682,0.05319725964600072,0.03601955312655471,
VEGFA,0.043444289950655864,-0.06536422176040187,0.012156342456133893,-0.018522335725291286,-0.016630211931878292,0.0062041812595212565,0.046556781782970756,0.052880072965405756,0.083858521022845,-0.014921789414141665,0.02160251129166031,0.0582529744405025,0.000746849094751338,0.06718784929636905,-0.09522096910791687,-0.18288625782962753,0.07886249859949392,-0.10062268276852562,-0.06023263045400502,0.05376287035397086,-0.02080497514832775
F10,,,,-0.02905153203402973,,,0.051350214300101234,-0.0023006533510040654,0.07777286010171056,-0.015919640582747342,-0.014153222167549568,-0.03739525705667317,,-0.03532111569558641,,-0.03134823398862492,0.019015568798887897,0.027715440660156344,-0.024041206905268883,0.07040239874309044,
SERPINA1,-0.07841525481140899,-0.035016537506598056,-0.04784609162121495,0.052525574459738544,0.06018276907898345,0.04546146744573083,-0.05103302569626319,-0.013286604261201148,0.09227827185391564,0.05184934045491526,0.031226816994359835,-0.0487528376446368,0.028164358976487554,0.03507594149640309,-0.02143203195890356,-0.0536440221580594,0.06308056049231629,-0.07089627099855175,0.035596791913806936,-0.04647746498367471,-0.05151164279166347
VWF,0.13049108350841254,0.04683385980258706,0.026828257048620532,-0.01385980061992094,0.03017287803329849,-0.04465011137368462,-0.08828179898297282,-0.01661138724101697,0.13147975313367405,0.0037467621564723145,-0.03518437727396332,0.0566345887208809,0.024037241619178678,0.04447525867862731,0.08455912888599983,0.07176697765789193,0.05066683558799349,-0.062020701363609626,0.029302285324247838,0.0016016133945587012,-0.008169215077218043
GDNF,,,-0.026669769382156344,,-0.04160108703765742,0.0012109468150265546,,0.04038437272923452,,,,,-0.009498279281345473,-0.021246893352242512,0.013534096626543956,-0.021727183452729858,,-0.05228634913320205,,,-0.039479700804199
VASP,0.07676461501913563,0.018475051474228482,-0.009557207517369682,0.01727031106375656,0.021256853660944836,-0.0245361951196115,0.06480349495857905,0.06691527046759391,0.09832021932311474,0.005880256249356171,-0.012503730100398324,-0.046216521004584274,0.013999626762437201,0.08407314499608001,-0.03335497683742456,0.03452639031143264,-0.012131364615498139,-0.02710602271213815,-0.0030919802794924216,0.04043703511401631,0.05909644100696827
ADAM15,0.05400854448586032,-0.07625070527429806,-0.03528480321563807,-0.04296437121211821,-0.022477514808409038,-0.018748448005780242,0.026580163468983613,0.05912502957772953,0.04457877466562822,0.01615176857407361,-0.04179126849990317,-0.039478733621242386,0.03158360534253945,-0.12324180164316091,0.0030163876497724773,0.001161822208469912,0.03155154128243803,0.009968460642222449,-0.031047453742065474,0.059868785320149,-0.04076537031213738
WNT2,,0.08245245343849582,-0.014323007645844276,,-0.04051783569259147,,-0.028007518848116055,-0.02923407651372575,-0.0007888359742806143,,0.040436755295549416,0.02280023881532516,0.08953526681514937,,0.07532832231204843,-0.008261375292659962,,-0.003069905374069672,-0.03311533402083195,0.026700180048805602,
CALCB,,0.07892270879226723,,-0.03682202828760144,-0.001727119770994328,,0.04812538162844721,-0.02863224016368855,-0.04076252303616354,,,-0.025809403491964845,,,-0.010882268225240525,-0.008470533787095244,,-0.027388900988544462,,0.010043333021413706,
OLFM2,0.033271282302386525,-0.04839920699760811,-0.0020145572832732353,-0.009055096329463127,0.07863974025063152,-0.020467149156507297,-0.0029205210373625247,0.04437247396908483,-0.019124774566655973,0.03748929241246199,0.02808408590403221,0.02103202828893819,0.10183273405870427,0.06853087449948136,0.03440762463245238,0.08733903940713317,0.06348976762615507,0.08151063298189361,0.00461938631614221,0.04417893049300409,-0.04746166993940707
MFAP2,0.14963069487953765,0.03040564235884623,0.0075466471146848025,-0.029905189299466117,,-0.00717699457820983,0.02850143570491779,0.18213296025308962,0.06640010591152026,0.06250643495090615,0.018971571138237303,-0.030003890497951102,-0.003606281319682918,0.0004827264155842975,0.02123788196221992,0.042550118504011594,0.025748367677693926,-0.0256256080808652,0.02265264216747849,0.020269299162713084,
HLA-C,0.14764058149501882,-0.15519607209266395,-0.01368147343445818,-0.016097355051905543,0.02907397769830733,0.023372330851674124,0.031289652903032615,0.04213445021975891,0.14353374661257015,0.027834569215487853,0.021202685110650925,-0.11345967146938148,-0.04633777214257278,0.03568909207181141,-0.04901463220614604,-0.05996489049537612,0.1287640143321311,-0.008153592254985815,0.023681079933900666,-0.009569251524755087,-0.05387312107122677
THBS1,-0.045848242279485495,-0.06311647032701818,0.006396386534154261,-0.041699554075043915,-0.05201035233339151,-0.01567258479925774,0.03397453467640782,0.07453618088989343,0.00838652580929173,0.061119483667038184,0.01846675102081324,-0.06785130645258956,-0.012946694829738972,0.04708634870193216,-0.03414964780722546,-0.016042508183433255,0.02396077286531911,-0.12563190932704799,-0.07647502705677531,0.0896516468398006,0.052598251605853616
HSPA4,0.004735425709550705,-0.01727554405300389,0.03404670092715884,0.009667788534108622,-0.04361008154845536,-0.0036785914078400106,0.05014899153468228,0.027453518449197172,0.07570623902617944,0.05105190666415929,0.051234764725878554,0.03413432578922868,-0.04291794650544757,0.045695254998562605,0.05733787807917848,0.016241947371028284,0.023333529212170735,0.010760187363959428,0.0055093585506983764,-0.007687544468842599,-0.007990167317529412
LMAN1,0.04671161468919341,-0.03672397089428629,0.0016780582196586696,0.006850748882061537,0.02949869384626808,-0.03626061404258685,-0.01756693841809406,0.024397150402306934,0.07883010275495998,-0.0048500652207518575,0.02006103901492651,-0.029906464074686407,-0.014834907559832813,-0.0005270614626015504,-0.0871062998201715,-0.09270038711433015,0.0903390579583304,-0.076193052144799,-0.04977023340744745,0.03221011147665741,0.04380298752223266
LYPD3,,,0.05960677161425485,-0.023461191882161853,0.01624755721491139,0.021032466320515975,0.0314148178812994,0.04841566422892141,0.026121771684357895,-0.020327602972771208,-0.021936716734892427,-0.031057102280495994,,0.014874805433529557,0.02516257164849741,0.010901625419574299,,-0.01826644060326766,0.00248402575514906,0.0254157820423893,
