,MGH258,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916inf
C1QB,0.08156688870374575,0.09021497714987071,0.05969150369950055,0.1033472741494086,0.06484960158820587,0.09382582304098784,0.2230055816449613,0.1440207311809446,0.060760898062242295,0.06357430517217323,0.3582709352198059,0.07173258709728488,0.032726138362926684,0.15842600896589035,0.09998856702729854,-0.10810456367975824,0.08848194808123774,0.06628771956848514,-0.09777445858174845,-0.0021650489716127184,0.10435678446915714,0.003857852021286738,0.15970058988306787
HLA-B,-0.055788614980260554,0.01007592895399487,0.010306993089584082,0.00014356049533875579,0.01314609272460974,-0.07963971950365509,-0.04142288014133517,0.12653053274895026,0.04851540281477796,-0.013115981439587112,0.3325576624625165,-0.009988675856809084,0.025528466051745878,0.09837763955614146,0.0655838312378174,-0.07354785332539693,0.057644661017705975,-0.09974187105535641,-0.14509816914913246,-0.0016206406203618023,0.07001787223384595,0.17980171815227575,0.0834842190087946
PDGFA,0.020651294204875246,0.02950436994893909,0.041769581085832834,0.08241619781725666,-0.0034677428079152076,0.04936832301990734,0.1578479183363273,0.0006750566103962992,-0.041741773745168936,0.0008668177467509129,0.12948900836773056,0.0446836296776566,0.038020342382129646,-0.1335372506332373,-0.07021370289132767,0.034075131076948824,-0.008642887810348145,-0.06810348615835742,0.0020310849029313346,0.032863200002154605,-0.01421890205751149,0.15524728137493699,-0.03760331023047649
LAMA3,,-0.04183305216142555,-0.024628854134680706,0.0460823027284835,0.007864728007649589,0.02508292616096497,-0.015673584039694488,-0.058233239424147286,-0.028121705309896734,-0.03209054949813132,-0.11697878886755711,-0.026385104685546747,0.05632900452632159,,-0.0027634501194680806,0.030981252964693347,,0.011390890655402533,0.07510606118786943,-0.00872067289644035,,-0.024178519864796476,
DKK1,0.04673460306065787,-0.03163877677248454,,,,-0.08312606200025051,0.030615751503627567,-0.033574009494508825,-0.02110390747913496,0.033361042732449143,0.07940782904890765,,,-0.0007825258809728535,-0.053003732668726884,-0.021898821728150317,0.10381672740562893,-0.02661257347202575,-0.02196199712237156,0.0008549706130043026,,0.06487336515198652,-0.09494783142346774
INHBA,-0.011725480217691948,-0.00761755873157469,-0.027960794888541248,-0.020369318116498673,0.006064156788504926,-0.0670347063822114,-0.11835122921086812,-0.14887791476203432,0.0023911614739924787,0.021486544610142898,0.0006311079293403153,0.05779770054592882,-0.013933546532500106,-0.057006088121468644,-0.02552205378327926,0.11731555848492935,-0.005700640890414967,-0.009528599496424341,-0.024961386164678225,-0.0009045765861428473,0.009605415479972425,0.15989906295193387,-0.030183573735151945
LEP,,,,,,,,,,,,,,,,,,,,,,-0.02303033678964752,
IL7,-0.05592522696387842,0.017235362407974564,0.013948142955450174,,-0.028133448680333278,0.00796468940472041,,0.00040456104690411477,0.05936040869334334,-0.03369022406676281,0.008233943285079584,0.0479307138908826,-0.015009075789747783,0.1413658822400153,-0.0043619646131775845,0.03561173033037925,-0.007222551626718675,0.025634186155984607,-0.0656195748094903,-0.017702004745020535,,-0.03265908572855656,
FABP5,-0.05980361038307954,0.05582180226921923,-0.006445552605192868,0.17618729016475726,0.010925476805642764,-0.10433143893682181,0.3261481209120329,0.01199732255139942,0.048568748276372725,-0.12092425958707775,0.17306138994025932,0.10990368146986544,0.04062781214379248,-0.03601226575721259,0.06910396695273305,0.03312445871480162,0.09015179256020023,0.09902462307351097,-0.07487523037603776,0.13221804908729856,0.05832492106713941,-0.04964150985128838,0.0886029090990042
CCL4,0.06873611343095846,0.0318698136737111,0.011257372581939243,0.033856938855672064,0.0756496178928317,0.014115835269116524,0.18142474780898343,0.08652158808553174,0.14840492539391814,0.03768046423269473,0.24812538659631803,-0.04067007280016349,0.026740468787495777,0.0060852853837645255,-0.012984690664407045,0.02483522846212041,0.03635479910413442,0.004662684468725088,-0.06928196193251586,-0.041470652753765845,0.001490261218494423,-0.043822324632504794,0.19836381321997193
FBN1,-0.07034259008737902,0.047123065576194875,0.012262415236201396,-0.03726419695489031,0.0034225893666761506,0.08087551036914653,0.24327233656923586,0.0718919257838858,-0.029959678887470607,-0.00637006666778074,0.03839537254934119,0.11635592351797236,0.03967247053910416,0.03807574397946923,0.020902981799081285,0.010671639308030431,0.06184268656538926,0.016617110064306672,-0.05882793687630577,-0.029451062428677486,-0.016116958799012204,0.1813230364608964,0.23115452511975013
TCTN1,0.006040548025306756,0.03973965400786719,-0.02344641404306323,0.0536666532512914,-0.028218242393502655,0.04788806017522971,0.17682303118008236,0.08358465580902971,0.04393133001223422,0.007064748402129846,0.10378523773823792,0.07183047958559773,0.048817600118047914,-0.02282789193786376,0.08295085284750366,0.04288304953743176,0.06871354085502848,0.05444524212046357,-0.026439587976356944,0.03777669118251549,0.11266319006767737,-0.05793308436074417,0.02423178775786391
NCR3LG1,0.040711861818946975,,,,,,,,,,,,,,,,0.03429852903925155,0.00850521792190479,0.012471548091463034,0.01794951892685634,,,
BMP7,0.041291672787140285,-0.026337921088872538,0.02179690531006399,0.07783935784011076,-0.011756769405161467,0.12086807759422867,0.05703493910993064,0.059682113728222186,0.0023941757964511387,0.07641416512956445,0.06074493334196751,0.009595886488558325,0.1203263984985684,0.10714839135227047,-0.10349966272145945,-0.003394437271798778,0.12040222834693155,0.03606633441412585,-0.013210839841033729,-0.0405613623970142,-0.0017127832652915642,-0.0576471239825434,-0.0289723674312463
NLGN2,0.09368286448969065,0.10252971786126225,0.0446781970992682,0.11335814791923988,-0.07751703497182474,0.08336593456711607,0.2649409053360336,-0.06807521149777396,0.0231742538100397,-0.029945450806456445,-0.12679587311546062,0.09175183323356668,-0.02414133661863094,-0.04670775340345397,0.08860436936966387,0.025393602839054757,0.17445370027317889,0.10593094443867516,0.01721307643856265,0.031936964383631056,-0.009066948485698684,-0.03041300798392632,0.12497653899755984
CCL25,-0.02104285722718786,0.06869647931584655,,,0.026357303007276536,,,0.01065067787981449,,,,,0.002889986444619091,0.039829492314303744,,,0.04351121452602259,0.08859309569443435,,-0.03533017751096962,,-0.010995233296121513,
NPNT,0.03238920645401497,0.05127534143913009,0.005558232210511317,-0.05503623179152148,0.031363407002850036,0.040619935545990665,0.02878998066981164,0.10189558148081852,-0.07370790124957351,0.0430657898594139,0.07840380479448725,0.09545279297616445,0.06605706926348973,0.0358577064442501,0.0239029953355689,-0.05226030021293235,0.0226368482842027,0.07489562074585109,-0.15783073184222113,0.05357450791184694,0.020552131917555026,-0.047111438201600776,0.09144408585488452
KITLG,0.021490680792610926,-0.004663486994156657,0.029295216559219267,0.03453145547964122,-0.007131981563829042,0.01906819621137734,0.0158047768537723,0.05965300035286079,0.04406175051158631,0.047507074263228824,-0.07490032787974898,0.05302451543700444,-0.015174821441435817,0.06315461308479396,-0.05845862304052085,0.03248955198234244,0.05058682905013443,-0.019907075612258865,-0.03871797708538678,0.04922311544588431,0.07341928481926777,0.01875343292503541,0.015612599762854019
MADCAM1,-0.007548849565537198,-0.010343314944414761,0.047280024558369736,-0.004977435500140279,0.0010671717754213675,0.05401117533850569,-0.036331640037766254,-0.024850823287274795,-0.0290169317837047,-0.02504744658358264,-0.06980984459586823,,-0.021510462709371105,-0.030110607687520097,0.06343831165989278,0.002549772328535164,0.08430209443052486,0.022322342894608525,-0.034325370938046065,-0.017181349691342503,,-0.026576864330095838,
F12,0.08474317514953732,0.057789412103916686,0.03075154463702798,0.03588041618028042,0.03665824915278428,0.022264161722910535,-0.030031116921853715,-0.11784239154955058,0.06453996354785362,-0.00700974142329413,-0.1282558043629964,-0.012006968210697792,4.394054490002476e-05,-0.04469386837174992,0.06014246701773093,0.05401763172507923,0.12377759724521453,0.0989774843474079,-0.08607816824023752,0.04702492315662282,0.009470077817514183,0.02588443622560078,-0.01967802660836884
S100B,-0.006200561974986544,0.1235479528014393,0.016088129323693537,0.252210214425289,0.03564687558121518,0.20115364722844808,0.20217485409643454,0.18802430952632834,0.11094976120820012,0.10162340411413538,0.37663816356962065,0.12283335193961885,0.08706980723245315,0.03533713164854523,0.09716017734750837,0.019287841854607548,0.19343653349067258,0.23788279275550966,0.21309348279804063,0.0015661587748743316,0.13759227989307518,-0.14670121396527838,0.16457466648209082
IL27,,-0.014007908202063784,,,-0.035070695879544304,0.007394428460525088,,,-0.006878064837070871,,,,,-0.010387635590070075,,,,0.03805951394287706,,-0.007854522644834896,,0.03951266409814148,
CD99,-0.02053480483865163,0.06564399216917652,-0.0039029071548159554,-0.015229249914028822,0.051311383227769305,-0.11222739962564132,0.32311519787158155,0.10957472852726247,-0.022844538412010378,0.09464192928471757,0.3542625271589974,-0.03439751642190092,-0.031605123054181124,-0.06015610733056839,0.08229083863540898,0.06126870038127204,0.1624545908702157,0.05502603551364877,-0.11934430785174505,0.051451807337509,0.09880018759260505,0.037766240961199474,0.0770825679779099
PDGFB,0.0546306275379201,0.08209768800976001,0.0076444484053677635,0.11907505342055028,0.024873383997647373,0.036418092805178916,-0.0031139461929237137,-0.06271932174804672,0.10830674441412995,-0.023998295280202593,-0.05825985436329074,0.061396603267167484,-0.018526014074782566,-0.04120214810306305,-0.03649285855708426,-0.041164504243636615,0.07630719357741192,0.08261471144458472,-0.051724047983875025,0.0684823223848802,0.06676731668737244,0.1542707326815901,-0.06268156951522429
CLEC2D,0.07289648724703238,0.07960401008771871,-0.02231753562961589,-0.018017950076166,0.0894306461658129,0.017901894331139638,0.32836143983632443,0.04730140876088862,0.037970594321426056,0.0773201051353053,0.08881673218446963,0.05294717760819636,0.0477294620612398,0.0020958210766674978,0.02082142894938583,0.02352828715390207,0.09918302204464191,0.11260137593587215,-0.012245532928028192,0.021451079195966123,-0.004639718060820089,0.08579379552078376,0.0020217656823516513
F8,0.09252956029585752,0.022804865290728355,-0.014577961681528822,0.05507571345154382,-0.011726777120568544,0.0664976321895651,0.052632652385862067,-0.051712203456463844,0.0445147395044379,-0.0256338185631049,-0.004551739011731679,0.11646176300878634,0.08762194645787098,-0.08759897980391308,0.02308726033730313,0.06697841340693228,0.06875729678228105,0.11370296429542895,0.01383407603612683,0.03255745486665577,0.04732273605223493,0.015480968198207002,-0.029653708140153615
C3,0.042714270490449874,0.07771893756018872,0.003068159440875536,0.05190011401137225,0.033742788257741664,0.0028284673658904463,0.06370879691048621,0.18641483193147065,0.05699224529257852,0.05090878572040594,0.3378919003916932,-0.03707470996605499,0.08365709508643718,0.1742385505369661,0.09801651552876699,-0.11172376451797,-0.055963405462237874,-0.03335081525050104,-0.03578739909324108,-0.014443426553204703,0.09266594011152529,-0.04676464976768556,0.10454630429448349
DLK2,,-0.028042522596950992,-0.03158887860153732,-0.07300556833213673,-0.03395069075100521,-0.04185323593930072,0.0571503344216189,0.02605320823465293,0.01326450942903126,-0.03541179089863024,-0.0614546705172902,0.012608300521407519,-0.06067947179421202,-0.07289790149194722,0.09015173612493278,5.302907688776248e-05,0.06795463696364781,0.07562312632028675,-0.017372429358067716,0.017374190407778597,-0.062306419377708165,0.00578915306555087,-0.01564015817639502
TSLP,0.018370923970201382,-0.045685615736717894,-0.02880472494855031,-0.015535364896782203,-0.04306430307591263,-0.05744550482766919,0.0016245082969099447,0.09024125057904811,-0.03754637686836503,-0.026703336643072062,-0.010961356543026076,-0.022355977639914714,-0.008796983384033985,0.008914965934514265,,,-0.03007910482289741,-0.00904911740709335,-0.06921332699844587,0.011944360019102715,,0.006283899004755984,0.07846739713048351
OSM,0.0008326368092410378,0.030244195750317903,0.053478555263771765,0.014680439535062885,-0.007811807122206362,-0.050921195706388436,0.051755499162356035,-0.051728946667116735,0.05471868831213485,,0.1787018902159405,0.07044446305539133,0.08743160025964598,0.0196735474105757,-0.042752424034292844,0.0025362167201050953,0.04066408892124399,0.08796198793972436,0.020037106256966274,-0.02622543675548524,0.07269263149532036,0.05841858246229559,-0.04362776240212741
PRND,-0.01983463575485314,-0.0064946918567797916,,,,,,-0.03314042639188254,,,,0.11780069652606066,,,0.007477721272266438,-0.06901320655711013,,,,,,0.028846498851311964,
SLPI,0.04880312408052137,-0.035598369736021485,0.020552423659498532,-0.02269090566770428,-0.04380467296919158,-0.02887965932325453,0.21385209365080335,0.0948843169664749,0.06255566984799131,0.022011394906256976,0.02971438126526852,-0.012542050591459016,-0.0015046668764577655,0.0476509755359972,0.06081616360843897,0.050389855945211275,-0.07932589791453255,-0.14138964474959623,-0.05703349772289355,-0.07070608243101907,,0.03953133750895529,
AFDN,0.027858745724985128,0.08818153297896635,-0.012234871806174226,0.04732078115094347,-0.009853664350533812,0.029122808470941727,0.088456660357119,0.06211395250486451,-0.016755770635957692,0.00027866219981720407,-0.09225252275421222,0.02325109250941287,0.09659964595544866,-0.01586092046725389,-0.02880997773137933,0.06840578496361545,0.09477076692422229,0.023396113912664804,-0.05122465947459848,0.031187674611197706,0.01016229364284785,0.033951945801305235,0.1114397505536932
KISS1,,,-0.03593270901405621,,-0.02678987672201099,,,,,,,,-0.0064599648764159905,,,,0.028276361863125356,0.026055694059556326,,0.012401170155065805,,,
ULBP2,-0.008167411910997034,0.015587195366428878,0.020552352668203076,0.04702128036165037,-0.004989974114993784,-0.03296589494851081,0.12092006482149102,-0.0634078910861391,0.07138286598139772,-0.025906827473308153,-0.03421715808374244,0.01818359095723981,-0.0430123232240208,0.0012202776048176882,0.05757496927784884,-0.031305375940901804,0.06485200421519408,0.08110365270495587,0.05581943453804479,-0.02891878079749845,,0.05591827374402753,
ICAM4,,0.024347457931264034,-0.0018272755303410887,,0.03236080911084832,-0.05960524599624542,,,0.04080825346380882,,,,,,-0.05618789694225959,,,-0.0047361508816734935,,,,-0.0274415402274585,
TDGF1,,,,,,,0.0012457143651328675,,0.027507319639031542,-0.0255608207694574,0.06038525093656249,,,,,,,,,,,,
ANGPTL1,0.03496278303897758,0.04895307963404628,-0.03348277444248959,,-0.01858422550283566,-0.04123930513989331,0.01345740520162139,0.02677829538224087,0.03713217732843592,-0.05104573493239415,-0.09096890725297742,0.07558170353313953,0.02811048384848582,-0.040903753476539226,0.0019341055404667848,0.037335596567983693,0.024821068752587806,0.09973021117975087,-0.006352383605348136,0.06393728378767924,,-0.02000187314513076,0.02151616210502166
LTBP1,0.07826885576974717,-0.0018716510870593016,0.014020712843509338,-0.10955245038417527,-0.016997494139783735,-0.07308119350959635,0.0492630326014858,0.007628449792386623,-0.0028813653381383,-0.00207491429964883,0.11522143710397866,-0.04840075373209366,0.10723386978404195,0.0650964803392851,0.031947454802525525,-0.008363404454780846,0.019205178417878895,0.01577658878228123,-0.041861495804104594,0.012865780041049726,0.05743383991200697,0.10410880252706069,-0.03287252968234624
CD160,,,0.008928959824679714,,,,,,,,,,,,,,,,,,,,
NTN4,0.008108225675813175,-0.045500453753838425,-0.022868518931618398,0.16072198260566792,0.030545582481356203,0.025025400918859457,0.03120623849803065,-0.00836367218758509,-0.02330904700250114,0.015640901622017513,-0.13044269724600566,0.07780205908228582,-0.0322959010991594,-0.01573918239535386,-0.019035795414321,-0.05892144408331439,0.18745385030135442,0.07362677393830966,-0.03384431564224781,0.03601960274717294,0.06839887082153052,0.0696690001079238,-0.01825550760471442
