,UKF243,UKF248,UKF251,UKF255,UKF260,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
SOSTDC1,-0.021733454526290524,-0.016330318585832077,,,0.033645616720493265,-0.03940273412613284,-0.0031581519820521493,0.007849681898390866,-0.0322584348967549,,,,0.0029201013541179204,0.021083575313020016,,0.1188559489911085,-0.025751267939949,0.010870123053379581
ANXA1,-0.06804911959360167,0.10015285672045537,-0.009050805046994756,0.050339749567376475,0.009435125416973377,0.24955154668802293,0.06181696348619601,0.09855942469763038,0.02731107996476239,-0.034035277867417654,0.062097919055149296,0.1843431646086129,-0.010966027308939922,0.020308284950710017,-0.03701656954468471,-0.014815858494486094,-0.04966118788979956,0.09874971760343802
WNT2B,-0.04389616184902791,-0.013840852225188926,-0.02134627287253718,0.1548395512301686,0.02033210778827636,0.08731562992130634,0.1087619203800197,-0.04922143495830166,-0.03473856199440439,0.023770860134330364,0.04738777149202985,0.1202249916637746,0.02016927466855611,0.047500724457196906,-0.003636640665615399,0.042517649879127234,-0.00042786681723803386,0.011444111692421528
AMH,0.01746358276443246,0.02573967583646476,-0.020349629362312854,-0.007256291359347674,0.053552708001540536,0.05581984118129471,-0.014990936985584987,,-0.003524021032256841,,0.021504850218737694,0.16596507857491616,0.04671294204026562,0.09570555694141894,-0.011793340898625276,-0.021380435629693002,0.04932905090794119,-0.023267222749607193
GDF10,-0.035899743612645675,-0.030742861867734717,-0.01704953512257197,,0.013995515582075624,-0.010640040596725653,-0.01400570587906044,-0.024965615631975465,-0.004382110166768929,0.052807325131264266,-0.024644636146335927,,0.028085990288365694,0.0036528904917671233,0.02105743360787727,0.008693279875259178,0.0789453008402198,0.030637276467749087
EFNB3,0.05628691626398643,0.010028978864233463,0.07058075368370609,-0.03404708130938324,0.05792497503561672,-0.025233113532141284,-0.035883052739078096,-0.04598209203465266,0.016698288638382176,0.061863132034455995,0.03533557729803859,0.09439554516794267,0.04157495448950847,0.013246199785792355,0.002117916905603807,-0.012962397022736504,0.07120246686195128,-0.04430640317567771
LTB,-0.04366102005743272,0.05656921286786781,-0.024873313414612425,,-0.03156146995229886,0.0414617442117684,-0.01809503165333898,0.0014791305496663937,-0.003373830372705441,0.051393826166197074,0.14409478802714593,-0.011980956644139437,0.039786822064838946,0.0701925371431928,0.05409013752288625,-0.03303931700336378,-0.013683307109449795,0.001914171386909062
ANGPT2,0.07647333655135603,0.15290925181009898,-0.01984511065409252,0.02558659837764704,0.02655933945932307,0.247154330386317,-0.02046997223578233,0.054002857617530084,0.013083843540887414,0.13237892050447542,0.06316183261578139,0.1236949786860719,0.09557275628946185,0.06146051004451954,-0.023635817350794543,-0.002876413398159461,0.04392025818961714,-0.054036650548733564
NRTN,,,,,,,,,,,,-0.06710868555221886,,,0.04410777656374087,-0.009758547598954384,,
ADAM17,0.022923572349991487,0.014084460012903218,0.02273348036642495,0.0028737497890683767,-0.02626850562392935,0.15842026147245877,-0.02780491563844001,0.04358202729513631,0.039203325426003605,-0.034578587419360624,-0.050154598319228264,-0.023399122709683987,-0.046505115699442635,-0.018979462001162312,0.008547798161957698,-0.004928159424925836,-0.003503750469117679,0.027533534515652283
LRPAP1,0.015476052160244978,0.05085567139210294,-0.00020077785747264738,0.03665664230454471,0.018459185949983622,0.11149141957320387,0.0018520492572347543,-0.08736676340125601,0.020453938166492002,0.07137055614604718,0.014113172981695994,0.0441774922899356,0.0897898986783777,0.12834477437509548,0.014329334583906847,-0.0007162700660377227,0.0009443291473055994,-0.0398491289066565
NID1,0.03915777900851942,0.10073486575957381,-0.06284375809172216,0.07988473722612824,0.05506667100319405,0.2586362714304524,0.015273063539747944,0.030180044040559257,0.0335451850548938,0.12897451686003072,0.01297475461739123,0.1430212131600049,0.05568207252362479,0.06029037422964683,-0.015534706490718874,0.0009869523291083356,-0.01724502680815279,-0.037370836755154575
MST1,0.032844985480427163,0.035799192262266195,0.02941290202954462,0.011533552886222206,-0.00355179023785278,0.19870242175917296,-0.05537758415434801,0.027770146501131698,0.057698289802019256,0.06763177895553416,-0.0335961123627469,0.04846064241756417,0.08126860435259897,0.07690335427623231,-0.017924390467361922,-0.012373814558649436,0.05305874375803053,0.07281858574522197
IL13,,,,,,-0.007471505026943147,,,0.03146079342683509,,,,,,,,,
DCN,-0.0101434636412593,0.12297378922582043,0.021972653497639567,0.04817615737588375,0.013497487305552947,0.13675831738610578,-0.03739503945840243,0.030281714748779585,0.030460990436914873,0.03816183492697893,0.06940815154735427,0.03146119094184685,0.10790264442877374,0.08541845980587054,-0.0590510142317146,0.013628609057864187,-0.010355039298539308,-0.002635309704248208
IGFL2,,,,,,,-0.01232856683365492,,,,,,,-0.005142459503728982,,,-0.01960216918543131,
COL7A1,-0.07070616580190311,0.013593227314086385,-0.0040674682327860034,-0.013825398414522223,0.010803177067148057,0.17643954158645372,0.01864149732169264,-0.051285234818981534,0.06019176328076996,0.06121499191899804,0.0865685521797953,0.12310801623650268,0.04676056152570935,0.06154879276704418,-0.030758120983987936,0.011672188751934265,0.020620391936903307,0.02822336049928721
CALR,-0.018191647972809588,0.045068482469862045,-0.05419999845080668,0.012383913277892315,-0.04984583681469577,0.24157444427426017,-0.039665818557071214,0.0712290657469282,0.006873230490500148,-0.02458505647095709,-0.13364314161229435,0.07871238028953188,-0.0344653282091976,-0.04446156587767249,-0.010471467732914968,-0.032925543658230354,-0.032111503610517775,0.0693572031106871
PIGA,0.04173340996286561,0.038177414521337785,-0.05808202286416214,-0.023910957518066357,-0.05104451640157651,0.06820530578642901,-0.0471351472044534,0.023286381556680804,0.04693895966239301,0.054838878534049354,0.11521687669900514,0.05546999920962464,0.08004288710292205,0.01853722326801417,0.013476786574530025,0.019720529303223204,0.010110395683269992,0.06440493237691339
CD200,0.10806127539140316,0.07703732196229773,-0.05636757382780353,0.12860707706930224,-0.0026675987999930026,-0.12797524114353054,0.002968409189693019,-0.010516478836694517,0.018893261159211038,0.02658742045583078,0.15123381242377967,0.10423762171236693,0.011694985013322905,0.1270380140124319,0.009284576354327128,0.05041219742941569,0.045845326167235106,-0.09137219790046203
GRP,,0.002047964053174128,0.030152843292954666,,,,-0.019141591816007514,0.06826960568588768,-0.02143335628417933,-0.038368273212777686,,,,-0.028200026608574895,-0.01656011260613328,0.015458010914369574,0.027223114371065688,0.00425540698972633
CDH1,,-0.03310729085602283,-0.03465165823908187,,,0.10645041737189326,0.008299632163008051,0.1763563151756884,-0.034879789433739226,-0.034003356183908214,-0.033916263678992566,0.04880093311299035,0.0707043458218949,0.0254678145991097,0.0061034063313341585,0.05718621193447598,-0.03106959396357202,0.007384596990976048
LPL,0.004369011691083427,0.09313108877747298,-0.014011475933930666,0.030371863474226258,0.0720250797268706,0.22818236217060534,-0.037755331918792184,0.10262670809537712,0.025585643634803593,0.060182551386361804,0.0037884034419776434,0.0907507155220659,0.13778436938490254,0.09604246066548566,0.05275657399615514,-0.009029082158557142,0.04969548797975534,0.1083811159901644
SEMA5A,0.019846679593385496,0.035707254214048086,-0.021715094667050964,0.05777342694870959,0.05127664860515356,0.19286049286425164,-0.049775654375725994,0.036974799443830024,0.03144115081236982,-0.0640986490294819,0.0972144564721712,0.10891669914123447,0.02771984498362517,0.10205478826535645,0.02163249527836369,-0.08945888368935681,0.04174936852260664,-0.008313748673632397
SEMA7A,0.049464515416239904,0.04243153664290198,-0.031049896842504473,0.02563170350023332,0.04717520090765066,0.02569961471348104,-0.05168426879489108,0.010013249955231372,0.07852838786276403,0.013975561698312825,0.13059638196793166,0.03882792237724861,0.016410626712512498,0.08144665639218718,-0.025054179323715436,0.059490741633773415,0.04706918127567212,-0.0706393060534478
SEMA4G,0.0013705407302164632,0.06954707605164745,0.03170263095818009,0.06270012699367541,0.062205957826477386,0.07960712891439457,-0.01524654261349084,0.09877210601384406,-0.010149519373606888,-0.023357556238111445,0.05185244452712068,-0.021443761938609376,0.08265164042212372,0.12526313304168415,0.06928839874966439,0.01183115880273469,0.006509930625513831,-0.031158235759765052
SEMA3B,0.016680843107241515,0.05386839608634115,-0.039121245971092296,0.06643911500705976,-0.019112675401226673,0.07485732559398993,0.009420946999974332,0.036352102078823445,-0.0062587678765704405,-0.05911670699230996,-0.004913169431356378,-0.026624879907231183,0.013517021721022182,-0.0020313202549956545,0.023370541291499812,0.00994531041583975,-0.0033788521038555027,0.002955820963273121
RPH3A,0.11068008498704916,-0.04228865755990803,0.04124839370197892,0.09969680518916502,-0.0068943656090601985,-0.08402100821706603,0.028552235736896626,-0.0198650227744482,0.061884973654763746,0.037327231296008165,,0.07973718840319277,0.10908486656069871,0.05460139010778761,0.047423396960119386,0.0475048409700148,0.04400213071657625,-0.055547675080935464
JAG2,0.05489871424532957,0.14475090320340245,-0.028500577718557758,0.012970973615509413,0.08102013383000048,0.03386025814067987,0.02213348835293905,0.0460380418543828,0.019995358070243583,0.08760785021088474,0.08822852865528923,0.04745321833806948,0.05921427129995052,0.03763507396699329,-0.008694865692885656,-0.029050866760483147,0.06517414753175486,0.001347735494856909
CGN,-0.0032078264445769087,0.04332856136970848,-0.019703829258125166,0.01415450125519003,-0.023681625045426723,0.047214829780850724,0.04232508240137611,-0.01973222028464992,-0.039608942822332044,-0.039098233311042396,0.07460717885019912,0.03877655184431495,0.05668614743808681,0.02718433786572812,0.04156175024120514,-0.02079906639376373,0.0702009684560325,0.08245216555163329
GDF15,0.028932150295320952,-0.027987249551431868,-0.022652707423131118,-0.07161416087391813,-0.01250912403082861,0.11712396802340325,-0.005632436320346723,0.13031243790000188,-0.01868268839779423,0.12439577210134999,0.000524607700830911,0.03092122165949326,-0.013670526763248045,-0.06521214540384736,-0.0033498072306675807,0.007077168360216133,0.03928491828200291,0.12080894487261426
SEMA4F,0.04569334387833117,0.02251490784519176,0.042026204610773096,0.06405899656716499,0.05008562081227164,-0.05491910400806155,0.02368669753061765,-0.0018182692318179778,-0.012400721262225306,-0.01498108393062148,-0.0027721728248337194,0.08108531626982624,0.04359292262733981,0.09616137664231195,-0.016630918871009065,0.048180865567219455,0.03503509472914281,0.042536488930514385
NXPH1,0.020974037974631873,-0.002276942039933961,-0.02519180797596611,0.10668149323133491,0.07612188529695696,0.11166441576932322,-0.006757467184485658,0.04226000334432159,0.0077264053623859255,0.021015825514242994,0.04342441309139981,0.12692448596004138,0.14950830969714626,0.16264318509552067,3.927285461356259e-05,-0.06896452828567243,0.042030291116716724,0.028998648662152113
ARF1,-0.002172062428333771,0.037827513745791345,0.006850069710349922,-0.1028374670421362,-0.027276019164363563,-0.05142027212049585,-0.03176397589476408,0.024977152441401446,-0.040375062752559386,0.027002738357653728,-0.005272462277767991,0.10576347629485797,0.060236504558285976,0.049600958458285584,-0.0014035674898855344,0.020265808952519754,-0.012000018463358497,0.0260195114100434
DSC3,,-0.02240435446650764,,,,,,,,,,,,,,,-0.015441705621118077,
EBI3,0.04625807513239632,0.08832208403758102,0.04273064312666285,-0.0388364882361432,0.00012950633385604103,0.13015660078063715,0.03961915384189886,0.028628102152785634,-0.014010556675434833,0.0714587272437224,-0.04646103084605967,0.10188696565924121,0.14154272467556944,0.014665897623965439,-0.0340783866033902,0.0928827910807655,0.018823385908312482,0.06109331346160978
TIMP1,-0.02843789671087149,0.08311918885515761,-0.017118117254752655,-0.044467917843067674,-0.005681996417526143,0.26395353423241674,-0.02634977919153121,0.05298405635375603,0.035728488699769384,0.1662075124810679,-0.0005979522939178578,0.13285271699775733,-0.10428557680049585,-0.12402358093164424,0.07156132979338393,-0.018497945744986168,-0.024677524479022928,0.033586945090197266
SEMA3C,0.06599304361359302,0.03211037334644224,0.015558863934816938,-0.0013706276955608556,0.005903140051521264,-0.04218172134719532,-0.020068069472800674,-0.036283486401292676,-0.008162892338330206,0.04086312517180318,-0.11310009265496106,0.039830550137482615,-0.01954981403550853,-0.043082785447259186,0.044280896490894665,0.011364576932749174,0.031181152747203948,0.0395493678992957
GNRH2,,,,,,,,,,,,,,,,,-0.016733192563720037,
GAS6,-0.04312336717164037,0.013875462079205798,-0.015677916515480728,0.11359657104840964,0.009982855033129387,0.15052462268908767,-0.01787292480448582,-0.02666659629964104,-0.007038908654707652,0.027414547324405885,-0.015954604480667278,-0.0004049151335681149,0.09413633406163019,0.06900793258683575,0.010690952372515355,0.03587137550381697,0.011092935667763612,-0.062261681641149515
MEPE,-0.037221279156179995,0.02188645385077732,,-0.03847164073799456,0.10427220280100453,-0.062353259805283834,-0.021412559443728597,-0.014094994499759754,0.08684768788828605,0.2068684622128556,,,0.08481807450022562,0.04758438973528574,,0.03238583610211681,-0.021337995237338245,-0.07679635104244445
SERPINE1,-0.0585975736485512,0.09510740991727107,0.021338228936451015,-0.048770781504013774,-0.02631932226209286,-0.12284432093276022,-0.018823827504062304,0.00791506837854335,0.060106977887426284,0.16371083897115077,-0.01089508739620688,0.13454767970486406,-0.10706588670682975,-0.1620482356441019,0.01785505076557378,0.01523135956157149,-0.09348524002967883,0.1236394294860852
RSPO2,0.049363266878739265,0.08037193181263738,-0.02265270453788942,0.12394814985110374,0.012726254544777011,-0.06019966081267371,-0.024608336799318092,0.01283731052393341,-0.04647256405315225,,,,-0.017804852472702075,0.010299715547363452,0.006414194272734686,0.015329690996022303,0.03547543455341315,0.013762431292385328
SHBG,-0.039627976403701644,-0.01635399983217622,0.009333585874388985,,0.009113088272727143,0.02288071934127005,0.006365121619842221,-0.006048311685624118,-0.01709598600673216,0.09697947323039766,0.10660296559957078,0.0649936378213249,-0.0009784848770974812,-0.024341455549263286,0.031902770934370474,0.06757881371467872,-0.0323744148282743,0.07896495269065205
LGALS3BP,-0.02355547060369592,0.07267202173312573,0.010925053166189186,0.05274805961395206,0.011709419032359742,0.19169866881749834,0.08298477644885272,0.053910412136495264,-0.0028530873691306755,-0.06580736691637831,0.037658928914662916,-0.02473376880550439,0.05219152404830819,-0.00344405619796356,0.06113997813038751,0.03624151134423591,0.017120108657325588,0.03736315006029194
LAMB1,0.01524229507159704,0.10666505106639504,0.04186221675014061,0.0058011054793408795,0.017537692037967494,0.22662049674728538,0.007365499599193539,0.05573465483090521,-0.0030925635664518507,0.11842107793364019,0.07553107851422065,0.08567364949647709,0.0164163704521975,-0.005920300839971828,0.030039645642897007,-0.016027341511028234,-0.03187471115444922,-0.027224701531321095
SPTBN2,0.11174499636596198,-0.04743643257073911,0.0001245277648525129,0.06644887769825017,0.028854827502637924,-0.13108248954773202,0.01787413999385139,-0.016197654783830735,-0.031628671282435794,-0.019040380297284082,0.046380362566753305,0.07045083001497686,0.08052554661039331,0.11080164360744449,-0.025184434062473327,-0.00870275167996945,0.05601466751719665,-0.04234473996406471
