,UKF243,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
HLA-C,0.12602542694056043,-0.03210535843576454,-0.027142637786554975,0.03988997725879597,-0.03272628831487605,-0.015157381817718717,0.06576229819615238,0.010076238575219974,0.012344161089822924,0.0341787210264959,0.004483485343400809,0.07595529832256809,0.03468628438937667,0.016191820393415664,-0.012357757727116947,-0.05107594422164682,-0.07314008741288591,0.11350917641043412
THBS1,0.07125700184995501,-0.03101674489996003,-0.03335621926127101,-0.032111195109821376,0.030701545544320315,0.02872704875809026,-0.020686564074930778,-0.008276317328979722,0.05420487211609207,-0.014980033859824929,-0.043947111173175346,0.04115998074559684,-0.006202746033321992,-0.014535749247742532,0.07383312042141892,0.01488111321836659,-0.1459823463891915,-0.024927373964785254
HSPA4,0.053273235053946,0.02297697930968414,-0.022372113011111753,0.05283216253518245,-0.007892166646681058,0.06000792837530102,0.027360433707528255,-0.004064941985008219,-0.01809481710904408,0.04500245464291925,0.059594036793102774,0.06341777875068227,0.008624577742512678,-0.00604584276970669,-0.03428274775066307,0.036088397205324446,-0.0490898905671739,-0.023124736286296955
LMAN1,-0.046835494502744004,0.06581332892662481,-0.07444980371202665,-0.05108253904095754,-0.0062751852987168785,0.02211731232250131,0.06301239831150353,-0.027311299068547647,-0.004147826526919845,0.0020382695995618564,0.06908075046630598,-0.050145072274901996,0.058346158107582154,-0.0019558843426804905,-0.03401153169908792,-0.03231794161824409,-0.009157578312604542,-0.01053536123219058
LYPD3,,0.00898519730448394,0.11308828651960749,-0.014917577888343308,-0.027803528794640316,0.04191814305687421,0.0006978458330195889,0.005391615784281928,-0.014685895133053342,-0.02306402578842275,,-0.017327846462100695,0.03394495692921624,0.04422461084423367,0.08643402249958086,0.045983321783886,0.0021735776519421278,-0.001864601101078524
APOE,0.07588181106317632,0.01855676445019051,0.07681006805622845,-0.0006312590050295445,-0.0036151997026258086,-0.07352824884264277,0.03256631841504048,0.02065047533038113,0.0412444462673018,0.0030094672614686784,-0.06805855962604378,-0.11510295050598482,-0.07799759888575747,0.00872004503068809,0.040659692416771254,-0.0395580404310255,-0.12745361043097284,0.054603715897981374
SOSTDC1,-0.0102772041423019,,,,0.04931684072174215,-0.0022122906765091534,0.010824718028793173,-0.018059579888789586,0.016458775153566474,,-0.03735525131317731,,,,-0.013826500690941929,0.05771340715572528,0.005122812120581151,0.025139181634452265
ANXA1,0.03965577562177333,0.05860038336766155,-0.06050663538371995,0.004703194714322647,-0.04425741232257456,0.05914151342022531,0.03181368941632569,0.05935045856187502,0.024287073958154066,-0.04775246346938271,0.048807710822301405,-0.07490054481891692,0.032760504160474734,0.06362641168967076,0.044535007019669844,0.06596075006356361,0.0009067293731988431,-0.06342572718431837
WNT2B,0.14814970427503527,0.008757011387708714,0.09683068743349812,0.022203827044561957,-0.020730282512712948,-0.00047172094275241895,0.049039125168660415,-0.01723820551501876,0.0061712210856659944,0.004626960613458371,0.010167990792707008,0.015322570598469563,0.046332787963906504,-0.018450371461099242,-0.038642509344436166,0.004979251953664248,0.001467941023249147,0.046396420423702685
AMH,0.004192629495804297,0.04033305738005389,0.03456805440432953,-0.020728613769726668,0.030487681626502946,0.06597005619184954,0.011349319609102628,0.022296756395457355,-0.012466281864471072,0.007414441528825971,0.03655234848656383,,,0.10936109326992031,0.011331715225810293,0.006739457017749166,0.02788173383723251,0.1608707260080786
GDF10,-0.007784154941203812,-0.037125054285990326,,,0.0391970315831818,0.0716047819180386,-0.04262186719373022,0.07066444758928299,0.030111961974815738,,-0.016446301759991715,0.09847621703494203,0.04341159462738444,-0.06308998417133836,-0.012439303382678967,0.014815197657052095,0.0007254334713171965,0.06005092735750408
EFNB3,-0.018239549229576966,0.042558847483150426,0.08375028873842844,0.005353547623920363,0.030991734225262944,-0.018257261598374448,-0.020095053740597963,0.0009978299036769258,-0.03159690434653057,-0.01947097096383876,0.0016004160562547891,0.0834738544997717,0.1555913993147996,-0.011904292754712732,-0.003847793707620741,0.012874828062979782,0.09789679942871848,0.12515061781913492
LTB,0.05290275710733702,-0.027785315683319635,,0.015803820480657586,0.15526173860966494,-0.027004837541095426,0.01164898875909463,-0.025130527885152812,-0.025016967691866204,-0.002428443043699257,0.028371201721658412,-0.0226265674179227,-0.05539729812495252,-0.04106679622981288,0.01119802643250402,0.010128231635033813,-0.014799858809984008,0.11973135334495875
ANGPT2,0.07017834086611971,0.01878433960743348,0.04595564784849553,-0.02838418051009727,0.0022033744102523175,0.15114457073902227,0.05663422202282459,-0.021022576497289166,-0.0405244287516993,0.007062573480027245,0.03976851810139412,-0.004363265505521762,0.10592416358514964,0.009826196577810371,0.09076900248995862,0.03325302260036534,0.032546455946798857,0.12003204725152966
NRTN,,,,,,,,,,,,,,,,,-0.021784877472448807,
ADAM17,-0.007665860145611057,0.01871201560144462,-0.0067965554000468074,0.031026423442112393,0.06364927849902721,0.11684321092865854,0.10351236563708115,-0.007246570893835233,0.009827982792568538,-0.01635198525808018,0.0651897191518824,-0.00238160027748846,0.01814865211539793,0.028701643744603697,0.003852053634921118,0.014237198990004208,-0.01049938764079206,-0.01330901349998184
LRPAP1,0.06604955472258585,0.004054305051565477,0.10983826966809966,-0.03337733733643953,0.054756014257034094,-0.03826609416323551,0.05836342509612712,0.04575358527225235,0.030392686088517324,0.057932643018009634,-0.019240771928713853,0.041270909868946465,-0.019763017218796006,0.09936914704202317,0.013432645815146664,0.010365855880821158,-0.014000357795399472,0.04941371391725926
NID1,0.07459899064219067,0.015593537434297621,-0.009060927758423758,0.018838469239474236,-0.043025553577024526,0.08431837648578289,0.10198177048685994,0.0025536476242245297,0.0155916854636761,-0.007775326440119693,0.03857466997209812,0.05106213655417192,0.08039063065855022,0.003609564831852513,0.03729733770850382,-0.010139604487936923,-0.05307524494062043,0.08116183881432805
MST1,-0.007081383293515885,-0.044862462928950596,-0.0065077792149410806,0.029804754142956674,0.011125859454812322,0.02657449763612291,0.09166094032588461,-0.03434196090238104,-0.02519537279907676,-0.0054266747162247326,0.02987086125316706,0.03966169208180194,-0.04792197928263291,0.11521961996371695,0.07923723205107587,0.024962818347851388,0.0014472176092343427,0.08200272750540215
CCL14,,,,,,,,,,0.16092164752671015,,,,,,,,
IL13,,,,,,,-0.007258846047415067,,,,0.016396729066407534,,0.03820159387670493,,,,,
DCN,0.05031291777263166,0.016963442229578716,0.002124659749238237,0.007873888778828823,0.05774167948013967,-0.0580970948544325,0.03743048722798619,-0.031643954085099554,-0.012523643928438456,-0.046296538979440915,0.009707444046961044,0.009573566153577136,0.11270690319555154,-0.0026247007054513273,0.008130820434495806,0.0007007677462875492,-0.0007892384392532122,0.08815704260596156
IGFL2,,,,,,,,0.015764608093867993,,,,,,,,0.014541588662043255,,0.04703592628829999
COL7A1,0.014880927153051324,-0.03796727688781049,0.0972660183386899,-0.03074094226451735,-0.009767348985459267,0.15404581362374783,0.02916729187204679,-0.00975477934497701,-0.022599555824823037,0.007594377415566948,0.06691131392319354,0.07657598457294731,0.005158027865278576,0.03073570064788706,0.034141878034314455,0.041743366559662994,-0.02119106820847832,0.07780601707789533
CALR,0.030990158790081913,-0.014380387409646624,-0.0021132167461677545,-0.021791069146255188,-0.0518273132309746,0.048132280297467106,0.07397841507262246,-0.018656072668121623,-0.06546490858510783,-0.04637561400363436,0.060275827258486354,0.024798468932377072,0.06896441576066493,0.05008077055834018,-0.005958301567855477,-0.017057213295658874,-0.1293266721403657,0.053255971124549314
PIGA,0.0021781408169827495,0.058823817085303334,-0.04506986694543214,0.07042680993396343,0.055685034630323565,0.08363636417916122,0.05311266266703467,0.040890146781715424,0.010439478319890113,0.008216725392500325,0.05520452209635812,-0.00877531594259942,0.0559702485825777,0.07517673309297276,0.008661005886338348,0.0427872686910529,0.03493729187021328,0.05138789985843817
CD200,0.03487265953573591,0.02053775057457022,0.06232155881095913,-0.006278737336002347,0.0037786499049947933,-0.05140637434253577,0.0029125062641268394,0.03827100680735453,-0.011857679742547115,0.036253511826312576,-0.0586990350584134,0.007552074736281718,0.03911828301158987,0.03109511520710988,-0.037183180505778325,0.0622372315782484,0.08378044259258136,0.09151414974819368
GRP,,0.009907969633306417,,,,-0.035121630329626306,,-0.0059199968253130855,0.05993878437959696,,-0.01846927771342419,0.02280310685878177,,,,0.01805576454439024,-0.003703139974793982,0.03505376027402797
CDH1,,-0.045731769562953564,,0.010286185252014924,,-0.002319926733623559,0.07167083599970837,0.00233378905524091,,,0.09344761802895415,-0.012841168694709035,-0.056413162268090254,0.03567093242737124,-0.004063353921085281,0.04630024568391874,-0.023497901893154857,-0.027480383859615088
LPL,0.1213134938935558,0.01829097957663657,0.015242984746216446,0.023435921679603185,-0.030250476920152845,0.03755794331923639,0.12514722019608002,-0.0374603037464951,-0.010625367081319382,-0.010159161047340578,0.0990930394910394,0.012612747836290692,-0.05048540882103909,-0.024138589416436124,0.055537126621057996,0.06407014877372749,-0.06438258386739741,0.02701192889385335
SEMA5A,0.054670774035593395,0.016308392893692875,0.015153403566078588,0.05932879287536206,-0.015236605714580959,0.15494778053231914,0.061257362082572354,-0.043454345036799125,0.035727460181462486,0.03645517894794961,0.060908753232953514,-0.03712295768065127,-0.005164331698197896,0.12249435400543153,0.008995474889670929,-0.02595634221329606,-0.06501681419081567,0.076548167956349
SEMA7A,0.04914370617898299,0.046314146615098646,0.030332789734497434,0.015755110423007545,0.052770390436890795,0.02008481644443895,-0.013331683693329625,-0.0421850332977934,-0.019411671985472403,0.08413604367089558,-0.009129868554647095,-0.024485760347157957,0.024015225860720267,0.007570902518864786,0.028641689776082873,-0.009839855118766111,0.0053643157705488605,0.09841974268634053
SEMA4G,0.16929520514232196,-0.0033884185707376367,0.05737528006041001,0.024379703942323586,8.801165483299547e-05,0.00874531664868735,0.002813459914876838,0.007428904808391767,0.027183651777598884,-0.04354421637181741,0.005247996871665649,0.055063024289383415,0.04097611666314756,-0.05620122737490305,-0.007937066531997269,-0.022863884941289887,0.0772554331233414,0.009380301166266664
SEMA3B,0.06010022141641438,0.021784925474631258,0.006803361713412717,0.050473718979766144,-0.04053972369149247,0.02266008972684672,-0.061525730533176955,-0.010679525139609885,0.023187541250757372,-0.053577843929923784,0.014584676034164787,-0.005117951460517663,0.023072514722779307,0.03012598726517672,0.07643294552663152,0.017990605637591306,-0.09015902894196438,0.0249815576544295
RPH3A,0.09022680761249108,0.04978668266126314,-0.004959428658554993,0.02302329664692275,0.08155737241517225,-0.01022112330256978,0.06385458671476614,0.01445724955481702,0.0319713687533247,,-0.007414715563429991,0.10559758424217634,0.05937966184866478,,-0.001398168140221831,0.06381863533580788,0.03476389719095196,-0.0012476151888509539
JAG2,-0.034990152790470117,0.03272325007182394,-0.01969878439262639,0.002645616097289105,-0.035896417983821996,0.036422792415082,-0.03859549132223848,0.059731709177980846,0.023482343653959667,0.08236219537377296,-0.009717008542990747,0.13484710672019007,0.04275697339988807,0.12301263798329233,0.02800679044228407,0.012828956388867056,0.07888398326755025,0.15329847295190055
CGN,0.06657307861031629,0.006106210546533283,0.07345171770723823,0.017875918314994493,-0.006400160452509462,-0.04271686202316527,0.022902714975190967,0.018218070003482766,-0.011678433235241387,,0.053398226738942574,-0.023392887467498406,-0.039836583990526926,0.048730038717703095,-0.002768131146310736,0.05183054355669136,0.00526961232105195,0.024652510013020427
GDF15,-0.0902844535905832,-0.03637910177062624,-0.06565616244313723,0.02577316469378162,-0.008119577778820207,0.12203647676883184,0.060214954689661024,-0.06941065098060564,,0.007061010972820701,0.003736272311673146,0.0079453916571072,-0.10674413074255262,0.03911842538215133,0.10490451572942897,-0.004893137961001736,-0.055069455127589664,0.056059020641938066
SEMA4F,-0.02604536351327149,0.03912463713505299,0.05072759305771599,0.052463696813645246,0.005155305707993271,-0.009913650272208389,-0.037589443043537694,0.01445417659631381,-0.010117625524917032,-0.010508614985300799,-0.007116707749279128,0.041809071025173415,0.08570264209265953,0.07711887047581015,0.040436692793272014,-0.00732983078811206,0.030390631833799413,-0.006744942397614998
NXPH1,0.09765888286238814,0.04706150581881756,0.017746535411910035,-0.026535853469509624,0.10102197775359602,0.06776573693172872,0.02416181902544208,-0.0027102889145463804,-0.0035262380806215096,,0.007916858006900857,0.06088939756738543,-0.037943820813685386,-0.034580352807095496,-0.010497735416467893,0.0666750996736018,-0.034371142475231535,0.031390809148783894
ARF1,-0.057080439316491774,0.043734169374017924,-0.10104039457768323,-0.06115274193842942,0.008529789439997715,-0.01728168687749041,0.03021202320530212,0.0036990482320596978,0.02517749413785017,-0.01657471314623262,-0.028235309735526768,0.005147025161607845,0.08563455230064833,-0.00909174473331863,0.027060221269078075,0.05535152656748405,0.05338985328700384,0.0009658557790423658
DSC3,,,,,,,,,,0.06625776357424014,,,,,,,,-0.023371284204881614
EBI3,0.005481205860128019,-0.021397628372472544,0.062051576729690916,0.037897992965214795,-0.0042608058250794625,0.016135704070875154,0.019938332397609965,0.04467452831070258,0.015419001290826044,-0.022153932930188944,-0.013314414487481739,-0.02096973727469508,0.02376174322389529,-0.03192637138112658,0.010233489182440051,0.02113591726660654,-0.050636268847306765,-0.03209501456862514
TIMP1,0.0619104442857948,0.025259517325212706,-0.09289088891041626,-0.0055973598786927025,-0.011442499562557737,0.03768906857331889,0.029670197161538587,-0.06736028078010421,-0.012998128079655773,0.06447432561634743,-0.007221197990484244,0.08926206903848599,-0.08809345477626528,0.033291862912275615,0.055502585516064816,-0.06190369586227908,-0.11829232425745072,0.07024763730563297
SEMA3C,-0.012589315821149352,-0.04320903161788998,0.03178668603954264,-0.02194966859909175,0.06219759617005926,0.007463321738552674,-0.03224529586521937,-0.00888895665015416,0.04879384829460556,-0.017491804130998274,-0.030369753325258105,0.010752898161593513,0.03833406989757735,0.02569523352139779,-0.007299310393920183,-0.014062351109970951,0.07480832781314092,0.003166154109097426
GNRH2,,,,,,,,,,,,,,,,,,-0.02532597166772023
GAS6,-0.04770211978266918,-0.0024799929811499775,0.07947279521913356,0.012581330497661091,0.005115646747764024,0.01373412803295474,0.05430385077257844,0.044724960055045664,0.007884244707690911,-0.03663055160230644,0.052795339018663005,0.01973375500816997,0.012339094905528902,-0.007490653783216287,-0.025329028757811182,-0.038654356492149426,0.056078933593395185,0.01564041699243948
MEPE,0.047601335391803605,,0.0716204711763788,0.022708403634358578,0.09733431856870864,0.030738502502154316,0.009477896881037708,0.04165754890752009,-0.024777570321369572,,-0.04302121387076561,-0.03499260291449738,,,0.06523107123751387,-0.01879199161700201,-0.05016134147905948,0.022805701881037175
