,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8812bulk,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
THBS2,0.03957843657960199,0.011726306528537091,-0.029128152413591964,0.0385237092439327,-0.052569549110311364,0.0028814485156093785,-0.09688502867936147,0.01630616170777868,0.022112350008541597,-0.08743188987409073,-0.092473540755601,0.030424342110237562,0.13715309109892831,-0.034027507031029754,0.003255523839909372,-0.05064261659939579
SERPINE2,-0.00243302014976519,-0.00264584829326247,0.0018041706308649095,-0.04135608418309998,-0.09124518427229869,-0.055389955311032454,0.029792889091476954,0.007411089816218767,0.017244102392171747,0.12056632068280264,-0.011313386868434453,0.05815429122337704,0.0019177454329644317,0.0598103142219038,-0.09044367808234276,-6.08561737112522e-05
EFNB2,0.004109426659299754,0.043223150268656044,-0.008850856958767923,0.005709008767387213,-0.0014067662663641465,0.026654250234170687,-0.005545336775500293,-0.06712369174592969,0.021057787420282456,0.015613674822086913,-0.0344041918856328,-0.016250125089801032,0.02932035185560394,0.03725568734097295,0.0425844226623394,0.1650320531621615
PROK1,,-0.001734522995158569,-0.014123136372903819,0.005610015228684098,0.013934480997254178,-0.03434433149992844,,0.05607180634705084,,,,0.07896454802141507,,,0.007138786064061681,
LACRT,,,,,,,,,0.015905958129677957,,,,,,,
MMP9,0.024668626611802705,0.019162252124242784,-0.010966477581195093,-0.057358331236390496,-0.03763813678865826,0.01219276103476067,-0.029301510738676102,-0.022504660770581466,,-0.05627000863522311,0.10354996167374936,0.021959661226076874,,-0.16810162778253357,-0.02051849895209363,
DMP1,,0.17454648220238925,,,,,,,,,,,,,-0.03584584036742516,
NPPA,-0.011957714009474941,0.0619834805192906,-0.009834965443874393,0.06572183525493101,0.05768932597746995,0.04969318342054375,-0.026278442154836584,0.05779794809646587,0.026901965105787542,-0.0232335658283892,-0.04618810612194291,0.03388762920294564,0.06454336993467677,0.022033178019459743,-0.048542924333435565,
APOB,,,0.04763344832616515,,-0.017370579184976795,,-0.015200531268033187,-0.016610418069607932,0.042008303633514696,,,-0.017331234369724027,,0.0575240379456292,0.026018611742818856,
C4B,-0.026904282117662614,,0.0128048776959277,-0.022668180887840866,,,,-0.017705135241752497,,,-0.01952844861154785,-0.01754063742746776,0.1361184170291534,0.017520346736328834,,
NTNG2,0.03275903465743079,0.08663087679414314,0.022584368205273733,-0.034954897805565086,0.022663241528055378,0.03762391609979141,-0.0006936487340686578,-0.02427616639651446,-0.010613189508717464,0.013734673988108565,0.004946614538082931,-0.005179846496496018,-0.09675772538834981,0.003939994086976899,0.01985680946777947,0.16818787290334822
LAMA1,0.06255439537273383,0.029866593195913588,-0.04347621906548227,0.03253457590608193,0.14201006545550052,0.03976182666834768,-0.05547300555845725,-0.03259646747948959,-0.009483808842747486,0.07686616300451725,-0.021771051196380817,0.13269874949100288,,0.1312660934983731,0.10044985171250269,-0.01670852535132149
UCN,-0.03689276734535177,-0.017350600170451525,-0.003938006983138586,-0.021910626513391977,0.02765927018504098,-0.009145202220776331,-0.025464962459222314,-0.011070041989403841,0.09389786799043308,0.02527919454913101,-0.0038754673352114992,-0.017634044435749962,0.08258094982460241,0.0569021445755646,-0.08623415202518768,0.26636319405870723
ARTN,0.0824776605335453,0.03435032589089558,,-0.022551351452266468,-0.014271155868117526,-0.0017946698132647065,-0.023026536446727724,0.02634407065492854,,0.10196442020070821,-0.013070205450592384,-0.021854577524219567,,0.050780535327709764,-0.01882625363232018,
PDGFD,-0.02444218817917095,-0.030325970862563657,-0.022714896051904184,0.01792376430865155,0.061041480529635615,-0.03259768112746142,-0.032496977359703354,-0.022211398520461313,0.03337098271086459,0.0006076879763626973,-0.05283110198966977,0.026270354536512188,-0.03519061666660515,0.05436351776855496,0.00031705453839574676,0.2533349534727563
EDN1,0.03496731293905641,0.03542882530485249,0.04180049681602138,-0.05127269196055342,0.04986342581872521,0.03284933795646177,-0.05159413179466477,-0.02953712838886778,0.04127979950110777,-0.0764492051208903,-0.05622631225493855,-0.0027215460961335074,0.02758817924257983,0.05144039855914613,-0.025438347128628892,-0.039509284728095416
ARPC5,0.014234795779849894,-0.0071424374438329545,-0.05859973185324503,-0.002913433974423399,-0.025325686741325446,0.02712420652980419,0.03440551630116839,-0.009444932035992823,-0.014543200481656506,-0.1733613546039755,-0.08659857787990408,-0.008002750911839418,-0.06719854106667114,-0.09643102359528105,-0.06339470423469598,-0.06279024067736089
GSTO1,0.0109420961571967,0.05271656845636208,-0.02484043272326897,0.010179569926575479,0.016074517079408795,-0.009296286067868314,0.11487574764310286,0.031968973700607396,0.07321586124009986,-0.06761388215242269,0.0543757150711167,-0.03197578085307077,-0.005800861945150166,-0.04780501953019042,0.01904829575535063,0.08643680626804653
PROK2,,,,,,,,,-0.028474424339707434,,,,,0.10584013830662765,,
SYK,0.0012277774158626217,-0.01598069574511673,-0.025634606454629828,0.009376481846381195,0.042360988373653014,0.009538561355446227,-0.04711207278419682,0.054637153035831644,-0.05518010529830367,-0.08175947162624671,-0.0019268597494254596,-0.048536816799921494,0.04316578042580349,-0.017908450235858086,-0.06814301656023002,-0.02793376367477216
CD40LG,,,,,,,,,,,,,,-0.03737632726483167,,
ST6GAL1,0.07848862576675043,-0.037462674682666765,0.009192431613910895,-0.007174690423226361,0.019293044040920512,0.007364654786043405,-0.06649107436664416,0.06520293039011871,-0.02242917615147993,-0.1045698008023285,0.005729069770337375,-0.025048205777387596,0.061963307861199385,0.09230420149320498,-0.021922221403866647,-0.12211633726499334
WNT3,-0.07182874562752085,-0.010958001492152245,0.02505641752409147,-0.013293362756549425,-0.02903741429457929,0.014125138053319511,0.05170352167771415,0.004141818703812504,-0.001902913757611706,0.15134499934909756,0.01796679896392492,-0.001137702682325899,-0.03616428675787023,0.0936514793854222,0.07161264275643985,-0.04018283893112514
HSP90B1,-0.03293389908899446,0.0019286195567832084,0.0012239360898895829,0.0119575699456909,-0.0849617838738459,-0.009935215499736073,-0.02882511526022836,-0.030084648900498435,0.008889990355158672,-0.06591813724094576,-0.13772319373289574,-0.051253399425312166,0.056937730122340546,-0.15100561860255166,-0.05829924735768271,0.0999823213463294
ZP3,0.007565339841111509,0.07583884450751364,0.0563642411981911,0.009336087703803021,0.04414156460879482,0.021168613714337706,-0.0475701662213499,-0.0067003380978260686,-0.03648922028757069,0.02019712482292458,-0.047992871715516895,-0.005153111062525834,0.07012435957837136,0.113840480880392,0.02581714384513969,-0.02840229571655669
ANGPT4,,-0.011155309857340652,-0.015592519578273801,,,,,,,,,0.0731300051992835,,,,
NRG2,0.018522183239759217,-0.030894234017618736,-0.022966267630292223,-0.02205076627486965,-0.0010560074432141668,-0.06104679895053273,0.0451405521201883,-0.026295093615223437,-0.014157525197792856,0.038959899686214536,-0.03538558968208913,0.00430813710166538,-0.030285880763102537,0.10780600216943927,0.06857664517200238,0.160021106282233
MELTF,0.0008874263653129261,-0.005704806753970465,0.0016855869125876057,-0.011156424439073127,-0.016291768177027086,0.058129105560735174,-0.006626684816379056,0.02895762453824067,-0.0014535694531021429,0.019815949478347406,0.0030494141715120583,-0.025788044043992767,-0.004336634874256916,0.13093846937859752,0.0036953182961061946,0.060444519978752456
NLGN1,0.06347208832463466,-0.061728225712016166,-0.0011551858783631277,-0.0690217174889539,0.015343719590853917,0.03795960487363763,-0.03122706518715096,0.0016032856008268998,0.020436361133744932,0.11170967306920995,-0.057459782512800296,0.03295269785974218,-0.022448957771671475,0.08051490061382902,0.017045039134666224,0.12076092272984283
SLIT3,0.05416235221175106,0.011730741678492413,-0.022546026982267053,0.05018944325613155,0.015470192825343758,0.05002333665351112,0.09257262356317703,0.07669007936590869,0.056588991736517984,0.21192970799235233,0.09757185920666772,-0.022194174112993865,0.06412670421738413,-0.06877710032974288,-0.022732319931453162,0.05618719795937265
CCL8,-0.02037869783004937,-0.03541781184520582,-0.010120082854417806,-0.02513387960880521,-0.03857573453605716,0.012604034646746531,0.00013892925051339801,-0.010122157916879104,-0.023764750581776295,-0.08964519809198634,-0.012195416421787493,,0.020282090646899426,0.011782461990785847,0.09567066556154906,-0.052390962693613756
S100A4,-0.0075545333809806155,0.003341043791282828,0.03260105800584617,-0.06461876429878596,-0.0746110582404575,-0.002892528254515859,-0.10048229217251382,-0.008464044923865361,-0.0068326195529322615,-0.14996773999772547,-0.0810173898639288,-0.005132727292083998,0.019183128863513456,-0.062061158222367296,0.013250119566291846,-0.012389402833271656
TNFSF13B,-0.08436240955998162,-0.0026753028637422475,0.04052954240461412,0.01636999861797937,-0.020520337497656933,-0.027795965602913555,-0.07844202056840754,0.00915255515735591,0.01257742536097369,-0.10991043175457388,-0.03283985105479017,0.05685370239518221,-0.031259178931168634,-0.0418603666494585,0.013141851051647174,0.09205740253933827
HSPG2,0.03044964382182758,0.04748864284531342,-0.040400719994599425,0.0002715821941415989,-0.016530739938831668,0.05332496797775111,-0.07689636565244452,-0.04182576705998979,0.031653706380902445,-0.07210430539612532,-0.021383650926809435,-0.013884604277246753,-0.019287111854736146,-0.1208305790378571,-0.04041624037676982,-0.033653288910744344
FAM3C,0.013651881993661106,0.0009836587848743546,-0.023700031650957576,0.00390272400233554,-0.018211323480786266,0.0030408035216832516,-0.05616873904364681,-0.0038411972190686714,0.030512440515448266,0.237472056701037,0.0093161545202776,-0.030405909504041453,-0.008415880833312512,-0.03597510069141793,0.017360160227664404,0.16362834761236733
FLT3LG,0.011566274944969252,-0.029403301680355483,-0.03528109694192603,-0.016606040000922487,-0.004875972911452004,0.06417852480296328,-0.0606410790203468,-0.02131887221385604,0.02062580120981636,-0.046964847371090676,-0.05837564817698709,0.12144229600123493,0.04529686762149458,0.04931142384741519,0.08820735504218839,
A2M,-0.014029561240207426,0.002603443967174562,0.0056912132736059275,-0.012791167400331314,-0.008300733126909427,-0.012936879198380744,-0.08151559251876626,-0.06326128872202079,-0.0143200574965374,-0.23532892688167725,0.005907852774367713,-0.03428815742440783,0.010478539010663217,-0.1601214731614709,0.08478073801547899,-0.12119874111842337
VCL,0.029554578281909112,-0.013744339060424422,-0.0040848371893559944,0.022414756774553127,0.0020101921434015776,-0.016704175499654226,-0.00890527907773319,-0.02096872819158499,0.0028856389717933097,-0.025974774354784957,0.036605081791463774,0.003028501684524994,0.009974153650792251,-0.08404380422538607,0.05015536502294054,0.17630426390513051
FGF2,-0.046206890668091305,-0.05542847649194395,0.009041009587772483,-0.04633402520011455,-0.07889957689234908,0.0409526616831273,-0.04107937083852647,0.013381559487060638,-0.04416210826159424,0.01706014675213024,0.020384714201352423,-0.010463625779978078,-0.0803412232462645,0.053472878842574206,-0.02354123351272388,-0.01942088978742171
AGRP,,,,-0.026874081785474898,-0.012031227088646308,-0.007249089843350764,,-0.01597634284187558,,-0.03496565805651944,,,,,0.024988802165014916,
CNTN3,0.042530989451243506,0.03275903465018965,-0.011445483557654226,0.055521325905573383,0.08563693182055887,0.056124670262332664,0.043672687101257504,0.04245480899119145,0.019018161518315823,0.1929048734214602,0.03379859099904331,-0.02476514293465867,-0.03568027190005554,,-0.026454970449553816,0.0662669246252095
RNASE2,0.005653746260329059,0.03444074075816588,-0.022704991774261326,0.023920853671212338,-0.0215718049166786,-0.015233390316022272,-0.10116378909952156,-0.0002577941550985633,-0.03676407834189208,-0.08039340375456329,0.03145902932090362,0.02558381111150383,-0.01571343527832272,0.02512670038032694,0.03266762441380438,-0.03199478313268271
ADM2,-0.04523910006089594,-0.015873524806876226,-0.019004927294802743,-0.020346440779864396,,,,,,,,,,-0.03552328109579602,-0.04365529138580893,
GAL,0.0978946976742498,-0.02250200722346054,-0.022890521114755858,0.007042480356815474,0.04836663257741196,0.017945605937598096,-0.023472924811579664,-0.00975751101134078,-0.03068025630718597,0.2115296333405157,-0.017254843147898175,,,-0.035045683285125445,-0.035299707710082735,
IL36B,,,,,,,,,,,,,,,0.003166179397073172,
CXCL6,0.022246091323138855,-0.011895055908482674,,,0.10931222917905122,,,,0.001319573261735732,-0.05702734257475445,,,,-0.025158996411204435,0.09382077399688593,
PDGFC,0.046942052959157085,0.07410349140854233,0.006424741181118668,0.002382997134198453,0.002707010929347569,0.050279386329523834,-0.06432900383569475,-0.0244060722225384,0.02749829503209107,0.02735412416374663,-0.04267490657616919,-0.03275162130308822,0.023801162739267658,0.06058590069693441,0.020865490800351615,0.03172994939215445
COL8A2,-0.005618476537527439,-0.0035148542407556,-0.013105060166555408,0.009099490380894725,0.08777464976917508,-0.06037791539044774,-0.07473417249885897,0.10559871631018455,0.00934022916132782,-0.010700525674818833,-0.005275486487820043,0.00033424027185531183,0.05227796443674243,0.12652922704496952,0.03210608864870219,-0.04062778485367665
SPON2,0.022794835775612164,0.03608761858570243,0.011325325183741186,0.0007490746621250128,-0.04898702789157731,-0.06195490195058567,-0.059000493535298085,-0.0413961488873091,0.06534248016081569,-0.045203824695407735,0.043592976447421425,0.019053959296329817,-0.037584260068841455,-0.045016104943314324,-0.031676326525081795,
LCN2,0.032882715008444766,,,0.009039284036905746,,,,,,,,,,,,
SEMA3D,,-0.011306932190058743,0.017774908921215603,0.04438899522102548,-0.0032899566977711535,0.038023468971794955,-0.027455334636319113,0.060169261186247866,0.0035437003676306047,0.022392317300530915,-0.01321068820424089,-0.035066316561426475,-0.033684804571760374,,-0.029186798968467504,0.0352307192518253
BMP6,,-0.013641525596976055,-0.010966478258221425,-0.014215317546596114,0.06077931051324678,0.06465177210892853,-0.016873699380403565,-0.01459832287670148,0.01753804903930797,,,0.1012843757665362,,0.06649794580055494,0.0031900574268594883,
TIMP2,-0.04879137468188389,-0.006261756804743589,0.02142654801943369,0.048841774333270006,-0.0242477954962195,0.058834441474898996,-0.0699870925965539,0.0477029994354767,-0.008182370885876068,-0.07784883440158454,-0.014802659237848573,0.002884701098142104,-0.009058680067189764,-0.04738712447414542,-0.03851733698207402,-0.13939588570157252
EFNA1,-0.011847138477607292,0.01937684783641806,-0.02068203434226358,-0.049717554165874,-0.07005126427393588,-0.024750157000738262,-0.08512815032074003,0.0025623400983400563,-0.043674394182670676,-0.14233973636513547,-0.020050744691865924,-0.010030273637690846,-0.0162181465985286,-0.05772647019110306,0.01747497531445778,-0.023442700506076206
S100A12,,0.1300178786098719,,-0.01639314529208136,,,,,,,,-0.0169052349375681,,-0.00442148210476952,0.07624242785088996,-0.052391107364374995
TFPI,-0.007007890602841346,0.05160057668645354,-0.026649651529834256,0.02849728508704746,-0.03296875825733152,0.0652326132405033,-0.09482403205412038,0.0011099574824973918,-0.0013825642751629044,-0.03662379938965061,-0.06603343239126486,0.014354529094930098,0.01300858974944271,-0.023974730951910637,-0.026335340723719007,-0.02975035483524869
GPC3,0.012074332025808295,-0.01023612521064053,-0.01726764370772654,0.06435491362197324,0.010133764462259035,0.003330787330831574,-0.022264956858462383,0.010460070880057189,-0.0047659718976335195,0.027984748800630697,,-0.036337335839491725,,0.004708287985863595,0.046979215006848735,
NMU,0.15189309537403156,0.017385417032276508,,,0.014919577554911672,0.06994575763424696,-0.03888296076613063,,0.04865234432831778,0.16942335258867597,-0.0256050661549963,,,-0.015336740278513505,0.09859645496951418,
