,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
WNT2B,0.012177350090177497,-0.027354131654925826,-0.0024842596852016796,0.022372229037667443,-0.03009771524865622,0.05834716511062876,0.014463638125705388,-0.018541610272921213,0.0527128462803702,-0.00883785311600844,0.03301251414844692,0.01414411788691987,-0.0026232914693449095,-0.015622985919215597,-0.040150968341274615,0.07300411508824554
AMH,0.09936536282679619,-0.0480222058358752,0.03053811951962084,0.011778758113792635,-0.02602221384618904,0.04223980046585857,0.004028990360329826,-0.0003159969143789099,0.004889585919309944,-0.01449026967945899,,0.06504126599655988,0.04643796128989131,-0.05290111522396357,-0.0038536033372035144,0.021399630594106107
GDF10,-0.04317853030576641,0.02900927200524707,-0.03648855912797572,,0.03493046370043561,0.0846770515679972,0.08391500153060424,-0.015605129455201159,,-0.0028252879368985706,0.03542076260355137,0.1623274669196239,0.07465129095849202,-0.036120012919148625,-0.03619504842220696,0.04950800396422729
EFNB3,-0.04311112732703541,0.017858074487605072,0.03096700977244033,0.03274136283155557,-0.041176036252397866,0.016953927435336767,0.062225996296940485,0.010621909486555375,-0.00025033396737250685,-0.044360159505378034,-0.00969455812599756,0.019684592348711547,0.014868140261112828,-0.02791423269310317,0.057027100037015166,-0.05828935201205265
LTB,-0.008217111461106237,-0.05081029893571205,-0.020197574306629367,,-0.02984901319848388,-0.013463311323262834,-0.031595441087752155,-0.020161448047291163,-0.04598601626575846,-0.026290699135197305,0.035548699632082244,-0.023104074300710785,0.0826145823787035,-0.03562102022482806,0.04369366176203808,0.06524524583589805
ANGPT2,0.09386260218535618,0.11665611487637824,-0.02223389231435691,-0.02732432207893771,0.004079771972099101,0.08646785266837723,-0.050071000725369824,0.007139854273388823,0.03723886749924991,0.04202570416240753,-0.016419009873682527,0.004864297315012531,-0.014063106233030058,0.03733817221386835,0.06020365700743822,0.043513697896603254
NRTN,,,,,,,,,,,,,,0.08336595868737706,,
ADAM17,0.04520795569307583,0.048207541388482995,0.01397873878580989,0.010319585303704167,0.09416745739428155,0.0023912016553195633,-0.08163107528665439,-0.052599376678343135,0.020477094897265707,0.039436606397296126,0.016975167318012085,0.031132104737770085,-0.050930144551204655,-0.008683384948002512,-0.013186570933076012,0.08019070700650967
LRPAP1,0.0499351925405129,0.03300977201997969,0.0017181741242083687,-0.06497985707556998,-0.04737398666140524,-0.04735757484053338,-0.015940479285688567,-0.032409577943576524,0.023033687396644107,0.061165621558153596,-0.0013412810189782991,-0.010492333916164111,0.055827571328039345,-0.06359399909410461,-0.033283661492145816,-0.017826079429688085
NID1,0.0222532529236182,0.10487401166873286,0.01275946447136796,-0.051739039661156554,0.08341466164627177,0.040331558390965014,-0.027725273393092865,0.053476810187907925,-0.011380500057589086,0.015512311167912182,-0.010436528819002358,-0.012876446025599727,0.01189617431827728,0.08969825404803364,0.04832589277763636,0.14128997107740135
MST1,0.10994106157473273,0.01903529262241016,0.017195976115147914,0.02433159989746488,-0.025225264549097494,-0.014727144280014454,-0.029189417499430048,0.01701463285500573,-0.010173116207028706,0.0038788400334716527,-0.0370163246226856,-0.0012664827400507444,0.035929036476917746,0.03208877365212192,0.011627880149554579,0.035502835357189316
CCL14,,,,,,,,,0.007044988875367832,,,,,,,
IL13,,,,,,,-0.019556289234821743,,,0.16810334694671616,0.012614461241882122,,,,,
DCN,-0.05098184787102823,0.10497617351463784,-0.017871572594899125,-0.07753617680572872,-0.058193602133397096,-0.00821096482236212,-0.02020094896071934,0.029535955029023838,-0.03632148473702326,-0.024715601414091008,0.018799298999084883,-0.01874721326540633,0.044870103413614956,0.13831928131105567,-0.021370201384274746,0.17859655023430213
IGFL2,,,,,,,,-0.013736464487942733,,,,,-0.021819903108087034,,0.05247989415291853,
COL7A1,0.05760266180649956,0.05163225516310184,-0.024666365401252475,-0.020026586730646306,0.010690964390615279,0.02100479890865354,-0.04573647371940118,0.0033120303367452806,-0.06244935638069173,-0.049221290874261255,0.11123832742335277,0.052029355091298045,-0.0008475747082594803,0.03315326953009553,0.02130470233064311,0.06104078147524023
CALR,0.0696697847615831,0.09817630312502545,-0.021638174809295366,-0.009851682061892958,0.1944567278567215,0.011090219154148012,-0.05734526204282552,0.05445151023491823,-0.006986043758948404,0.003134869595409775,0.030445761890337875,0.0790838122227472,-0.08453311225956028,0.04356747203386606,0.04052558931998508,0.13605195973234271
PIGA,0.0784979269125272,-0.027507093900036545,0.002084531274581686,-0.005200528851361528,0.043442342855808114,0.027237628200269523,-0.029678081651371487,0.027066884185912833,0.006912167686447216,0.018368521054873375,-0.06795459428271804,-0.037531337765443915,0.00506899998229889,0.022048180458446247,0.02525944938684421,0.1081172286437163
CD200,-0.051976854899002764,0.018556356802871866,0.007566487774303937,0.03998961413420204,0.002225702352121292,0.0393861049657613,0.10667360946200137,-0.036700812149401435,0.055703073365859126,-0.0055274076283802626,0.11426690045989957,-0.021953733192865383,0.056139931952272876,0.010213060816571987,0.04581641256724028,-0.006456490841783916
GRP,,0.04957895881376202,-0.03097200203878107,,,-0.017509953266289062,,-0.02132752328563499,,0.07823079903250486,,,-0.02057078398216497,-0.016300103887711817,-0.028504078139414763,0.10774772945196634
CDH1,,0.01569208583273997,0.009508929915109954,,,-0.02026188061188027,-0.07303342380277424,-0.029253083916914148,,-0.023256607199677155,-0.035070627024596075,0.05648770644339963,0.0482394280308584,-0.03253440165199323,0.019617244584797463,0.020889325573196293
LPL,0.07790764276731887,0.02048825415613801,0.01903601214653249,0.040870220252586166,-0.04356886561791745,0.019480990426508884,-0.03383042872734748,0.037188152487885,-0.0011582809917717073,0.06492977127865608,0.08915595417247495,0.01039560975760666,0.1179477506346155,0.010264981477652093,-0.0621042471564938,0.025122133939178566
SEMA5A,0.016247546121499187,0.007240728615369432,0.040864215887200336,-0.08549307592150113,-0.04526106557364124,0.02373667810066231,-0.061860169754559595,0.05279535868023859,-0.038257814098276055,-0.008109014390173861,0.05865077489792752,-0.017497661556048212,0.044198384095056706,0.008078987897288538,-0.02658836347395249,0.06246630317973759
SEMA7A,-0.03973017232083861,0.018918480807935983,0.036825658860456266,0.06646176430970281,-0.03657988010314997,0.028713852165398908,0.01364991305966522,0.017890735686292472,0.005407677341342552,-0.02024698573141933,0.053077045632173005,0.04066659131616949,0.03448471903836062,-0.017805706252018785,0.055897993468384775,0.07390900067643424
SEMA4G,-0.00553993461368672,0.03812868739697834,0.014426932540231441,-0.020689617177927305,0.08930219663615056,0.07226384696056018,-0.05186227434322292,0.05648053970892492,0.02181575634765432,0.0277808121072224,0.03495391528619176,0.06905652657203594,0.044545921702390884,0.001740554718632239,0.023992372083416313,0.025603879451692027
SEMA3B,-0.03278682149462521,0.0655469184455488,0.01377312341995526,-0.010950756602773837,-0.0645356774220035,0.028473477755630867,-0.07616455892640342,-0.04095848917689936,-0.013981078207040667,0.004630186124125418,0.009879708840132685,0.056913895986303906,-0.015007045017966042,-0.02902585118895121,-0.022650078661587508,-0.054226561983209305
RPH3A,0.005692958325771555,-0.04947044851027854,-0.00024716640205746886,-0.062314254703979166,-0.05534392674684856,0.11478697025400503,0.07381310004908402,-0.04369203796981302,,-0.03450787918741996,-0.045709546017008426,-0.01230082696322634,0.07352867336098447,0.015596453041520193,-0.03429887684589254,-0.001227904583428282
JAG2,-0.03351202004011887,0.08496118829209143,0.0454611507300606,-0.0512943110630327,-0.028465647961061012,0.02915617843420829,0.03006970363045894,0.0005210121276337878,0.008811447725388966,0.026682900518430783,0.06263107324763169,0.06353626549580081,-0.010872376201332077,0.035633057975527474,0.1218142652452874,0.07414134675168763
CGN,-0.05080670106895265,-0.003266402591881366,0.005146421105900345,0.03118535644545322,0.03379279834238415,0.06806586404538247,-0.0513250297533536,-0.03996698502579063,,0.008798999427268164,0.06275446443497268,0.009578363447362948,0.07575303395323067,0.01571041931462648,-0.0153640438265311,-0.04413310981014661
GDF15,0.1423206269765296,0.051863334911377866,0.0494025470257838,0.004406879004615149,0.12872476575354974,-0.015989345290376513,-0.01707024099146585,0.0010093808292167274,-0.02162740096722374,0.010111340964520937,0.12102381872710792,0.03759010348812192,-0.019605665966246143,0.08405424661364035,-0.01194225240491359,0.05115443786966033
SEMA4F,-0.06321599155454517,0.020732577017871363,-0.026339035000994625,-0.0033473000073658264,-0.06774910884448596,-0.03207567936164053,0.036992657639836925,-0.0190283352076798,0.0075335445603525505,-0.015543896857450034,0.12635344642977137,0.055399934539916,0.03531746891801364,-0.006850085477152186,-0.02239007887288243,0.06885077325511911
NXPH1,0.01070501202034946,-0.05327514896200206,0.0032491219431812026,-0.030037351442350205,-0.06464870624334922,-0.03789605341805924,-0.009480864068400754,0.023112775317523683,,0.024187975468635856,-0.036597787500651666,-0.01986889216841659,0.052182143880317396,-0.05864287286588581,-0.028992784007913972,-0.030693721122595583
ARF1,-0.004214712047803534,0.045541518010952624,0.027082527066297487,-0.0005208568785772452,0.02851737819884586,0.017262443609372614,0.06087157805104338,-0.005688396519973058,0.019857743134291797,0.003981103127307545,0.01769428978337921,-0.05660007666533514,0.04187093145394814,-0.014675273378438752,0.028366490907839617,0.06004119660275762
DSC3,,-0.021743853609271526,,,,,,,0.007079769583294658,,,,,,0.0271684754101009,
EBI3,0.012455491046951773,-0.00379429875107633,0.06291533331060019,-0.03469055379935771,-0.008622439600330937,0.014634494795648547,-0.013125272739106976,-0.04548926928722748,0.009805044135629673,-0.027047326945334967,-0.022757267832198787,0.02632993653418867,0.0029932422228851107,-0.04258350055998047,-0.016255045078564484,-0.00048478384117768894
TIMP1,-0.045812157527748205,0.15819809871689774,-0.004141473387676243,0.05939418395425239,0.0981943377137523,0.07560313255928838,-0.030171097107871702,0.02615133784582666,-0.0028553003186149602,0.03629453299548652,-0.002459835378275076,0.016447951807614793,-0.09275267332948992,0.07425074286353385,0.10704142782355872,0.16964387187246488
SEMA3C,0.009786942163379098,0.12307098154795404,0.02475603322355133,-0.04538174013146046,-0.042852665610173764,0.023248435706406764,0.026916917757575917,-0.01260912227747749,-0.058806997826220314,-0.0484003004340325,0.15023498718364284,0.027980902899717577,-0.06646557551330708,0.07635895712855272,-0.016958303630193263,0.18153086814874247
GNRH2,,,,,,,,,,,,,,,-0.01012995341805825,
GAS6,-0.01739262784969301,-0.00043827921474979376,0.028710473869784828,-0.009883642134467803,0.0042091219219516736,0.027176095556626617,0.027977377196493014,-0.013297997960614594,0.01757366466163826,0.016379643438260726,-0.0887477582237407,0.018805909892186806,-0.0255958763222923,-0.03359975364854938,-0.03538122672520914,-0.03516909310906074
MEPE,-0.03206032169087646,0.0008856052856086882,,0.03611936085988207,-0.039389632506446205,0.016877311236063636,-0.030782214291010305,-0.013471505142812182,,-0.026205549553161733,,-0.04504303888301897,0.06019858956961089,0.03480935830538084,0.043209159413260916,0.046639569774808404
SERPINE1,-0.07239405467094971,0.16950832961017825,0.016453765782612453,0.10923901430966614,0.16024046688816546,0.031084515628303774,0.10362859418144846,0.009592646819495955,0.02365562065281581,-0.017381956379169356,0.054986258758782984,0.014250782550749212,-0.11603340031714143,0.11586277264530229,0.08614733584930544,0.08706117103583406
RSPO2,0.00042980146858466353,-0.028600901901383976,0.003584248656013886,0.14032941008549701,-0.03443155864805244,-0.028112852281669064,0.0015769880277148476,-0.02741855960324584,,-0.030986258383215646,,0.015150552400015432,-0.01497707030686053,-0.022248965114262522,-0.01794700275226189,-0.00575412022425387
SHBG,-0.0020882508640714006,0.07020253132418697,-0.010359946421268244,,0.016201768853603367,-0.014453485698067673,-0.03125562512131573,-0.02333179030468229,,-0.011398997462557897,0.05069767779695743,0.018743259192184135,0.08783330110454168,-0.023652679042572698,0.07642134868728202,0.01680174071283466
LGALS3BP,-0.012579609843473017,0.037405144693439356,0.04802607807489123,-0.04760434904676342,-0.09709874804305156,0.02767779931200457,-0.10030062125971476,0.019983226056580084,-0.025351499254182248,0.021919078788621364,0.026060971038415943,0.018600256447147002,-0.07514199741291214,0.0022192554105603707,0.044599396605484655,0.09625500245021477
LAMB1,-0.00454264341153426,0.12166580705980351,0.004622080622523219,0.0073829839200971175,-0.0034210187835035876,0.028221724337828224,-0.018875880457918586,0.015250794871117693,-0.0006303202717993588,0.029464203838300097,0.005832263473269987,-0.03508190967893292,-0.05722738599991005,0.08563420499103276,0.05365560877579594,0.10353201121577338
SPTBN2,0.035235264916357485,0.0730749613802501,0.04435237481779883,-0.09370088713680699,-0.08116575988210518,0.08529686068551114,0.08435731162154948,-0.06527114608053047,0.03362875289614035,-0.06199245569340828,-0.006487316742291074,-0.007918584215374374,0.0013510405290114076,0.008254466526850796,-0.03692212757836834,0.005247511103916775
COL1A2,-0.0399944694197523,0.14421797293453756,0.031733376339405726,-0.08120806746393855,0.007463517800125867,0.004890525569249285,0.00576090113723161,-0.017772209519699402,-0.024442247590742122,0.005943885358444855,0.031748790804813014,-0.007897925779307806,-0.017411736310919388,0.12206769177785175,0.06193747265369438,0.220848827197559
DEFB1,,,-0.02741476052410492,,-0.017046449430382353,,,-0.012238380867110854,,,,,,,-0.03382696183691645,0.03565996213197672
CEACAM16,,,,,,,,,,-0.020691762295195603,0.044189640652143966,,,,,
SCT,,,,,,,,-0.011248580173899785,,,,,,,,
WNT11,,-0.008814546264622464,,,,,-0.0190539688579759,,-0.03277473728048531,,,0.01853871810134725,0.07675604905188013,0.007893834671976518,-0.03188068676137725,0.04624372577110953
LGALS1,-0.08736754546933935,0.04130009123854299,-0.04359286205291755,0.09609849312899504,0.12919650335159094,0.051820830355633445,-0.01715104319920994,0.01633748086009736,-0.03511937667500964,0.012799229406520493,-0.00598166824522775,0.058652781998694,-0.08020490893481264,0.0008782789649476988,0.11406014885943776,0.0682007461042977
BCAN,0.07140929197992696,-0.05529428529502121,0.03621006612922297,-0.044192764004348406,-0.12254223430629173,0.023359233318182737,-0.10175331811079327,-0.02386613237131552,0.025994083987109,0.026120524061192193,0.018068341859065154,-0.049346629042889896,0.09393056277821595,0.028897474817368648,-0.09668712746094585,-0.022953599578769024
ANOS1,0.04868037546085621,-0.011889909328973774,0.058526456752239796,-0.024914621284944965,-0.019921695534330142,-0.02233273572448544,-0.032131205095142785,-0.0285138851181935,0.05424350401167179,0.027435249211121074,-0.029963506663164614,-0.030866151000403956,0.055574749121094315,-0.023018532198764093,0.012280486939176613,-0.05625829620396117
EDA,0.03268043563721737,-0.022816520332569482,0.07221933016809774,0.007744906182863537,-0.014297731857293439,-0.008682360687355057,-0.022782132409935096,-0.017625417721091333,-0.034495361128140965,-0.024900596194878662,-0.05377867425896545,0.010882955399485639,-0.010014321954755262,0.013824915438128641,0.005560698100562677,-0.04841218752250693
