,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
CD14,-0.015672704177477084,-0.06381212260143683,0.015078321492204295,0.08287108498543873,-0.04822408452577081,-0.042523168624851934,-0.013068193607620697,-0.12571057053723877,-0.021523194061963798,-0.04347162404863531,-0.29047605052124165,-0.07915938425107584,0.08754053808997535,0.044285520267196114,0.008313404553025502,0.044373340061028166,0.08863683966875319,-0.1239399986453291,-0.10262605734183632,-0.007579248009815073,-0.04539670206681941,-0.06709042836083018
SFTPD,-0.005143606227161616,0.042002487841695475,0.026785821685102816,,,0.048968571819545566,-0.016747303801199792,,0.04047649748991446,0.006913459747411869,,0.008762388121958594,0.05401729618887312,0.15076174120633684,0.16798174610173106,0.05513497039506161,-0.02374976293054853,0.05337862649328651,0.04015047397917678,0.03742408761169196,0.06833077827403691,-0.041546170888323776
SLIT1,0.19677594941742016,0.07687296964434458,0.009006983135193537,0.04831356138096767,0.03401499320539383,-0.0006921278473813588,0.0029554205369043745,-0.06308040846832531,0.02869246889250275,0.04378306515229202,0.3095051505560183,0.0163975376701961,-0.07555519919730096,0.1158200485209851,0.037149424556791794,0.08327362322544019,0.030049557737384696,0.15662805950731665,0.11363317240577553,-0.0162498929068012,0.18598289944262936,0.08965670592357158
LPA,,,,,,,0.0390153704695873,,,,,,,,,,,,,,,
CNTF,,,,,-0.0006725615731600137,0.059117828239492284,,-0.06842729616693523,-0.03609121085467184,0.03049891633715021,-0.059577257510349535,-0.03472632213100476,,,,,0.09966467116647884,0.029495055847754983,,,,-0.06284168812050911
BST1,-0.015126497287714338,-0.013564853510522296,0.045292178749167425,-0.04369335003271066,-0.027299910922370975,-0.019636441080035746,-0.0035453995171555205,-0.14588670582019517,0.003499001084555994,-0.0014201869426400842,-0.0462443841943514,-0.014426065607615814,0.17637399717950616,0.049818909249217024,0.09729109666560806,0.019437867000685127,0.001977112250474136,-0.0568975915155243,-0.040449673155922516,0.08028103309971958,0.02775115120864482,0.015388619274570168
AGTRAP,-0.023209343460005544,-0.022367533922155448,-0.050839531731745824,-0.06502840174399019,-0.017302979514365973,0.012799108971242722,-0.009924133008649277,-0.15868522568305837,-0.015287697510424799,0.013655679084727765,-0.1834790061760905,-0.05878106942630734,-0.03226726894192032,0.01668270239496047,0.08744079751807939,-0.06783961560125311,-0.044230700729674666,-0.07375342367096074,0.030723994026831503,0.08974784885152085,0.043420295471648836,-0.08502301005074489
LAMC1,-0.07819325525803768,-0.02015814023054473,-0.02184103701482175,0.020753842508765403,0.0036321253718859165,0.046183541261596794,-0.009839926585029626,-0.1489528430447744,-0.08190592921868463,0.026606323646398346,-0.0515886397525803,-0.032585045717727676,0.00793943114487315,0.02508228355772161,-0.015777050387911364,-0.10556147901775466,0.1099367160030118,-0.1353306610315251,0.009578094439412562,-0.04651457714859593,-0.022073239972288373,0.025421582387316243
COL6A3,-0.009941747444080993,-0.045213709396308116,0.07033359930060071,-0.055592102924876145,-0.06966130680758124,0.03795896312631383,0.029238726688376855,0.02130442682592618,-0.0566681806279561,-0.004969331197461369,-0.12142884857340205,0.03825971130887046,0.022897921362895052,-0.07899670670785335,0.009177459927413891,-0.11544597900391142,0.0141358516322964,-0.11194888589526218,-0.025600179938703675,-0.04103384630149255,0.020131681186589437,0.02181409765203013
FN1,-0.28574047866137736,-0.09763720008528123,0.018895169854702222,-0.10160438914253911,-0.0807884923712041,-0.08074257903489836,-0.004246280342657118,-0.12346601999364579,-0.1301992556205977,0.019138680738819087,-0.16464126562488615,-0.08510239418523809,0.04222408166493459,0.02745700698655192,-0.08673176346965424,-0.2601603510043038,0.07736729766009537,-0.16568779131086014,-0.0007784648409923239,-0.12913905094960265,-0.03331366959368164,0.019517513325589892
MIF,-0.271040405995527,-0.03382724283431602,0.0035496574159028823,-0.12128034333140084,-0.013761376223390636,-0.05894077775830335,0.09265153753267237,0.1465827541607582,-0.07060378832015365,0.029694549671602056,-0.0041161437282628555,0.06221837884469386,0.02150778374624036,-0.07875511193254062,-0.0009932287698209204,-0.17169217768444825,-0.05583994991952634,0.04614382864647574,0.03607058200118179,0.040093275793170464,-0.1574934849372583,0.12270794520606344
JAG1,-0.17694271048080473,0.025400057741429363,0.009684126984299081,-0.02214555332912633,-0.014859833494480529,0.027738003498989777,0.018866909908818588,-0.15819996132947706,-0.0921406321365311,0.015363417268565773,0.013682838187102813,-0.14002060191780624,-0.03321480333464715,-0.019533618643835963,-0.031287801991866655,-0.030198357470081448,0.04362429854489146,-0.0059778032912097285,0.0028135250526897543,-0.10698468192454637,-0.0745735371177294,-0.020914038888903766
NID2,0.02833131783274449,-0.030623340624860523,0.07399426700120587,0.05835011705727579,-0.01837840315792517,0.05674335459451623,0.031375883948273404,-0.07197471700113432,-0.051989821406729544,0.005657562181284301,-0.09309966791159033,-0.029332170633413705,0.05855808681443194,0.01409262701626674,0.03466898662786017,0.061162145642135596,0.08895539496670714,-0.07261559936471432,0.013242000931540952,-0.030212764309515333,0.09362548940463901,0.034319883921995656
EFNB1,0.036156795592823414,0.028702760269770505,-0.03529595615177152,0.017958680567921853,0.04297067817897287,-0.008419636359593887,-0.010288031246130867,0.019085417346581184,0.03110834130721503,0.03947569033769268,0.015589135510630108,-0.041051941520326866,0.02904354785813261,-0.06713217660583798,0.07240756349935865,0.03669884825968257,-0.010771914195556455,0.001861393909710218,0.03482944915581356,0.0366919324335749,-0.027824761867993687,-0.003227284304263105
COL4A2,0.014008143187496996,-0.043449855195420356,0.006389128278032885,0.012796190227589632,-0.06077129966301462,0.06083408009028908,0.018687212780840887,-0.1488750456996831,-0.11832763950641188,0.011502857023808155,-0.11467882147244687,-0.06234545123237279,0.028613430631640197,0.060179518242704545,0.03358464243170798,-0.0698137869629426,0.0651392344598239,-0.08608347134456548,-0.048444202900518415,-0.08993653066279438,0.10697859074335249,-0.01717261383651417
SPP1,-0.17503777795718145,-0.01932198627916481,0.03884952192923822,0.11823664245525284,-0.0011016743859176587,-0.08750818206662753,-0.0942795222194182,-0.24377927726723023,-0.11787363079806491,-0.035406098762971405,-0.3592852878919122,-0.13552187817538547,0.040979751442444146,-0.11052707874003108,-0.04055770573561211,-0.13886513978610213,-0.09243063331583899,-0.1106938504846018,-0.13463339304367802,-0.19084316547825886,-0.15423095046757118,-0.2441338390103346
PODXL2,0.12515959683588568,0.005518444024394639,-0.015400666156990029,0.06981605002903835,0.0806683004464383,0.02824501692392555,0.022309870839228314,-0.026505350834254784,0.017382609074777934,-0.0069776047339458755,0.21462202507571004,0.06810189461614395,-0.005764066033229808,-0.03516997213336223,0.03385972296045963,0.08431655892554,0.04641015859851757,0.1923394704745693,-0.0930603263524364,0.13389116992282568,0.11153369006593045,0.09879838724154409
IFNE,,,,,,,,,,0.019030994537093386,,,,,,,,,,,,
FGF9,0.32039051034523675,0.0200021620146533,0.07544741396839334,0.0518936862983754,0.04485984242201103,0.052018335687111956,0.11039530111284372,0.17821023466813865,0.055254858471698566,0.032196906478132906,0.22974597072967748,0.12323745204456586,,,0.06345972005474783,0.20921618910351134,,0.11824011638024894,,0.025036246342661363,0.05423627101433879,0.11613219576105908
ITIH2,-0.026835361298461768,-0.010094974511019898,,,0.03642659234642166,0.013843779687097515,0.011968950410001018,-0.022443512846064346,,0.05247773847879438,0.03446933226893692,0.002211207599069792,,0.04711858665453409,0.03229698797528001,0.0817364946243276,0.13780470175439347,0.015058648555557861,0.11586779937680503,0.030239944574599886,-0.009555242673182467,
ADAM10,-0.028729443075687876,0.060806775856864954,-0.056522275215262,0.060879838947159634,-0.02485450514455852,0.02668720647332798,0.052023519980191356,-0.0725666700234593,-0.034083672077836406,0.04365872683969343,-0.07448427857838984,-0.049095380782061306,-0.004029549196142899,-0.04032523326156415,0.052813439484599975,-0.011056044414551332,0.0251968216478354,-0.07033130435387282,0.045001027905781796,-0.08097297630942343,-0.026511745723196214,0.024784632519589983
CFH,0.08280852372219526,-0.0333990222218658,0.01124647218556188,0.036256787254883724,-0.012157250783560664,0.061352848176166014,-0.011127293285620225,-0.08268729109098986,-0.0168782442934228,0.023120456684347538,-0.006872591090458024,-0.05254535903399764,-0.016408891989115326,0.11399290103585849,0.08046675290625467,0.052949624229759545,0.03161514982245276,0.0020635908584622875,-0.016726933301671375,0.0006485629355023567,0.05069685742085914,0.07620966584404612
COL4A5,-0.06379188525673674,0.024770852717525858,0.02113126314274961,0.06583795486990224,0.037408304313919095,0.07317242505510914,-0.007488084737255095,-0.1655026269526497,-0.02720452074731173,-0.015183898909113994,-0.14638397711870738,-0.013174110078550008,0.03233433284967298,0.06663758031915942,0.12936006522778506,0.13175248354662858,-0.021040076425383247,0.05144014804377076,-0.002437504383708468,0.08197050794505577,0.05697955999368072,0.027084959594294435
LTBP3,-0.1345222758993718,-0.01325232785522657,0.019586261493959072,0.06057244763735981,-0.02214078025831636,-0.018096383862865197,-0.02794798962325107,-0.04832700788719308,-0.07019308377490897,0.013189096056862146,0.06169430203383798,0.026366970694704367,0.0451093732260164,0.024488458775057804,-0.01474614654059637,-0.09931068525042856,0.061170309059555616,-0.07961845239188464,-0.019562016831781704,0.02998796246765288,-0.07561396471730573,0.052534545633386075
GNB3,-0.07421326416378676,0.04289633074191582,0.005762796861874571,0.03123357494643387,0.02865258722157849,0.046780813570581614,0.06026888385795428,-0.008609717650778772,-0.005101191174508194,-0.017417696428380414,0.11710329055798921,0.023492915311665585,0.05736732498515889,-0.02526610275945531,0.12851531336809832,0.06662414202657835,-0.036538139577763404,0.06656917730293949,,0.07746194558733717,-0.008830914651909832,
COL6A2,-0.12362687475875393,-0.07622449581318892,-0.017653794090419662,-0.11768004070634788,-0.023746703399351452,0.03267561708410731,-0.03010510695862038,-0.09392534499185588,-0.09145136562814711,0.00926906448147969,-0.11046935380250068,0.0371935114594553,0.054590382663846186,-0.10537674670432716,-0.021600539851163215,-0.19785192239500357,0.09464527129297597,-0.14790062463679107,-0.022152493963931926,-0.09808336668752222,0.03190810661541782,0.04266978001301454
PLG,,,,,,,,,,,,-0.08972547973023487,,,,,,,,,,
GDF9,-0.019232321505984494,0.11339098458458685,0.04468121398864463,-0.013907939076439484,-0.015486157989177617,0.008109214991942242,0.08204289483170886,-0.01775150545287597,-0.02446635092267315,0.07931003409327497,,-0.04739291086736243,-0.037005123219701494,-0.0741751120868717,0.07774261377812278,0.07189552081580879,-0.04073892331958774,0.018667685703905063,,-0.01436582602931282,-0.032373056666725505,0.025215575937105456
NCAM1,0.07437478046356291,0.1330835799704462,-0.014674285764695644,0.09300100857336127,0.019935504292866654,0.07255517970853097,-0.005049928429169706,-0.0286678827650059,0.07752136805956557,0.012116710512742004,-0.03090519744616147,-0.020350698274353027,0.06588809363185999,0.08820141766576381,0.11762260781889258,0.12730665322826423,-0.0626054535436704,0.16990722911017506,0.10002334151931315,-0.004337588991147934,0.1739480092349331,-0.018310939182684446
APOC2,0.1933147924296204,0.07057976668979647,0.029592384726404675,0.04466609431422871,0.05517397631374337,-0.001108396496611261,-0.0042794725249427155,-0.08354695954817,0.005530121249998611,-0.016267083433920346,-0.18417238926039647,-0.07483626648236417,0.06366069358929469,-0.020653193589180028,0.14154546098407583,0.11736183096272688,0.015655045138127592,0.04757988592945799,-0.0964553180220644,0.19413845189259088,-0.03155066128350268,0.15384978565012158
BST2,-0.15934110556189277,0.027065102605367385,0.026052545098297533,0.008510513621500213,0.019292928586176525,-0.0365125210757678,-0.01673233414830591,-0.13814803704845147,0.07439982768839686,-0.026654607622313174,-0.13703613798686937,-0.12581859704537585,0.05720518957673949,0.07858510308303922,-0.006296553426475704,0.02639167251095152,0.09045918857751518,-0.0934954114366327,-0.02142802529473701,0.046435461025474065,-0.07550924308448677,-0.016720270701270752
COL5A1,-0.14565926799378007,-0.010665919886288636,-0.024706309348213405,0.002341591411450019,-0.02252471198570549,-0.028951214754069064,0.051559583025305646,-0.05394999638215073,-0.08143875435956738,-0.031828615202505996,-0.10312044097177651,0.002361243206021984,0.01694267328786018,-0.0057264516274985475,-0.04081320732647769,-0.16876985361744615,0.0960277909119065,-0.10417846436336059,0.03971845092403498,-0.06898093057986406,-0.027140166513039216,0.18063814099034894
CALM3,0.23787239577260605,0.10696504959952387,0.024519623701934126,0.06609383767468663,0.09050604120922295,0.03269831012600269,0.08927142002251261,0.23740626642035048,0.19154332360023255,0.04519048725103321,0.3589474399423599,0.1580501566560939,-0.0651719873765384,0.14624003591737816,0.12800723611052225,0.22904137478868503,0.02914615370635369,0.2666138239075491,0.08583296152030032,0.05458043227157148,0.15072885338615416,0.23145145259329625
THBS2,-0.08008291781122436,0.04640400059378334,0.04536563738579797,0.05957291438513225,0.0175060315878889,0.01606495589116318,-0.01903015473673143,-0.21773968892215637,0.004924071980939609,-0.061675063677038774,-0.12554808079581875,-0.16766883042209146,0.09593778384947892,-0.0694222283600888,0.04815701772048502,-0.06616593599576019,-0.015381963784565893,-0.006213148514900132,0.047986058070161604,0.020871775106009346,0.03920898363354492,-0.12807969558319066
SERPINE2,0.1624904866989861,0.07354163894170859,-0.024535244766399074,-0.014888253994653773,-0.005625072687894839,-0.029338541562795906,0.011042027494351285,0.08752407381653082,0.059109161308953065,0.07878905428295024,0.08118037289470255,0.0412559156136454,-0.04830272419228398,-0.00567755737929666,-0.010880360353956056,-0.04096172101316398,0.003942107266627624,-0.11658397332637972,-0.10797326513515258,0.07146797046492692,0.027411883188020472,0.05534640812316809
EFNB2,-0.09411650875472122,-0.0322416900869055,0.03993591127660865,0.01460371566939003,0.03821077083043908,0.10742576510980516,0.05340821895575567,0.027935342818880923,0.026969548733036128,0.004298567484767395,0.08490432139706522,0.09805360567715468,0.041907480655680916,-0.04752850138120752,-0.05389275713883099,0.013920953912236803,0.019906994930762128,0.013215088704669756,0.017394510528259993,0.029401109492609965,-0.050344133434214115,0.08324727728507414
PROK1,,-0.013780165205326099,0.06220655914336389,0.003405423608553325,-0.019722641194642246,-0.03152359630952009,0.06946055966317549,,0.0548762568922029,,,,,,0.14000947415023876,0.10046828090958955,-0.027749672676440875,-0.003960831811019597,,,0.09451787302755396,
LACRT,,,,,,,,,,0.0316982765974976,,,,,,,,,,,,
MMP9,-0.035492734890563586,-0.06136415479496984,-0.02640764628304543,-0.007265829516484541,-0.0392274667638331,0.020396298091193466,0.040999855361073576,-0.08499384256803715,-0.031061904877611873,,-0.0726731271519699,0.06777867775290226,0.04859254887905606,-0.06894339805256394,0.008970245325651854,-0.04860641899027148,0.08695041321308984,-0.029051815777113882,,-0.07287399791136974,0.004796748304036408,
DMP1,,-0.021100806543856567,,,,,,,,,,,,,,,,,,,-0.03583685063889997,
NPPA,0.2213764119896911,0.07801524285294849,0.01294573826840995,-0.07984391161152629,0.009697029479036607,0.042177615834172184,0.0504055165633331,0.03963640332191801,0.017245381935368315,0.01907146810838696,0.10405568061361295,-0.026224575881445552,-0.03986201494057106,0.09583838143593451,0.0977366805128028,0.10359409730540922,0.005261762164120469,0.06839017287197838,0.018598069287544518,-0.034565469709884236,0.02003517103404809,
