,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916bulk
CLEC2D,-0.022306231730244895,-0.03386824474394938,0.049913398162361004,0.04593212452950182,-0.048489250128213764,0.14240748193075153,-0.09574254980817255,0.01542906688064709,-0.013521726496088984,0.04135617782485166,0.026729128805974084,-0.09615544608157114,-0.01057293927113411,0.128269632645809,-0.04389777530503613,-0.03245446663222469
F8,0.018422414453252267,0.06461515279216597,0.09051623826989662,0.003478643917020629,0.02764257123844572,0.025768028274664647,-0.010760021355668196,-0.014339092635779939,0.02559655980149034,0.059082126172262224,0.04028636756757253,0.07173069166170523,0.06317444777417175,0.14185254847625048,0.010275128556793887,-0.02143926957002275
C3,0.022376087445945495,0.058156811666995364,0.08972189134926119,-0.04891495687687722,-0.07846602338228617,-0.04351977178752742,-0.10283391608721917,-0.019668903557536508,-0.06293256950455393,-0.055364679622777184,0.0016767232473810475,-0.006852539306015156,-0.006902848451252583,0.03486270110247406,0.020190522147934375,-0.08021292594035007
DLK2,-0.01026456934208691,-0.02538220619066663,-0.032931193825208684,-0.020378519615553373,0.016844725100769148,-0.0027568334147157294,-0.010917908317151089,-0.00537098165208491,0.005418175739354945,0.05586343430953916,0.002142488164269567,-0.07295603401298772,-0.0292142310353373,-0.04456818672302812,-0.01733123374343682,0.006331129893762155
TSLP,0.03400006153136768,0.007651067469478462,0.050951723654607116,-0.01851465288525545,-0.019576566354843904,-0.030215703684330637,-0.032493951276408396,0.0027154212666336726,-0.017782590182128445,-0.025058837729134188,0.0811772756950445,-0.015821739046639815,,,-0.028930982922724457,-0.011178028425770448
OSM,-0.006700312730770281,0.007645201489562641,0.03293270365130887,-0.026263482491663995,-0.043402622547821665,0.010369586685373005,-0.05049604499193513,-0.04191897397392431,,-0.02915733552887629,0.044610611912948996,0.02290743845765048,-0.061389934974302535,0.0744879788254959,-0.03768988309687061,0.06568533940995605
PRND,-0.0029494039977862683,,,,,,0.0950161539413299,,,,,,-0.029227671163758673,0.011709404036901709,,
SLPI,0.062462689603998124,0.011669970560721402,-0.07361746935539183,-0.00833706313011713,-0.018133150174138756,0.1344559950124983,-0.06084046573454108,-0.06530308383719508,0.011730049488232794,-0.05603071988918019,-0.020986358751759,0.03240398202251714,0.07562378702868157,0.014665261624931794,-0.02882122126448875,0.010522577004251061
AFDN,0.04395623787326421,0.008107718454210678,0.0657501057200576,-0.014105476001626191,0.007813579297667565,-0.015325369750205195,-0.016747884375422815,-0.016814901514531213,-0.025226544787451,0.03786294300058899,0.015803690329801147,0.034260107062512354,0.1394090031981944,0.09267998925460066,0.052104690488949675,0.04201622781832228
KISS1,,0.03252629237082263,,-0.021507698427635995,,,,,,,0.051148726971575395,-0.033454146367828695,,,,
ULBP2,-0.0018469528600915546,0.012158511319808035,-0.03215375894481834,0.019246162914193607,0.05524068396226555,0.006108305586845112,-0.07802476786135046,0.09704559702465593,-0.002721042901812231,0.062065069454036566,-0.009393427192060206,0.08728500911510906,0.05352473877970016,-0.00564120804524569,0.058677295553506384,-0.029476094512750642
ICAM4,0.02040760155353663,-0.030385480419897394,,-0.023689406482232202,-0.013666494942166743,,,0.007807848939850874,,,,,-0.04051868877847065,,,0.06330387903670974
TDGF1,,,,,,-0.005736860253510797,,0.11975202374420836,0.06849844090635854,0.009708605850497551,,,,,,
ANGPTL1,-0.017962941393879602,0.020846756040252098,,0.07902540492627655,-0.014300414656586612,0.02583297533056468,-0.05521320935543216,-0.04042342616585012,-0.018961096614688276,-0.0029372807353448323,0.018178297198057462,,-0.03506897472575321,0.08810273099098953,-0.007937345138367925,-0.0020621823964173565
LTBP1,0.0037610488155231108,0.02321295998709201,0.05998673922182836,0.0019713650133397916,-0.01406333819402222,-0.01944216943428393,-0.01602739824079315,-0.02521508956362623,0.03497640997532916,0.011564794186217947,0.028339868153530224,-0.040970722299102376,0.035969300834782184,0.032804903699571605,-0.03494521492262315,0.04756200216262036
CD160,,0.055282572527364,,,,,,,,,,,,,,
NTN4,0.006362702989725389,0.009210202833214949,0.040614966029394135,0.04224783516205056,0.014466824579238419,0.02082357529695376,0.01946818511486753,-0.0409530012973699,0.04267976739177324,0.04917267935757685,-0.0022420041427836717,-0.09980415148266479,-0.021243274974990532,0.0307535014902578,-0.013089648354913727,0.014075943024344529
APP,0.01576071301055677,-0.030452295550263558,0.10858165008347012,0.035097199633930855,0.038081938527553004,-0.06377261523817992,0.05221617083695764,0.043970509768946606,0.015398454684658697,0.07929786455214867,0.05000165425049446,-0.01125136606328619,-0.06023211680308427,0.01679447986731205,-0.003236837511940736,-0.017833475850203957
RIMS2,0.006813457513018612,0.0558183060716896,0.0035094182930813108,0.033292913059958476,0.09168739998066995,-0.017840295338153404,0.07125295022635257,-0.04400441854145355,0.0010782878786854155,0.038314383343576536,0.017461360652990362,0.06087695696133948,,-0.02861771968917513,0.02317230770147724,-0.022393254549421707
WNT7A,0.005126099507619602,0.018593283447249805,-0.04063260145911289,-0.02002277911951727,-0.041687228962649106,0.06921247265365905,-0.01851623243351391,-0.013459132393839548,-0.009196843453905692,0.10301478187811343,0.006971456079298392,0.06799802299255982,0.05375740849380494,0.008521268906676673,-0.014269653504504298,-0.008239018224185962
GAST,,,,,,,,,,,,,,,-0.018752120869413563,-0.01548410563632613
GPI,0.010856206627323867,0.032458463656039556,-0.07382639070842242,-0.0059315744148551695,-0.025330618329754695,-0.04199323116914047,0.04507272969640462,0.03068527948124466,0.04711888435508644,0.06513870994669764,-0.019846685797576154,0.06581051594349963,-0.042452208339497456,0.07677598735492812,0.06840275612789917,-0.023939837500783698
IL1B,-0.013777123238470348,-0.04985330079613797,0.05144722463240635,0.0331724024121335,-0.0875158533851314,0.004388841282937727,-0.03194454297431982,-0.04149496350861674,0.009705280540152425,0.005094041545962525,0.008968260970792263,0.08165198298194883,0.023456717832706316,0.09798615238278063,-0.005144943940917858,0.031008658154013755
SFTPA2,,,,,,,,,,,-0.015169923427673484,,,,,-0.019663698618973224
HAS2,0.020881485640683702,-0.049718057002436256,0.13713840522615467,-0.02813532076260655,-0.05476649838878903,0.10624084465930464,-0.040240806185547415,-0.026673826294737746,-0.019648849531764438,-0.05397293652915959,0.050201174739613594,0.06466972898552974,-0.007957466265094517,0.03307433994143968,-0.028419514805293727,-0.029729011727409733
IL11,-0.027520041491055587,,-0.039748907606303896,0.06309697374660099,0.03778159059425006,0.04822733834939633,0.04328119559898773,-0.0166265794800687,,0.04400871228917443,-0.01703751150026324,-0.010885696401368073,0.099129050506924,,-0.019709858084250773,0.040004211676886184
SEMA4B,0.059657356455786396,0.02955473750077388,0.018472155734425223,-0.018030876754432358,-0.09626158114380172,0.021256477362986526,-0.09139544053241042,0.017207568134106583,0.010485350570903608,-0.013075417847230873,0.025713620376187983,0.08598822806632034,0.013389527555501428,0.1521207780437349,-0.03806984751867903,0.0371918185398307
FGF12,-0.003773808869547097,-0.018853439122265163,0.04335227056643994,0.05088131371830882,0.0062883866310267005,0.009036971461291022,0.08552980603927723,0.023281961826935083,0.07259874957828125,0.06224131112699321,0.04857145409001196,-0.06535624619883018,-0.047614697774313916,0.07843423903229318,0.004429538782726436,0.020520589731658923
CP,0.08359786813592253,0.00994645097457599,0.055309287140341584,-0.033118132254854854,-0.0692415428443301,0.0915795362227142,-0.07227105120771411,-0.05276721570373757,0.013158114531585129,-0.038977745089262425,0.08583194724016227,-0.045227972200841696,0.06691041375108356,0.061807521692614754,0.0009436028485209776,-0.056329564613630125
NLGN3,-0.053782210856449936,0.01837265484119469,0.05828216816831352,-0.017914281927652227,0.011188901892373907,0.1293360504709657,-0.03682981541059712,-0.044613942400703197,-0.011236115614903973,0.021207575727026685,0.03357468918646006,0.03827667019760936,0.0469794415642341,0.10628413147991977,0.05514222982676007,0.02396189853567592
GZMB,-0.028887020517300667,-0.0044378874869695,0.09497372473652681,-0.010535225234123011,0.0073367146214566165,-0.003488257844948334,,0.036807783338517315,0.018359777128134944,-0.008352970985462197,,,,,,-0.01817451919732537
PROC,0.028313471838495394,0.03482655188508502,,0.02641851780222967,-0.015301420934039916,0.021945143831871357,0.004282049602811628,-0.028631390273075118,-0.012978496000104077,-0.01626170003840038,-0.034506417769027874,-0.06978331614741468,0.042444272102671446,0.10843712584877535,0.11761084033776785,-0.029665867998287885
TNFSF11,-0.018689093033905244,,,,,,,,,,,,,,,0.07863513464995066
AGT,-0.021581288578396005,-0.025746557222254364,0.030457389671886263,0.03707690545473584,-0.05746060766341979,-0.061178263945305664,-0.04332825687266535,0.014771083474592104,-0.08397597728318967,-0.002777713983397602,0.019082786122024967,0.03588410862701875,0.01847049051922915,0.14611263207913125,0.04840522885577533,0.028971105776074327
PTHLH,0.013378014206395141,0.04961270965419283,-0.0034602067507084654,0.035268139508873204,0.07192035530442879,0.02035460400329427,0.07682892519356053,0.029412587377933754,-0.018141292476471033,0.11831859951543697,-0.04029659004732147,-0.07159086863627274,0.04556421519578367,0.10991417574403951,-0.023268449340265986,-0.03801511544829531
COL1A1,0.0206878061072137,-0.06114295038335149,-0.013829769245914919,-0.02789604270560174,-0.044046129207328054,0.08690236970278856,-0.0325154007492438,-0.04669615141108135,-0.011490027083953325,0.006291872653566158,-0.023733395686386105,-0.06914121199127266,-0.08063629902282687,0.054516410533937396,-0.027148064471037334,0.11203932544570898
LAMB2,0.004937427661857983,0.015012830135017825,0.016616393007207745,-0.04381026413682086,-0.028281995547115833,0.07052467057750336,-0.07147493338022141,-0.037751890083558046,0.0067691171165463115,-0.017692138038926754,0.03378105239386089,0.09801883162795344,-0.10689925237212154,0.006561649193790831,0.06726683302756546,0.008480799966017907
DSC2,0.007040509543099725,0.033462730786357295,0.0039185367219123305,0.024223834151522856,0.00728696503837565,0.06527710491913019,-0.04800621153481781,-0.03419363749054194,-0.05003399865814278,-0.011661325647200745,-0.03958296219237599,-0.005233508959768453,0.08015201808621518,0.051446820087247304,-0.02622651544624915,0.03948938525511247
WNT5B,-0.004557289578525729,-0.015231306504210063,-0.010935720365026639,0.009225655516889936,0.059046961412961785,0.012807131885825692,0.07071212722924777,0.008061808706819074,0.011072959943870227,0.015326422748529283,0.01870680000590313,0.0054276560019962585,-0.029632617786006787,-0.01372261247302959,-0.03757842876748265,0.10282494303517133
LEFTY1,-0.04356234479612272,-0.023998202089069744,-0.03590282643813158,0.004025685082285031,0.014785600878995428,-0.03739638055755577,-0.016402319271811048,-0.0278424924581922,0.015713187321568293,0.01179582972379529,-0.023875420481778986,-0.02153445961277027,0.010910667330870764,0.13169812504896752,-0.02640863466995143,2.5511184731991985e-05
FGL1,0.035622978947090114,,,-0.02577491789671718,-0.015494273829538772,-0.03603069047604942,-0.007919839996054905,,,0.07799220590819259,-0.01747465733282841,,,,-0.02537305183491505,0.01333773911813634
CXCL5,0.04873990160338419,-0.01755598816257355,,0.012908467407071028,-0.022574374239637107,0.059970983473121436,-0.025745098161372555,0.013082589328545075,0.002075401380518574,-0.04960215782241828,,-0.011020060902079484,,,-0.03529979838462987,0.07039192266946473
S100A1,-0.019256550322595562,-0.013408087228679954,0.030556833550859454,-0.03669566727831982,-0.009240512348215164,-0.06231838842422526,0.08486296678957637,0.04048773333113989,-0.006011805312094982,0.0034255586616063517,0.10627148382526708,0.14486993400479092,-0.05838466138727945,-0.02508081805941638,-0.06090450858303164,-0.0023674450679399997
C4BPA,,,,0.00122722785760307,,,,-0.02139772456702222,,,,,,,,
NPTX1,0.03091170984334927,-0.01236681188657054,0.06808822053010272,0.0453204669714309,0.2121382702899374,-0.08321718525620793,0.04884564369483694,-0.010776859014519496,0.05459966081044563,0.05525997268440463,-0.01037478320057199,0.03875338240251342,-0.05133995458100435,-0.009199317689594122,-0.015562924783599077,-0.01474875573654016
TGS1,0.0026271086510255177,-0.021740196731764094,0.05134592867909654,-0.013451008800861565,0.0038792531420134215,0.04254091495448259,0.00957460006471642,-0.03753409224415863,0.008343425638822859,-0.04080104806094365,-0.021413160539307217,0.07133009870369733,0.01671452425223948,-0.011860534796990233,-0.033114779646608465,0.03872787964469982
SST,0.04412069648463017,-0.0673523631438476,0.018754472724822596,-0.041763411969573075,0.10763332123876987,0.012669626330142738,0.11690391509041231,0.0425674639621229,0.002280090455732883,0.1014383640662235,-0.002211747317711497,,,,-0.032912354258976616,0.004514042992768715
IL34,-0.035596120132509596,-0.013507825712557072,0.04754922220937917,0.008552912208593612,0.09592449620594265,-0.06376098684288999,0.04119320684846705,0.0006730593060068326,0.020752766268473076,0.09093776653825571,0.020279204982734212,-0.08743605838933606,0.09143845158238349,0.00402332668761939,0.030875456295484795,0.0424116885467798
DHH,,,0.046007157454471405,,,,,,,-0.013383954066145325,,,,,0.02784968444943977,
XCL2,0.04579245259894763,,,,0.03143957009566578,,,0.02799500463090293,,,,,,,,-0.023346199543668466
RSPO1,,,,,,,,,,,-0.016129552806015437,,,,,
TF,0.02873239294872817,0.023671878247581983,-0.025907501061948737,-0.01605629006226832,0.061742588734703556,0.09320525853292246,0.013160683193960835,-0.047323340362407915,-0.04286378562484565,-0.009640157281550881,0.08030683017930682,-0.01676743520696746,-0.08756647255224986,-0.14786731202801937,-0.07438271809964202,-0.0315370132071895
IL33,0.05430887043883557,0.02192838748923495,0.05855440671412626,0.047324563159760906,-0.011825688212474057,0.09248981246419524,-0.017053234763817815,-0.010966940379008293,-0.020843403932112054,0.05964077331049981,0.03970150218247298,0.01631165986503086,0.05708417147088598,0.08470079350320207,0.049662564653623405,-0.003208033515570189
RBP4,-0.004435814337813079,-0.005742651063458867,-0.01473193550694121,0.032411341459572,0.12498185904875032,-0.015952203472328876,0.11459402858830821,0.02764221587169027,0.11034177290012183,0.065299533403844,-0.013986058148185002,-0.05032422640547909,,0.030111409658213812,-0.020627527145587524,0.058751235394422785
CCL19,,-0.009586894059181032,,,,-0.04386982467267889,,-0.013670037344648474,-0.028053527377153564,0.044569653002045476,,,,-0.04229119343635871,,0.0027387987443563346
CCL20,-0.011500775602657132,0.001580895693743839,-0.02161265893527339,-0.04462410837480869,-0.017738284387535993,,-0.023719490915647703,-0.007020042893331165,,-0.019548108148908967,-0.015894842662206903,0.0023224900707658537,0.026172052656575278,,-0.017331236251682838,-0.007747006992797893
NAMPT,0.04354497438888045,-0.005382750549322536,-0.03836046040861202,0.0013407396369730117,-0.0690081292119998,0.058148829712097484,-0.11340650538590066,0.004069683699523115,-0.004676876185266518,-0.033635189899282276,0.0006218281937953462,-0.016049254775664133,-0.05606261739306941,0.07346115224727529,0.025755090176474763,-0.05752873996429878
