,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
SLIT1,0.03199955334491054,-0.07142007073735969,0.02945164138856548,-0.018703775401771577,0.05324960303827522,0.01319992601490183,0.05090303918649443,0.03484909044761184,-0.06920361356185245,-0.03642992769604062,-0.026199171241258614,0.12802858331207528,0.019868655956308226,0.10018209619782362,0.028060967295409328,-0.004690985019130059,0.0792091190734209,0.01308539682793779,0.01696207191926479,-0.03563481584477213
LPA,,,,,,,0.0962169382594975,,,,,,,,,,,,,
CNTF,-0.019523368476555353,,,,-0.011791196466116543,0.002977668421237299,,0.027368906312781282,-0.01112695843428107,-0.012629153259974352,0.01116668755992993,,0.006130145887381347,,,,,,,-0.018599284274052958
BST1,0.02987030216670893,0.029209833988855873,-0.006454803638635964,0.005864336276352849,-0.015998330347582423,0.03317477884626724,-0.00518585105296511,0.09797750604342936,-0.02184820405426154,0.07549570458608124,0.04642436137555455,-0.017983847263242453,-0.03353133385133929,0.07114932614479341,-0.1078443192986436,0.010508751368736942,0.09847840385668961,0.044275682037392995,0.0062223555041883705,0.08546020105669466
AGTRAP,0.04520429849720173,-0.04051115280414554,0.03989174467589471,0.060551590527646276,-0.01977899228439154,0.03868754975683572,0.08279819392199203,0.06083543096167834,-0.06180256578778786,0.014113172580836258,-0.061121807724753716,-0.03223079193651574,0.03215887417947179,0.04399103610369474,-0.046863037493031466,0.003549924531739473,0.04267917070186047,0.04357903707456723,-0.0450742398241324,0.010680967779223833
LAMC1,0.12049123808906347,0.009739816128740447,0.017584130108733317,0.013626913534580384,-0.028827327047046734,0.024283157640685806,0.06114286052753654,0.05797272794908792,0.04867930454802703,0.008984488073282296,-0.01213230067903051,0.030140394088989882,0.022018653849053646,0.00522625953695121,-0.05349963478245671,-0.048298473856234175,0.13095000774805962,0.007819764350334803,-0.0019007856837890559,0.09380773288055541
COL6A3,0.06054990703461111,0.0350360202511124,0.07615870672189606,0.01601801415564644,-0.008893025936343335,0.024500656728414238,0.026672866640711026,0.04187500867040245,0.024225495594342845,-0.01738816172832043,-0.023852637890059664,0.016019633822007866,0.08237881416190425,-0.07123121380287616,-0.006853008892035805,0.012145989120414985,-0.05745449561178427,-0.0047047857064865225,-0.011710011206074698,0.04703815081638582
FN1,0.12183363093011751,-0.018120712103045656,0.01763727881901159,0.04367097121320602,-0.06574965297198139,-0.030611966615327498,0.07626442599569912,0.0824068219269941,0.0036178372420156693,0.07808224689266605,-0.002747082918356909,0.003289952420014223,0.03369691432570717,-0.05575154247198043,0.05246124257326445,-0.03760641886763797,0.15571893192457997,-0.04731349482118256,-0.08738830832201208,0.08059167740532966
MIF,-0.01120197340430866,0.05527156906714497,-0.03086612615171873,-0.03967033179151144,0.012691186272918126,-0.058121845391042426,0.09194255014972925,0.0478474502835709,0.03029475906554191,0.017442599324686295,-0.011935920709338566,0.027839680509480377,-0.0328839073193308,-0.08766556159313567,-0.16766699413825212,-0.05729737462472713,0.07950159738178476,0.02295425544645055,0.04710360915932791,-0.04116760696115741
JAG1,0.12251332934785251,0.005637734389268221,0.013237944690839061,0.032086596005239144,0.010374532849997502,-0.011765606090704595,0.09396334559765239,0.0547718659677457,0.029312011094779173,0.023284315752848176,-0.03105208302586824,0.013557121380666053,0.05078372587342172,-0.05184950767871147,-0.0645381183360354,-0.060692248540092274,0.058825839035403345,-0.02313561727225996,-0.01577101693912944,0.0637836765717384
NID2,0.07006424322014493,-0.010845107465337052,-0.014680742869489763,0.017252508973932636,-0.02443651206093806,0.016774135459973454,0.09506871178761087,0.07269974211281502,0.06777075928201184,-0.0019374639753822849,-0.03460648136151255,0.06941818927689264,0.014269716759553165,-0.06226391581388951,-0.00849806110381292,-0.11120601579599686,0.13034762281068388,0.014554815007676419,0.06105362119874698,0.07896162762901407
EFNB1,-0.05304909685528739,-0.029701860572579307,0.037378127113028056,0.0024341959906024045,-0.029070225660668688,0.049528214222689694,0.06574048921216478,0.07250684257997317,-0.02854933556753225,0.03597605150071518,0.09013841264805221,0.02651067374408095,-0.0018565309139654752,-0.04857152309554622,0.05078751285784134,-0.007779343354183304,0.03471609788498959,0.017172248732575706,0.011426444985102306,0.03620759760580207
COL4A2,0.10027778960290182,-0.01458508943536319,0.0206731015297885,-0.01875034844023215,-0.06850527000450103,-0.008320455303783288,0.09766698096986817,0.10374216729285313,0.019079537570269457,0.09819286498768012,0.004726742424332529,0.021279950888586745,0.06214884564692326,-0.03849515739979803,-0.03409809491337881,-0.0840091002538742,0.1327453282053761,-0.010705368257330402,-0.008951077871907851,0.07330104777043492
SPP1,-0.16623993244783647,0.021007955057298255,0.03380076108404323,-0.04519830190340479,0.05691348659706445,-0.013450775124374724,0.09300103078145909,0.06794598725958077,0.054132326209746236,-0.043557793144803084,-0.018031644494853734,0.05611095620313969,0.04784798291681401,0.04511597002889393,-0.1990617819239325,-0.10633133194027636,-0.11410748146997478,0.0012947725664423137,-0.05628830202224853,-0.03317029920927467
PODXL2,-0.008494839187282086,-0.03315128176197973,-0.004313919027453239,-0.010006869066524579,0.009219565997621328,0.055440347121379636,-0.008726820737745219,-0.023106801701912524,-0.0018014425269407368,0.06879743006446398,0.012336114305425028,-0.012229732370112842,0.0026314728858413605,0.1524491057795871,-0.02139096162908875,0.007361169220581929,0.003666096593873343,0.031717885177406625,0.012321471775293557,0.04047253809140247
IFNE,,,,,,,,,,-0.014110006177386447,,,,,,,,,,
FGF9,-0.017849221831127086,0.01007799080634776,0.04942561081904959,0.0662346769734036,-0.01390602909317937,-0.05005103741627993,0.015762345786785377,-0.040058293918406485,0.004838145467329222,0.020842976017009587,-0.049179737966377784,,-0.016691210721081262,,,,,0.03773796092657581,0.0791668309384423,
ITIH2,0.05052930721848038,-0.01986503263400274,0.0055171269092290105,,-0.015753493666674938,-0.002663185845004718,-0.004877986710147654,-0.016803102083064295,,-0.03646255773313351,0.004935879715438854,,0.07609018578254823,,,0.005151477952182125,-0.058134036841084875,-0.003981755532299358,-0.0015764292338870185,-0.01544409151058029
ADAM10,-0.061597123344143294,0.010312689240262709,-0.0007395296216067808,0.03391791554941907,-0.026208955848175897,0.015610918645656894,-0.03283412505198901,0.04953280354596594,0.005530396541845341,-0.00659676777903396,-0.04771976876503563,0.012121082620629834,0.03408474163490489,0.03591936018263679,-0.12288830744121013,-0.028473230046698817,0.015629739144639214,-0.009873773274222812,-0.005767567894029767,0.016511166059688418
CFH,-0.022191188796207503,-0.020607723986608307,0.03487242720977459,-0.044266203646049926,-0.005261289384206201,0.043194513427811804,0.017399243947289436,0.0354011449976056,-0.022604161301578704,-0.00994191922703049,0.023067738586548217,-0.02047104722770957,0.04705489841753218,-0.03101692654308913,0.02460604973673019,0.05319174894390325,0.04976873805164229,-0.01864880792035364,0.05443881365223349,0.07946219485865745
COL4A5,-0.04339911383577335,0.021194905094748508,0.023911122725451376,0.060558783463028176,0.007378464192876152,0.011953404909006116,0.06307309065981746,0.0732939279170813,0.08170267887278887,0.03818596792892137,0.039732641908837685,-0.03714439824028646,0.020118239147677134,0.028834059157758146,0.04193299855283598,0.004741362149853509,0.04355935571650531,0.04312879389453093,0.05256868004006434,0.028990726190971785
LTBP3,-0.03250238179895036,-0.030017877141490436,0.005664292775755021,0.11865118098012915,-0.01837832327399858,0.03086089875975001,0.004540347547581695,-0.006091226058677262,0.03361025936560476,-0.03590492504160813,-0.0010340761277045731,0.017329545263999,-0.03220238076009809,-0.04179062887424223,-0.06745042840273408,0.027318167129814108,-0.03422623151425246,-0.061649713061270595,-0.04099257906146273,0.09112582854003161
GNB3,-0.02783487455363509,0.011633368821396109,0.03175353904438065,0.005369824935190537,0.011580424866532425,0.019467106460731434,0.05268709633861549,0.05945075972951294,0.009385121534659629,-0.018676865974880563,-0.043308286750570565,0.04239583168544142,0.08466629620387753,0.023784081422050896,0.04069969196282743,-0.02636343695401365,0.027852865611786116,0.0017306827010713185,0.04688035399915375,-0.03177869505124134
COL6A2,0.0517823441234011,0.007181921612102963,0.012135942824865523,0.08574526761873509,0.00207481294410256,-0.023717645786875543,0.044750431685621775,0.0769489627468761,-0.012204545834663749,2.610360068254772e-05,-0.03171675171058236,0.08512031861943173,0.060992703994601716,0.034960783174943826,-0.08148694913430449,-0.15894393656325376,0.1564765811125563,-0.002961763642423641,-0.048477637062997785,0.0747326775719423
PLG,,,,,,,,,,,,,0.02506856456103558,,,,,,,
GDF9,-0.01916283023511318,0.03423169063022884,0.005236765327993388,-0.02958870832173037,0.06656048089861939,-0.018251822618229645,0.08375060193492076,0.07911523299628681,-0.006631051522375998,-0.019357980832567335,,-0.018915314017447275,0.05293077876125262,0.0507521776157154,0.06338439560273328,-0.023240766201380186,0.03290068202543251,0.06781865357018625,0.070711911540772,0.010716982462478018
NCAM1,-0.015173921037787199,-0.04312011831502778,0.02168153200125027,0.013248858373848389,-0.009281291385071808,0.0010339766886280374,-0.011623783580542007,-0.01314022328985957,-0.03524490126318483,-0.010579544717511607,0.012485477747967355,-0.028018891649846254,0.03903021302187536,-0.010959877645048138,0.03389447500530456,0.04594988953077811,-0.05952593642867529,-0.00527260756434755,0.010707093843088291,-0.08195134780909276
APOC2,-0.05270526362813521,0.016036368493110287,0.05536981544184347,0.00955294820944229,-0.03944190874694883,-0.055524018603669525,0.011831454352234571,0.025891093595791698,-0.00242271555396753,0.005281474290575688,0.02891512801745675,0.023947759395553454,0.003507339965544675,-0.024132339412918546,-0.007356633623125682,0.04661548599103211,0.0959982984592682,0.05141151202320653,0.0060574718482062275,-0.06057035773804876
BST2,0.12038334666866939,-0.008625087755618085,0.03439754589150406,0.0023359819438485536,-0.015439003637699983,0.013358493427457284,0.05297848568076641,0.0442689308155361,-0.030354142906660008,0.02270495804959645,0.021911684106257424,-0.01827633920073743,0.02690983861628704,0.04097116277068717,0.056385116694936906,0.01808402851485377,0.08693360485847608,0.009995564979040339,-0.015465199459698995,0.059768853747871005
COL5A1,0.04612189864744055,-0.0031319422607137973,0.0012094544704319033,0.048123966950918744,0.007644180950008892,0.01115815657473763,0.0025610003571967252,0.007015563563331375,0.02521936590167385,-0.023317205445920402,-0.01253731241722345,0.019651471243214626,0.024114394729181345,0.01664218271131082,-0.11208308108321371,0.06360293086490078,0.1458041011348902,-0.04164763520103823,-0.05922139890095076,0.07768356756904049
CALM3,0.021678462016427386,-0.00024284766896004616,-0.00783619470703471,-0.03679815830235414,-0.010182944155100605,-0.015285960795722978,-0.06620652230230746,-0.08283712932691696,-0.06134651682034227,0.01226961456350068,-0.003821986825160706,0.004218436856040754,0.000763239465420426,-0.04618007572385205,-0.08133701357894736,0.00545784770849195,0.032879263792784635,0.05704973845726194,0.10367904016166064,0.06382741171334116
THBS2,0.09336500331804046,-0.03380327277983238,0.08311950417956389,0.028744575846385196,0.03952955095662128,-0.013521755973968734,0.05988029551353513,0.07502088678768677,0.05304014071697041,-0.002678464974293095,0.03918036364415066,0.0018030162754436984,-0.005965993584819422,-0.02863846026128997,0.016096640735829053,-0.07529158421548532,-0.03887994080775915,-0.0020094893830128664,-0.0016560390973077662,0.034850206476200206
SERPINE2,0.09504601933864466,-0.039939956885088224,0.06807136473523498,-0.0037248132272613642,-0.026486942565392968,0.028218941261345862,-0.03956605760613234,-0.005536623679352259,-0.047761257823224455,0.027002555330819487,-0.020244664823962987,-0.04594128967445884,0.016819632559340554,-0.0199865455935939,0.11345060139740887,-0.06299091458710454,0.10205136303555722,-0.06819848462782123,-0.09744482154696775,0.00350603627893264
EFNB2,0.030638645991584054,-0.019449636028551022,-0.025558068609271737,0.015310313723774732,-0.00013208741152602094,0.006715986245592409,0.03974910135014945,0.01278687501050194,-0.019809176188259746,-0.013664668146532635,-0.028882445675016296,-0.04855003752694967,-0.012616954692536073,-0.03438396914260459,-0.08122797552459816,-0.06277987415510067,0.10674016401021318,0.023286453754292193,-0.02410286897339305,0.023498867690856223
PROK1,,,-0.016826050453525813,0.06465792854116786,0.013330699460123116,-0.013924898633236964,-0.019637899411203048,,-0.017975784790249114,,,,,,,,,0.027717938771128492,0.0578671007858992,-0.018599266118729623
LACRT,,,,,,,,,,0.047454616714255625,,,,,,,,,,
MMP9,-0.008624359555527709,-0.02627370390245009,0.01080543937133555,-0.001438960822299201,-0.03396310996984195,-0.01077202880093533,0.12926434297458153,0.013929720381595491,-0.01858038960575039,,0.05016965058119981,0.057531522032181065,0.03911364969808822,-0.05720108284864018,0.0912912843615022,-0.08568887114762061,0.11579264397037112,-0.035996523022719475,0.005195211714035243,0.040257146122928994
DMP1,,,-0.03387721430325498,,,,,,,,,,,-0.030909709281170167,,,,,,
NPPA,-0.043046819634145576,0.0781831195848423,0.053482790487175615,-0.011484535021223844,-0.019162584762834278,-0.05219160096580273,0.019389569487545742,0.07838374155031455,-0.01055538801987182,0.0028664536955034983,0.018686558407058795,,0.015480735728916102,0.006059275474347667,-0.028736744922841704,0.02301240742849699,-0.030958512040403872,0.05438508807184929,0.052293406564449585,0.0444556940113995
APOB,,,,,,0.03405063595880643,,-0.013231781339424776,-0.02257227523319226,-0.013185842601293496,,,,,,,0.0002820874440991708,,,0.07857358833601777
C4B,,-0.02885427151135391,,,0.00884094288720446,,,,-0.014617785807475796,,,-0.014264406968155369,-0.004305480156115087,-0.003919339691502765,0.0013153255442027872,,,,,-0.02065613997145346
NTNG2,0.0073913634686188796,-0.014603176036373552,0.01713042824765175,0.01489538929149272,0.02981441597621251,0.001305679145030502,0.0489416585305129,-0.0263845966988365,0.03517121467628158,0.03201122867481719,-0.025171773796286726,-0.02315923538755842,0.0009473270413347136,-0.06379244233662673,0.11086376324261821,0.0061717383045809,0.09603073660373937,-0.002045099796191635,-0.007609600716032504,-0.008718023349492404
LAMA1,0.07881612976866567,0.03281806302472045,0.05026669317939825,0.009042744409414827,-0.013335193966280775,-0.0032983378982470433,0.019205579319795336,0.035101351055562446,-0.026912428128301906,-0.04656269454392481,-0.050477204354902605,0.09867625668525422,-0.01984112150478862,-0.04521710172685386,,0.07711025957591551,0.15385607680892713,0.013278813198796773,0.08121344369585078,-0.020223021855076365
UCN,-0.02315737990250057,-0.02856597330718693,-0.04121954209108536,0.17135748727969002,0.04253129973642476,0.02095895183266727,0.11204048497940479,-0.02216677885368991,0.011106192605146113,-0.018676869576320743,0.08425870643224119,-0.006153469154315082,-0.04516269017576326,-0.025856232520381873,-0.06214898196574819,0.01334049173928911,0.08638599182109809,-0.0008617896834463848,0.0054770605293107755,0.06539455763527574
ARTN,,-0.0330004035431187,-0.014500352403314232,-0.027854078480188126,-0.02001134857168927,-0.018508969314175096,0.043464846370332696,-0.020044174107792183,-0.018580391409360214,,-0.03248330562678625,0.04161492675484938,-0.022886077087040862,,,0.06525145619549931,0.02889369157781229,0.014425119726924325,-0.03210859141749641,0.05061279398707316
