,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
NCAM1,0.020687732912464372,-0.010646815975305856,-0.08899618088004929,0.04187137901052693,-0.085921565166772,0.030770083966591165,0.034550165185004235,0.0557783657531074,0.009325396514313187,-0.04259766398115931,-0.021762122937954608,0.04246522487941728,0.02483326472811594,-0.04235939587836118,-0.03616128587527826,-0.01030954669795682,0.023179215617311795
APOC2,0.07397247590750998,-0.06493454341086007,0.03453398828686157,0.0202218235139012,-0.02308865024731339,0.04344535138399911,0.02513660257649002,0.039055355981561686,-0.0020372249116768133,0.07591785448167808,0.00867939692365463,0.0700856887758207,-0.0002988973294150598,0.04707273852364684,0.02097476033140837,0.08246174951250156,-0.030530561379382325
BST2,-0.0737539823116789,0.07012344900002275,0.06149397536542771,-0.030754309557590485,0.07562284282787789,0.00953167078003497,0.011440246353886692,0.006703630960242398,-0.023659956946030646,0.04514458331401004,-0.00506604665587871,0.10509204840916768,0.002223299540856586,0.01400424873204117,-0.043753080319977045,-0.023604190617807417,0.07571701427471625
COL5A1,-0.02379666672814188,-0.0017744933336173317,0.07550231017919015,0.023269895155635534,0.011481742693773332,0.0368227861555924,0.08838069752936593,0.020491477467836538,0.014440017956167053,0.027995578528050413,-0.006511108187605853,-0.03449612216368311,-0.009068041455345819,-0.011298481083618295,0.023964790676443914,0.0064317798158908136,-0.015427487381636712
CALM3,-0.01376262367277991,0.009540537528042644,0.023681939533814114,0.07834601312492946,-0.07711656656406157,0.005913630972825604,-0.13325898596011096,-0.06377231530184307,0.012568654789462728,-0.08048989244990305,0.028574709541148206,0.02125704231502837,0.048338374343877506,0.04437731464109964,0.019240939778760055,-0.03719682679607553,-0.0033531746074908757
THBS2,-0.07221677810304852,0.027646589889420186,0.008467872676074642,-0.007536264627767594,0.04291720339200047,0.03713145030955752,0.09970066248933743,0.07148565902568198,0.005319210742046593,0.09908840578450327,0.014792232939195233,0.02501174018779213,0.0029013728645285136,0.012097299150411843,0.05223866038733896,0.02314633470685579,0.014618618738814416
SERPINE2,-0.04115900851288285,0.014135916907911744,-0.04336969448692953,0.03557100493473697,0.017342714904015608,0.017349285888279626,-0.0366108688587214,-0.008626081489877261,0.008270130470079533,-0.09897266036933687,-0.009977699754980265,0.052573217829114484,0.01803032807420451,-0.009492378635745629,0.02303269196899513,0.02879223574046262,0.04472454740278103
EFNB2,0.006415812402285983,0.03791868394992295,0.008193668539646379,0.003187623708046331,0.008440449891429736,-0.026573587132684703,-0.004145721949234543,0.012015641525380556,0.03607475171346093,-0.00013335211437655813,-0.010314129882834762,-0.05703835345285695,0.01647636112608773,0.031609957776267544,-0.03528698010356578,-0.09771640361568985,0.06697222684868687
PROK1,,,0.004317734909489665,-0.02297560927744348,0.011859815458061928,-0.01979356408255547,0.031304374398525646,,-0.01680121683178071,,,,0.0049721379360656215,0.01401369423646169,0.010606933225116685,-0.017311111974195204,
MMP9,0.08142534719203023,0.018205820002034155,0.06614943272650779,-0.01784033640989171,0.002998459813010149,0.027939478635972292,0.10116408866853159,0.01085949324995979,0.09776364400891957,-0.016219284394875997,0.02966489833645219,0.07300708677712722,0.054739379421410536,0.029039093512800474,-0.07786100996236148,0.0010539539977689654,-0.013816113507069041
DMP1,,,0.1104801501342252,,,,,,,,,,,,,,
NPPA,-0.026361817401843724,-0.03346303051581317,0.030640847396518817,0.021508986608546356,-0.004108461978581871,-0.027720320184175355,0.037810481556008885,-0.03280124674525962,-0.011584156283632374,-0.021686086461186888,0.032605554665269126,0.14070536710226644,0.012607073661786233,0.11474326655569152,-0.042483560101165524,0.0230408677477471,-0.0003744528832602871
APOB,,,,0.01895956134986812,,0.002412340066876002,,0.021767930578456645,-0.007854137744042157,,,,,,0.005211898612498856,,-0.015856967960948248
C4B,,-0.008693875019980816,,-0.0207905225841995,0.13242320847129804,,,,-0.013662635140422371,,-0.02152488221436713,,,,0.05826031835957145,-0.021370568980838466,0.006336981930286042
NTNG2,0.04810391390661716,0.02420740142701704,-0.04975023644679521,-0.033275952551824944,0.030323634992948042,0.08246647801451376,0.01713114709928231,-0.06517697853514524,0.03521852840429461,-0.04133276074144471,-0.027570317957855164,0.05436993712845962,0.059742510156229355,0.04542464330231009,-0.024750951649636446,-0.03986136877732835,-0.012449879818989717
LAMA1,0.02718414659933351,0.12484777533646818,0.007058362923972507,0.062255262760426075,-0.0479337409457636,-0.015815582236040925,0.0861442231457567,0.05900874555865127,0.08649958354302101,-0.043777601920807464,-0.01016462430125432,-0.0365594398507512,0.033289005511723486,0.05829767010458594,0.0807074608976563,-0.05921042247100317,-0.03387879438588088
UCN,-0.00844531518430306,-0.05335536100227524,0.017792747482228286,-0.031205405547913415,-0.024728220463222133,0.09837132481080495,-0.03305161579449926,-0.0317858460582295,0.016562862328729527,0.024580085102142844,0.08678281189633937,-0.05604321927483617,8.752853455147817e-05,0.047317428017449197,0.037902548053929404,0.027984541465050635,0.006999771482955734
ARTN,,0.03628092606657489,0.02418946313996497,,-0.0012686928929647981,0.04728270406278893,0.058059902707803195,-0.028742156754479286,0.09535804760070513,-0.028171948921795986,0.12912360185425711,-0.03461128999082664,0.017808711372259926,-0.001898184789724943,-0.011994157701965115,0.012355192759228353,0.0006950644268301958
PDGFD,0.016008157152126366,0.05791694058752532,0.04887428421293814,0.0350765735435498,-0.006390197048139104,0.06502611893608093,-0.030969982478883783,-0.04056333958345233,0.0386223064359055,-0.02642942045625257,-0.0010282230495181227,-0.0069259347203657,-0.02661951422228566,0.06142262075102106,-0.014357084670908382,0.013746765352089888,0.023800782907734692
EDN1,0.0017168303047085164,-0.04184588760026237,0.04093515896121753,-0.013295183942288954,0.022889942003965377,-0.014702183529418891,0.012883945971907763,0.0009728567647150839,-0.010021869833213577,0.04973249115981138,0.005562944524767249,-0.08112309007634405,0.05841315773173964,0.03234272814276887,-0.0487981968386404,-0.0026952102226694705,0.070930824205984
ARPC5,0.009807553332563017,-0.0002846979392480275,0.04798491582010236,-0.018996751799342206,-0.011498662399223125,-0.013743628364240337,0.08620393105516329,0.0032440831819480383,0.05271574052270722,0.1036716696334074,0.04269623780680478,-0.004405716530002807,-0.023283009055628627,-0.0020390883986907116,0.029213825856863735,-0.03630237421136645,-0.026886895023911072
GSTO1,0.06487326489044437,0.009619836440289813,-0.04713336837599416,0.0013536075824889097,0.03693453441538589,-0.04664339821761902,-0.1356826346792623,-0.10163429519322495,-0.020600695286803798,0.07298278815756552,-0.0036219318166520556,0.0005648735713044913,0.02676357339296064,0.00015966425340880176,-0.003052431702359278,-0.01127376415000688,0.0023372412265804518
PROK2,,,,,,,,,,,,,0.09526121708805244,0.047074321973493094,,,-0.014457865303632095
SYK,0.07980222274312042,0.040583368609614985,0.03355217915121769,0.06987145114905696,0.01536061087955825,0.012567186165452467,0.04449728847559609,-0.009516709625808792,-0.049592547239853645,0.030713471786374624,0.036173405265486264,0.007897633454413326,-0.05499146216316225,0.03961899968896061,0.07030500438612756,-0.013014302930429442,0.02710608694046971
CD40LG,,,,,,,,,,,,,,,,,-0.01714823836443444
ST6GAL1,-0.023956039994621866,-0.0035958467183220925,-0.04392249316566901,0.0056266357224969196,-0.01491619500500787,0.04016828743871179,0.008292836164648638,0.02506748616533533,0.054054926022768957,0.06315827831196598,0.05031274995993711,-0.07306479201718542,-0.012070661096728812,0.03549602455041451,-0.0004256437161098234,0.08715401607153338,0.02485576506846519
WNT3,0.01708897542789492,0.02323459750169283,0.011367810034546101,-0.04966034868821044,0.03484909107591118,0.01048205820162215,0.02758520521448598,-0.0555838068544336,0.039197938734034904,-0.08699860455117263,-0.020142681397361844,0.023673916282570935,-0.006218273096073875,0.16526012891312278,-0.025559986824030313,-0.04900865081564769,0.0869009438932666
HSP90B1,-0.05611747859333714,0.03216290645116626,-0.0019553761029778042,-0.02887472740813042,0.04347381868219435,-0.027755661263848076,0.09633737934951256,0.01097352400269356,-0.06489678385833894,0.05711049633900389,-0.014547022379315827,-0.0022139191267341006,-0.0159902464082135,-0.08829314686820804,0.022015805500778515,-0.016037039672736203,-0.04909437856978733
ZP3,-0.03698260463523399,0.04221231421465763,-0.016009390065175412,0.020975533884320795,-0.007120122304391739,-0.03257853226848762,-0.015562196793596019,0.06790112283289938,0.015214585064825361,-0.0027317550170053565,0.018021902497168348,0.05625606033600505,0.10257758943705943,0.028959159071130045,0.13972018864018607,-0.006019742849388947,0.06898747178022607
ANGPT4,,,0.04708325353809627,-0.02536601134636275,,,,,,,,,,,0.056187302627638096,,
NRG2,0.001258875816866328,0.05930972238830105,-0.049240104617412114,0.02393817899514478,-0.0034005599305368724,0.024780923726636254,0.06741871063329415,-0.04628876716394999,-0.01095184062680918,-0.03183919846587895,0.03220085797145497,0.04511752955385932,0.03797547645095533,0.09879325497680498,-0.054979972366955156,0.018185236456958735,0.01970067658606001
MELTF,0.13020486685040958,0.029459951757299162,-0.0011829431880508881,-0.03390549048136202,0.010781213930631387,0.013726166961292877,0.03931655286156868,0.09356350456577821,-0.004406127563616741,0.020867385457630297,-0.0076332671116968774,0.03781776380978548,0.013787711953759989,-0.041587954001330134,0.10178829028015272,0.046167699970638826,0.07149534567486615
NLGN1,-0.08535544215336296,0.026129197678020213,0.028266752726336792,-0.0065767906855861286,-0.0042105168874625185,0.00425195254751188,0.1062651256429434,-0.04450088377546327,0.02537778109122994,-0.06066077636118957,0.017638317895306878,0.02264447181122475,-0.0033498827541048014,0.047497999385305884,0.06793399726270598,0.08154856179510846,0.020730904389370627
SLIT3,-0.025416715519178148,-0.0007742750143420458,0.00778968587725651,0.03982293938869168,-0.013614070192614123,0.02060479948269776,-0.03271425708244697,-0.041252989007829824,-0.02012589190003064,-0.021198313838257543,0.05854271560633153,-0.004870652836681642,0.006108387493774774,0.09955017171036043,-0.025681771751459144,0.0175094280156758,0.021356217439893608
CCL8,,-0.02668106471886456,0.07533583477515024,-0.016463416013213193,0.050158681890899205,0.026483136504733242,-0.031093254684249182,0.006477130709299663,0.01000146181292141,0.050772577277428295,-0.013442179010518333,-0.05639913172861377,-0.006619746949623658,0.026543426784528017,,-0.017264023590385744,-0.01408327889516715
S100A4,0.07295259737275592,-0.02140477726848808,0.024755041661679203,-0.036977283855533886,0.007797475139757431,0.02158198700560696,0.10156440726100442,0.02476611317945564,0.031605837254075154,0.037421382580570144,0.030635266033292946,0.04591489109205607,-0.03454998559157193,0.07514804003080353,-0.09556077054858952,-0.039532241688318134,-0.037687828420682835
TNFSF13B,0.004067181512154117,0.03076768377001452,0.0727221221219241,-0.023777736526145878,0.023801683621353834,0.01213854445543131,0.04502860768770836,0.03824634703093906,-0.03742242071397934,-0.02293185424868634,0.012242338802215862,0.05212400511826528,-0.0415299809522366,0.0258445943495938,-0.00926072684547645,0.03362828597655228,0.011593698087838363
HSPG2,0.0454326856891431,0.019452153393684814,0.05665983784599148,0.052751751947429655,-0.01209335316302957,0.05960085136396437,0.13421833254413376,0.039625982568802315,0.06389623901132861,0.11166356206311209,0.07629791915137157,0.0264823290260858,0.041358025562350735,0.012736914408929484,-0.0590799254538528,0.04425833287730257,-0.007434206552289347
FAM3C,-0.044590370752390626,-0.03447751644493609,-0.029081529278597012,0.03903976711187522,0.11695999384945878,0.004993159028901251,-0.006162881493843031,0.03366334727841842,-0.0267472364762589,-0.056146051846157875,0.03372621637073524,0.010877502495589324,0.017046324085142686,0.054608757329999376,0.02227234093651065,0.0038606518854735206,0.07798220805508778
FLT3LG,-0.047833541812841184,0.026902733404905316,-0.009769839798202947,-0.02800942311816436,0.027661959293081177,0.027281823429115594,0.03340509285609896,-0.04876641911851248,0.029054375122723887,0.1771537074116092,0.029763828079293855,-0.03479094800380038,-0.0056151235071273675,0.02052296452176289,0.07087431332725906,0.050390093365730415,-0.010219411524842582
A2M,0.07115061515599763,-0.0042717238312891285,0.04718004028655657,0.013276758401944613,-0.008026041273629034,0.004656545366441068,0.034205428095537636,0.02605078634070067,-0.015429863551978937,0.08862000344055684,0.06271385123594123,-0.004812915989728188,-0.05084996842753257,0.06904471875434688,-0.04525314290227373,0.029207199290216184,0.11260334978611018
VCL,-0.0032543575791629423,-0.0377318535642211,0.035103244474751,-0.05901383637427609,0.03552487859646812,0.011558833107555823,0.06112512001738971,0.02649492857619448,-0.002861653765202771,-0.02217430043749334,-0.045810659852012374,0.034659931652012796,0.002240213012988785,-0.009085614202580238,0.10051760017067167,-0.0012438556440645175,0.013740044449027076
FGF2,0.03213738636676735,0.017060993087418107,-0.025974822729337037,-0.07008786721598398,0.04295307887843169,-0.014467966313125023,-0.0090037443012641,0.0374562728122565,0.015633141358955847,-0.0365962458391652,-0.04307974936070069,-0.016641545441620536,0.004412406427697633,-0.007539464579731657,0.010955385698842633,0.061210300403626815,-0.01610782141373472
AGRP,0.010480647303434894,,,,0.03930703191575229,-0.018046415004689616,-0.018834376714911283,,-0.01232856683365492,-0.021064173109451877,,0.01160482539654423,-0.01893760562948363,0.027544079696299687,,-0.01777927452544476,
CNTN3,,-0.041491296621111055,-0.004031299027434386,0.05238670146789292,0.021481291319943883,-0.018075199664259994,-0.013780497069378268,-0.0591821500189414,0.006675753357719923,-0.02714419409260911,-0.030806406840463308,-0.03657118813003717,-0.03906428873535291,0.038223217751867766,-0.030789266231583443,0.013188055434460612,
RNASE2,0.0033785675741000148,0.10236495140213685,0.04866744358886515,0.002016712044879747,0.03050748687206772,0.036496749579866226,0.05443271496793335,0.02761210721936597,0.03431413697337476,0.083099304045241,0.0021287566663429607,0.20986641966698055,-0.05409596309642919,0.09992396650398952,-0.029733783925785785,0.0029207125405566253,0.030559989989504092
ADM2,,0.06647717291996674,-0.03557504559139137,0.0004594971600910436,0.05761538023922814,,,,,,,-0.03545039671192057,,,,-0.022695774319050326,-0.016298061802629108
GAL,,-0.030311693561181675,0.052018698552515896,0.012782333038403931,-0.03275827611490953,-0.006994484831395328,0.015917510069154196,-0.02929934712419178,-0.010055831594436763,-0.05381133291965826,0.07024472391192046,-0.03236955647620906,-0.044160625250999896,0.04010267023600625,,-0.022879346766480308,-0.01607894019012607
CXCL6,,-0.02653461035419469,-0.026658676091469578,,,-0.018046404660958415,,,,0.05805821729498249,,,-0.028976137585734186,-0.02095033431227366,,-0.0021170294910066545,-0.02944817145306027
PDGFC,-0.005210040051507152,0.06027186679179203,-0.035895983407300845,-0.017588747711547444,0.028670702940377837,-0.022244592430558874,0.06985114468798947,0.01760625833181639,0.08205676613907537,0.05677610482371872,-1.2842196403782987e-06,0.018747946982860215,-0.04201510582016402,0.017720558547744424,0.02377084776554019,-0.02410230049322319,-0.04734477263246537
